Gene = INSL4
index = 702
Annotated 5SS: [301]
Annotated 3SS: [2234]
SMsplice 5SS: [ 301 2277]
SMsplice 3SS: [2234 3350]
top_k =  1000
Partition function (log Z): -7.3125699277318414

Sorted 5' Splice Sites (High to Low Probability):
Position 301: 0.8148564156044203
Position 2277: 0.5989414060421706
Position 625: 0.36721961747531323
Position 3056: 0.19909152175534725
Position 598: 0.09129024625308316
Position 2417: 0.07067968286550298
Position 675: 0.04251608989719022
Position 3079: 0.037136789002251744
Position 1204: 0.03412684605957441
Position 37: 0.02964224582347393
Position 741: 0.028244603027443436
Position 1775: 0.027361655795115895
Position 3047: 0.011171651934746214
Position 98: 0.010813874642714627
Position 736: 0.00845112391782625
Position 1969: 0.006296984839246677
Position 2451: 0.004270126128801218
Position 1070: 0.0037759762076487948
Position 2070: 0.003728814606391022
Position 1964: 0.003182844434347086
Position 630: 0.0026799717643160074
Position 2463: 0.002158749089711849
Position 2458: 0.00209563280768468
Position 3594: 0.0016649634750938317
Position 2441: 0.0015257467693665803
Position 411: 0.0010172961977627023
Position 3218: 0.0009339468433507627
Position 823: 0.0009301562370778189
Position 428: 0.0007303485727075277
Position 122: 0.000727000742399297
Position 536: 0.0006399416018955102
Position 1196: 0.0005617982648527583
Position 2141: 0.0004510727752664812
Position 2382: 0.00043142951944674727
Position 1401: 0.0003885842230437243
Position 3015: 0.00035767834767366113
Position 92: 0.00033252442927634055
Position 3501: 0.0003138597409962648
Position 2973: 0.00027823994731122296
Position 2409: 0.00025266755504812827
Position 1820: 0.00019706856066678525
Position 569: 0.00018584806052591684
Position 1658: 0.00014923798966955787
Position 2329: 0.00014710315303181204
Position 481: 0.00014411924723321692
Position 196: 0.00011977374858511537
Position 1292: 0.00011736881993047846
Position 2811: 0.0001115632614049626
Position 1926: 0.00011082149291073729
Position 2412: 0.00010497714022358979
Position 54: 0.00010090502744948124
Position 272: 9.785059648660827e-05
Position 1464: 9.12712373987387e-05
Position 433: 8.444440043823789e-05
Position 1251: 6.112911582407482e-05
Position 373: 4.946562159122587e-05
Position 2754: 4.788959582513797e-05
Position 3383: 3.7142103632915344e-05
Position 199: 3.708450134008836e-05
Position 1362: 3.658050042969973e-05
Position 116: 3.6569406307808614e-05
Position 677: 3.2168093286858186e-05
Position 2828: 2.4444356429778546e-05
Position 807: 2.1384309264597073e-05
Position 3590: 2.026359245365501e-05
Position 1727: 1.9817381500826406e-05
Position 376: 1.7742255371897027e-05
Position 976: 1.7253764495160718e-05
Position 1451: 1.433407898767181e-05
Position 812: 1.3969133756255344e-05
Position 632: 1.3922155778627744e-05
Position 418: 1.3603564953049495e-05
Position 979: 1.2985015782211301e-05
Position 394: 9.141547038479264e-06
Position 1013: 8.892759099960396e-06
Position 450: 5.303876676287091e-06
Position 474: 4.8744590782006414e-06
Position 32: 9.041240601403655e-07
Position 401: 3.0009254957156594e-07
Position 415: 2.3238092225848037e-07
Position 292: 1.3849666457930854e-07
Position 224: 4.1365527329695444e-08
Position 2424: 4.094388782180463e-08
Position 2499: 3.9410714544365764e-08
Position 2388: 6.265317919079211e-09
Position 3031: 5.997637119137187e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2234: 0.8781375357872775
Position 3350: 0.6936263202046266
Position 448: 0.3575486205165247
Position 2965: 0.3096983955712236
Position 979: 0.022190597795280535
Position 555: 0.021266929004942255
Position 1658: 0.019383620307751766
Position 459: 0.013605241087566644
Position 2968: 0.009510193124352848
Position 1867: 0.0070803129145716555
Position 1701: 0.006709999702854798
Position 267: 0.006467906351971043
Position 621: 0.004508260101730556
Position 3137: 0.004077365572394213
Position 940: 0.003999593247440532
Position 872: 0.003765199480772346
Position 3442: 0.0036813546787995833
Position 1139: 0.003366519275618728
Position 3382: 0.002650854692811929
Position 1772: 0.0023988363587408093
Position 3008: 0.0023889826443810234
Position 618: 0.0023652948799002607
Position 3456: 0.0019803664460368974
Position 474: 0.0017558048607488092
Position 135: 0.001643000582025228
Position 1909: 0.001637192169234339
Position 2312: 0.0016321262853662003
Position 1533: 0.0015860350454831216
Position 1790: 0.0014540378892857518
Position 2711: 0.0013694536971254217
Position 3151: 0.0013543313483917621
Position 3844: 0.0012079912379293577
Position 559: 0.0010937880441711399
Position 3077: 0.0009246497764094914
Position 1291: 0.0009183271907158214
Position 2156: 0.0008875572861620661
Position 3741: 0.000866070100722846
Position 1143: 0.0008069583302154953
Position 3652: 0.0007709541271192619
Position 649: 0.0007559254527647678
Position 3504: 0.0007485669626983065
Position 2046: 0.0007234393495897704
Position 2377: 0.0007117143565238327
Position 1115: 0.0006328697021199388
Position 3316: 0.000624658763033307
Position 2936: 0.0005735043333927099
Position 3622: 0.0005631612316577549
Position 1798: 0.0004588227327711747
Position 2552: 0.0004469841596886592
Position 1075: 0.0003969940710316322
Position 2461: 0.00036926699419272596
Position 3857: 0.0003279697154610629
Position 1098: 0.00031406821342180917
Position 376: 0.0003119770273673568
Position 3533: 0.0003110052292025591
Position 1361: 0.0003045739105740706
Position 3215: 0.0002892900141279854
Position 2261: 0.00023625621171128653
Position 248: 0.00021754044850024335
Position 3403: 0.00021729579538103396
Position 3745: 0.0002030202410493137
Position 3664: 0.0001928760601765105
Position 3810: 0.00018040757782462172
Position 2094: 0.00017732685245771046
Position 498: 0.0001726949491347033
Position 1942: 0.00016812188751038438
Position 2747: 0.0001450194053968602
Position 2893: 0.00014413751378162837
Position 2417: 0.0001434066510398213
Position 2607: 0.00013467080823353927
Position 1389: 0.00012098323338945376
Position 484: 0.00010361187123016307
Position 1840: 0.00010309876071374763
Position 917: 9.710382083525015e-05
Position 1565: 8.8671430895079e-05
Position 401: 8.789883291068997e-05
Position 2341: 8.725807601721708e-05
Position 507: 8.471629531947284e-05
Position 166: 8.165610896934947e-05
Position 510: 7.858621968163169e-05
Position 1451: 7.231203459850113e-05
Position 1373: 7.028644523091354e-05
Position 2458: 6.82335363491267e-05
Position 528: 6.563499613344346e-05
Position 2441: 6.429662681539989e-05
Position 1150: 5.357177444916318e-05
Position 581: 5.312963554811817e-05
Position 2353: 5.185068239572979e-05
Position 1974: 4.629293030066081e-05
Position 2382: 4.56932934876466e-05
Position 1537: 4.528352954801419e-05
Position 785: 4.393015533084196e-05
Position 641: 4.245332230008143e-05
Position 1085: 3.613690957710619e-05
Position 3726: 3.515830339951328e-05
Position 654: 3.1188911172681285e-05
Position 2133: 2.8762765929637273e-05
Position 245: 2.522334589872215e-05
Position 1124: 2.4157726986438316e-05
Position 172: 2.175937864652164e-05
Position 718: 1.9708090083394257e-05
Position 3330: 1.9496212117058735e-05
Position 3806: 1.8607005107407122e-05
Position 592: 1.6477180448083323e-05
Position 703: 1.614209531714584e-05
Position 300: 1.610626692832025e-05
Position 567: 1.497442568468091e-05
Position 270: 1.3332228604658754e-05
Position 674: 1.242527459429048e-05
Position 811: 1.0777442328479034e-05
Position 1715: 1.0091377243672819e-05
Position 2622: 8.832651147506763e-06
Position 515: 7.474395711218658e-06
Position 486: 6.344155939860063e-06
Position 721: 6.283663517412572e-06
Position 561: 5.744676693066456e-06
Position 492: 5.398562081713636e-06
Position 2314: 1.7778362941334256e-06
Position 103: 8.382375308642948e-07
Position 168: 7.751966801943533e-07
Position 624: 5.374351883466344e-07
Position 942: 4.709433478361146e-07
Position 411: 4.19695319757182e-07
Position 1508: 4.0284487186172866e-07
Position 1173: 3.9113798083892364e-07
Position 489: 3.8578115912047924e-07
Position 597: 3.446854660502594e-07
Position 349: 3.401988505229503e-07
Position 385: 2.508967424345987e-07
Position 833: 2.362465101406388e-07
Position 990: 2.3452175238942264e-07
Position 725: 2.2785823505158969e-07
Position 1609: 2.0891500383104e-07
Position 1029: 1.979746690025872e-07
Position 329: 1.9410145165694025e-07
Position 154: 1.245297823638321e-07
Position 3420: 1.1201250941523762e-07
Position 183: 7.78050630647923e-08
Position 690: 7.042080219626699e-08
Position 180: 4.93175877302939e-08
Position 112: 4.640187155795825e-08
Position 594: 3.454722352863081e-08
Position 356: 2.7075372264163095e-08
Position 177: 2.0343176747905815e-08
Position 880: 1.3773732207499303e-08
