Gene = SPATA45
index = 1304
Annotated 5SS: [   70 11777]
Annotated 3SS: [11461 17387]
SMsplice 5SS: [70]
SMsplice 3SS: [17387]
top_k =  1000
Partition function (log Z): -12.535475279691495

Sorted 5' Splice Sites (High to Low Probability):
Position 70: 0.9597798151111241
Position 7365: 0.2844471281122069
Position 2284: 0.24070646322710806
Position 8491: 0.20460704993498893
Position 5007: 0.11226045050023875
Position 2311: 0.09599439160948964
Position 1679: 0.04719888839468526
Position 1958: 0.03949382987821431
Position 9264: 0.032314335105103606
Position 639: 0.029770270819783833
Position 11545: 0.02928861164969709
Position 1451: 0.026515678067824303
Position 2117: 0.014589126000450509
Position 56: 0.013740372976971752
Position 1922: 0.012430546598499658
Position 1593: 0.011932659579687286
Position 2070: 0.009150275798906123
Position 8161: 0.00527239248950866
Position 1566: 0.0035508799867080294
Position 5148: 0.002571100613977529
Position 5397: 0.002408268853782765
Position 51: 0.0017807297241322186
Position 1885: 0.001635274077637406
Position 4509: 0.001515283299284558
Position 4511: 0.0014955955942563513
Position 6722: 0.0013082944965132053
Position 59: 0.0013043863885801455
Position 2162: 0.0012805568637254926
Position 3387: 0.000939376115920548
Position 608: 0.0007975440910451244
Position 5490: 0.0007412768195768182
Position 2807: 0.000698276478672352
Position 3085: 0.0006768506056729524
Position 6237: 0.0006602413235075775
Position 1348: 0.0005410780608411276
Position 849: 0.0005079748204401235
Position 644: 0.000449857174075944
Position 729: 0.00038941849314355685
Position 4513: 0.00035616413115952575
Position 1970: 0.0003286142056512064
Position 3295: 0.0002843127653344706
Position 886: 0.00025628738003119885
Position 5349: 0.00022416464810824408
Position 1675: 0.00021028582484207506
Position 1744: 0.0001996351538762906
Position 1222: 7.989943695932169e-05
Position 2934: 5.238522767591058e-05
Position 7454: 4.474016171722664e-05
Position 100: 4.29819564085377e-05
Position 5050: 3.401868170637266e-05
Position 1216: 3.1671096840738095e-05
Position 5187: 2.6531894443156138e-05
Position 682: 2.5042720636452918e-05
Position 983: 2.2670846939656375e-05
Position 1171: 1.1915928471431447e-05
Position 605: 1.1123898675951525e-05
Position 1653: 9.015430895863332e-06
Position 412: 8.423101850781088e-06
Position 1210: 6.582498236832278e-06
Position 4133: 5.25451547466643e-06
Position 958: 5.105145616326807e-06
Position 5: 4.809787260120894e-06
Position 3815: 4.692671598023588e-06
Position 916: 4.128432777130323e-06
Position 670: 3.7677707512978905e-06
Position 4515: 3.387338629630874e-06
Position 4517: 3.1397107472250807e-06
Position 1154: 3.075143671404592e-06
Position 1003: 3.0626607852628062e-06
Position 3134: 2.6629393278704123e-06
Position 4249: 2.297397505646012e-06
Position 310: 2.2056892345402025e-06
Position 4519: 2.011663171156143e-06
Position 3537: 1.8111114349434118e-06
Position 4305: 1.725079085020476e-06
Position 2869: 1.47422382738236e-06
Position 358: 1.3532149502706309e-06
Position 2866: 1.2202388552696152e-06
Position 4521: 1.2166391556318817e-06
Position 2970: 1.1608670766505014e-06
Position 2904: 1.1395178275640444e-06
Position 45: 1.0141387786907844e-06
Position 381: 6.303797410805979e-07
Position 401: 5.049976544459568e-07
Position 2644: 4.958773003843968e-07
Position 1458: 4.816675249318559e-07
Position 944: 4.797329339492874e-07
Position 1116: 4.369385051650829e-07
Position 721: 4.0732003123717545e-07
Position 1313: 3.4857304155754723e-07
Position 333: 2.9514518758879595e-07
Position 91: 2.0207836973303918e-07
Position 2315: 1.544960440036738e-07
Position 1507: 1.2496680579457658e-07
Position 428: 1.2228244984782878e-07
Position 342: 7.150235230099117e-08
Position 142: 5.2515096854001244e-08
Position 157: 2.7857044424975362e-08
Position 618: 2.3019570816651764e-08
Position 234: 1.502210687642198e-08
Position 120: 1.09398569104823e-08
Position 115: 5.930920084617944e-09
Position 23: 5.031454662571898e-09
Position 147: 3.1398428686059814e-09
Position 470: 4.9628974365346e-10
Position 438: 4.231518267093602e-10
Position 483: 3.8948772024045804e-10
Position 535: 3.38667707402823e-10
Position 610: 1.5055729483162946e-11
Position 773: 2.3799828890017797e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 17387: 0.48391935879718423
Position 7242: 0.26884212888949865
Position 15975: 0.22097941601232976
Position 2196: 0.21191401075362912
Position 8398: 0.20754753068955317
Position 4894: 0.07808592273058941
Position 11461: 0.07141630782251544
Position 2046: 0.05633873117493501
Position 7266: 0.04811501364996424
Position 1498: 0.04803924195874004
Position 2228: 0.03524197412675777
Position 12132: 0.0342392939899656
Position 1377: 0.03000312871443486
Position 1772: 0.02894892743633859
Position 4361: 0.025600224714142354
Position 2025: 0.02511871377495613
Position 5298: 0.02251256968517381
Position 9154: 0.02213847253056282
Position 11371: 0.019493398476948958
Position 9742: 0.019340595583578618
Position 8038: 0.019098559070563598
Position 1791: 0.017831511722693563
Position 2150: 0.015323010561447583
Position 492: 0.01172890540967241
Position 1788: 0.011621152980006988
Position 12153: 0.01126785881625453
Position 9348: 0.010260128547895632
Position 4726: 0.009947372753018257
Position 10023: 0.009833938982914032
Position 4386: 0.008038245109232109
Position 5134: 0.007887060396210139
Position 4820: 0.007567989654519894
Position 2199: 0.006554580249845845
Position 9308: 0.006342551653789484
Position 9080: 0.005635463256714221
Position 6045: 0.005455638422395669
Position 4729: 0.004597808547323572
Position 4986: 0.0037906847838016546
Position 4579: 0.0037863023340241756
Position 2258: 0.0036812962507869504
Position 9182: 0.003274058511198458
Position 2728: 0.0026136877610868077
Position 10635: 0.0025983693404577663
Position 9723: 0.0025121590630496045
Position 5224: 0.0020899773731729433
Position 2781: 0.002031416742843375
Position 532: 0.001933883511204923
Position 2134: 0.0018868972613432788
Position 1478: 0.0018763760179120732
Position 9132: 0.0018035105833481347
Position 202: 0.0018003393849288006
Position 9135: 0.0017928371340613705
Position 4779: 0.0016424123748683904
Position 1862: 0.0012711909494094891
Position 1540: 0.0012692063136084406
Position 9252: 0.0012634736339000169
Position 9185: 0.0011787344617707975
Position 6577: 0.0011680257975792312
Position 1859: 0.0010698045728641584
Position 1481: 0.0010461390696399403
Position 5948: 0.001045660851199048
Position 12615: 0.001043616718071111
Position 13409: 0.0010317375117867187
Position 7734: 0.0009738996143279921
Position 8268: 0.0008842155038278415
Position 1189: 0.0008586134032093702
Position 7995: 0.0008145556895700665
Position 5273: 0.0008014287388488444
Position 5101: 0.0006972009036519705
Position 1554: 0.0006149966668677494
Position 11516: 0.000608836145273874
Position 12128: 0.0006059979731486763
Position 12343: 0.0004912913837183325
Position 142: 0.00048321437005358493
Position 3946: 0.0004755297109911458
Position 4068: 0.00047383706816642477
Position 1292: 0.0004717692017463473
Position 1728: 0.00045972217136545067
Position 3213: 0.00045469218167888074
Position 5622: 0.0004282610842278436
Position 11708: 0.0004213201354574881
Position 377: 0.00041634085198637263
Position 5348: 0.0004071199610953125
Position 8611: 0.00040486151620283803
Position 178: 0.00039244764708467277
Position 470: 0.0003903810266824624
Position 7857: 0.0003770436312506574
Position 3288: 0.0003705755953647223
Position 3762: 0.0003497282903527825
Position 1221: 0.0003145786206588487
Position 10726: 0.0002828163394452134
Position 10532: 0.0002664217857723925
Position 9541: 0.0002576411809678821
Position 3887: 0.0002440032947035565
Position 1329: 0.00024335797207311553
Position 1558: 0.00023744431984556265
Position 1827: 0.00018217179034207777
Position 5435: 0.00017468137821250295
Position 1310: 0.00016291716628557244
Position 513: 0.0001596704414471695
Position 328: 0.00014117392043365892
Position 510: 0.00014061359945582522
Position 6444: 0.00014026869893397418
Position 8199: 0.0001331243591068103
Position 1170: 0.00013235302045618488
Position 1392: 0.000132276275068549
Position 3225: 0.00012660456124681177
Position 3841: 0.00011446360724668014
Position 3438: 9.093516144892184e-05
Position 2159: 8.526573387081202e-05
Position 3123: 8.396708050085792e-05
Position 7826: 8.133004907468863e-05
Position 3099: 8.121024046130006e-05
Position 2887: 7.758220407587174e-05
Position 4280: 7.574741877759374e-05
Position 2450: 7.105991461983707e-05
Position 2048: 7.010981363751808e-05
Position 3244: 6.815180321272754e-05
Position 6985: 6.652593916628998e-05
Position 535: 6.141460256854646e-05
Position 621: 5.906466059538238e-05
Position 1114: 5.357498736436883e-05
Position 5489: 4.9055543417460414e-05
Position 5438: 4.9031351681031815e-05
Position 1991: 4.8175394575448865e-05
Position 1822: 4.578606747696959e-05
Position 157: 4.3068475414219915e-05
Position 1638: 4.2232878350371784e-05
Position 1743: 3.722347110704382e-05
Position 6127: 3.667862260108162e-05
Position 2899: 3.643695464849947e-05
Position 1198: 3.25669352616318e-05
Position 2004: 2.8511793643417466e-05
Position 5140: 2.8511129805041897e-05
Position 1624: 2.6837952990247738e-05
Position 2369: 2.4496354157827323e-05
Position 206: 2.397705276117004e-05
Position 1085: 2.3172626868812902e-05
Position 1389: 2.2479133163696046e-05
Position 2587: 2.1976237342215337e-05
Position 2275: 2.1676310898279893e-05
Position 3911: 2.141498194301425e-05
Position 3644: 2.0320773834267042e-05
Position 1980: 2.022199505861869e-05
Position 1829: 1.8960134808466647e-05
Position 1245: 1.7295832755840766e-05
Position 1592: 1.682545021638754e-05
Position 1110: 1.6405585409830586e-05
Position 541: 1.63610984228834e-05
Position 1911: 1.53055587389324e-05
Position 864: 1.4242106086148994e-05
Position 1154: 1.4094765819248176e-05
Position 1455: 1.3500889810553035e-05
Position 1868: 1.2340108193404314e-05
Position 1576: 1.1629611656247364e-05
Position 1565: 1.1536292939884717e-05
Position 503: 1.0829961794095446e-05
Position 1774: 1.0744563530329503e-05
Position 1601: 7.78876358430429e-06
Position 1733: 7.286222085585875e-06
Position 1207: 7.025571169638527e-06
Position 835: 5.913954386924035e-06
Position 1355: 5.665296295662293e-06
Position 1416: 5.268904898907037e-06
Position 1581: 5.14203349330696e-06
Position 791: 4.978149654488023e-06
Position 627: 4.805774603817092e-06
Position 921: 4.513911632456111e-06
Position 715: 4.449267799730319e-06
Position 1843: 4.176109312196653e-06
Position 1584: 4.01727209201187e-06
Position 1256: 3.701061299222542e-06
Position 1325: 3.314378363893706e-06
Position 120: 2.9019499345709567e-06
Position 2242: 2.8521247527716226e-06
Position 1124: 2.430763709596491e-06
Position 1090: 2.3898102169151587e-06
Position 3015: 2.3723254022179515e-06
Position 1357: 2.289587274198065e-06
Position 1159: 1.916868816343921e-06
Position 2957: 1.1119742789408562e-06
Position 3383: 1.0233117845249467e-06
Position 516: 8.819957200417491e-07
Position 2097: 8.17418752157079e-07
Position 273: 7.953269928700173e-07
Position 1704: 7.677208604425853e-07
Position 1658: 4.935680651025924e-07
Position 1137: 3.8905372304878207e-07
Position 1228: 2.905280499159141e-07
Position 1318: 2.66250491267915e-07
Position 1442: 2.6257661806928113e-07
Position 419: 2.456899654854261e-07
Position 3435: 2.2105945147616655e-07
Position 749: 1.8983511812510924e-07
Position 2079: 1.6568639731824005e-07
Position 745: 1.636672579116396e-07
Position 993: 1.5837878701602656e-07
Position 982: 1.4934626454730457e-07
Position 1438: 1.4863555453741194e-07
Position 2069: 1.314897316173943e-07
Position 2538: 1.1592393762410503e-07
Position 1403: 1.0118486997811977e-07
Position 812: 9.808386506692875e-08
Position 1049: 9.237135666500444e-08
Position 2055: 8.629777607633461e-08
Position 595: 4.9216887652117686e-08
Position 333: 4.3298469020819046e-08
Position 2463: 3.931693733186451e-08
Position 878: 3.7572214669660095e-08
Position 675: 3.688413338837349e-08
Position 638: 3.352268905664473e-08
