Gene = EFCAB10
index = 482
Annotated 5SS: [  129 12080 12284]
Annotated 3SS: [11914 12195 13995]
SMsplice 5SS: [  129  1930 12080 12284 12427]
SMsplice 3SS: [ 1779 11914 12195 12359 13995]
top_k =  1000
Partition function (log Z): -1.722574149199105

Sorted 5' Splice Sites (High to Low Probability):
Position 12284: 0.9945386482601262
Position 129: 0.9781177585988946
Position 12427: 0.6698380311860305
Position 12080: 0.4275834379033552
Position 12103: 0.34984566740317874
Position 3243: 0.19514264467620027
Position 12439: 0.1796567981549213
Position 806: 0.09361387479825004
Position 1934: 0.05897444801784203
Position 8259: 0.05043509339868181
Position 5843: 0.040162837704812576
Position 2349: 0.03571745792825095
Position 2382: 0.035291503867694675
Position 3329: 0.030144254942040455
Position 14058: 0.012206748729152093
Position 149: 0.009729545397694543
Position 1952: 0.008225471357045133
Position 1452: 0.0072422534887457025
Position 14522: 0.006207905565043177
Position 14020: 0.005293985086133988
Position 2961: 0.005080177488133282
Position 1925: 0.004572116784642354
Position 584: 0.004472307398430681
Position 3298: 0.004180178525464468
Position 13780: 0.003832845867185894
Position 2098: 0.003813451870825086
Position 12417: 0.003548405564021577
Position 14570: 0.003423120083671164
Position 232: 0.003345403123155301
Position 86: 0.0029962590048729478
Position 7105: 0.0023236555629783874
Position 3382: 0.0023182393783795913
Position 6651: 0.0019568452011661493
Position 1904: 0.001946373473656567
Position 866: 0.0017181366280266531
Position 89: 0.0011557496591509914
Position 4104: 0.0008300073782679629
Position 1987: 0.0007286023716231038
Position 5373: 0.000711624449754538
Position 9168: 0.0007092511902101369
Position 3474: 0.0006966314347386938
Position 5741: 0.0006633768174417532
Position 12481: 0.0006439358978735235
Position 8124: 0.0005214307519355595
Position 172: 0.0004430172825845343
Position 12866: 0.0004339343351130267
Position 14536: 0.0003654335341762059
Position 6771: 0.0003471143240227337
Position 4695: 0.0003276000362515663
Position 3004: 0.00026993701371811956
Position 13001: 0.00026038593037578306
Position 13757: 0.0002596882975173345
Position 12320: 0.00020757401864407001
Position 529: 6.980218651774762e-05
Position 3013: 6.78966146853798e-05
Position 13196: 5.9597995524391925e-05
Position 13602: 5.728822930300295e-05
Position 2239: 5.0436876730063836e-05
Position 2142: 3.865356080299144e-05
Position 682: 3.679775735890361e-05
Position 2681: 3.62418426468115e-05
Position 2515: 3.540952074887513e-05
Position 1780: 3.3837518415143545e-05
Position 13886: 3.3508995000846694e-05
Position 2370: 3.30843470461213e-05
Position 901: 3.2667784853046504e-05
Position 2638: 1.9212713269381938e-05
Position 14071: 1.742824946799035e-05
Position 12288: 1.700897098641505e-05
Position 58: 1.5340715516786976e-05
Position 12801: 1.5199663072707377e-05
Position 485: 1.2742512657984658e-05
Position 1350: 1.1730965357719685e-05
Position 1157: 1.1134273447770426e-05
Position 1460: 1.008138132454746e-05
Position 1116: 9.07902546115045e-06
Position 2184: 8.575991084346847e-06
Position 167: 8.443061075327565e-06
Position 1162: 8.211056532938685e-06
Position 6276: 7.172484132124752e-06
Position 523: 6.970099093188098e-06
Position 2062: 4.57475684898515e-06
Position 334: 2.8251257313084014e-06
Position 1210: 2.5040405313200123e-06
Position 708: 2.309714633387552e-06
Position 5949: 2.1417886160329692e-06
Position 668: 2.1015421778987897e-06
Position 890: 1.9912704712347103e-06
Position 14185: 1.870136823249499e-06
Position 1250: 1.6127585325387764e-06
Position 512: 1.048857832480575e-06
Position 1604: 9.098245163771953e-07
Position 1503: 8.677806310225905e-07
Position 772: 7.929339473842812e-07
Position 814: 6.978337498007006e-07
Position 552: 5.036433098617904e-07
Position 1419: 4.4521333814042243e-07
Position 880: 4.1604368283505296e-07
Position 3254: 3.7547050738474894e-07
Position 746: 3.553002652033689e-07
Position 736: 3.1625880343509616e-07
Position 1175: 2.805222487492195e-07
Position 301: 2.509599487990192e-07
Position 13700: 2.4694657929520713e-07
Position 455: 1.9265751890526654e-07
Position 1974: 1.5690159042176437e-07
Position 790: 1.5561316844453052e-07
Position 1083: 1.535932010830543e-07
Position 13031: 1.5302879729862315e-07
Position 451: 1.4128978283206028e-07
Position 291: 1.3252622467281402e-07
Position 1128: 1.2985008669050603e-07
Position 598: 1.2354929493305473e-07
Position 1627: 1.136355798767188e-07
Position 12614: 1.1313989153616682e-07
Position 276: 1.0607048111624958e-07
Position 1039: 1.0549299706083754e-07
