Gene = RPL35A
index = 1202
Annotated 5SS: [ 235  992 1325 4161]
Annotated 3SS: [ 948 1171 4015 5762]
SMsplice 5SS: [ 235 1325 4161]
SMsplice 3SS: [1171 4015 5762]
top_k =  1000
Partition function (log Z): -3.538553060744139

Sorted 5' Splice Sites (High to Low Probability):
Position 235: 0.8687437300012099
Position 4161: 0.8311673823468565
Position 1325: 0.7812429648533189
Position 992: 0.2754577550697495
Position 1342: 0.18683675390738394
Position 3674: 0.18304636252917922
Position 5608: 0.15393376922327157
Position 313: 0.09057843610713996
Position 3908: 0.0714016812964578
Position 897: 0.05566095662783562
Position 4101: 0.015420623652901207
Position 2639: 0.01257132021397159
Position 2051: 0.012333428895361792
Position 1040: 0.011566845222415578
Position 284: 0.010507680188470828
Position 3920: 0.009887177573260202
Position 2634: 0.008316234852066642
Position 773: 0.005839156599013281
Position 3916: 0.005768131734766587
Position 60: 0.005067214025677997
Position 4165: 0.003994208038056585
Position 1255: 0.0037408075968010887
Position 280: 0.003553614073691852
Position 3642: 0.0032478496281661915
Position 2020: 0.002650510124425563
Position 11: 0.0026150263534655154
Position 1101: 0.0023913572351151294
Position 2035: 0.001969918891955699
Position 1090: 0.0018232043258017525
Position 5662: 0.0015659806794808032
Position 4214: 0.0011745241503327787
Position 5553: 0.0010366670778023965
Position 1107: 0.0008907925576329779
Position 246: 0.0007363207180531025
Position 4865: 0.000727226671647173
Position 5173: 0.0006056186854104039
Position 485: 0.00045659342138145565
Position 317: 0.00038856193195552344
Position 614: 0.00038109191783502615
Position 5669: 0.0003637341881851415
Position 4840: 0.00033000493024493827
Position 616: 0.0003130966313686768
Position 436: 0.000257446033729038
Position 1079: 0.000222714155427527
Position 4207: 0.00020958365548396258
Position 4264: 0.00018902345407293216
Position 2743: 0.0001629292722517013
Position 5618: 0.00014781296334404303
Position 1023: 0.0001378933624275003
Position 6467: 0.00012615566288481486
Position 4893: 0.0001126785880958378
Position 5924: 0.00010241581650190487
Position 2603: 9.839385795376972e-05
Position 4071: 8.937268122147413e-05
Position 811: 8.189339699162857e-05
Position 445: 8.069790013117599e-05
Position 91: 7.802332409407884e-05
Position 386: 7.068340442289907e-05
Position 398: 6.750263533287883e-05
Position 14: 4.9481120360862305e-05
Position 239: 4.5358730769512436e-05
Position 5061: 4.09744626115908e-05
Position 491: 3.803235566978559e-05
Position 744: 3.204384583932622e-05
Position 908: 2.9759011751323904e-05
Position 1027: 2.808277628898695e-05
Position 1034: 1.8848861781235037e-05
Position 352: 1.631241597804666e-05
Position 489: 1.206412600389888e-05
Position 405: 1.0779442534403356e-05
Position 918: 7.956618704635332e-06
Position 1346: 6.785193897161167e-06
Position 1308: 6.635951580370088e-06
Position 325: 5.824695545231706e-06
Position 910: 5.774645015121049e-06
Position 511: 5.0762383958269085e-06
Position 400: 4.9034396347948014e-06
Position 937: 4.4645503964625575e-06
Position 1117: 4.203218718012612e-06
Position 167: 3.7172358927259745e-06
Position 2080: 3.2807715253467473e-06
Position 78: 2.912941054006359e-06
Position 708: 2.624729596184659e-06
Position 825: 2.0959852452509205e-06
Position 66: 1.9098102548811146e-06
Position 699: 1.8938568665619617e-06
Position 2278: 1.6649143119014915e-06
Position 496: 1.6113348943289017e-06
Position 3331: 1.5385826865885772e-06
Position 822: 1.4731393956013466e-06
Position 469: 1.42818025178582e-06
Position 725: 9.961975305911301e-07
Position 566: 9.527425334194472e-07
Position 306: 9.197781498942734e-07
Position 1931: 9.136417067809178e-07
Position 1154: 8.593390809370777e-07
Position 557: 8.527955247119319e-07
Position 1856: 7.132422027094914e-07
Position 1025: 6.191130971930109e-07
Position 2471: 5.689764987984585e-07
Position 1714: 4.920000055545811e-07
Position 3: 3.677919698187412e-07
Position 1757: 2.1517254681181465e-07
Position 607: 1.0358035715293478e-07
Position 781: 1.0298050897585754e-07
Position 537: 9.841868838807742e-08
Position 526: 6.958371591803523e-08
Position 479: 6.740029393765176e-08
Position 499: 5.920398653784337e-08
Position 294: 4.2852991459504e-08
Position 229: 3.821716718946576e-08
Position 654: 2.5053232749570763e-08
Position 157: 1.641634544356817e-08
Position 126: 2.9781775957945155e-09
Position 115: 2.5887875981637295e-09
Position 983: 1.2695405709141508e-09
Position 288: 8.59743685820339e-13
Position 618: 9.707108013318892e-14
Position 200: 4.5955468322102613e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1171: 0.9538450876930176
Position 4015: 0.8333267007578836
Position 5762: 0.7954721700329349
Position 948: 0.16432151043437945
Position 5512: 0.13666255401004856
Position 3815: 0.062409784629740936
Position 5713: 0.05914404805199214
Position 725: 0.05861174217704298
Position 744: 0.05799100385436608
Position 3565: 0.05754434469059704
Position 632: 0.04549329809096368
Position 3527: 0.0446570864282305
Position 3831: 0.03156362244899581
Position 3543: 0.029927328499949838
Position 3500: 0.028238061759652048
Position 3619: 0.02712891272059771
Position 6301: 0.023625773212671553
Position 2531: 0.022065553210006836
Position 5838: 0.018038637339334564
Position 6154: 0.01558021064584405
Position 5006: 0.010364076671361917
Position 5302: 0.009474750010866223
Position 4093: 0.009122220926812705
Position 1254: 0.008671602791703776
Position 5527: 0.007396104124085592
Position 5096: 0.006832475462823659
Position 1205: 0.005446842631123287
Position 1895: 0.005413479050483685
Position 1921: 0.004675399269734553
Position 4731: 0.004587716553093826
Position 1963: 0.004366403699659746
Position 4543: 0.004119772787245338
Position 5326: 0.003961764034606872
Position 5241: 0.0036716945139541476
Position 5458: 0.003549788700062278
Position 2552: 0.0034959547008126058
Position 5552: 0.003217793440220545
Position 3889: 0.0030372054017510927
Position 3981: 0.002894882942163694
Position 4391: 0.002646532616834448
Position 91: 0.002380148116060203
Position 5952: 0.002332057784769447
Position 2527: 0.002205592405857462
Position 4567: 0.0021587149450789087
Position 5078: 0.0021445936654427233
Position 686: 0.0021354622920382246
Position 6231: 0.0018741314232510714
Position 4782: 0.0017293583405558093
Position 5461: 0.0017090261912289905
Position 1756: 0.001678651286554955
Position 5892: 0.0016502277528006475
Position 753: 0.0014733155566872575
Position 3394: 0.0014646697361074962
Position 1225: 0.0014261682344492914
Position 5244: 0.001397367963947061
Position 3800: 0.0013674821598616948
Position 772: 0.0012755192832535473
Position 4295: 0.0012377098402406002
Position 4054: 0.001139861865351811
Position 5487: 0.0010648591561133545
Position 6582: 0.001026171855176465
Position 873: 0.0010081374566585748
Position 6351: 0.0009856312312640043
Position 1031: 0.0009586667817614681
Position 4023: 0.0008860973179578508
Position 4371: 0.0008486914873044288
Position 5656: 0.0007853251726660798
Position 5169: 0.0007846419767501162
Position 593: 0.000768074719552683
Position 5115: 0.0007498429335977523
Position 1136: 0.0007363823290073851
Position 1792: 0.0006952338699297459
Position 6006: 0.0006334678147628405
Position 4954: 0.0006066508880360727
Position 136: 0.0005964904898991795
Position 860: 0.0005961654204777665
Position 3834: 0.0005792476509607578
Position 5538: 0.000501519843290405
Position 181: 0.00046285953661958957
Position 5779: 0.00044978156322820757
Position 1184: 0.0004264920879931774
Position 537: 0.0004144463963628951
Position 1010: 0.00040960676182788536
Position 4618: 0.00040657053146305117
Position 496: 0.0003892789406987386
Position 4120: 0.0003800296581275386
Position 3457: 0.0003777297716766995
Position 6470: 0.00037598162456624725
Position 2205: 0.00036369070822863303
Position 5621: 0.00035534744319608573
Position 5217: 0.0003521725127342941
Position 579: 0.0003463417116453637
Position 3577: 0.0003331118541973551
Position 4983: 0.000325913610800639
Position 4136: 0.0003165952714947525
Position 5268: 0.00027746023428221515
Position 4071: 0.00027662297357951325
Position 652: 0.000271054155654149
Position 4641: 0.0002544236987542422
Position 3218: 0.0002311039315720264
Position 5307: 0.0002046254829548972
Position 4940: 0.0002006314309591315
Position 6202: 0.00018626914938134538
Position 3360: 0.00017665273859976597
Position 3673: 0.0001732952400346402
Position 3244: 0.00017211519289976664
Position 4235: 0.00016449758066823517
Position 359: 0.00016108605556436058
Position 1984: 0.00015476808435917666
Position 6053: 0.00015316023762687367
Position 3642: 0.0001443214131904062
Position 3907: 0.00013215958733049237
Position 5394: 0.0001301651823201071
Position 4056: 0.00012345477364524154
Position 6364: 0.00012050356693589043
Position 4201: 0.000108564917125248
Position 4448: 0.00010143381560348127
Position 2890: 9.9157409427542e-05
Position 760: 9.882462116992726e-05
Position 2079: 9.570017692272935e-05
Position 4949: 9.211311772597884e-05
Position 4465: 8.818990287948742e-05
Position 1236: 7.590058919079252e-05
Position 2019: 7.518268708282501e-05
Position 445: 7.434163083452601e-05
Position 5204: 7.292085356890024e-05
Position 2039: 7.006100016808113e-05
Position 335: 6.827923963314559e-05
Position 2113: 6.536935191963993e-05
Position 4548: 6.065637557590892e-05
Position 1269: 5.8515186002057314e-05
Position 4150: 5.796494371597373e-05
Position 975: 5.5327916276778335e-05
Position 1812: 5.461651529602509e-05
Position 566: 5.113487516040549e-05
Position 991: 4.984707802170857e-05
Position 1897: 4.6341929329122584e-05
Position 1601: 4.4716305346609166e-05
Position 325: 4.270793659166661e-05
Position 133: 4.202323082792411e-05
Position 2768: 4.180782578670187e-05
Position 4427: 4.138533687023769e-05
Position 4687: 3.754975836950275e-05
Position 6456: 3.748573110664527e-05
Position 3065: 3.6075528963551925e-05
Position 2866: 3.4837301093774417e-05
Position 4403: 3.346823844603673e-05
Position 362: 3.2131519090087796e-05
Position 4264: 3.080737954337078e-05
Position 3292: 2.656518034192974e-05
Position 6542: 2.585256139128842e-05
Position 157: 2.3277762721124527e-05
Position 1278: 2.275209073185549e-05
Position 2609: 2.1552614732798827e-05
Position 1411: 2.1338292541125426e-05
Position 422: 2.0611628249905034e-05
Position 1740: 2.0569107803149795e-05
Position 306: 2.0488531935597215e-05
Position 3463: 2.0012426464153434e-05
Position 1829: 1.94830533761979e-05
Position 697: 1.8184150837688108e-05
Position 2691: 1.7262908458526774e-05
Position 2227: 1.678243283899583e-05
Position 4417: 1.4303939944674803e-05
Position 2002: 1.3557886001239505e-05
Position 1987: 1.3321316677592764e-05
Position 1467: 1.2273664737273253e-05
Position 1629: 1.223704072912347e-05
Position 1978: 1.2102840210919183e-05
Position 1393: 1.0377293460843356e-05
Position 3089: 1.0305170711277187e-05
Position 2995: 9.328219259059867e-06
Position 888: 8.471923301494575e-06
Position 2998: 8.463455056276859e-06
Position 234: 8.438496886338457e-06
Position 2393: 7.5442457448319825e-06
Position 2211: 6.790219573445571e-06
Position 364: 6.7052547361764566e-06
Position 2688: 6.145703820891196e-06
Position 164: 5.9316350528531746e-06
Position 607: 4.03349521144073e-06
Position 1742: 3.8001873246904727e-06
Position 699: 3.1827347120284173e-06
Position 150: 3.1312027631426765e-06
Position 1121: 2.7345664316406592e-06
Position 3440: 2.6804781966364225e-06
Position 3315: 2.6742048443125593e-06
Position 373: 1.8224835790319293e-06
Position 3851: 1.4977511626417435e-06
Position 1853: 1.316692091743273e-06
Position 511: 1.0884192572574246e-06
Position 896: 9.511393216820928e-07
Position 98: 7.993475867743777e-07
Position 110: 7.23844351273288e-07
Position 886: 5.366932974188248e-07
Position 1317: 2.5695625727245944e-07
Position 1229: 1.8693335732332451e-07
Position 283: 1.7816235054427495e-07
Position 1117: 1.3108996255727024e-07
Position 469: 9.297790295149514e-08
Position 507: 7.851433678117775e-08
Position 2364: 5.9263755295356344e-08
Position 244: 4.792030941505701e-08
Position 2367: 4.018383224398035e-08
Position 239: 3.562445185512835e-08
Position 368: 1.978938694634041e-08
Position 1076: 2.602455144236998e-09
Position 1297: 1.5504396285072991e-09
Position 280: 1.3561265039447086e-09
Position 380: 8.388709638517207e-10
Position 2047: 7.243394753759593e-10
Position 1768: 6.842729488227053e-10
Position 1841: 4.749748615382278e-10
Position 1090: 2.1697678292614742e-10
Position 383: 7.710843757311301e-11
Position 1295: 1.4630408452798844e-11
Position 1050: 1.0083518756114176e-11
Position 1322: 1.7427894461071713e-12
