Gene = CDC7
index = 336
Annotated 5SS: [   56   939  7045  7505 10798 11031 12415 13151 14105 14984 19387]
Annotated 3SS: [  760  6960  7368 10703 10887 12164 13054 13925 14900 19236 23147]
SMsplice 5SS: [   56  7045  7505 10798 11031 13151 14105 19387]
SMsplice 3SS: [ 6960  7398 10703 10887 12910 13925 19236 23147]
top_k =  1000
Partition function (log Z): 3.287859710056933

Sorted 5' Splice Sites (High to Low Probability):
Position 11031: 0.9716945347748008
Position 19387: 0.95858379188773
Position 7505: 0.9197491121406369
Position 10798: 0.9006137155747685
Position 7045: 0.88028823593617
Position 939: 0.827021890658995
Position 14105: 0.7537744721692546
Position 13151: 0.7144435796439821
Position 56: 0.663421714548513
Position 14984: 0.5646764182718016
Position 17725: 0.3711309111877807
Position 1169: 0.2259332894715129
Position 11570: 0.12868100934468496
Position 19142: 0.11379962896384957
Position 1812: 0.10511539207127461
Position 661: 0.09784750283872024
Position 18847: 0.09674882003834093
Position 12165: 0.07661382717937927
Position 70: 0.06757060932805331
Position 14692: 0.04248909232849783
Position 4966: 0.03959862909065513
Position 4377: 0.0354202726012281
Position 11981: 0.02998528583993117
Position 23217: 0.02941235358296027
Position 5217: 0.027918205817179298
Position 12415: 0.02595049220044708
Position 2187: 0.02332886844284659
Position 648: 0.02260026348278744
Position 20575: 0.0214941176396708
Position 5634: 0.01945558753048234
Position 11104: 0.018586392159264754
Position 8387: 0.012860980268539532
Position 1142: 0.011496808981007243
Position 411: 0.011408302969283484
Position 7192: 0.011065434173844672
Position 630: 0.010289511219931992
Position 13179: 0.009758455452159974
Position 18739: 0.008524779862944214
Position 709: 0.008507120165006907
Position 2294: 0.007689791444261205
Position 7080: 0.007120589957515977
Position 538: 0.007112314293504932
Position 590: 0.006795703628269482
Position 20728: 0.0067554573760648
Position 10589: 0.0062869036013834595
Position 19963: 0.006117775371866196
Position 12258: 0.005818597762226195
Position 3517: 0.005662666283917307
Position 7881: 0.005410281949261871
Position 13210: 0.00534846701440731
Position 20610: 0.004989203990159494
Position 11035: 0.004596012391870586
Position 1947: 0.004488273192898129
Position 3849: 0.004429472183986184
Position 23379: 0.004287009347774869
Position 2551: 0.004136973740301859
Position 10608: 0.004081762671261642
Position 9226: 0.004013267206903193
Position 16630: 0.003942938003355806
Position 22099: 0.003895803604350523
Position 12814: 0.0038512294306880988
Position 220: 0.003848598241231842
Position 16403: 0.003738983484541247
