Gene = NCKIPSD
index = 918
Annotated 5SS: [ 291 3025 3580 3883 4641 5869 6127 6353 6551 6873 7051 7364]
Annotated 3SS: [ 2914  3374  3770  4146  5697  6039  6213  6469  6743  6957  7190 11179]
SMsplice 5SS: [ 291 3025 3580 3883 5869 6127 6353 6551 6873 7051 7364]
SMsplice 3SS: [ 2914  3374  3791  5697  6039  6213  6469  6743  6957  7190 11179]
top_k =  1000
Partition function (log Z): 23.440063907549245

Sorted 5' Splice Sites (High to Low Probability):
Position 5869: 0.9899203807008963
Position 291: 0.9833614527667962
Position 3883: 0.9822163971893763
Position 6873: 0.9814062393251429
Position 6127: 0.9729324397294964
Position 6551: 0.8903169433947766
Position 6353: 0.8131964854850476
Position 7364: 0.7344198126375439
Position 7051: 0.7135345669654016
Position 3025: 0.6721716980398513
Position 3580: 0.4413420828313102
Position 2573: 0.3735634350314894
Position 3059: 0.3227610683796549
Position 3611: 0.25312085501455794
Position 7075: 0.23495981592620496
Position 10646: 0.145052363473077
Position 7475: 0.14410851372887057
Position 5651: 0.13313026899648125
Position 3502: 0.11679947566262872
Position 11360: 0.043591432995512915
Position 7374: 0.04195469096051884
Position 6584: 0.040686141254988074
Position 3516: 0.038097616303484454
Position 4641: 0.03181892075099438
Position 6371: 0.029431281483123652
Position 10796: 0.029149092465425314
Position 4384: 0.02736316845866756
Position 10856: 0.02659710124373751
Position 1224: 0.025574169832140534
Position 2314: 0.025096457590511847
Position 7985: 0.023414942841380675
Position 10723: 0.021932965422487315
Position 5126: 0.02066224808116132
Position 4506: 0.015238163959854563
Position 4420: 0.01498788228239953
Position 10031: 0.013578742521109218
Position 10133: 0.010167183907701162
Position 11416: 0.009999760522869808
Position 11766: 0.009949049451440102
Position 10803: 0.009223771754543126
Position 11039: 0.00841855031395397
Position 8296: 0.008243896634047477
Position 247: 0.008199698550044139
Position 1604: 0.0077221115294099476
Position 9989: 0.007388615540658678
Position 833: 0.007211947448922774
Position 3896: 0.007024360882942352
Position 6878: 0.006702562409733719
Position 9530: 0.006683166304695659
Position 4940: 0.006571825553036083
Position 5028: 0.005684406846043158
Position 7420: 0.005327883295623154
Position 4614: 0.0049322024627856675
Position 4724: 0.004924613823276758
Position 7328: 0.004796660961899094
Position 1115: 0.004356179824472162
Position 2154: 0.0042761059918231415
Position 11333: 0.004264927442275353
Position 6151: 0.004166939551482576
Position 2671: 0.003976279129934253
Position 4174: 0.0038616588404505495
Position 6562: 0.0037548422373492986
Position 3911: 0.0034773987579186233
Position 4956: 0.003009052329621389
Position 10566: 0.002708988958078828
Position 10871: 0.002707054572840502
Position 6836: 0.0024741786872678074
Position 4563: 0.002294209138637881
Position 903: 0.0022603482875889896
Position 295: 0.0022330927589031334
Position 9714: 0.002059038818769114
Position 5875: 0.0017421588453522359
Position 11815: 0.0017014823578951081
Position 2995: 0.001671576746228941
Position 11729: 0.001659323422374793
Position 7122: 0.0014518008036189251
Position 573: 0.0013797406380812191
Position 11733: 0.0011987538898713974
Position 3068: 0.001140700700175677
Position 3104: 0.0011213639887501315
Position 11344: 0.0011010025752096603
Position 4913: 0.0010252544053920127
Position 8115: 0.0009826503858230212
Position 10528: 0.0009535466638845729
Position 5057: 0.000948755221436459
Position 6683: 0.000945455497732965
Position 5538: 0.0008761083744196593
Position 4584: 0.0007363840747824873
Position 2161: 0.0006034129693298071
Position 3506: 0.0006021559432036213
Position 4320: 0.0005764656630114413
