Gene = NDUFA2
index = 923
Annotated 5SS: [303 530]
Annotated 3SS: [ 422 2106]
SMsplice 5SS: [303 530]
SMsplice 3SS: [ 422 2106]
top_k =  1000
Partition function (log Z): 0.6944353636333143

Sorted 5' Splice Sites (High to Low Probability):
Position 530: 0.9942728018915528
Position 303: 0.962780857184107
Position 1173: 0.1717270124940898
Position 2157: 0.037269497913580356
Position 2188: 0.03155181534631098
Position 318: 0.0263715116998024
Position 1169: 0.013311038261529393
Position 854: 0.008661594320820719
Position 251: 0.008246631844651704
Position 805: 0.007461149921400026
Position 1576: 0.005484249878836752
Position 563: 0.004337075722469284
Position 1699: 0.0036488591589885332
Position 1310: 0.0028011707212282798
Position 1408: 0.0018041643772068307
Position 1544: 0.0008962170184792558
Position 221: 0.0007335584029693493
Position 724: 0.0006306823876069147
Position 133: 0.0006215047476921849
Position 748: 0.0006041820790538653
Position 140: 0.0005781752655258633
Position 1126: 0.0005012183408971734
Position 861: 0.0004139860384828789
Position 1976: 0.00036075267422319707
Position 534: 0.0003409441678618806
Position 1431: 0.00032911765205967186
Position 1260: 0.0002937022598033764
Position 1936: 0.000265693843005835
Position 1616: 0.00023646106418403326
Position 776: 0.00022916879414341127
Position 56: 0.0001885144933035963
Position 844: 0.00015320445259745573
Position 835: 0.0001339725620908954
Position 1419: 0.00013149793412070676
Position 1952: 0.00012267684643008997
Position 604: 0.00011629310241962434
Position 1320: 9.549060262661291e-05
Position 1300: 8.036896912577324e-05
Position 873: 7.736197732440708e-05
Position 1530: 6.229166019065162e-05
Position 550: 5.780062483350879e-05
Position 809: 5.5195092392785794e-05
Position 144: 3.6503631165240345e-05
Position 502: 3.402266500458961e-05
Position 272: 3.3231545905352147e-05
Position 298: 3.274905287682691e-05
Position 1481: 2.8349698044114694e-05
Position 229: 2.7954680163018413e-05
Position 1236: 2.67553387321853e-05
Position 1687: 2.01829610309154e-05
Position 2255: 1.8068624138203902e-05
Position 2185: 1.449554012990444e-05
Position 577: 1.434105112464822e-05
Position 1469: 1.1871102444264149e-05
Position 315: 1.1508973732960463e-05
Position 1291: 1.1110421462964636e-05
Position 1381: 1.072402520397878e-05
Position 1734: 1.0083610691278694e-05
Position 857: 9.809604139433898e-06
Position 1938: 8.98116214814514e-06
Position 1051: 7.068071622535228e-06
Position 1270: 6.766503579283148e-06
Position 773: 6.495133083895533e-06
Position 2262: 6.295710842224285e-06
Position 347: 5.847902397823088e-06
Position 859: 5.2425986575224975e-06
Position 1424: 3.222292532885873e-06
Position 1693: 2.956044826553286e-06
Position 691: 9.095116666157934e-07
Position 1016: 5.018494269264918e-07
Position 907: 4.66110699326054e-07
Position 818: 4.463821244256031e-07
Position 848: 2.3395200845761318e-07
Position 833: 2.0430388965516995e-07
Position 973: 1.933196744073003e-07
Position 706: 1.7667871511939177e-07
Position 1634: 1.545363594248195e-07
Position 900: 1.4555265858617354e-07
Position 1186: 1.2057797745191088e-07
Position 662: 8.227782556858373e-08
Position 653: 6.82288571938357e-08
Position 941: 6.678775562683047e-08
Position 7: 6.40054244565715e-09
Position 1154: 3.398341757315774e-09
Position 370: 2.486307419518098e-09
Position 445: 1.7410230754970166e-09
Position 842: 5.710424369291867e-10
Position 619: 3.5479568985407946e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 422: 0.995813592053038
Position 2106: 0.8667263029956641
Position 976: 0.16321493139107116
Position 1091: 0.06185454306366876
Position 2295: 0.048829344185570965
Position 2059: 0.03120226429045943
Position 2320: 0.015678273788880398
Position 1221: 0.015019067790220808
Position 689: 0.010515538295773296
Position 1852: 0.009606098775715406
Position 1508: 0.008798439621881315
Position 673: 0.008230151392994286
Position 1964: 0.007616997812310702
Position 2419: 0.006031964461356044
Position 2146: 0.005278748244003674
Position 941: 0.004254327175653178
Position 393: 0.003210538045207107
Position 1207: 0.003026978498254114
Position 2019: 0.0027124534985174076
Position 1027: 0.0023698493141186194
Position 751: 0.0020829406036986424
Position 1172: 0.0019899337814209194
Position 1832: 0.0018973822863635069
Position 2066: 0.0010620410437623873
Position 2471: 0.0008701269881087
Position 1377: 0.0008671571664486456
Position 978: 0.0007923428024483401
Position 645: 0.0007772210243274051
Position 776: 0.000617933970706875
Position 612: 0.00047068662398234897
Position 1442: 0.0004418783199316708
Position 1643: 0.00038450153388341755
Position 2255: 0.0003836663262752335
Position 1111: 0.00037090805654443036
Position 1039: 0.00036609522294708986
Position 631: 0.00034952384164360704
Position 1298: 0.0003090721681784946
Position 1303: 0.00024984938242575617
Position 1286: 0.00021383874889255324
Position 1323: 0.000212064550502333
Position 724: 0.00019902060219838873
Position 1864: 0.00019786708068273426
Position 1683: 0.00019411768209802807
Position 2370: 0.00018974796493857906
Position 1045: 0.00017672258392423674
Position 838: 0.00016236875098680714
Position 1933: 0.00015829410116734803
Position 1896: 0.00015039439916902827
Position 217: 0.00013791086741013738
Position 2156: 0.0001233309910199544
Position 2479: 0.0001223835910926573
Position 2120: 0.00011534040043459984
Position 2073: 8.948124278557133e-05
Position 731: 8.603188522579672e-05
Position 169: 7.862107463754654e-05
Position 603: 7.772000018309981e-05
Position 200: 7.46154020719611e-05
Position 370: 7.460070466928898e-05
Position 945: 7.434855174116996e-05
Position 1692: 7.111358050574961e-05
Position 888: 7.014266482001318e-05
Position 2426: 6.886541258927717e-05
Position 1529: 6.71435760447431e-05
Position 781: 5.860507872685519e-05
Position 1417: 5.3356428969815516e-05
Position 1446: 5.2789765017786836e-05
Position 1611: 5.124123075722718e-05
Position 1728: 5.04936509691835e-05
Position 1526: 5.0491755991454294e-05
Position 148: 4.763197032870238e-05
Position 2118: 4.5246431559528734e-05
Position 1265: 4.256983416592992e-05
Position 290: 3.9706232410427447e-05
Position 1320: 3.8202125829726377e-05
Position 1651: 3.724189492861701e-05
Position 1476: 3.1584747121531635e-05
Position 1686: 2.945667580153928e-05
Position 2462: 2.5991623544506148e-05
Position 1353: 2.354645648451714e-05
Position 1283: 2.326874304959351e-05
Position 2379: 2.2671955653175887e-05
Position 983: 1.9612052092042517e-05
Position 2078: 1.930050928721718e-05
Position 1384: 1.8217311815252423e-05
Position 1381: 1.6995239106738518e-05
Position 1461: 1.353876175076603e-05
Position 276: 1.2656239168654652e-05
Position 2226: 1.2138272828908088e-05
Position 2232: 1.1018652974628542e-05
Position 1059: 1.0624738392743634e-05
Position 221: 1.0595960852554395e-05
Position 758: 9.579562233565439e-06
Position 2435: 7.010056530747659e-06
Position 2025: 6.97440726441404e-06
Position 2446: 6.115560170488112e-06
Position 1664: 5.52699392703142e-06
Position 2376: 5.227065145852494e-06
Position 1740: 4.966889852046175e-06
Position 2218: 4.920222347593953e-06
Position 952: 4.855901656833976e-06
Position 1350: 4.837997716858197e-06
Position 1519: 4.375785760179364e-06
Position 131: 4.163472389215491e-06
Position 1256: 4.053592925803867e-06
Position 1548: 3.842361350502679e-06
Position 2185: 3.7201112447046157e-06
Position 456: 3.551357020650899e-06
Position 2164: 3.343230237961302e-06
Position 1049: 2.9269749444079097e-06
Position 124: 2.764439849719396e-06
Position 435: 2.4671256907537995e-06
Position 1795: 2.4638202724494847e-06
Position 450: 2.4401097573293093e-06
Position 2193: 2.316357269798867e-06
Position 797: 2.1826338986677665e-06
Position 1543: 1.825624970545815e-06
Position 459: 1.4609199392993216e-06
Position 948: 1.3541960475199944e-06
Position 507: 1.3512101076401396e-06
Position 1259: 1.3379476006692854e-06
Position 294: 1.3162493847337003e-06
Position 853: 1.1773835893725175e-06
Position 842: 1.1086806134972085e-06
Position 2488: 1.0778859449732158e-06
Position 624: 5.964870825689676e-07
Position 155: 5.700546529791836e-07
Position 793: 4.432561830023826e-07
Position 380: 2.521250157670702e-07
Position 375: 2.3385596797969637e-07
Position 761: 1.4852501239762978e-07
Position 240: 1.1383161212176123e-07
Position 2084: 7.899030835110843e-08
Position 818: 3.668668515067796e-08
Position 1557: 3.5663550911882646e-08
Position 1066: 3.137596932521914e-08
Position 1902: 3.0089010657648095e-08
Position 345: 2.6386927586214453e-08
Position 255: 2.2669952131303254e-08
Position 907: 1.8129410804385488e-08
Position 229: 1.784069469909882e-08
Position 566: 8.512346429762923e-09
Position 800: 8.361667957054203e-09
Position 848: 5.658488516095785e-09
Position 513: 5.27992833278998e-09
Position 873: 4.9062462554379525e-09
Position 226: 3.728398407697054e-09
Position 302: 3.430574076352814e-09
Position 890: 3.280750882518654e-09
Position 112: 3.088441417824824e-09
Position 805: 7.820953866983376e-10
Position 1051: 3.3037638065764163e-10
Position 857: 2.9936958428732247e-10
Position 547: 2.798347752792721e-11
Position 322: 2.5581652816343e-11
Position 534: 2.0337836649032972e-11
Position 809: 9.706745607984787e-12
Position 307: 8.183143246837165e-12
Position 86: 2.861197976955264e-12
Position 575: 1.9447467833778633e-12
Position 591: 1.2512100817374415e-13
Position 586: 8.115225157844735e-14
Position 588: 4.9485586059619714e-14
Position 583: 1.0205832301838223e-14
