Gene = PGD
index = 1020
Annotated 5SS: [   46   625  1493  4057  5200  9061 12473 14172 18038 18430 19846 20460]
Annotated 3SS: [  548  1312  3990  5080  8990 12337 13981 17906 18295 19745 20336 20549]
SMsplice 5SS: [   46   625  4057  5200 12473 13056 18430 19846 20460]
SMsplice 3SS: [  548  3990  5080 12337 12972 18295 19745 20336 20549]
top_k =  1000
Partition function (log Z): 2.7342803971938063

Sorted 5' Splice Sites (High to Low Probability):
Position 19846: 0.9930564103809275
Position 12473: 0.9840096656534537
Position 18430: 0.9388895383104193
Position 46: 0.8481729657174909
Position 625: 0.8343593435110392
Position 4057: 0.7084776033136411
Position 5200: 0.6963982388805678
Position 20460: 0.627291679130048
Position 13056: 0.5486989776107171
Position 18038: 0.4101118426132787
Position 1493: 0.37394111431837307
Position 9120: 0.2872877432809547
Position 5158: 0.14063928682585836
Position 13112: 0.10595923414907742
Position 9439: 0.10389420079724612
Position 14500: 0.06267217060915124
Position 14394: 0.060524484546789784
Position 4087: 0.05383821024612666
Position 16560: 0.04793019381862798
Position 16253: 0.0468562879522769
Position 20073: 0.04279127056891924
Position 14172: 0.03691070770230425
Position 15153: 0.03542410757810742
Position 16889: 0.028312780393053703
Position 7239: 0.028182631890040454
Position 9154: 0.023913149803279188
Position 4134: 0.023896536762182223
Position 1147: 0.020540629899227097
Position 4139: 0.0174800671453029
Position 11711: 0.015905015522676928
Position 4154: 0.015426493509324062
Position 17484: 0.01477329085471197
Position 11686: 0.01329678666320668
Position 690: 0.01247901747264054
Position 12849: 0.011854844412251563
Position 4839: 0.011078445660288738
Position 20217: 0.010008153496173853
Position 15149: 0.009869212303022637
Position 11140: 0.009734197225298046
Position 13045: 0.008631954163456483
Position 19482: 0.008508143301290934
Position 7718: 0.00660396260665655
Position 3268: 0.006309025639351081
Position 1163: 0.00580628779370457
Position 19562: 0.0057702776179962105
Position 3945: 0.0056750185925845
Position 10996: 0.0055848195179113375
Position 1203: 0.004675908698831375
Position 17523: 0.0044820816805072414
Position 7322: 0.004394689612826849
Position 12839: 0.004197994001543595
Position 888: 0.0036898881030594764
Position 20423: 0.0036075377987704643
Position 11680: 0.003357851053612159
Position 14459: 0.0032755686799286095
Position 18003: 0.0030390273470713523
Position 17585: 0.0029436346343088946
Position 832: 0.002794327066186091
Position 1451: 0.0022188226034436874
Position 6112: 0.0021887937623172606
Position 836: 0.002185544973740749
Position 1871: 0.001773595573816625
Position 401: 0.0016618521304028137
Position 19514: 0.001659950154778442
Position 3426: 0.0013736493301012029
Position 20320: 0.0012922253974683151
Position 18434: 0.001186103784984186
Position 2213: 0.0011512907209449454
Position 9065: 0.0010557530399386737
Position 13732: 0.000923595765257266
Position 1101: 0.0009017611515971334
Position 510: 0.0008988822703996583
Position 19142: 0.0008524354210947879
Position 1665: 0.0008451565755992518
Position 828: 0.0008312566846665108
Position 13890: 0.0008206004110521103
Position 4543: 0.0007559610536319242
Position 18: 0.0007324109156122125
Position 1074: 0.0006977202600846884
Position 5976: 0.00066661648961995
Position 3287: 0.0006635472046087632
Position 7051: 0.0006487889256481919
Position 3991: 0.0006091808447354677
Position 3358: 0.0006024902820478039
Position 105: 0.0005770070223394859
Position 1313: 0.0005536157812591536
Position 1238: 0.0005379454016729542
Position 5749: 0.000528730464592188
Position 8137: 0.0005230055368752732
Position 4113: 0.0005163884034254349
Position 2705: 0.0004428207872757085
Position 4539: 0.0004036380798388154
Position 12338: 0.0003638868323489038
Position 1919: 0.00035645728403184375
Position 1385: 0.0003500211138595677
Position 4780: 0.00034652906204533636
Position 7573: 0.00033545952980025816
Position 7526: 0.0003311094289796093
Position 445: 0.0003161717137093562
Position 16313: 0.0003036307788743368
Position 8635: 0.0002856497080989851
Position 841: 0.00028563710488830804
Position 4843: 0.0002615410932678704
Position 20783: 0.00025075192157933586
Position 12414: 0.0002454325754047755
Position 7355: 0.00023331730321127757
Position 6080: 0.00023106561032304573
Position 12610: 0.0002223789364968166
Position 267: 0.0002151406686178496
Position 12497: 0.00020063068094667143
Position 14611: 0.00019764085633113378
Position 3800: 0.00019280822690187128
Position 1684: 0.0001765072315220512
Position 634: 0.00016570654399600062
Position 7262: 0.0001527136420349975
Position 3270: 0.00015174474442727887
Position 2600: 0.0001499320965229602
Position 5479: 0.00014601502005245852
Position 4803: 0.00011073323993708071
Position 2802: 0.0001084945248182277
Position 148: 9.783960977479379e-05
Position 12826: 9.679635519323562e-05
Position 7956: 9.639726414844611e-05
Position 5785: 9.600798427384151e-05
Position 4453: 9.375770699489606e-05
Position 4285: 8.651806633278632e-05
Position 471: 7.712060766766717e-05
Position 12391: 6.350599100951536e-05
Position 875: 6.242301256423091e-05
Position 192: 6.1012674849140604e-05
Position 2583: 5.819044013446676e-05
Position 6229: 5.779198583452262e-05
Position 14684: 5.527799605785634e-05
Position 50: 4.4952054044580625e-05
Position 14468: 4.411213774773553e-05
Position 173: 4.152378552618334e-05
Position 14389: 3.96659409479295e-05
Position 5295: 3.769080313668334e-05
Position 28: 3.603574122749937e-05
Position 780: 2.8281267039808285e-05
Position 706: 2.4178548704935137e-05
Position 458: 2.3035560399200595e-05
Position 502: 2.094891813129463e-05
Position 1120: 1.522218068067869e-05
Position 758: 1.4069817876337753e-05
Position 20720: 8.84510139085847e-06
Position 20831: 7.248935588280513e-06
Position 19864: 6.011982932537603e-06
Position 311: 5.307726777579193e-06
Position 916: 4.538852287453078e-06
Position 19850: 3.9651677786723235e-06
Position 19872: 1.3778690711625745e-06
Position 19824: 1.112003196972449e-06
Position 657: 4.516147453127931e-07
Position 820: 3.7402089358798615e-07
Position 730: 2.388715524131571e-07
Position 786: 2.136089084962299e-07
Position 1542: 1.096575032791392e-07
Position 4: 8.620317078719177e-08
Position 822: 6.254202080008138e-08
Position 336: 4.319120954605474e-08
Position 13195: 3.789679930040043e-08
Position 622: 2.264922131492095e-08
Position 810: 2.0862957580966855e-08
Position 492: 1.0055044897672864e-08
Position 528: 3.766648443327881e-09
Position 645: 2.1215582515223036e-09
Position 20200: 1.0257790593911894e-09
Position 20057: 9.25812052245308e-10
Position 120: 7.822255499685437e-10
Position 533: 6.426150179124689e-10
Position 20024: 5.1669607237644796e-11
Position 577: 3.061664290873891e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 18295: 0.9279672916059931
Position 19745: 0.8913730082266891
Position 12337: 0.8629296132018458
Position 20549: 0.8417949693219036
Position 5080: 0.8205426233749553
Position 3990: 0.7841501086491642
Position 548: 0.6685315742616373
Position 12972: 0.6577994847855885
