Gene = SPINK8
index = 1320
Annotated 5SS: [   67  7317  8845 18438]
Annotated 3SS: [ 7266  8722 18394 21337]
SMsplice 5SS: [   67 19160]
SMsplice 3SS: [19035 21337]
top_k =  1000
Partition function (log Z): -9.628138440440775

Sorted 5' Splice Sites (High to Low Probability):
Position 67: 0.8720981166356501
Position 9727: 0.6133000137824697
Position 19160: 0.47831727067102164
Position 19151: 0.45896265306598943
Position 8845: 0.402929156180686
Position 2274: 0.2907460472424326
Position 18073: 0.2558979099218851
Position 2345: 0.22281539794288452
Position 9062: 0.16597181620327248
Position 7401: 0.1430666483136704
Position 300: 0.09156769383847813
Position 7459: 0.08296320030839675
Position 9015: 0.07927997779022834
Position 12094: 0.0782430899753873
Position 555: 0.04909344375767828
Position 7597: 0.04644391832863982
Position 7297: 0.04579466900858218
Position 15824: 0.045262716977925714
Position 7317: 0.04189571946437567
Position 15844: 0.03321389319200101
Position 18438: 0.03286407192214412
Position 4761: 0.01891450695320028
Position 2191: 0.01739719897612318
Position 2047: 0.017027923458931813
Position 14220: 0.016328022417965826
Position 20135: 0.015582924495052953
Position 7682: 0.015564165390320836
Position 7082: 0.012630997890403067
Position 16351: 0.01100068686649568
Position 9224: 0.010716117391523172
Position 19667: 0.010460362764753265
Position 5366: 0.01010945367477526
Position 11966: 0.009944452853672417
Position 8481: 0.009123299978842947
Position 19361: 0.008963082351167464
Position 1073: 0.007422890679394456
Position 5012: 0.007069868400146838
Position 3597: 0.006254935073895012
Position 7919: 0.0023013932548780784
Position 9307: 0.0019149057203244851
Position 9155: 0.0017871483664371592
Position 8804: 0.0016399136131480868
Position 332: 0.0014250791073422988
Position 105: 0.0013387169811289767
Position 3853: 0.0012217432789170689
Position 9722: 0.0007999264872336888
Position 3024: 0.0007541892543412323
Position 19144: 0.0007132349758680587
Position 7246: 0.000689412553491205
Position 6209: 0.0006612430334210266
Position 726: 0.0006397565730726419
Position 1023: 0.0005594927216466129
Position 1996: 0.0004974001465880815
Position 3684: 0.0004739409754865595
Position 151: 0.0003748664463481783
Position 1952: 0.0003270295390009024
Position 268: 0.0002481158597852331
Position 464: 0.0002280342618230745
Position 422: 0.00019548372602361838
Position 11985: 0.0001654287848611121
Position 345: 0.00014988525830435736
Position 654: 0.00013956449617767057
Position 6415: 0.00011787125963951723
Position 1844: 0.00010835052677674228
Position 71: 9.216885014485736e-05
Position 970: 8.927065411617816e-05
Position 930: 8.643728436293276e-05
Position 146: 7.94554618630093e-05
Position 879: 4.8496555395767027e-05
Position 76: 4.441941313410751e-05
Position 47: 3.107156647774698e-05
Position 401: 3.100720182418964e-05
Position 1607: 2.423956534508395e-05
Position 1067: 2.4123264375123128e-05
Position 190: 2.354370560313221e-05
Position 1354: 2.1472220629276876e-05
Position 998: 1.4727237821772813e-05
Position 924: 1.2160520588278895e-05
Position 349: 1.1845940999293622e-05
Position 457: 1.0835080431396336e-05
Position 1055: 8.630088103724856e-06
Position 1812: 8.520384970744466e-06
Position 1678: 7.895049124959571e-06
Position 851: 7.848173851321041e-06
Position 674: 7.791515040803662e-06
Position 1299: 6.258809304338518e-06
Position 3319: 6.063142820466643e-06
Position 1318: 5.930481467890272e-06
Position 612: 5.788441537375195e-06
Position 1596: 3.1594206886298667e-06
Position 1508: 3.1014762257868444e-06
Position 1153: 2.9727974819683296e-06
Position 1918: 1.6547010144819671e-06
Position 1897: 1.5803026761087147e-06
Position 1922: 1.5589148004584387e-06
Position 1979: 1.5070185310948615e-06
Position 3679: 1.135546371191724e-06
Position 156: 1.1450643244131982e-07
Position 445: 7.451555064825769e-08
Position 433: 6.143297210767759e-08
Position 140: 4.9336847974958104e-08
Position 839: 3.7191373211575736e-08
Position 78: 3.368247509853332e-08
Position 607: 2.0135917852417942e-08
Position 2513: 1.4560876386605659e-08
Position 562: 1.2245929261419588e-08
Position 30: 1.0632092507069615e-08
Position 491: 7.452368211596182e-09
Position 226: 1.121291411803487e-09
Position 395: 8.675540941384398e-10
Position 993: 7.623750483931589e-10
Position 985: 5.172367962349794e-10
Position 181: 1.8559790526126428e-10
Position 1208: 2.1982170598602576e-11
Position 494: 3.2074869185791316e-12
Position 530: 1.5975482374044788e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 19035: 0.9645272233372774
Position 9591: 0.6061091023510211
Position 8722: 0.40118730444988926
Position 2108: 0.3908268932730586
Position 21337: 0.33079421444385076
Position 17987: 0.25649018561367026
Position 7266: 0.23677867939189157
Position 8878: 0.20339186882941201
Position 21322: 0.19134151356275544
Position 2174: 0.09502256733595672
Position 15705: 0.08121885121867839
Position 11874: 0.08051334137272434
Position 21038: 0.06622869023314087
Position 21090: 0.06300653639925696
Position 21319: 0.06069711869327271
Position 19945: 0.05447874303284343
Position 19256: 0.053579924367596524
Position 7188: 0.04745401449940229
Position 19401: 0.042961981946119075
Position 19970: 0.03788187992340462
Position 18198: 0.03497662444300414
Position 7118: 0.024650923754143923
Position 7517: 0.022798902189350125
Position 2113: 0.02141204965619611
Position 7502: 0.02064725720801001
Position 21274: 0.020357998238776022
Position 9014: 0.01934233827053139
Position 14014: 0.01678136392059534
Position 7348: 0.01629133004527284
Position 4662: 0.015412424885925551
Position 19555: 0.015054035143245112
Position 15138: 0.014367614306048746
Position 8957: 0.013682524968846244
Position 20466: 0.0124932996809361
Position 193: 0.012391512004805294
Position 16214: 0.011155139018591154
Position 1741: 0.010750366271572068
Position 5233: 0.01001592856982454
Position 11903: 0.009855754670987506
Position 8653: 0.009035983708507098
Position 2181: 0.008624897087625268
Position 21189: 0.007898781604637287
Position 2205: 0.00756044712168561
Position 9154: 0.0071425414611541015
Position 9603: 0.007067881133792999
Position 6989: 0.006853238227249774
Position 19238: 0.006141381290231784
Position 927: 0.006136653254537314
Position 1951: 0.0058150373749134895
Position 8376: 0.005809861829009723
Position 6948: 0.005682790757651974
Position 3536: 0.004804374755165648
Position 19717: 0.0047792043934797215
Position 9034: 0.004686039377751781
Position 2208: 0.004124866891102292
Position 4827: 0.004035404600120894
Position 9175: 0.0037637368224037156
Position 19536: 0.003490427596446375
Position 7542: 0.0030856400744257917
Position 207: 0.0029640999527040276
Position 9474: 0.002786352682420734
Position 4856: 0.0027320442664216043
Position 8969: 0.002436258140079672
Position 19281: 0.002333995337155211
Position 19628: 0.002242233843575914
Position 241: 0.0022404323112530855
Position 7596: 0.0020609964828019784
Position 2139: 0.0019669888605346134
Position 8379: 0.0017540064690484518
Position 7223: 0.0017273950290386132
Position 7796: 0.0016265206256200477
Position 19310: 0.0014234261203461835
Position 8238: 0.0012665160746418152
Position 4612: 0.0009686757751526169
Position 4440: 0.0009505670027029223
Position 20101: 0.0009463405539268447
Position 3483: 0.0009413214021192517
Position 7218: 0.0008846151072130249
Position 13812: 0.0008584215419826769
Position 14394: 0.0008215039433762676
Position 21495: 0.0007295910609735389
Position 2950: 0.0006896933348274716
Position 3778: 0.0006041253723450493
Position 3744: 0.0005970674372711434
Position 725: 0.0005960382341251302
Position 18929: 0.0005661695406558174
Position 1897: 0.0005618062559890994
Position 1900: 0.0005478673684859622
Position 6102: 0.0005061159639100705
Position 4513: 0.0005002201410737397
Position 7820: 0.0004696712723219768
Position 213: 0.00043573416613272125
Position 16404: 0.0004221967633620942
Position 4688: 0.0003917130781621022
Position 15351: 0.00038780912217705236
Position 7671: 0.00036062758323957304
Position 587: 0.00034170659723947846
Position 439: 0.00033499614647039734
Position 2046: 0.00032619992749943744
Position 4533: 0.00031745135444744325
Position 4620: 0.0003053785788019924
Position 1926: 0.00029798519537233817
Position 8214: 0.00029291560614295894
Position 1055: 0.00027316570414759425
Position 3545: 0.00026785754314362473
Position 3317: 0.00022313480447962137
Position 16618: 0.00022277117913535382
Position 2257: 0.0002218559450191946
Position 1993: 0.0002108200206051186
Position 11391: 0.0002106778783524125
Position 4976: 0.00019518371970652293
Position 343: 0.0001739594161081444
Position 6116: 0.00016224010136242054
Position 4325: 0.00016213665038233854
Position 15066: 0.00016007949644606298
Position 14829: 0.00015672709785179915
Position 985: 0.00014198706849404642
Position 3374: 0.00012683783992630026
Position 1737: 0.00012383888004328957
Position 3402: 0.00011568722682258066
Position 3390: 0.00011292851575542772
Position 11324: 0.00011088953359012094
Position 5150: 9.682801164370202e-05
Position 6898: 9.496890550131353e-05
Position 14431: 9.202348678829087e-05
Position 12623: 8.582771659927921e-05
Position 3555: 8.380602025115594e-05
Position 12473: 7.67098241851437e-05
Position 1439: 7.595955743902973e-05
Position 14802: 7.030354591044153e-05
