Gene = GTF3C5
index = 630
Annotated 5SS: [  476 11618 13238 20290 21476 23254 23800 24121 25406 26220]
Annotated 3SS: [11397 13038 20093 21370 23138 23718 24022 25322 26076 27124]
SMsplice 5SS: [  476  5844 13238 20290 21476 23254 23800 24121 24871 25406 26220]
SMsplice 3SS: [ 5730 13038 20093 21370 23138 23718 24022 24751 25322 26076 27124]
top_k =  1000
Partition function (log Z): 21.428296513862207

Sorted 5' Splice Sites (High to Low Probability):
Position 13238: 0.9998590810348658
Position 24121: 0.9935002530318167
Position 23254: 0.9882253107344566
Position 5844: 0.9764789150049201
Position 21476: 0.9688302587726704
Position 26220: 0.9586711388572436
Position 25406: 0.9491950178038299
Position 23800: 0.9232438703787449
Position 476: 0.8492242301108734
Position 24871: 0.679954719714584
Position 12118: 0.44783323037246553
Position 2663: 0.3858422734009645
Position 20123: 0.3741524290575083
Position 12307: 0.3084888926579984
Position 20269: 0.30030897220029934
Position 18575: 0.26208978702567315
Position 6913: 0.25751659141357386
Position 18323: 0.22523586027015804
Position 10808: 0.20470828760398535
Position 5227: 0.13989544198262274
Position 2183: 0.13899580163662947
Position 3703: 0.1265007750272156
Position 222: 0.1247047795746217
Position 20197: 0.11737518748614409
Position 11618: 0.10841976281976969
Position 22987: 0.08966372396396159
Position 4887: 0.0738738271594335
Position 6601: 0.06172974740468993
Position 19799: 0.055351772591011934
Position 5006: 0.04999201352133558
Position 26874: 0.045660582347803756
Position 1991: 0.04447853099491461
Position 12500: 0.043706600034302566
Position 18592: 0.0409495873635441
Position 6181: 0.040074426510732196
Position 16207: 0.03670236960967983
Position 419: 0.03640474353472936
Position 26236: 0.03610166183294336
Position 5573: 0.03523276218181105
Position 5055: 0.03343064500665081
Position 13: 0.03292021588337746
Position 24276: 0.03225842213662021
Position 16780: 0.03139258372786288
Position 6931: 0.029596755202240265
Position 5514: 0.029522226589460507
Position 23524: 0.028272250168689353
Position 18747: 0.027073434650724027
Position 19363: 0.02617020436503857
Position 25852: 0.025760496771199556
Position 2759: 0.023061160536896087
Position 2511: 0.022867350161646004
Position 12085: 0.022743437832277915
Position 2336: 0.02088316337427707
Position 14538: 0.020796834646500378
Position 5136: 0.020554804561680684
Position 14863: 0.01983080834918447
Position 15277: 0.0170059248436739
Position 18812: 0.016337327876096246
Position 8842: 0.015746962979025537
Position 18911: 0.01530375477902528
Position 4860: 0.015210774168741588
Position 23877: 0.014777383859683003
Position 18787: 0.01328410463143452
Position 23822: 0.013261048495768436
Position 21557: 0.013213634565987932
Position 24666: 0.012541441735183213
Position 23069: 0.012260387489374818
Position 16658: 0.012072872543422994
Position 24698: 0.012041768040906892
Position 25410: 0.011889441172673706
Position 22015: 0.011468594860295804
Position 25210: 0.01052073571503717
Position 21446: 0.010042983000789724
Position 15226: 0.009079980680422978
Position 26673: 0.009039014858080629
Position 24532: 0.008949886659687972
Position 4364: 0.008427738313105849
Position 4999: 0.00826945688566003
Position 24334: 0.007299293951954776
Position 12847: 0.007026957177726858
Position 11902: 0.006979765792480911
Position 1152: 0.0064910387728303424
Position 20294: 0.00643049826490286
Position 27174: 0.006112657304696815
Position 9914: 0.006104826529637921
Position 5152: 0.006053664066842702
Position 24489: 0.005938701196582447
Position 22958: 0.005044794847463218
Position 1735: 0.004886740347460262
Position 25871: 0.004814188391048122
Position 12061: 0.004627220716807873
Position 21953: 0.00446516357145639
Position 26625: 0.004366886706818833
Position 26848: 0.004338970678812647
Position 1972: 0.004269991735059362
Position 24337: 0.004243228913777593
Position 4994: 0.004045130664351249
Position 23932: 0.003988941096401362
Position 17596: 0.00352315591604014
Position 3826: 0.0034827468369700945
Position 18483: 0.003466463880143159
Position 8438: 0.0034545275455502324
Position 11563: 0.003371630535830785
Position 11466: 0.00292128826682662
Position 27286: 0.0029029225208229634
Position 24986: 0.002454508741432841
Position 11536: 0.002448387494526545
Position 23910: 0.002432612867240641
Position 12676: 0.0023699108760735846
Position 24974: 0.0023461228165282556
Position 5175: 0.0022181328237390998
Position 25900: 0.0022145242674763903
Position 9526: 0.0020495897483945457
Position 16124: 0.0020466824827231308
Position 19622: 0.002022521784003264
Position 25875: 0.001964131839250904
Position 26647: 0.0018900053775968515
Position 20317: 0.0018580550937633165
Position 1405: 0.001818520412526529
Position 5818: 0.0017880975935767427
Position 23177: 0.0017505154045381244
Position 23572: 0.0017498471859455176
Position 24376: 0.0017417607886670017
Position 19445: 0.0016976472490288328
Position 1519: 0.0016549183233049596
Position 24108: 0.0016018135042085676
Position 23719: 0.0014110124356663833
Position 1475: 0.001406552386177428
Position 27288: 0.0013825826941209292
Position 27035: 0.0013775840134430143
Position 10015: 0.0012988236457976469
Position 19046: 0.0012755806582233978
Position 16976: 0.0011400558572714037
Position 23833: 0.0010526638972626163
Position 397: 0.0010099662909130406
Position 18521: 0.0009614597846064462
Position 24536: 0.0009550178984152164
Position 1565: 0.0009502377609470306
Position 18378: 0.000922028106674195
Position 2123: 0.0008585454110796758
Position 5559: 0.0008259656116053064
Position 4042: 0.0008043048148608606
Position 3739: 0.0007971423261212966
Position 2022: 0.0007766794092186373
Position 24306: 0.0007661643098677071
Position 24308: 0.0007622792805801698
Position 24426: 0.0007598305941519125
Position 7221: 0.000654523307463135
Position 11816: 0.0006526133095165387
Position 26383: 0.0006517052284401314
Position 395: 0.0006445280382750874
Position 6580: 0.0006287526654988487
Position 7433: 0.0006282193557465426
Position 27032: 0.0006151797201052463
