Gene = PLPPR4
index = 1042
Annotated 5SS: [  719 24198 32915 35278 37014 37945]
Annotated 3SS: [24011 32784 35081 36955 37770 41731]
SMsplice 5SS: [  719   973 16065 24198 31858 32915 35278 37014]
SMsplice 3SS: [  864 15953 24063 31743 32784 35081 36955 37770]
top_k =  1000
Partition function (log Z): -5.8029235811649995

Sorted 5' Splice Sites (High to Low Probability):
Position 24198: 0.9990958961879377
Position 16065: 0.9856485355666009
Position 35278: 0.960193560689365
Position 32915: 0.9352906024621372
Position 37014: 0.8497313335747085
Position 31858: 0.646966888297323
Position 18323: 0.6373379870284197
Position 719: 0.5448157525085109
Position 34027: 0.5223515977196928
Position 1089: 0.37532829698700576
Position 91: 0.3673433654348836
Position 16263: 0.34764178515918764
Position 8663: 0.33800184179690973
Position 37945: 0.3314706607683622
Position 973: 0.301270998061495
Position 36831: 0.2791566791652429
Position 969: 0.16880781981275203
Position 308: 0.1641073327578849
Position 2470: 0.13545398927909383
Position 38267: 0.13023801740515922
Position 4456: 0.12938982278996247
Position 13454: 0.11730431319713865
Position 37404: 0.11260534345959901
Position 11248: 0.10777453789747711
Position 1884: 0.10216855729270138
Position 6958: 0.09707278965071756
Position 13440: 0.06842686324990332
Position 13829: 0.04946085814312451
Position 3217: 0.04414287370181617
Position 37366: 0.04084108841031722
Position 28737: 0.038065521478482
Position 97: 0.031121138569253942
Position 5387: 0.029133219880564894
Position 29178: 0.028913354812186556
Position 5335: 0.025177447473861917
Position 29856: 0.02513918090975107
Position 13516: 0.023531114810485726
Position 3295: 0.022953682874535888
Position 7936: 0.02280397428996398
Position 11439: 0.021307678041946807
Position 5909: 0.02019535743487758
Position 42783: 0.017538161261256287
Position 9990: 0.016311202178752766
Position 37122: 0.015919303656518228
Position 32919: 0.015837163026739362
Position 38262: 0.013006416133441376
Position 37083: 0.011626275019989335
Position 10150: 0.009844336090741014
Position 34092: 0.009830576789670833
Position 10185: 0.008205909786748702
Position 26533: 0.008138770523013705
Position 1147: 0.007918956451507458
Position 35201: 0.007791153089471566
Position 36774: 0.007452963152900069
Position 36697: 0.007226582025608035
Position 31851: 0.006547313736209289
Position 41338: 0.006528030917391072
Position 4836: 0.005461880756368946
Position 116: 0.0035174095264541906
Position 36060: 0.0034447844523567573
Position 36804: 0.0034128559248295214
Position 781: 0.003118295490643365
Position 2934: 0.0030147197173878764
Position 36404: 0.002568034891332766
Position 34166: 0.0025661244489943304
Position 930: 0.0023849290052946814
Position 326: 0.0023028540991278917
Position 1807: 0.001948810154804387
Position 39370: 0.0017587280865161152
Position 28722: 0.0017151224039270339
Position 245: 0.0014943011544923045
Position 37004: 0.0014076107603593932
Position 37555: 0.0013814819004722132
Position 16051: 0.0012688682416303668
Position 1954: 0.0012524571311481674
Position 37684: 0.0012522302906533215
Position 914: 0.0012272944068177764
Position 61: 0.0011943723698280974
Position 34137: 0.001090916126251647
Position 37244: 0.0010478224541240855
Position 33653: 0.0009669632454972444
Position 5095: 0.0009479785180010679
Position 37574: 0.0009456766549121107
Position 2107: 0.0009426363721264608
Position 33540: 0.0008492380632851152
Position 33215: 0.0008031597849410472
Position 29: 0.000716547584745921
Position 35822: 0.000654025942007261
Position 25311: 0.0006271688352717528
Position 3648: 0.0006097221853812434
Position 5148: 0.0005845201010120087
Position 3931: 0.0005250737593477348
Position 37510: 0.0005157029693693532
Position 33: 0.00048258263158992994
Position 36411: 0.0004429123554268978
Position 16: 0.0002801359110989834
Position 37410: 0.00025839229293466614
Position 37529: 0.00021831168150005211
Position 29097: 0.00021032231602404326
Position 2151: 0.0001944429051603144
Position 37198: 0.000158114526257168
Position 671: 0.0001414685690967773
Position 37537: 0.000135957176861866
Position 2362: 0.00013168385189385565
Position 6459: 0.00013008176976619086
Position 6199: 0.000125165469727166
Position 37666: 0.0001159213885001251
Position 205: 0.00010089299221680477
Position 1446: 9.639377857153142e-05
Position 1095: 8.961449663189654e-05
Position 4369: 8.059587334281855e-05
Position 1140: 7.225433715416913e-05
Position 36225: 5.823309185898115e-05
Position 1107: 5.663014320950028e-05
Position 903: 4.2752027141364175e-05
Position 643: 4.1024322175356094e-05
Position 1305: 3.991419861783232e-05
Position 37018: 3.9743023494294186e-05
Position 2742: 3.5828410787770516e-05
Position 101: 3.387142237109993e-05
Position 35596: 3.3030736460850475e-05
Position 893: 2.9661576581208908e-05
Position 1286: 2.551593571053946e-05
Position 1327: 1.687384164553525e-05
Position 2534: 1.5036293169320815e-05
Position 2384: 1.417111356382305e-05
Position 2182: 1.1063508994368901e-05
Position 723: 1.0506703317407708e-05
Position 793: 1.0433546955724932e-05
Position 35171: 1.042177008192314e-05
Position 1158: 9.470481090732406e-06
Position 943: 9.362105273066441e-06
Position 457: 8.280810865070163e-06
Position 2474: 7.644819678768855e-06
Position 1109: 7.540764017880258e-06
Position 1004: 6.277990684718864e-06
Position 1024: 5.854808249604296e-06
Position 35726: 5.208274743543142e-06
Position 173: 4.74433874840602e-06
Position 1586: 4.656417340396468e-06
Position 1169: 4.5795344315946536e-06
Position 887: 4.208868362946286e-06
Position 381: 3.387459713932212e-06
Position 932: 2.7355464738507013e-06
Position 534: 2.1959749509188976e-06
Position 1543: 1.7160528143648145e-06
Position 713: 1.686791116747696e-06
Position 519: 1.5753563584513187e-06
Position 967: 7.010051002302991e-07
Position 593: 2.9495694706200385e-07
Position 732: 2.7837499279412036e-07
Position 977: 2.7628655049084847e-07
Position 686: 2.204217771500568e-07
Position 296: 1.5871149847740588e-07
Position 272: 7.276406714597446e-08
Position 979: 6.25599737815256e-08
Position 791: 2.1042216076674693e-08
Position 85: 2.052982016312559e-08
Position 1761: 1.7884622001808752e-08
Position 378: 5.552510770650899e-09
Position 5: 6.943880731242088e-10
Position 249: 1.5787486993846444e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 15953: 0.9976090510691421
Position 35081: 0.9341475913790254
Position 32784: 0.9180187233563736
Position 36955: 0.7190511564992978
Position 864: 0.6890512320734216
Position 31743: 0.6535142020335323
Position 24063: 0.572314495199157
Position 37770: 0.5712781319936642
Position 18191: 0.45023490987763026
Position 24011: 0.4267814009887811
Position 33963: 0.3935536278672587
Position 8513: 0.33800184179690984
Position 16143: 0.32826376651091116
Position 13248: 0.2092622912575278
Position 18232: 0.18710307715078908
Position 36600: 0.18431703505513142
Position 41731: 0.13272204892971956
Position 37270: 0.1319001728945952
Position 43992: 0.13112620167875216
Position 4277: 0.12263907291423415
Position 38190: 0.11847054028210403
Position 1007: 0.11714608665916278
Position 1748: 0.10206003888546226
Position 33943: 0.0971716978000828
Position 6842: 0.09707278965071757
Position 36692: 0.0883399245401582
Position 11073: 0.08395485388080474
Position 43128: 0.07758294021019614
Position 43446: 0.06789917933846239
Position 3036: 0.06665170328236987
Position 516: 0.06370349870274204
Position 36886: 0.060095077118748313
Position 2394: 0.059263586882494355
Position 36999: 0.051581795015527857
Position 13735: 0.04946085814312448
Position 2344: 0.04223425971041994
Position 41172: 0.0400510414236772
Position 43481: 0.04000040801901902
Position 39778: 0.03967054785489438
Position 5246: 0.03767154662051172
Position 37290: 0.036092170419749235
Position 32740: 0.033119917618329164
Position 29047: 0.029123677128210606
Position 502: 0.02796082217050378
Position 28570: 0.02708862415912982
Position 29500: 0.02513918090975107
Position 2310: 0.02482164072978459
Position 33726: 0.02452582879365292
Position 11148: 0.023819684016672355
Position 7685: 0.022803974289963967
Position 37629: 0.022424566508377795
Position 953: 0.021415231885660933
Position 11331: 0.021290397397503914
Position 35111: 0.020616080766069748
Position 39837: 0.020095022295346144
Position 36328: 0.01868420220254498
Position 35123: 0.01837711228849666
Position 10042: 0.018050245877489723
Position 36803: 0.017054142102215467
Position 42686: 0.01634317006852504
Position 9884: 0.016311202178752777
Position 43215: 0.01609392961227196
Position 36865: 0.015527435106769948
Position 5815: 0.015197927448482994
Position 40839: 0.014815237045395833
Position 43079: 0.014719094601734536
Position 36477: 0.014280879089617612
Position 5193: 0.01363827249349324
Position 37082: 0.012610760650033685
Position 38236: 0.012366445593103745
Position 38020: 0.011750608335171761
Position 33724: 0.011740251657971747
Position 42670: 0.008951958756456616
Position 36646: 0.008706376275466034
Position 16178: 0.008686400543808174
Position 43406: 0.008549985382966923
Position 568: 0.008322765814292163
Position 26473: 0.008138770523013705
Position 28503: 0.008035724738185519
Position 36621: 0.00786340602180842
Position 36927: 0.007833676461638378
Position 38835: 0.007764889723553671
Position 43192: 0.007316080279389203
