Gene = SMCP
index = 1279
Annotated 5SS: [130]
Annotated 3SS: [6085]
SMsplice 5SS: [ 130 2753]
SMsplice 3SS: [2676 6085]
top_k =  1000
Partition function (log Z): -8.551930075912209

Sorted 5' Splice Sites (High to Low Probability):
Position 130: 0.9774214381222995
Position 2753: 0.5758920731869989
Position 1740: 0.08831262912354863
Position 1766: 0.030853083571561
Position 4118: 0.030676832968528543
Position 2845: 0.027729008171925466
Position 1260: 0.017881277655277302
Position 1543: 0.017671376441989666
Position 606: 0.013610081816548924
Position 515: 0.012710377975028761
Position 376: 0.009074746260706422
Position 3592: 0.006347793752005722
Position 2553: 0.005681576385558873
Position 498: 0.005510519593425358
Position 3934: 0.00539409335628075
Position 2029: 0.004358322866262744
Position 1573: 0.004108722817922402
Position 3541: 0.003882133816638097
Position 2043: 0.003113645044189169
Position 2778: 0.003071613001915532
Position 6315: 0.002780133190303959
Position 5204: 0.0024447136619848158
Position 2955: 0.0023990585703949196
Position 336: 0.0023206116326867964
Position 2477: 0.0021843488510084785
Position 531: 0.0019349970596101967
Position 1377: 0.001875724379233981
Position 5214: 0.0018378631909941564
Position 327: 0.001679819535489828
Position 2542: 0.0016329193718072601
Position 5919: 0.0014752246010246379
Position 701: 0.0013412358749732723
Position 1182: 0.001223507636764085
Position 113: 0.0008457356987988067
Position 2098: 0.0007041972225905003
Position 3975: 0.0006927210312649228
Position 623: 0.0005850965316610113
Position 2744: 0.0005343138089420597
Position 5357: 0.0005190792482451235
Position 4140: 0.0005033677383557484
Position 2007: 0.0004190686801596325
Position 413: 0.0004068427453771808
Position 2304: 0.00039287364623572933
Position 111: 0.00038899890918260804
Position 3890: 0.0003881609096690836
Position 5477: 0.00037964522956207374
Position 3189: 0.0003768706182090159
Position 2151: 0.000345391520059968
Position 1047: 0.0003300649952057139
Position 461: 0.00028007804762624015
Position 5306: 0.00024545922698941057
Position 1683: 0.0002143447775995478
Position 1704: 0.00016365321560716717
Position 104: 0.00015646931158602874
Position 850: 0.00010960594106045256
Position 423: 6.267109687931052e-05
Position 2039: 5.6325040902833916e-05
Position 1534: 5.554821620263312e-05
Position 2101: 5.319923384929709e-05
Position 963: 3.9510415661769455e-05
Position 1680: 3.3728259480303644e-05
Position 1647: 2.998382309482128e-05
Position 235: 2.614764456134492e-05
Position 1184: 2.5829107864709568e-05
Position 645: 2.372667256415675e-05
Position 157: 2.180860291965376e-05
Position 1730: 2.163193580206375e-05
Position 539: 2.1452554898084347e-05
Position 2031: 2.039405173091011e-05
Position 88: 1.772247811869255e-05
Position 2498: 1.6372310117896744e-05
Position 1038: 1.6101883656619032e-05
