Gene = AIMP2
index = 44
Annotated 5SS: [ 254 6108 8801]
Annotated 3SS: [ 5900  8568 14057]
SMsplice 5SS: [ 134 8801]
SMsplice 3SS: [ 8568 14057]
top_k =  1000
Partition function (log Z): -7.946361507599764

Sorted 5' Splice Sites (High to Low Probability):
Position 8801: 0.7312121020881406
Position 134: 0.6312453596884624
Position 6108: 0.6036677840713347
Position 11809: 0.46173393338977103
Position 11488: 0.40894124415735866
Position 254: 0.3883406122407
Position 12822: 0.18511418375238456
Position 2543: 0.11067413595875368
Position 11804: 0.1103759126844494
Position 1527: 0.07802353949743109
Position 1933: 0.07149519825945913
Position 8475: 0.06401390790944748
Position 5808: 0.06186336367453209
Position 12974: 0.049797435158036266
Position 7388: 0.04871902547592801
Position 7553: 0.04269416661702437
Position 5293: 0.021940969672177166
Position 1482: 0.020621475279229133
Position 13090: 0.02008984659657956
Position 3585: 0.020076312843284174
Position 6112: 0.01435919894064267
Position 6942: 0.013607695454135545
Position 3715: 0.0105440953229393
Position 13791: 0.00891031131610993
Position 12029: 0.007711402945544235
Position 8489: 0.007600263729795333
Position 3896: 0.007258789522667689
Position 2110: 0.007081044313300723
Position 13032: 0.0069014656799222095
Position 2086: 0.006882680458564021
Position 6421: 0.006620652913692347
Position 10465: 0.004946150715126885
Position 10020: 0.004856500377641747
Position 8654: 0.004514921424528236
Position 1133: 0.003993596681835649
Position 6141: 0.0033497840835523263
Position 12247: 0.002637683375664712
Position 5755: 0.002549310848598919
Position 5803: 0.002488668964933406
Position 525: 0.0021150358926536198
Position 570: 0.0016793968704620075
Position 12035: 0.0015623260503721237
Position 11569: 0.0015417269116390054
Position 2299: 0.001436697587064034
Position 3742: 0.0013365603105332472
Position 11625: 0.0013234861454300448
Position 10052: 0.0012861542123707252
Position 12976: 0.0012616201619274048
Position 13317: 0.0009796629790786815
Position 11785: 0.0008890505482138892
Position 24: 0.0007839447957181235
Position 6133: 0.0007096793269029037
Position 6265: 0.0006024217776084901
Position 493: 0.0005892273528805477
Position 36: 0.0005637507878895192
Position 346: 0.0005563619023441585
Position 1118: 0.0004921595893360476
Position 1484: 0.00020888379126110735
Position 2311: 0.000192972547039623
Position 2100: 0.00013876098023855754
Position 646: 0.0001246905154431495
Position 65: 0.00011411335118436384
Position 1052: 8.376075371796065e-05
Position 565: 7.802493053800826e-05
Position 1634: 7.308230169929025e-05
Position 279: 4.268165777596511e-05
Position 2291: 3.673252075561202e-05
Position 3458: 2.7957451998378376e-05
Position 190: 2.356792719265277e-05
Position 127: 1.9511406719684946e-05
Position 1300: 1.826081177509539e-05
Position 876: 1.4526746216138336e-05
Position 2867: 1.4446796036527206e-05
Position 1615: 1.4199375218770743e-05
Position 6137: 1.3832836635634424e-05
Position 248: 1.3723096794562297e-05
Position 1385: 1.324202873489762e-05
Position 986: 8.922931067963192e-06
Position 840: 6.718207041300374e-06
Position 111: 6.169411254149149e-06
Position 43: 5.7273008183909205e-06
Position 312: 3.6710420618049914e-06
Position 52: 3.292923083255163e-06
Position 748: 2.9155438009724043e-06
Position 764: 1.9812998484980777e-06
Position 1469: 1.5738272475722393e-06
Position 206: 1.11590059285275e-06
Position 1778: 9.96303027809974e-07
Position 1766: 9.564196945446902e-07
Position 370: 5.166254050244331e-07
Position 581: 4.1690798937623743e-07
Position 535: 2.891514528233154e-07
Position 500: 1.8592417510868692e-07
Position 893: 1.6179484972406463e-07
Position 944: 8.459170534777826e-08
Position 75: 5.414051952875631e-08
Position 1037: 3.770482923474184e-08
Position 961: 1.804791551365781e-08
Position 1264: 9.121830583165382e-09
Position 448: 4.909445461354531e-09
Position 639: 2.5819406957759047e-09
Position 170: 1.308022307912929e-09
Position 168: 1.2009974794824484e-09
Position 567: 6.539735141176114e-10
Position 49: 4.745046263231116e-10
Position 336: 8.21373723464693e-11
Position 619: 4.3656524710705434e-12
Position 405: 5.533716147467787e-13
Position 752: 9.231009655461779e-14
Position 435: 1.1589547486658897e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 14057: 0.8067619723421698
Position 11624: 0.5797082740442476
Position 8568: 0.48239199589388143
Position 11359: 0.4127724024353816
Position 5900: 0.35688701455297095
Position 12736: 0.24375155053979297
Position 8645: 0.24107072408533953
Position 5999: 0.10297682704721496
Position 7246: 0.07434854562006585
Position 12875: 0.06725924780324838
Position 2419: 0.05646685235395045
Position 1740: 0.05060106858528275
Position 5976: 0.047266698795019754
Position 8381: 0.04680275844174917
Position 1225: 0.04570045803250495
Position 6015: 0.04293064236978229
Position 5925: 0.03386416565835761
Position 1388: 0.03264930614665451
Position 5656: 0.031488339100144154
Position 5794: 0.031204832608071255
Position 13616: 0.030761797158139266
Position 2366: 0.029968729112555468
Position 216: 0.027450936628590793
Position 11898: 0.02317337311151095
Position 12763: 0.021170364058873705
Position 14015: 0.020006247024037464
Position 8325: 0.016707620023646275
Position 8666: 0.015792449964155904
Position 3495: 0.014899812193415692
Position 11388: 0.014617655986632741
Position 2471: 0.014579172600392667
Position 5495: 0.014543358184028243
Position 5033: 0.01259961042339678
Position 13690: 0.01205384977969534
Position 5659: 0.011784645305393797
Position 1299: 0.011297277558519944
Position 5904: 0.010638863938938436
Position 2424: 0.008921433903192284
Position 2006: 0.008693244259530932
Position 3337: 0.008559153123378217
Position 8356: 0.008558232538359805
Position 7432: 0.008147197429615238
Position 6231: 0.007110644645069362
Position 3498: 0.006894501018297792
Position 1852: 0.006554534791178039
Position 1892: 0.006273362399550093
Position 6636: 0.006149181896075656
Position 7375: 0.00592033490014566
Position 12669: 0.005890021736236548
Position 8926: 0.0054630998760360075
Position 6814: 0.0054474521016247565
Position 1775: 0.005017234083078227
Position 5057: 0.004787318227706124
Position 11785: 0.00472567205821702
Position 10372: 0.004592786149552363
Position 3654: 0.0037011947926378496
Position 5710: 0.003353563286757453
Position 9907: 0.0033278569510249503
Position 1390: 0.0032276988529886695
Position 1657: 0.003151377462581093
Position 9959: 0.002551294812956939
Position 12740: 0.002502186706558927
Position 1582: 0.0024646401567523443
Position 13212: 0.0022822698643368694
Position 1117: 0.0021302959773231655
Position 7435: 0.002038284931822497
Position 5194: 0.0019398197643592957
Position 7175: 0.00171055397627547
Position 13484: 0.0017040322235752803
Position 3570: 0.0016135611386206006
Position 5248: 0.0015996781288218534
Position 763: 0.0015898330051324519
Position 966: 0.001531203661265146
Position 5685: 0.0015294618946880291
Position 3433: 0.001492301055773111
Position 1414: 0.0014856525869973748
Position 9766: 0.0011585275689748051
Position 6775: 0.0010359773590102952
Position 1275: 0.0009730237995150996
Position 9866: 0.0009545588548745142
Position 13962: 0.0009438028066207167
Position 3696: 0.0009161832635496672
Position 2244: 0.0009146660066764264
Position 3741: 0.0008756764177300279
Position 6185: 0.0008310690430123394
Position 5519: 0.0007815827132815888
Position 13892: 0.0007669640030114097
Position 10369: 0.0007457380120066291
Position 11840: 0.0007140012586944084
Position 1752: 0.0006898637207337344
Position 2045: 0.0006703146945271872
Position 6765: 0.0006602836323378357
Position 11395: 0.000633667480989244
Position 1778: 0.0006238659373962114
Position 6883: 0.0006028457339402254
Position 1917: 0.0005950301729009228
Position 5197: 0.0005670097345944657
Position 133: 0.0004551449600496481
Position 5004: 0.0004468231583918499
Position 2489: 0.0004241059186469165
Position 10530: 0.00036434786622710366
Position 3701: 0.00033699415335473074
Position 8922: 0.00033426161903287377
Position 11985: 0.00030319837328050196
Position 1614: 0.00030060327326159183
Position 1322: 0.00028058989007745356
Position 1467: 0.00026964603700338886
Position 11932: 0.00024089797238921652
Position 1249: 0.00023500521149450191
Position 9560: 0.0002298926776222691
Position 2134: 0.00022636037920163035
Position 321: 0.00022471447831050727
Position 2207: 0.00021696747961343763
Position 6573: 0.00020678178699447825
Position 7678: 0.00019149637974297126
Position 2042: 0.0001743028478502478
Position 1481: 0.0001689245781923379
Position 986: 0.0001607666513403276
Position 10857: 0.00016053009621131846
Position 457: 0.0001578319332597936
Position 7653: 0.0001536040005946745
Position 1584: 0.00015040135554091896
Position 2286: 0.00012989662553478017
Position 2082: 0.00012820073131785325
Position 4934: 0.00012447403272871466
Position 253: 0.00012283874394817027
