Gene = ACOT7
index = 25
Annotated 5SS: [   320  36065  46381  52337  58515  67322  90950 104712]
Annotated 3SS: [ 35946  46223  52244  58399  67234  90832 104526 121117]
SMsplice 5SS: [   320    709  11721  25244  34393  36065  39933  46381  52337  58515
  67322  76800  84831  90950  99935 104712 111830]
SMsplice 3SS: [   522  11651  25124  34209  35946  39843  46223  52142  58399  67234
  76619  84662  90832  99813 104526 111693 121117]
top_k =  1000
Partition function (log Z): 12.361977633048655

Sorted 5' Splice Sites (High to Low Probability):
Position 90950: 0.9998595017955433
Position 67322: 0.999125230074042
Position 11721: 0.9962834321169959
Position 58515: 0.9920720825959625
Position 104712: 0.9831445094159582
Position 36065: 0.9579863504106085
Position 39933: 0.9565074336315956
Position 111830: 0.9517423741034201
Position 46381: 0.9175595158292051
Position 709: 0.8386152856492016
Position 74623: 0.8190602734168386
Position 52337: 0.736749163742414
Position 320: 0.6055020147100185
Position 76800: 0.542222654438412
Position 112994: 0.5397322121630974
Position 84831: 0.5268038409414322
Position 106218: 0.4903341522784721
Position 99935: 0.4122685764741653
Position 71568: 0.3622151419834881
Position 46713: 0.35513662122055584
Position 51910: 0.334837305551729
Position 178: 0.3291738628673874
Position 64979: 0.3060744338629279
Position 61980: 0.2787928208665273
Position 42002: 0.26770534789294254
Position 84836: 0.26494171740542083
Position 104926: 0.22191978176711114
Position 39553: 0.20744323403021303
Position 112460: 0.1827978246907447
Position 91337: 0.16801550753050368
Position 50040: 0.16152296410289996
Position 117061: 0.15975356560729992
Position 18212: 0.15841102363013665
Position 27425: 0.14660065652841667
Position 100345: 0.137349429787557
Position 65261: 0.13690051826987254
Position 112295: 0.13154066603319087
Position 72757: 0.1205810524445884
Position 104890: 0.10541796970604213
Position 72901: 0.10407657442610146
Position 82645: 0.10286317869560571
Position 99768: 0.09979654062926739
Position 65225: 0.09633444963111937
Position 61638: 0.09514207216413399
Position 52342: 0.09262507543789054
Position 71607: 0.08704581305009076
Position 65024: 0.08006642332488001
Position 70611: 0.07887474791982935
Position 110555: 0.0779660691160262
Position 47284: 0.0757565942678981
Position 73897: 0.0748507385301921
Position 72761: 0.0689798352606451
Position 39129: 0.06820287806127644
Position 52279: 0.06753896523958404
Position 3535: 0.06464180863684624
Position 62529: 0.06194840418262506
Position 91489: 0.05844869350320008
Position 53877: 0.05792508474515435
Position 57909: 0.057380183996191644
Position 117140: 0.05586607614369534
Position 73786: 0.05531990632063855
Position 105422: 0.05519574308066886
Position 36988: 0.05200843153365986
Position 46288: 0.05164638458246037
Position 68633: 0.049776608571539455
Position 5635: 0.04852058276649224
Position 42275: 0.047228790398581105
Position 115376: 0.04574601795618695
Position 119304: 0.04560156058303224
Position 103090: 0.043929246674429205
Position 47785: 0.0432924343576315
Position 52322: 0.04209193300869371
Position 36112: 0.04201364958939035
Position 91137: 0.041100999052064865
Position 92049: 0.03927903870743777
Position 111303: 0.03862781004840752
Position 85842: 0.03805023167686516
Position 55082: 0.03744192712559951
Position 557: 0.03672952204875251
Position 85024: 0.03656172699669061
Position 43968: 0.035491072410223326
Position 40595: 0.03513233313093459
Position 106225: 0.03340030550638407
Position 54008: 0.0325512688862245
Position 47003: 0.032549200541547085
Position 56595: 0.030687913807824957
Position 39637: 0.0306761089612953
Position 40732: 0.03052521427351509
Position 61180: 0.029892764920585693
Position 97427: 0.02987495559483877
Position 92222: 0.029223830108040756
Position 2426: 0.028794928152042803
Position 3143: 0.028116512772934386
Position 61449: 0.02757136445400448
Position 47479: 0.02543794861067064
Position 267: 0.02515288669382755
Position 42518: 0.025140627684976723
Position 72233: 0.024721966059412067
Position 71686: 0.02461816907094986
Position 55634: 0.024019134826219583
Position 73762: 0.022744747729965993
Position 46414: 0.022119731601477597
Position 88022: 0.02204596751115847
Position 53891: 0.02157675081909075
Position 422: 0.020376280736371967
Position 8035: 0.019682439699604176
Position 95858: 0.01931249178461466
Position 115541: 0.018675233046713077
Position 58762: 0.018630152886691342
Position 119019: 0.01767012063056903
Position 106043: 0.01761335983973262
Position 99891: 0.01718498169610476
Position 61614: 0.017085900772357998
Position 46897: 0.01674548021717216
Position 53985: 0.016403243619723933
Position 52245: 0.016241014651197785
Position 73847: 0.01591859033894769
Position 55411: 0.01574674531699246
Position 54473: 0.015529954414259415
Position 92489: 0.01543845303625259
Position 107796: 0.015284836204862418
Position 50169: 0.01486467147693557
Position 73766: 0.014734602261578234
Position 40139: 0.0146523567210706
Position 41504: 0.014450529569012877
Position 113353: 0.014139152474782743
Position 13726: 0.013830570108562285
Position 94466: 0.012649764137579672
Position 47890: 0.011938604616352428
Position 73921: 0.011808165119274778
Position 68973: 0.011793671819389466
Position 115603: 0.01127532441196046
Position 113473: 0.01120319287488203
Position 54328: 0.010811951710761646
Position 49144: 0.010751977099439272
Position 1190: 0.010291613969374724
Position 111845: 0.010185022604104808
Position 42469: 0.010061950800038019
Position 42574: 0.009842621459341717
Position 109727: 0.009539204659003628
Position 115607: 0.009456639174544928
Position 51906: 0.009262960862664307
Position 104687: 0.009247995734326726
Position 55344: 0.009159301436151731
Position 97000: 0.008991475746736324
Position 65008: 0.008933841739751845
Position 6671: 0.008205053867707363
Position 7396: 0.008148527020548378
Position 60238: 0.008109765943709298
Position 52313: 0.007985457942871444
Position 58541: 0.007916609981533427
Position 120: 0.007678174206161444
Position 61769: 0.007626288778365805
Position 41964: 0.007570289894110311
Position 82808: 0.007541841632602169
Position 59780: 0.007443667244766456
Position 61026: 0.006840203099811614
Position 91235: 0.006757290236286383
Position 79566: 0.006570890708056186
Position 11248: 0.006142553752754939
Position 98582: 0.006022929294086295
Position 94647: 0.0060008968510098775
Position 66251: 0.005832813299190782
Position 95870: 0.005750585285565989
Position 45615: 0.0054593359001208165
Position 68543: 0.0047628811529744925
Position 70660: 0.004739839726355062
Position 121165: 0.004626149011091793
Position 115259: 0.004598672652888623
Position 113743: 0.004593537940403047
Position 61801: 0.004321423838519678
Position 62539: 0.004233261765887973
Position 40399: 0.004223366027436135
Position 61409: 0.003803080821676961
Position 46350: 0.003702213233108969
Position 114021: 0.0036546566113753705
Position 48231: 0.0036528765280305067
Position 61658: 0.0036269352795278596
Position 115018: 0.0035253223632308803
Position 111061: 0.0034529528590529998
Position 46344: 0.0034497973180601616
Position 59536: 0.003143629201517737
Position 105220: 0.0026454794256038656
Position 74507: 0.00253333184578995
Position 58789: 0.002520537758921509
Position 430: 0.0024964492170776124
Position 49135: 0.0024736733277295536
Position 54861: 0.002437505871748241
Position 49945: 0.002403978926094419
Position 72112: 0.0021574796239433747
Position 74929: 0.0021271638846138176
Position 47916: 0.0021173954529799853
Position 68612: 0.0018290118940532416
Position 74662: 0.0015695000304400473
Position 65503: 0.0014994610738200815
Position 61605: 0.001474981366819231
Position 105278: 0.001226301457886948
Position 46356: 0.0009894801128034346
Position 114037: 0.0009275309257632057
Position 59708: 0.0009101571674414401
Position 425: 0.0008039989417861803
Position 213: 0.0007918990761057748
Position 52226: 0.0007443373869219083
Position 248: 0.0007247149635040968
Position 105079: 0.0007156718973070845
Position 91090: 0.0006467739623330727
Position 91705: 0.0005003649366895783
Position 73811: 0.00047882070021282167
Position 25: 0.0004780098535057346
Position 3262: 0.00045898465880462273
Position 46704: 0.0004332260135019332
Position 72750: 0.00043287502737565615
Position 987: 0.0003827874829071944
Position 768: 0.000367465049196506
Position 46738: 0.00034523451177484194
Position 229: 0.0003389354857546297
Position 105648: 0.00033527852821351497
Position 270: 0.00033407418218263434
Position 3264: 0.00030929338652269274
Position 683: 0.0002992294340310191
Position 46848: 0.0002894577048595201
Position 52469: 0.0002604235256064005
Position 2475: 0.0002518748228072147
Position 47199: 0.0002274312802310117
Position 691: 0.00020993242133144296
Position 105473: 0.00018072997868092756
Position 2120: 0.0001747565063878453
Position 105191: 0.00017143267682917878
Position 105159: 0.00016997896890187222
Position 105174: 0.00016359472975977483
Position 351: 0.00013787446585006814
Position 46361: 0.0001369577415372713
Position 46293: 0.0001361369064442642
Position 73999: 0.0001352108881477736
Position 54845: 0.00013236392790313744
Position 713: 0.00011719802441090049
Position 104716: 0.00011408219917276008
Position 91053: 0.00010611026298847721
Position 449: 0.00010285826454773413
Position 53258: 0.0001012081460046839
Position 53587: 0.00010049060072093974
Position 91973: 9.978046825862221e-05
Position 54974: 9.940495891216777e-05
Position 1152: 6.949368195882458e-05
Position 231: 6.583000786040961e-05
Position 112676: 5.859740878139789e-05
Position 435: 5.1855387289603075e-05
Position 2394: 5.157274206297983e-05
Position 1334: 4.6337121299890705e-05
Position 1877: 4.09630397057467e-05
Position 626: 4.035809400029202e-05
Position 182: 4.011010943076054e-05
