Gene = RPF1
index = 1193
Annotated 5SS: [  243  1746  3729 10462 11206 16189 16797 17104]
Annotated 3SS: [ 1688  3647 10365 11051 16105 16614 16976 18161]
SMsplice 5SS: [  243  1746  3729 10462 11206 16189 16797 17104]
SMsplice 3SS: [ 1688  3647 10365 11051 16105 16614 16976 18161]
top_k =  1000
Partition function (log Z): 11.608049872639803

Sorted 5' Splice Sites (High to Low Probability):
Position 3729: 0.9971087705921639
Position 243: 0.9798151900525995
Position 10462: 0.9686066941781366
Position 16189: 0.9523035907436068
Position 11206: 0.9321784619732297
Position 17104: 0.9145788507946648
Position 1746: 0.6955945721164472
Position 16797: 0.5963330499739313
Position 16806: 0.31992405159559406
Position 2058: 0.22012967831660463
Position 15725: 0.14744609323015853
Position 743: 0.12571185351666553
Position 3939: 0.09723071372964824
Position 4882: 0.09629802192701652
Position 11935: 0.060502614632210266
Position 6968: 0.059354056476090836
Position 11229: 0.0551213051657939
Position 2037: 0.054902286596415426
Position 4584: 0.0543746375214692
Position 13834: 0.04891098146487017
Position 11890: 0.04641794553173757
Position 18257: 0.04123900390626263
Position 9445: 0.040240841558450216
Position 9944: 0.04008658154563325
Position 2320: 0.03820104901568781
Position 2146: 0.03596420346476655
Position 990: 0.03555393226584333
Position 699: 0.03243510287548719
Position 9885: 0.03095477916899262
Position 949: 0.029415882529679017
Position 15006: 0.0267403790854911
Position 10913: 0.026496677431431217
Position 9537: 0.02590066431348516
Position 14745: 0.022050075475658515
Position 747: 0.02084248142004558
Position 17881: 0.020363279363095437
Position 9433: 0.020030050185184677
Position 1073: 0.0190871027152042
Position 6137: 0.017984797459387573
Position 1418: 0.017769206427271454
Position 2554: 0.017517839484137245
Position 9440: 0.017330168527734086
Position 3074: 0.017227561796913125
Position 10697: 0.016754031829115574
Position 16697: 0.014881506642789113
Position 790: 0.012680720732214289
Position 14903: 0.012577921349221671
Position 17046: 0.010477261717425794
Position 1626: 0.01034592984720774
Position 17085: 0.008915125586812928
Position 5760: 0.008734933194834206
Position 10602: 0.008337132617427457
Position 14892: 0.007117600024915574
Position 4886: 0.0070501535874140115
Position 5008: 0.0069478268572876365
Position 503: 0.006219801695505214
Position 2249: 0.005984312323982224
Position 583: 0.005879789904305197
Position 10612: 0.005789049423438891
Position 8044: 0.005753525811273214
Position 11516: 0.005084076714142451
Position 3289: 0.004889265304017536
Position 14051: 0.004860956425879539
Position 2072: 0.0048296193157713885
Position 573: 0.004815317769695117
Position 8953: 0.004188053605569522
Position 14785: 0.0036550923218258546
Position 6481: 0.003652063715992905
Position 1077: 0.00363458303960274
Position 18205: 0.003592913982449561
Position 16529: 0.003097400444800336
Position 809: 0.0027165000945000694
Position 3439: 0.0026956510875893445
Position 4236: 0.002624192623720061
Position 11472: 0.002580706249459047
Position 10831: 0.0025118595578170772
Position 7508: 0.0025083518313483524
Position 18357: 0.002345266320326099
Position 2383: 0.002182810952515745
Position 3875: 0.0020668225266595344
Position 14968: 0.0020005625943124218
Position 1871: 0.001856169621964444
Position 12681: 0.0018207992893272617
Position 3734: 0.001760444451585056
Position 4095: 0.0017525519523658825
Position 2296: 0.001547120323653742
Position 16489: 0.0013995982589342798
Position 687: 0.0013989339055670517
Position 10582: 0.0012985075755717252
Position 6421: 0.0012275102880514033
Position 3023: 0.0011224276484125485
Position 1479: 0.0010220110165443073
Position 6209: 0.0009831913367097215
Position 4868: 0.0009066120980687779
Position 3066: 0.0008918072475223828
Position 16882: 0.0008738196265898568
Position 3974: 0.0008662913033525241
Position 17468: 0.000847392271679142
Position 4302: 0.0008339933732348741
Position 10755: 0.000825707429648277
Position 5838: 0.0008201881598918352
Position 17883: 0.0008196897377629484
Position 771: 0.0007870867528861851
Position 2240: 0.0007341404977265132
Position 11477: 0.0007250248086514839
Position 17144: 0.0006873435644810401
Position 2235: 0.0006670173711157851
Position 6435: 0.0006667569096170763
Position 447: 0.0006592181849212418
Position 4891: 0.000648292471989387
Position 2102: 0.0005966705500721881
Position 763: 0.0005808284464976646
Position 1610: 0.0005568816782537898
Position 16747: 0.0005550767632704314
Position 7417: 0.0005540632238484849
Position 7014: 0.0005424089374265211
Position 17337: 0.0005104570451399138
Position 6837: 0.0004994759568248566
Position 1853: 0.0004987073932946914
Position 17095: 0.0004707313492315942
Position 625: 0.0004030405078274177
Position 1350: 0.00040049737556804133
Position 18404: 0.0003981468277467095
Position 833: 0.00039172323856716723
Position 1536: 0.00035263295956921366
Position 2270: 0.00033944268542452255
Position 860: 0.00033906655957655524
Position 17748: 0.00033891288368761296
Position 10522: 0.0003349629073444987
Position 18386: 0.0003268953176328311
Position 3071: 0.00029235244963250306
Position 11738: 0.0002468383963768571
Position 3217: 0.00024153388447824937
Position 10919: 0.0002404254320732744
Position 682: 0.0002342504402856585
Position 1595: 0.00021843683018362014
Position 18181: 0.00021165346687283888
Position 2192: 0.00019271759127127862
Position 2708: 0.00018301617321859494
Position 132: 0.00017609790156409506
Position 4766: 0.00016824870401119683
Position 17700: 0.00014203731736542666
Position 17558: 0.00012249913136430751
Position 1209: 0.00010907631132078366
Position 1934: 0.00010688006821783304
Position 936: 0.00010005472116127711
Position 1527: 9.94263275845762e-05
Position 924: 8.66321969674285e-05
Position 998: 8.598792016111358e-05
Position 18367: 8.182511384146998e-05
Position 2174: 8.031235317808316e-05
Position 1329: 7.98393136787872e-05
Position 2047: 7.791758521609948e-05
Position 11564: 6.501748948928395e-05
Position 2041: 6.23640249899933e-05
Position 17272: 6.039345354240423e-05
Position 17332: 5.98251056050613e-05
Position 11058: 5.454020509431702e-05
Position 1441: 4.629919835499829e-05
Position 1242: 4.5687303739363276e-05
Position 592: 4.494165722171501e-05
Position 4531: 3.650793270523927e-05
Position 300: 3.445023258642508e-05
Position 4323: 3.1525640965148945e-05
Position 17732: 3.118598871497094e-05
Position 17214: 3.0110209372380396e-05
Position 10551: 2.939175770200518e-05
Position 421: 2.2456345091519867e-05
Position 884: 1.9344647918331013e-05
Position 882: 1.5625129102539647e-05
Position 1589: 1.559183632502799e-05
Position 3692: 1.4927151350378676e-05
Position 854: 1.4484916479382858e-05
Position 17159: 1.4224613831742142e-05
Position 3708: 1.3903538429909396e-05
Position 1455: 1.2509593699833934e-05
Position 1058: 1.1530071145674235e-05
Position 11489: 9.045839419016747e-06
Position 11416: 9.011676316733693e-06
Position 4508: 8.44844145475983e-06
Position 4263: 7.991096086558273e-06
Position 1891: 6.729854218560606e-06
Position 4522: 6.279853900537451e-06
Position 4341: 5.936618419282073e-06
Position 588: 5.581145669453149e-06
Position 521: 5.000829904000763e-06
Position 559: 4.857189876701381e-06
Position 332: 4.245315988527987e-06
Position 4338: 3.675830169949377e-06
Position 11194: 3.548391579744911e-06
Position 1765: 3.0899479052475796e-06
Position 12368: 2.939011946016089e-06
Position 221: 1.7934336118649611e-06
Position 392: 1.6983330535835443e-06
Position 212: 1.4823776150512967e-06
Position 4347: 1.293791824102695e-06
Position 367: 1.2841983072246895e-06
Position 11848: 1.2651828621146203e-06
Position 358: 1.2004399140702442e-06
Position 324: 9.410152901507434e-07
Position 58: 8.849842372779325e-07
Position 692: 7.540727350964097e-07
Position 318: 6.947090548032418e-07
Position 705: 6.276368062723814e-07
Position 341: 5.643133753676566e-07
Position 4127: 5.269640568240173e-07
Position 512: 3.755206493891508e-07
Position 321: 3.592257555173545e-07
Position 577: 2.467657431611709e-07
Position 406: 2.267009080562166e-07
Position 386: 1.9356830577238248e-07
Position 384: 1.8214628344620908e-07
Position 12419: 1.573460755555417e-07
Position 3851: 1.3249509478360722e-07
Position 441: 9.550033493690688e-08
Position 524: 7.425426517381796e-08
Position 350: 5.624758787705837e-08
Position 343: 3.222232752623689e-08
Position 3741: 2.5389516185011e-08
Position 11994: 2.2230450027495555e-08
Position 281: 2.0618795333594832e-08
Position 372: 5.428772204208819e-09
Position 278: 2.1092639222870277e-09
Position 11147: 8.071139965781132e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3647: 0.9954709440425482
Position 10365: 0.9886233806853795
Position 11051: 0.9723902120783249
Position 16105: 0.9377048082281785
Position 16976: 0.9119707610510925
Position 16614: 0.8754449869104791
Position 18161: 0.8522991345278128
Position 1688: 0.6470159744507304
Position 1850: 0.22177026357479915
Position 15610: 0.14416629502988054
Position 9303: 0.10144013313681285
Position 662: 0.09954409677976342
Position 11832: 0.09950327347431417
Position 3807: 0.09689695036704647
Position 721: 0.07930187171238241
Position 9704: 0.05850732532944284
Position 4618: 0.05712605228983148
Position 4447: 0.0563351700350992
Position 1905: 0.05459596510844196
Position 2099: 0.053688342333863874
Position 18492: 0.05310994343204572
Position 18274: 0.05188340535905871
Position 17625: 0.051345357480914726
Position 14689: 0.048783744952898556
Position 6857: 0.042631242863609635
Position 13761: 0.03800502690064732
Position 746: 0.03001993934437638
Position 1978: 0.028762294848173362
Position 4663: 0.027815500111131507
Position 1295: 0.027447744644448456
Position 10754: 0.025374078163624584
Position 582: 0.023720644537931802
Position 17442: 0.02115935597969711
Position 1527: 0.018831506928786775
Position 2988: 0.017838685748306767
Position 603: 0.016114003894460383
Position 2475: 0.015984202801066008
Position 1659: 0.015478885303270792
Position 4550: 0.014498902166194249
Position 17213: 0.013205687742597663
Position 6741: 0.012989787336190165
Position 16746: 0.012277651844492442
Position 1571: 0.011706022378977523
Position 16636: 0.011640378845633053
Position 14937: 0.010791086220554863
Position 17045: 0.010642373033960765
Position 9831: 0.010194226306306925
Position 11113: 0.009345118543062282
Position 857: 0.008850038743890603
Position 406: 0.008786473065633058
Position 16742: 0.008649089942760237
Position 16939: 0.008278135783780812
Position 5882: 0.008156556738722289
Position 16616: 0.007334787437405938
Position 14874: 0.007124692082509548
Position 486: 0.006917385168656162
Position 16307: 0.006661270609267734
Position 16011: 0.006375713038206994
Position 18002: 0.006126656700577438
Position 14768: 0.006090224679799409
Position 16574: 0.006075436469098231
Position 11752: 0.005537740196331421
Position 16988: 0.005247143932721428
Position 4936: 0.005188232121245338
Position 10615: 0.005149239073589687
Position 10676: 0.005066575424516115
Position 15959: 0.005033379876414254
Position 1511: 0.0049333072197257615
Position 941: 0.00487662517042057
Position 16878: 0.004862722526581001
Position 4024: 0.00476222954741437
Position 6013: 0.004306663779111168
Position 6306: 0.004222568705128216
Position 13949: 0.003980590220135721
Position 13802: 0.0038022138316850767
Position 16787: 0.0035521071572664456
Position 11075: 0.0032951384567802408
Position 8873: 0.003234380327222815
Position 5658: 0.0032166692676517533
Position 3137: 0.0031334797615582407
Position 7971: 0.0030951900172481615
Position 10719: 0.0030614048384353942
Position 3593: 0.003061308774470061
Position 1925: 0.0029847281996384025
Position 15652: 0.002927840498576488
Position 3843: 0.0028744003327119414
Position 2919: 0.002872339658125133
Position 13496: 0.0026566890326235174
Position 11343: 0.0026520607438575484
Position 4736: 0.0026379114345664906
Position 7378: 0.0025473172842847146
Position 11389: 0.0025271921271448673
Position 6890: 0.00246814266811261
Position 2238: 0.0023702762814438714
Position 3352: 0.0023484551999005533
Position 9884: 0.002339809078876115
Position 17407: 0.0021610727940012905
Position 17786: 0.0021230065440557624
Position 18403: 0.002096045551192101
Position 5617: 0.0020626880973591737
Position 9235: 0.002061591448041244
Position 6016: 0.002053075698299532
Position 16407: 0.001951992114434512
Position 7968: 0.001950900891050064
Position 13726: 0.0019062350773046514
Position 16619: 0.0018542300844028668
Position 6042: 0.0018296067074746332
Position 18239: 0.0018004977182793545
Position 11322: 0.001745411890219802
Position 5858: 0.0016412256431824342
Position 11303: 0.0015978447667809401
Position 4750: 0.0014399056837198759
Position 17649: 0.0013910956350434496
Position 15828: 0.0013813832745999727
Position 14831: 0.0013518829156627405
Position 13701: 0.0012803784381622031
Position 13677: 0.0012751055577219055
Position 789: 0.0012568924545807284
Position 549: 0.0012085789139895985
Position 11858: 0.0011869849844317964
Position 5368: 0.0011764768990694978
Position 16430: 0.0011400314677038126
Position 10643: 0.0011305642868144241
Position 6351: 0.001120372009102042
Position 10566: 0.0010862882359357986
Position 16948: 0.0010508684458632022
Position 6598: 0.0010425494768379567
Position 16163: 0.0010198492984302924
Position 12544: 0.0009992104036993742
Position 5591: 0.000995211763415841
Position 5588: 0.0009792010861528512
Position 8894: 0.0009536732783467074
Position 10639: 0.000922226521883241
Position 11147: 0.0009076977264875519
Position 970: 0.0008723237684303149
Position 12447: 0.0008170699555326126
Position 586: 0.0008018994620514751
Position 6788: 0.0007820715068662107
