Gene = BSDC1
index = 145
Annotated 5SS: [   45   369  7670 10619 13235 15725 16234 16479 18187 26002]
Annotated 3SS: [  307  7552 10450 13179 15608 16164 16399 17706 25897 27793]
SMsplice 5SS: [   45   369  7670 10619 13235 15725 16234 16479 26002]
SMsplice 3SS: [  307  7552 10450 13179 15608 16164 16399 25897 28491]
top_k =  1000
Partition function (log Z): 8.487645227620673

Sorted 5' Splice Sites (High to Low Probability):
Position 369: 0.9936945196852619
Position 7670: 0.9517948823832476
Position 10619: 0.9419426118933271
Position 26002: 0.9095016256366101
Position 16479: 0.8862784079677755
Position 16234: 0.856940650025503
Position 13235: 0.7179086588080823
Position 15725: 0.7076204760431811
Position 45: 0.6701104672985431
Position 21231: 0.5547163658749469
Position 6027: 0.5149392419158293
Position 4952: 0.46125837514130175
Position 10362: 0.32789552824232165
Position 19106: 0.2828906701375489
Position 28730: 0.2146750786790809
Position 9287: 0.1858622491849333
Position 18187: 0.159006196112252
Position 17850: 0.1358209984416286
Position 7474: 0.13480682659860382
Position 16496: 0.1127861036257816
Position 6364: 0.10449850152410203
Position 13623: 0.10137615067566745
Position 17045: 0.08669345324580406
Position 3113: 0.08646922284532231
Position 224: 0.08540959713436777
Position 13257: 0.08522101621040644
Position 6286: 0.08237243920448245
Position 897: 0.07075319225535424
Position 5246: 0.05604311846316416
Position 19905: 0.05407957719191827
Position 15442: 0.052962312982908766
Position 6300: 0.05261579198543367
Position 7695: 0.04818369274981106
Position 189: 0.04787357805975831
Position 1603: 0.04745378517574023
Position 181: 0.043160037066439
Position 128: 0.041586052593504376
Position 5814: 0.036316966223188724
Position 19756: 0.036212974363457384
Position 13103: 0.03541399989353864
Position 19966: 0.03252811616826128
Position 18001: 0.029917315176295967
Position 7386: 0.0291324353592482
Position 17056: 0.026872507618694027
Position 15924: 0.02556478053188764
Position 119: 0.024845554039882558
Position 15997: 0.024805351115049848
Position 17823: 0.022505275771142245
Position 13315: 0.0182923852505482
Position 26015: 0.015567635870888306
Position 15779: 0.0150776558403602
Position 20202: 0.01372227340248981
Position 13752: 0.013643636771032544
Position 5967: 0.01318292039625633
Position 11478: 0.011108477418859251
Position 4559: 0.010413088820278084
Position 20596: 0.009957078190455253
Position 13243: 0.009257454899630821
Position 27579: 0.008893236104245767
Position 20011: 0.00841219325880154
Position 10322: 0.008371667326897555
Position 14627: 0.008353615395118034
Position 9048: 0.00728786931647281
Position 11850: 0.006762512184426021
Position 12542: 0.006292237971223668
Position 20407: 0.006233649797752107
Position 6423: 0.005748908159387259
Position 10332: 0.005625592621975626
Position 18826: 0.005151454205474368
Position 9282: 0.005077100692709822
Position 1912: 0.004651427072356236
Position 17832: 0.004468606571458025
Position 1426: 0.0041935122819125835
Position 13386: 0.004178209397049186
Position 200: 0.004089373994353176
Position 6398: 0.004061306139468833
Position 3212: 0.003889139039721182
Position 16203: 0.003576956387374472
Position 2539: 0.003506491502203948
Position 12063: 0.0034736567181928232
Position 1193: 0.0034072505985276395
Position 8453: 0.0033430591613635876
Position 2007: 0.003143349092856672
Position 13060: 0.0030173077677729783
Position 20336: 0.0028837699799561965
Position 11688: 0.0027958040313055418
Position 5262: 0.0022129071997373717
Position 16834: 0.0020607473160011497
Position 94: 0.0019657352106864684
Position 5188: 0.001804710046836907
Position 5: 0.00172834469253515
Position 12587: 0.0017105479663303755
Position 12697: 0.0016657874800636737
Position 21667: 0.001547948139009329
Position 15769: 0.001272004296872799
Position 16257: 0.0011459987834865474
Position 6220: 0.0010906718705113972
Position 9510: 0.0009989001877012138
Position 28871: 0.0009584906881667405
Position 13354: 0.0009556291613199527
Position 685: 0.000931319201127825
Position 15: 0.0008693540368694955
Position 10761: 0.0008615697407556761
Position 3398: 0.0008565561882906283
Position 10658: 0.0008356364801624009
Position 17272: 0.0008215605676141008
Position 9915: 0.0008000524027048972
Position 5771: 0.0007833808833320686
Position 13274: 0.000761037663197341
Position 6591: 0.0007337558591233395
Position 19894: 0.0006424874548477536
Position 7031: 0.0006369125165182531
Position 17578: 0.0005617122845811975
Position 9125: 0.0005589589620592875
Position 2377: 0.0005406395439369902
Position 17869: 0.00048064154636317223
Position 100: 0.00046194977612365603
Position 6054: 0.00045775911309740456
Position 5938: 0.00044128969133232893
Position 12758: 0.0004217156108797047
Position 12484: 0.00038079118178601886
Position 18526: 0.00036380544343134094
Position 17997: 0.00033773424397368524
Position 13220: 0.0003298055225545388
Position 6428: 0.0003111911391566321
Position 13265: 0.00031003224459490847
Position 11697: 0.0002889429608305589
Position 19771: 0.0002677071415241989
Position 5824: 0.00025486819968703785
Position 1647: 0.00025126380808798606
Position 3647: 0.00023539890135783017
Position 942: 0.00020739429775523078
Position 3480: 0.00020509807858865297
Position 1189: 0.00020489821966209257
Position 10872: 0.00016596584901638512
Position 2043: 0.00016247226668004454
Position 2801: 0.00015640284973362516
Position 4585: 0.00015485189493969935
Position 4240: 0.00015284074916904186
Position 12750: 0.00014977805229466438
Position 6019: 0.00013809465490403374
Position 1839: 0.00010438391563497331
Position 4077: 9.622948902857617e-05
Position 21568: 9.461038300479962e-05
Position 8027: 8.117286066434467e-05
Position 1082: 8.005226824154027e-05
Position 1701: 7.507099681637987e-05
Position 8847: 6.683734417070846e-05
Position 9222: 5.9897163627206354e-05
Position 1995: 5.832210659542484e-05
Position 18506: 5.540652864822146e-05
Position 546: 3.6902334242881365e-05
Position 16604: 2.4801398904176775e-05
Position 13122: 2.375248747830936e-05
Position 605: 2.3523527866583277e-05
Position 53: 2.2232591795067632e-05
Position 2335: 2.0573417981890525e-05
Position 1064: 1.9914317243785898e-05
Position 113: 1.9044967941373377e-05
Position 9964: 1.810667829608051e-05
Position 16793: 1.7688540799411455e-05
Position 862: 1.6974027766541952e-05
Position 590: 1.6260755750131997e-05
Position 17536: 1.6064252135200482e-05
Position 13363: 1.603385937334234e-05
Position 709: 1.4597401923602806e-05
Position 13340: 1.3008049470790692e-05
Position 2749: 1.2145123262593391e-05
Position 279: 8.172495592064842e-06
Position 430: 7.766588329476968e-06
Position 575: 7.694055292024771e-06
Position 1494: 7.521612811772725e-06
Position 807: 7.453811239318806e-06
Position 168: 7.252910379145021e-06
Position 13138: 6.46492024255626e-06
Position 2200: 5.796559166512861e-06
Position 12: 5.489298348480714e-06
Position 1468: 5.125285342045408e-06
Position 20: 4.10353363509e-06
Position 2379: 3.844036511878761e-06
Position 544: 2.9728922545000417e-06
Position 71: 2.9012966084464127e-06
Position 561: 2.729382076567432e-06
Position 323: 2.708323485397581e-06
Position 917: 1.8130554111067344e-06
Position 775: 1.3047429041876908e-06
Position 173: 5.421073954236859e-07
Position 145: 5.36829863232327e-07
Position 1103: 4.0318287101824263e-07
Position 1170: 3.670793696533291e-07
Position 512: 3.412373437699807e-07
Position 747: 3.344298382920642e-07
Position 1075: 3.133295188684984e-07
Position 1161: 2.9580900753811135e-07
Position 8044: 2.7802882013877673e-07
Position 466: 2.588004118590821e-07
Position 652: 2.046195204475009e-07
Position 11762: 2.0153573891297014e-07
Position 17751: 1.798517234959206e-07
Position 1268: 1.6426365070258852e-07
Position 315: 1.5950751943613295e-07
Position 946: 1.5911557913439836e-07
Position 1208: 1.291468357876007e-07
Position 901: 1.2748845208674153e-07
Position 1302: 1.2233675468305184e-07
Position 877: 9.640177347731428e-08
Position 950: 9.526281701695201e-08
Position 1206: 8.586770970173158e-08
Position 291: 7.271403762758487e-08
Position 293: 5.081451066564155e-08
Position 3216: 3.990850507642456e-08
Position 3323: 3.7145784511663756e-08
Position 3182: 3.305512254750025e-08
Position 7604: 3.110412082686894e-08
Position 3266: 2.5436986901593367e-08
Position 56: 2.1540145750650133e-08
Position 7846: 1.6307498503956786e-08
Position 10834: 7.71649240701894e-09
Position 7674: 4.5321131901459985e-09
Position 730: 3.971221642665649e-09
Position 8391: 2.595484382077754e-09
Position 382: 9.858580959462648e-11
Position 297: 3.955562396647064e-13
Position 357: 7.266760289483426e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7552: 0.9975461749836786
Position 16399: 0.9930244001846255
Position 25897: 0.926098262532953
Position 16164: 0.8574549203630762
Position 307: 0.8504524000579294
Position 13179: 0.7245416056334868
Position 10450: 0.5895336913515803
Position 15608: 0.5892278033629069
Position 21167: 0.5670051109848354
Position 5896: 0.3445184025836818
Position 28491: 0.3110933530475473
Position 17706: 0.24890498070636977
Position 4818: 0.23587688756850478
Position 10541: 0.21787788129495306
Position 18914: 0.20911203298094688
Position 4866: 0.20901175713552259
Position 6124: 0.18687600320271214
Position 10309: 0.16452290399648564
Position 13035: 0.13822675333914605
Position 7385: 0.12985984227472486
Position 19884: 0.11550129968564288
Position 5846: 0.11425957000042784
Position 27124: 0.10731940028950976
Position 9175: 0.1016452856955066
Position 16904: 0.09608315297266509
Position 28622: 0.09352454685997601
Position 15643: 0.09232458086869419
Position 10122: 0.08798886529172288
Position 10508: 0.08775454460510519
Position 28460: 0.08731992811909044
Position 29302: 0.08703300649536716
Position 27793: 0.08614594214871893
Position 15570: 0.0833089950727531
Position 10263: 0.07049452499333755
Position 5922: 0.06770066425450465
Position 3080: 0.06126986737181745
Position 26088: 0.060393755613112304
Position 5101: 0.05671964635086776
Position 13441: 0.05549549719167278
Position 29187: 0.05390447923427331
Position 28834: 0.05378315728483759
Position 6164: 0.048877761877817054
Position 1391: 0.04844439445420498
Position 13518: 0.044337460062306454
Position 222: 0.04339673090208907
Position 17894: 0.042985187752633075
Position 28806: 0.040675302573369244
Position 5633: 0.04003588423901278
Position 9026: 0.03935363616915354
Position 9124: 0.03787442812104787
Position 19555: 0.036170963865925436
Position 774: 0.03559034111540031
Position 14975: 0.02904818667348045
Position 7266: 0.028680233234222963
Position 28664: 0.026217114447709064
Position 18035: 0.025149470521465878
Position 18709: 0.0243602269539108
Position 15313: 0.023914126309428314
Position 18867: 0.02344959640005306
Position 28378: 0.023420445818971822
Position 10399: 0.021265601341723204
Position 10239: 0.02067805502697851
Position 18069: 0.02002706644139814
Position 28578: 0.01841005700323533
Position 27404: 0.017588109856259273
Position 28838: 0.016981180503812254
Position 27447: 0.01688756704747348
Position 265: 0.016177963658758586
Position 13472: 0.014964227276925661
Position 3012: 0.014642159395594876
Position 28051: 0.014636068624236718
Position 10212: 0.014472783573368616
Position 6285: 0.013559389229086586
Position 28876: 0.013493730696772562
Position 27887: 0.013303825241233419
Position 18812: 0.012022446093274857
Position 608: 0.011741253976206572
Position 502: 0.011677045429224202
Position 4482: 0.011621312149635028
Position 21825: 0.01152636231181857
Position 11380: 0.010988261308572753
Position 9202: 0.010785847868553886
Position 18981: 0.010426992586949272
Position 20333: 0.00966556742026508
Position 19073: 0.009037041015398413
Position 17954: 0.008494381785751733
Position 26118: 0.008417269906713138
Position 27327: 0.008150708564176401
Position 16189: 0.008073058617764476
Position 16909: 0.007807358129810964
Position 12945: 0.0078039158902097104
Position 20234: 0.007190659641256364
Position 2943: 0.007107665418815939
Position 11583: 0.00655365200538145
Position 4830: 0.0062518008093907056
Position 3056: 0.00618355940969263
Position 26471: 0.006169184642888643
Position 288: 0.005884847177350907
Position 14534: 0.005798836321296687
Position 7235: 0.0055942166463805905
Position 15531: 0.005579702745220944
Position 28319: 0.005511900683585303
Position 17784: 0.005357897350190387
Position 16981: 0.005253206883361305
Position 10171: 0.004699061267882181
Position 4899: 0.0042310735229881295
Position 20482: 0.004201468870884823
Position 8914: 0.004165438369047516
Position 17801: 0.003994706629567152
Position 21516: 0.00396118070677198
Position 15825: 0.0038991857777762153
Position 745: 0.0037039572113849277
Position 946: 0.003285192295747025
Position 12224: 0.0032083918663630305
Position 11754: 0.002861833376956886
Position 16786: 0.0027562900091785496
Position 10466: 0.0027403722486188447
Position 1853: 0.0027297915797005797
Position 12465: 0.0025767100049467005
Position 14439: 0.002554779073821346
Position 1911: 0.0025211000359594933
Position 18270: 0.0024307142885585833
Position 10315: 0.0024140824191485268
Position 8888: 0.0023141054327574483
Position 11991: 0.0019645329514805204
Position 26111: 0.0018710124950839617
Position 17744: 0.0018485676973307864
Position 7603: 0.0017664379426484474
Position 16405: 0.0016965265320284255
Position 17742: 0.0016903373319949832
Position 21478: 0.0016686140065167536
Position 5159: 0.0016585602215543776
Position 684: 0.0016391435804503501
Position 8298: 0.0015582024255418865
Position 2425: 0.0015518998683542004
Position 26760: 0.0015419951107000446
Position 12011: 0.001529264939601194
Position 638: 0.0014001705745795934
Position 6197: 0.001355511889007893
Position 4741: 0.0012821842472107913
Position 13138: 0.001170746967109715
Position 13068: 0.0011690164890824823
Position 12554: 0.0011487190433850563
Position 23173: 0.0011438963536219008
Position 1411: 0.0011403217906775882
Position 12994: 0.0011190138209263459
Position 730: 0.001101415602417606
Position 618: 0.001088995655479863
Position 5119: 0.0010882070872591306
Position 1387: 0.0010704528287239729
Position 12385: 0.0010438926739135097
Position 18775: 0.0010255290621565883
Position 17708: 0.0009625513979719628
Position 10282: 0.0009623798315944683
Position 789: 0.0009530633239674726
Position 1877: 0.0009420594014519586
Position 8295: 0.0009288553803936507
Position 1461: 0.0008976095944599499
Position 13008: 0.000855954714651834
Position 4871: 0.0008207644066921241
Position 2813: 0.0008116957992388363
Position 1806: 0.0008080181767862901
Position 4478: 0.0007871229979323115
Position 12388: 0.0007632066539674599
Position 763: 0.0007357605474880531
Position 6489: 0.0007337558591233402
Position 12432: 0.0007299202394051941
Position 13048: 0.0007161592269035083
Position 2283: 0.0006990562196994544
Position 2122: 0.0006828394043965497
Position 17037: 0.0006526393558555491
Position 9114: 0.0006508331884801825
Position 6708: 0.0006369125165182538
Position 8748: 0.0006325442632977721
Position 17319: 0.0006125643847636063
Position 9209: 0.0005797646413341314
Position 12665: 0.0005714936631743694
Position 2145: 0.0005557052488404791
Position 643: 0.00054053471279866
Position 16763: 0.0005176992190579996
Position 12616: 0.0005170684366786175
Position 27148: 0.000509754757225159
Position 1289: 0.0005088911086215107
Position 16789: 0.00048588501741288854
Position 17166: 0.0004848052952460308
Position 16402: 0.00048453134440444676
Position 9185: 0.00048174180560151426
Position 827: 0.00046614927675956417
Position 7249: 0.0004595451773289327
Position 21429: 0.00045665653855745
Position 4396: 0.0004561041518052212
Position 16700: 0.000452804967458968
Position 9428: 0.00045254192488409606
Position 16850: 0.00043243647841054985
Position 4681: 0.0004220296523649814
Position 2890: 0.00039687210408821655
Position 16713: 0.00038969707741633207
Position 311: 0.0003711049034558824
Position 23563: 0.00036904039878188377
Position 8132: 0.000363329327793848
Position 4755: 0.0003427724035543327
Position 11780: 0.0003283804175731899
Position 16725: 0.0003282113823368176
Position 4666: 0.00032417277280275415
Position 2334: 0.00031220528103360077
Position 9744: 0.0003119111829155827
Position 19373: 0.000309717639056137
Position 3083: 0.00030367279941060076
Position 9326: 0.0003003768105541028
Position 17862: 0.0002563355424877779
Position 2704: 0.000249339065567857
Position 9364: 0.0002459814522630148
