Gene = ARHGEF39
index = 95
Annotated 5SS: [ 256  532  916 1280 1966 2342 2776 3109]
Annotated 3SS: [ 436  794 1160 1894 2212 2545 3019 3284]
SMsplice 5SS: [ 256  532  916 1280 3109]
SMsplice 3SS: [ 436  794 1160 2864 3284]
top_k =  1000
Partition function (log Z): 1.9706620836134756

Sorted 5' Splice Sites (High to Low Probability):
Position 532: 0.9907524514547988
Position 256: 0.8945964617440522
Position 1280: 0.8830793347578163
Position 916: 0.8728032621359749
Position 3109: 0.8266767726287496
Position 1966: 0.5484496131383901
Position 2342: 0.3889443287362707
Position 2776: 0.2651050982424385
Position 3575: 0.2641613769386478
Position 2048: 0.15932216320852968
Position 1027: 0.13964484305232167
Position 2762: 0.04559168345661721
Position 2194: 0.04384682132831002
Position 327: 0.04009727626540321
Position 2189: 0.025587935675553692
Position 323: 0.024038834846898484
Position 3412: 0.016327703806272117
Position 137: 0.008404705664643942
Position 247: 0.007458915174641787
Position 2574: 0.006642944128092988
Position 1970: 0.0050204530309283756
Position 4336: 0.004715094047458517
Position 1895: 0.0039951020344332665
Position 302: 0.003499096646838757
Position 1193: 0.003492618966202466
Position 4681: 0.00287961814194243
Position 341: 0.002350406795445928
Position 897: 0.002099803185311084
Position 1808: 0.00201206122377234
Position 1498: 0.0019449696127550897
Position 5617: 0.0018614956458405075
Position 5194: 0.0018501114088050271
Position 1933: 0.0014654697094422138
Position 698: 0.0012176243006001564
Position 2231: 0.0008260480928893323
Position 3082: 0.0007288062935517163
Position 2787: 0.0007189347618248289
Position 1322: 0.0006643687887647218
Position 3579: 0.0005128094268715229
Position 151: 0.0005006512697964177
Position 2780: 0.00043101645567502174
Position 1814: 0.0004160356339442356
Position 60: 0.000411558800837896
Position 2180: 0.0004060324947092371
Position 1450: 0.00028442114967648977
Position 1421: 0.000280018229028329
Position 144: 0.00024916248022925554
Position 1183: 0.00024170202444533876
Position 2012: 0.00019240308505830812
Position 2177: 0.00017480840517220455
Position 613: 0.00016505548709764764
Position 4054: 0.00016351488302136232
Position 312: 0.00016322954666893652
Position 1730: 0.00015636051994531142
Position 2734: 0.00012874782221340936
Position 3005: 0.00012868037081659184
