Gene = JTB
index = 726
Annotated 5SS: [ 519  713  996 1863]
Annotated 3SS: [ 674  912 1782 2852]
SMsplice 5SS: [ 145  996 1863 2983]
SMsplice 3SS: [ 912 1782 2852 3141]
top_k =  1000
Partition function (log Z): -3.848082082687381

Sorted 5' Splice Sites (High to Low Probability):
Position 996: 0.8432673231981529
Position 145: 0.7178110423535426
Position 1863: 0.6974570296305229
Position 2983: 0.38642425364814
Position 3025: 0.34644086156815124
Position 519: 0.33092299134054454
Position 530: 0.28535093990801813
Position 713: 0.17333321724188275
Position 350: 0.13311585895459385
Position 417: 0.05579963692222404
Position 1125: 0.03974665499973494
Position 86: 0.013119121032996712
Position 395: 0.009255682495310282
Position 793: 0.0031095291193012557
Position 2114: 0.003071038409135192
Position 1000: 0.0023197885254660528
Position 1487: 0.002029147402538869
Position 1305: 0.0017186621427498412
Position 446: 0.0014252711686090118
Position 717: 0.0006824276077172388
Position 2910: 0.0005528628076787517
Position 550: 0.0005110793935195964
Position 3000: 0.0005013626081105583
Position 399: 0.0004792402148956108
Position 2109: 0.0004738012734158297
Position 2038: 0.00039989795811738916
Position 957: 0.0003652062917669103
Position 1540: 0.00035273124781985503
Position 843: 0.0003191324320793671
Position 1694: 0.0002164884536155044
Position 126: 0.00020289929043737455
Position 1949: 0.00018316138942083658
Position 622: 0.00017647452175311422
Position 1210: 0.00015289833074312467
Position 1941: 0.00015231676082981286
Position 3034: 0.00014878301021822648
Position 3064: 0.0001418599702280302
Position 748: 0.00011700721683594704
Position 1190: 0.00010876744079870565
Position 1162: 0.00010273016449220427
Position 765: 9.91773582353054e-05
Position 2491: 7.890896410056407e-05
Position 2184: 7.563042715682257e-05
Position 1139: 7.107241102621865e-05
Position 489: 6.774199390751013e-05
Position 2501: 5.563618555790634e-05
Position 3233: 5.2296688194928286e-05
Position 2948: 4.933310159805608e-05
Position 833: 4.4287307438901944e-05
Position 950: 4.1915968063113776e-05
Position 2650: 4.0694920418373964e-05
Position 1535: 3.917410620423417e-05
Position 2369: 3.7748399292168704e-05
Position 2908: 3.4957121027057195e-05
Position 708: 2.7752413866925426e-05
Position 2067: 2.138431757095489e-05
Position 2892: 2.1320184929016632e-05
Position 2070: 2.0426278176773822e-05
Position 1559: 1.6346156401966484e-05
Position 3058: 1.5446407569902836e-05
Position 1757: 1.343521510747794e-05
Position 638: 1.1113037014764609e-05
Position 2190: 6.421844736513015e-06
Position 497: 6.349545886712828e-06
Position 1867: 6.2419506062093165e-06
Position 759: 3.5045170463230116e-06
Position 740: 2.6391358602483644e-06
Position 407: 2.2547742648732484e-06
Position 723: 1.5526391942034815e-06
Position 354: 1.3644095286478375e-06
Position 258: 4.3985279490016286e-07
Position 968: 3.3417053341963146e-07
Position 390: 2.8004146712491437e-07
Position 942: 2.025295422480994e-07
Position 272: 7.506834656932697e-08
Position 1129: 4.0057364602795017e-08
Position 870: 3.5560934719942663e-08
Position 954: 1.9518540452662897e-08
Position 569: 1.0586665385549251e-09
Position 1923: 3.9416591106967934e-10
Position 691: 7.471917435768974e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2852: 0.8111435622192498
Position 3141: 0.8050012926898756
Position 912: 0.8019602832062225
Position 1782: 0.6414698467782112
Position 416: 0.4776771537422643
Position 674: 0.09845391471733766
Position 1117: 0.0750208631384265
Position 209: 0.0521067937493756
Position 765: 0.04400399701062825
Position 2892: 0.04213297341931826
Position 513: 0.029745681437679253
Position 1577: 0.02777455755782646
Position 298: 0.02587494992597381
Position 378: 0.016260419221495664
Position 1810: 0.015905959289281638
Position 1661: 0.009204017028275875
Position 615: 0.008798965526461863
Position 2952: 0.006971347190433843
Position 1230: 0.005688346699688379
Position 1647: 0.0052246121102819745
Position 228: 0.0051873720912717245
Position 2863: 0.004939439221308318
Position 281: 0.0042758809562119795
Position 348: 0.0038692404714853667
Position 610: 0.003827606255383387
Position 1722: 0.003442675841665469
Position 212: 0.0028174000796068748
Position 190: 0.0027726960512844557
Position 2002: 0.002514767403793995
Position 785: 0.00248800861936687
Position 3203: 0.0023267852008736576
Position 916: 0.0013345202302962457
Position 1915: 0.0011219263670707773
Position 1691: 0.0011087925769273498
Position 3389: 0.001086225416153883
Position 398: 0.000786990525025817
Position 1694: 0.0006741965277311374
Position 471: 0.0005405232499889831
Position 1180: 0.0005132244302808993
Position 2899: 0.0004957076341370243
Position 2303: 0.0004901362449147376
Position 3334: 0.00047748467740583794
Position 2777: 0.00040474742972052073
Position 1952: 0.0003969213449311319
Position 696: 0.00031023608024547083
Position 1593: 0.0002853108661801068
Position 3100: 0.00027581573229319445
Position 1254: 0.0002747146744984452
Position 3392: 0.0002416551471024272
Position 385: 0.0002340341602120439
Position 2391: 0.00023325780925703525
Position 2520: 0.00020216145832843146
Position 2737: 0.00016405017739103885
Position 1535: 0.0001514043761370651
Position 3040: 0.00015047306061611419
Position 529: 0.00014925705026406225
Position 787: 0.0001289573773280617
Position 2484: 0.0001250640674616774
Position 1972: 0.00011498108721716494
Position 3406: 0.00011297459474703846
Position 3245: 9.242085304915378e-05
Position 1819: 9.019218884972468e-05
Position 679: 8.926128801922186e-05
Position 1887: 8.722716073413181e-05
Position 792: 8.477179861449637e-05
Position 3261: 7.982500468604337e-05
Position 340: 7.62898158985745e-05
Position 2763: 7.357692998720693e-05
Position 2966: 7.079778629605591e-05
Position 2009: 6.586161588963307e-05
Position 1070: 6.50578157208941e-05
Position 564: 6.165204082258794e-05
Position 3156: 5.175574893385411e-05
Position 3054: 4.8679692334124315e-05
Position 3058: 4.6598714138875175e-05
Position 1394: 4.6530907840077775e-05
Position 2619: 3.698007264099424e-05
Position 1039: 3.408754100322004e-05
Position 1123: 2.8469125397808044e-05
Position 2532: 2.593356944910506e-05
Position 1835: 2.5604140255476044e-05
Position 526: 2.021483729158691e-05
Position 1969: 2.0151367949290286e-05
Position 1236: 1.8456886457437898e-05
Position 843: 1.721083679301989e-05
Position 2683: 1.6127533541163283e-05
Position 2669: 1.458856431787469e-05
Position 2436: 1.416084499796531e-05
Position 3200: 1.3597914555437815e-05
Position 2650: 1.308021214711523e-05
Position 2320: 1.1183112998326146e-05
Position 593: 1.0871940275890694e-05
Position 2183: 1.0869984484150567e-05
Position 534: 1.0134907983124246e-05
Position 1391: 1.0089485474456674e-05
Position 549: 9.698817728690638e-06
Position 1419: 8.985976778276055e-06
Position 1080: 8.482440111088249e-06
Position 2174: 7.009671509067537e-06
Position 682: 6.039857573239125e-06
Position 523: 5.427283989254766e-06
Position 559: 5.407038401231983e-06
Position 546: 3.712893670370521e-06
Position 801: 3.359179977161296e-06
Position 455: 3.074769067440297e-06
Position 618: 2.8132136230788096e-06
Position 948: 2.7373817578263755e-06
Position 350: 2.2870302633730664e-06
Position 1470: 2.014786939517727e-06
Position 700: 1.3312726969964323e-06
Position 684: 1.2895584176578896e-06
Position 354: 1.164354880192947e-06
Position 963: 6.384235904799366e-07
Position 705: 4.578364022981459e-07
Position 822: 3.79815343518776e-07
Position 855: 3.2677188795150024e-07
Position 395: 1.371307417460145e-07
Position 159: 9.14351625830274e-08
Position 702: 8.580098387425858e-08
Position 168: 7.9747895589756e-08
Position 828: 7.37990006235119e-08
Position 950: 4.119241025391121e-08
Position 960: 3.6252930528461055e-08
Position 539: 3.425477054631965e-08
Position 1484: 2.9395003446158174e-08
Position 966: 1.0757841703245511e-08
Position 1540: 1.0461367364085522e-08
Position 149: 4.861951359768246e-10
