Gene = INSL6
index = 704
Annotated 5SS: [355]
Annotated 3SS: [21402]
SMsplice 5SS: [170 355]
SMsplice 3SS: [  266 21402]
top_k =  1000
Partition function (log Z): -11.623689564801092

Sorted 5' Splice Sites (High to Low Probability):
Position 355: 0.9592335318001841
Position 170: 0.9522462784127704
Position 11607: 0.32190471759423467
Position 9050: 0.17696320402742372
Position 846: 0.051549241412033764
Position 428: 0.030863129619732428
Position 2904: 0.026364685592434278
Position 5701: 0.018539063245251345
Position 2641: 0.010512925268851375
Position 4062: 0.007045763222687651
Position 3230: 0.005892924951632681
Position 11049: 0.004092538843090085
Position 984: 0.0034730610442575477
Position 177: 0.0032797864704686456
Position 564: 0.002924611848717365
Position 4575: 0.0012593643006554814
Position 161: 0.0012032886264655073
Position 5351: 0.0009693212103315188
Position 5431: 0.0008826420488927485
Position 3630: 0.0008387887788060771
Position 4480: 0.0005897653099732948
Position 114: 0.000510955923624477
Position 9766: 0.0003414495041027392
Position 3151: 0.0003069336784670273
Position 915: 0.0002814961365853447
Position 1231: 0.00016194540018116648
Position 6026: 0.00015002637176210902
Position 5897: 0.00012667265766760466
Position 582: 0.00011846955013082862
Position 2077: 0.00010984585093578011
Position 6357: 0.00010390669238827534
Position 2944: 7.827682055738615e-05
Position 2798: 6.483406593620381e-05
Position 14: 6.160176577205771e-05
Position 1821: 6.10307906167496e-05
Position 5474: 5.54419133078058e-05
Position 279: 4.149400907200602e-05
Position 4201: 4.007439791244696e-05
Position 119: 3.47043895061497e-05
Position 2405: 3.262765624873287e-05
Position 2875: 2.8540872201339864e-05
Position 378: 1.3760047724449664e-05
Position 2360: 1.2796195822477776e-05
Position 1967: 1.1316810694914247e-05
Position 2623: 8.294040773037314e-06
Position 1454: 7.230952373928724e-06
Position 4673: 6.8837417807787945e-06
Position 2263: 6.7744916721528255e-06
Position 254: 5.945402249094081e-06
Position 3186: 5.390568200472372e-06
Position 3209: 5.211674313347061e-06
Position 5164: 3.561523925071316e-06
Position 1488: 3.4473433308707175e-06
Position 2410: 2.84640034771332e-06
Position 2807: 2.302263693057359e-06
Position 1859: 2.2318197644287466e-06
Position 2520: 1.691950709845578e-06
Position 2585: 1.5873390782703042e-06
Position 3559: 1.5064623234412192e-06
Position 3636: 1.4659182245269052e-06
Position 556: 1.2430237457328216e-06
Position 483: 1.1677449341305642e-06
Position 392: 1.1664090827118396e-06
Position 1768: 1.1511268547306564e-06
Position 57: 1.1423002696941038e-06
Position 2827: 1.1275685476045206e-06
Position 495: 1.0040517399137285e-06
Position 725: 9.940742479164113e-07
Position 1324: 9.903438890302445e-07
Position 1423: 8.265640927174599e-07
Position 849: 7.665694532069477e-07
Position 655: 6.766892298971035e-07
Position 95: 4.214349628237148e-07
Position 302: 3.6569388646053404e-07
Position 221: 2.9636594119251846e-07
Position 461: 2.4159347488693766e-07
Position 804: 1.6214440577261977e-07
Position 148: 1.4176112455019927e-07
Position 568: 1.326931742538805e-07
Position 590: 7.60631408848697e-08
Position 86: 5.519637965122111e-08
Position 2959: 2.9737163143290164e-08
Position 382: 2.9574639835870194e-08
Position 811: 2.7788176447553982e-08
Position 127: 2.6356142609257548e-08
Position 784: 1.1588582627069862e-08
Position 1048: 9.090134309076796e-09
Position 669: 6.466382854123895e-09
Position 445: 5.244994249952572e-09
Position 742: 3.653269987750786e-09
Position 739: 2.906620144949608e-09
Position 1064: 2.8297243811671553e-09
Position 674: 1.370499648412879e-09
Position 1783: 1.0068864203065895e-09
Position 1281: 8.499848839942211e-10
Position 1395: 7.461726383179361e-10
Position 1357: 5.055963378929905e-10
Position 226: 8.22355996088989e-11
Position 454: 3.010724760068902e-12
Position 493: 6.508898706301894e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 266: 0.9460417176351137
Position 21402: 0.47444134044058794
Position 11489: 0.32409617812882374
Position 8974: 0.1600019939278825
Position 15536: 0.10138154659985889
Position 17753: 0.08258873829501864
Position 725: 0.04652290081896446
Position 16828: 0.04592626300733393
Position 17167: 0.027693092622727844
Position 13636: 0.027292110444705038
Position 3034: 0.021057586543537322
Position 7123: 0.020121961870723043
Position 12170: 0.017821826495614222
Position 14445: 0.01767758234950218
Position 2494: 0.016903524073473734
Position 2797: 0.014669414378755862
Position 8813: 0.014043921211745834
Position 4578: 0.012666936131121126
Position 5616: 0.012630118995071158
Position 6216: 0.0122688172858007
Position 9008: 0.011976409257705411
Position 11911: 0.011205607831914667
Position 4429: 0.01076035758612005
Position 2740: 0.009533476496354519
Position 6587: 0.008369750677208965
Position 7964: 0.007641953145707582
Position 10977: 0.007237483123322938
Position 5594: 0.0070434629276889685
Position 644: 0.006566555487492706
Position 5350: 0.006329187398790227
Position 5816: 0.006018043467039107
Position 2614: 0.005734910590375196
Position 2617: 0.0052793216642369
Position 5283: 0.005239855261131826
Position 3921: 0.0048725068121385166
Position 13984: 0.0044794628284315924
Position 1928: 0.004232219830607259
Position 768: 0.004190722108142555
Position 9163: 0.003954122742936653
Position 9845: 0.003758543790660533
Position 10369: 0.003597397858860355
Position 12444: 0.0028182996495227635
Position 13142: 0.0028119428740554678
Position 6928: 0.0027980357118316274
Position 5236: 0.0027235781588786532
Position 5883: 0.002523520299345189
Position 931: 0.002276585486305938
Position 5577: 0.0022665503015324583
Position 8407: 0.0021334104642355346
Position 3535: 0.0017772446071253434
Position 4224: 0.0017574010682447558
Position 9654: 0.0013436295983627138
Position 3978: 0.0013090504827327815
Position 236: 0.0013055851053845225
Position 2538: 0.001245340121449651
Position 427: 0.0011880934615011048
Position 424: 0.0011847974960632452
Position 3932: 0.001015515544409193
Position 1322: 0.0010008510438311389
Position 11740: 0.0008583414598957958
Position 4508: 0.0007238066601840228
Position 1699: 0.0007150145710499016
Position 3081: 0.000673801428221308
Position 278: 0.0006567495786062956
Position 8741: 0.0006254485953105489
Position 6146: 0.0005982443966141098
Position 1813: 0.0005929888178971677
Position 3369: 0.0005766466684243909
Position 3489: 0.0005443272963026372
Position 4378: 0.0005367251445281004
Position 8119: 0.0005248290246437633
Position 8454: 0.0005099782522900527
Position 5041: 0.00041820299685588365
Position 493: 0.00041619414880397624
Position 2043: 0.0004060230666729003
Position 4119: 0.0003079467894672096
Position 674: 0.000302953538213985
Position 5935: 0.000279575626355129
Position 8774: 0.00026823697563470794
Position 7137: 0.00022925485213544123
Position 1093: 0.00021800084973563712
Position 1133: 0.00021522591255825996
Position 8217: 0.00021283551049094753
Position 7884: 0.00019869114528625023
Position 902: 0.0001961658831488143
Position 8008: 0.00018882556269036636
Position 2176: 0.0001817552660538474
Position 1357: 0.00017778393592863975
Position 7370: 0.00017701816038222714
Position 7311: 0.00017693542357447332
Position 1333: 0.00017309917381863276
Position 4033: 0.000163007884105163
Position 7945: 0.00015707751111218124
Position 5745: 0.00014751949614519506
Position 2224: 0.00013622231384155292
Position 3512: 0.00013501826498492597
Position 1302: 0.00013005428616335197
Position 441: 0.00012969781860221917
Position 5189: 0.0001285455305150678
Position 6006: 0.00012527799738583598
Position 6632: 0.00012008563838683202
Position 824: 0.00010771523146612507
Position 2959: 0.00010543880792369434
Position 5402: 0.0001013354988774668
Position 4397: 9.062690968657582e-05
Position 5045: 8.73258352641708e-05
Position 6322: 8.602353027315418e-05
Position 1663: 7.980444639552478e-05
Position 4837: 7.659743358217689e-05
Position 6516: 7.601484773342603e-05
Position 2199: 7.049739537096587e-05
Position 6106: 6.074767684817282e-05
Position 468: 5.791715100203736e-05
Position 2988: 5.4336495267373495e-05
Position 546: 5.151549709790872e-05
Position 1130: 4.800021303340881e-05
Position 5018: 4.730580408719972e-05
Position 4549: 4.625953645855544e-05
Position 3582: 4.572170519248407e-05
Position 606: 3.694534075603856e-05
Position 461: 3.666066627046325e-05
Position 3676: 3.659501046141939e-05
Position 4595: 3.6300051982568086e-05
Position 1415: 3.479344202783757e-05
Position 732: 3.23518956072233e-05
Position 4138: 3.1736036519546734e-05
Position 3114: 2.8957848564349088e-05
Position 612: 2.7552824439439735e-05
Position 1680: 2.4374966322422976e-05
Position 1222: 2.2204641387998058e-05
Position 1192: 2.068928275315779e-05
Position 975: 1.9816596672067564e-05
Position 1572: 1.5407057449333404e-05
