Gene = APOD
index = 92
Annotated 5SS: [  328  4867 10356 12929]
Annotated 3SS: [ 4709 10233 12839 15069]
SMsplice 5SS: [  328  1139  4867 10356]
SMsplice 3SS: [ 1002  4709 10233 15069]
top_k =  1000
Partition function (log Z): 0.4567076969330599

Sorted 5' Splice Sites (High to Low Probability):
Position 10356: 0.9948034582895116
Position 328: 0.9865621289329967
Position 4867: 0.7511057917994683
Position 1139: 0.6808121395574754
Position 5081: 0.5341286132448131
Position 12929: 0.29043502334320387
Position 4790: 0.20245738158541754
Position 494: 0.20155209360388082
Position 8242: 0.18876223024132116
Position 6637: 0.18000838747552805
Position 5283: 0.16431810186068344
Position 8074: 0.15690743896794482
Position 5113: 0.11986653090554253
Position 14659: 0.06290318311468675
Position 5338: 0.05349802106696496
Position 11795: 0.04214589186204293
Position 5808: 0.04187811325669198
Position 5445: 0.03361210177733529
Position 5883: 0.033372294309271855
Position 13407: 0.02840681047052554
Position 9945: 0.025501518511802743
Position 12180: 0.023292518962278096
Position 658: 0.02280235569015205
Position 2745: 0.02056759741467232
Position 5961: 0.018888095804316784
Position 7144: 0.018689794797003577
Position 2413: 0.016768637181395516
Position 5147: 0.016687099215009184
Position 1589: 0.015151426176931566
Position 11701: 0.01459356132593586
Position 2375: 0.014442022529246312
Position 5073: 0.014296613617657258
Position 14669: 0.013649763172491933
Position 13211: 0.012490496086531947
Position 5455: 0.011628618606535272
Position 684: 0.010893660814736332
Position 15282: 0.0093037117824433
Position 6849: 0.009175267022926417
Position 12933: 0.009040246294493452
Position 8130: 0.007920708863791205
Position 2688: 0.0075706100415483
Position 1079: 0.007175688233966158
Position 12913: 0.006931788578631985
Position 12194: 0.006515998549296856
Position 900: 0.005404672605887109
Position 723: 0.004923030814310629
Position 14697: 0.004917222400278226
Position 3091: 0.004882171937488207
Position 12869: 0.004502952216374447
Position 3507: 0.004357294467601473
Position 3294: 0.004065545598262001
Position 5742: 0.004045454055992952
Position 498: 0.003765818856881052
Position 11109: 0.0036630200218239267
Position 7281: 0.003128472741265413
Position 1190: 0.002914624411543034
Position 9626: 0.002890428809236621
Position 13200: 0.0026965011883771264
Position 4387: 0.0026250045769587813
Position 5888: 0.002565402478411433
Position 13914: 0.0025559584251177675
Position 4926: 0.002515426830098462
Position 449: 0.0024996482020067574
Position 8050: 0.00247538144163317
Position 5500: 0.002383403428768558
Position 4840: 0.002194744899693581
Position 11807: 0.0020568877310644437
Position 11127: 0.0017543867163118297
Position 2455: 0.0017248050162963153
Position 8767: 0.0017202347063605457
Position 10742: 0.0016485741382323744
Position 4557: 0.0016300819115298052
Position 630: 0.0016285123023657947
Position 1040: 0.0014127153545542381
Position 15310: 0.0013332590193268152
Position 3570: 0.0013122630944611407
Position 11876: 0.001294998017794179
Position 535: 0.0011348749509682032
Position 9477: 0.001121349540926588
Position 13359: 0.0009822985270986843
Position 15136: 0.0009754331204573118
Position 10248: 0.0009749284465764524
Position 3101: 0.0008814820315579316
Position 5326: 0.0006773724945681514
Position 4933: 0.0006470332455111346
Position 694: 0.0005060165436758328
Position 6802: 0.0004919908462683349
Position 13395: 0.00045449062007171033
Position 13539: 0.0004541108507597803
Position 4747: 0.00034385558493601716
Position 13120: 0.00033716257146959995
Position 2496: 0.00033521902642709255
Position 209: 0.00031039020476326615
Position 13789: 0.00030887221700096626
Position 11707: 0.0002812827447048349
Position 11209: 0.00028056155472020426
Position 15128: 0.0002602135250280655
Position 15162: 0.0002464241178821908
Position 2135: 0.00023641409906868615
Position 855: 0.0002341077292761588
Position 1063: 0.0002337000035884275
Position 2725: 0.0002204488815532016
Position 6869: 0.00021542848763226943
Position 4512: 0.0001899264747641411
Position 14206: 0.0001784554416520124
Position 4150: 0.00017786217461063952
Position 4174: 0.00017399725607864023
Position 332: 0.00016289275012978867
Position 4448: 0.00016232725325488734
Position 2825: 0.0001609479210332596
Position 13853: 0.0001401330505487518
Position 337: 0.00012374425831120005
Position 487: 0.0001107062193016243
Position 5552: 0.00010658603791050044
Position 6285: 9.68432507899014e-05
Position 5041: 7.937795084658488e-05
Position 15302: 4.8569373759286774e-05
Position 5221: 4.481897254512414e-05
Position 6430: 4.355959237450818e-05
Position 2519: 2.716014057755333e-05
Position 11076: 2.5164726796693187e-05
Position 725: 2.475454565696794e-05
Position 5276: 1.0781194612817666e-05
Position 632: 8.742022171717741e-06
Position 135: 7.095695633060333e-06
Position 580: 6.827428503707393e-06
