Gene = IL10
index = 685
Annotated 5SS: [ 224 1139 1588 2666]
Annotated 3SS: [1078 1434 2599 3765]
SMsplice 5SS: [ 224 1139 1588 2666]
SMsplice 3SS: [1078 1434 2599 3765]
top_k =  1000
Partition function (log Z): -2.2599244372148553

Sorted 5' Splice Sites (High to Low Probability):
Position 1139: 0.9739201307414699
Position 2666: 0.8153098180337811
Position 1588: 0.6868817646883124
Position 224: 0.6379148108159393
Position 389: 0.26993574623602673
Position 2096: 0.08586225852517837
Position 2800: 0.059114233040751925
Position 104: 0.042667907062687124
Position 2645: 0.041738038870461694
Position 3174: 0.03111559917098336
Position 2413: 0.028630100372057946
Position 228: 0.02414412657617346
Position 1327: 0.02374332385905866
Position 3225: 0.0179142791679545
Position 3797: 0.017294561598674575
Position 541: 0.015203440950007849
Position 3904: 0.012966758270810803
Position 3340: 0.012377542282305838
Position 3678: 0.010701790879502895
Position 2979: 0.007880793444819595
Position 2818: 0.007809643176426736
Position 2939: 0.0067632835044583815
Position 3186: 0.004418933524654733
Position 3646: 0.0039328456718793255
Position 1821: 0.003746729949088387
Position 1489: 0.0024739149655156048
Position 445: 0.0023768654235398427
Position 2740: 0.001871284334486057
Position 1705: 0.0017512797044704157
Position 2988: 0.0017505620522188933
Position 3344: 0.001675102906238724
Position 3868: 0.0015927122200280512
Position 1222: 0.0015051972959537455
Position 2691: 0.0012751826184166024
Position 1934: 0.0009950504109041275
Position 1534: 0.0009368074285727924
Position 3589: 0.0008676151725726284
Position 519: 0.0008030109092356149
Position 209: 0.0007061771144731555
Position 1290: 0.0005952303496047532
Position 384: 0.0005484831561476702
Position 3324: 0.000498258239263346
Position 416: 0.000444133761136206
Position 89: 0.0004374650172536021
Position 2083: 0.00043188122057848056
Position 2481: 0.0003865722323012768
Position 2345: 0.0003310308862482059
Position 3021: 0.0002734499790574272
Position 3044: 0.0002547925530788759
Position 2909: 0.00023930517216953705
Position 3068: 0.00023529283735260285
Position 393: 0.00023376035009155274
Position 1156: 0.00020662553921946733
Position 2995: 0.0002007932143559051
Position 778: 0.0001919861374549873
Position 3261: 0.00017398980108927653
Position 2743: 0.00016992673281939687
Position 2210: 0.00014178129906951785
Position 4134: 0.00012427556071461346
Position 904: 0.00012025086830182441
Position 712: 0.0001123973826104816
Position 3485: 0.0001035717048809905
Position 3130: 8.315613348507402e-05
Position 1251: 8.004347488354405e-05
Position 797: 7.604182387759469e-05
Position 3229: 5.7329241997162184e-05
Position 2174: 5.045255251237788e-05
Position 910: 4.907836872970418e-05
Position 768: 3.750243041091597e-05
Position 1769: 3.700334190321444e-05
Position 622: 3.3297099369220395e-05
Position 2679: 3.309861619807316e-05
Position 1790: 2.4922237756974972e-05
Position 2188: 2.41737862695182e-05
Position 1832: 2.3541676108541292e-05
Position 1592: 2.2381063509495695e-05
Position 1306: 2.033283105937813e-05
Position 921: 1.8426083812544517e-05
Position 422: 1.834156736624909e-05
Position 3134: 1.6638982543776635e-05
Position 1906: 1.6163240847308735e-05
Position 2840: 1.6020328824619384e-05
Position 2853: 1.4128655000755366e-05
Position 1167: 1.3968231492274769e-05
Position 2350: 1.2268663543693827e-05
Position 4121: 1.2065481392305532e-05
Position 3965: 1.1017934414714251e-05
Position 1728: 8.95586875125765e-06
Position 827: 8.037751785251268e-06
Position 1261: 7.965618150164972e-06
Position 619: 7.493909546237712e-06
Position 529: 7.1689678627981905e-06
Position 1169: 6.440877603309568e-06
Position 1117: 6.253968432356332e-06
Position 2782: 4.037610310163735e-06
Position 1368: 1.184047719792572e-06
Position 81: 1.063742783760308e-06
Position 705: 8.992154325675477e-07
Position 1354: 8.09496238734783e-07
Position 598: 5.944966112675454e-07
Position 1108: 5.897134533245235e-07
Position 2780: 5.728968108627891e-07
Position 243: 3.350961271707598e-07
Position 1105: 2.4512200002631447e-07
Position 1226: 1.7592288933546158e-07
Position 780: 8.746188213327144e-08
Position 463: 7.999215023013649e-08
Position 1436: 6.831764457029521e-08
Position 133: 4.565407351038155e-08
Position 3741: 2.4377537327179684e-08
Position 1836: 9.00171781978406e-10
Position 1031: 2.7735027005334673e-10
Position 1051: 1.7941443935858417e-11
Position 453: 2.0905135765888747e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 1078: 0.891030276016333
Position 2599: 0.8599958747878794
Position 3765: 0.7760738680731072
Position 1434: 0.612579214725584
Position 2900: 0.22414852117589676
Position 1213: 0.08488978068068191
Position 1051: 0.05654003837186038
Position 1913: 0.0432930456811673
Position 4849: 0.030460751840832762
Position 2731: 0.0274082726106579
Position 2541: 0.02584106108837864
Position 1868: 0.02419409591291525
Position 3979: 0.021785414007428904
Position 3565: 0.02019553403087553
Position 2237: 0.01407449953692968
Position 1031: 0.013915892140222026
Position 2191: 0.013765442663403361
Position 2528: 0.013447487433930129
Position 4852: 0.009997224465919807
Position 1473: 0.009336450887529156
Position 2040: 0.008658738912231356
Position 1245: 0.007462139672840051
Position 1987: 0.005681016371167613
Position 3242: 0.005240332698748177
Position 968: 0.0049141464339668185
Position 1618: 0.004627935351524547
Position 3644: 0.004351209197531264
Position 3440: 0.0038515780466680098
Position 2757: 0.0034948128653949253
Position 2444: 0.003379911008477489
Position 4368: 0.00299534909993674
Position 4323: 0.002912059048083997
Position 4465: 0.002525358198641974
Position 2068: 0.002494265503920935
Position 3255: 0.0023513600820208626
Position 4240: 0.0019401813873840337
Position 2020: 0.0015457076144887176
Position 1485: 0.0013416397776140198
Position 297: 0.0013152093109397866
Position 2485: 0.001246407636815637
Position 1007: 0.0011997273496748904
Position 1992: 0.0011746711442416694
