Gene = NUF2
index = 974
Annotated 5SS: [  132  4240  5628  6370  6973 14914 16159 17543 18492 21936 23884 26004
 27146]
Annotated 3SS: [ 4096  5552  6292  6910 14815 16084 17445 18428 21797 23742 25827 27009
 33399]
SMsplice 5SS: [  278  4240 14914 21936 27146]
SMsplice 3SS: [ 4096 14815 21797 27009 33399]
top_k =  1000
Partition function (log Z): 2.5904207119134526

Sorted 5' Splice Sites (High to Low Probability):
Position 21936: 0.9913919678851384
Position 27146: 0.9783946488799269
Position 278: 0.9525138207016381
Position 4240: 0.892144538807368
Position 6973: 0.8450686378830632
Position 14914: 0.8387788912069136
Position 5628: 0.5969363191092814
Position 23884: 0.5297005392176386
Position 551: 0.4785858773206425
Position 16159: 0.4779697494839805
Position 6370: 0.4662549293903813
Position 3468: 0.4617684704924258
Position 22195: 0.3985945855223481
Position 6596: 0.3906936556525493
Position 17543: 0.32134883286723553
Position 18492: 0.312645200759797
Position 13965: 0.2751410320801996
Position 1161: 0.16426577366759484
Position 6453: 0.14018458620813523
Position 18082: 0.1364662501071696
Position 3240: 0.13425374031341422
Position 2923: 0.12967736882650333
Position 455: 0.11750096401530652
Position 26398: 0.11114630303859029
Position 1156: 0.08683110833727661
Position 30590: 0.07627248496858526
Position 12458: 0.07422011590258537
Position 12434: 0.06452952333692194
Position 6203: 0.057471495770054816
Position 4288: 0.04779912943914036
Position 25996: 0.046768040914306516
Position 8361: 0.03537858041662148
Position 6631: 0.030526754428877364
Position 5996: 0.030195517366686464
Position 415: 0.030126975417781268
Position 26550: 0.028485640482856452
Position 4688: 0.028202220341176726
Position 26004: 0.027756441686344994
Position 4199: 0.024678181209874465
Position 5013: 0.022228649928076615
Position 7251: 0.021232831343213243
Position 5486: 0.021185014095806805
Position 22294: 0.018601819774704605
Position 200: 0.018470978815870967
Position 4247: 0.018400838195285735
Position 2029: 0.017351152480375255
Position 6185: 0.016599242947218498
Position 132: 0.016203561967690978
Position 32573: 0.015346099485277227
Position 26691: 0.014861171399050178
Position 18110: 0.013479382047236246
Position 2709: 0.012465448365095699
Position 26443: 0.012212399184355682
Position 17616: 0.012190616010201914
Position 7299: 0.011795422045495912
Position 22648: 0.011730944392429108
Position 6066: 0.010998971643671094
Position 5387: 0.010765739468264006
Position 14108: 0.010624147152878764
Position 2721: 0.008494508612870722
Position 32965: 0.008457113307153617
Position 22615: 0.0076554324828708884
Position 32825: 0.007587791607579396
Position 4273: 0.007416853056283165
Position 16214: 0.006978468817973456
Position 26424: 0.006611413113425097
Position 25701: 0.006411182093131472
Position 25975: 0.006243776521718695
Position 1527: 0.005822724717884636
Position 1514: 0.005521008985476776
Position 4908: 0.0054300465569051175
Position 2909: 0.004836388381740064
Position 24291: 0.004489740908734893
