Gene = RP11-723O4.6
index = 1180
Annotated 5SS: [   44  2020 26260 36206 38562 55974 56212]
Annotated 3SS: [ 1925 25354 36010 38332 55766 56054 60996]
SMsplice 5SS: [  693   962 26120 36206 55224 56000 56212]
SMsplice 3SS: [  827 26025 36010 55058 55766 56113 60996]
top_k =  1000
Partition function (log Z): -30.54352263279394

Sorted 5' Splice Sites (High to Low Probability):
Position 962: 0.9636200860367131
Position 693: 0.7390155076854392
Position 5820: 0.6617747791504993
Position 44: 0.21089691307347597
Position 21898: 0.2047352893065894
Position 11745: 0.16456178676934063
Position 2020: 0.07351634663488857
Position 23620: 0.04860388688909989
Position 756: 0.024468952863899846
Position 586: 0.021835836849607246
Position 4366: 0.020227541993913363
Position 564: 0.01869108523307954
Position 904: 0.014214353113547412
Position 1658: 0.013447490438287451
Position 993: 0.012730830223415727
Position 223: 0.012349472673792392
Position 8657: 0.01210877956221101
Position 9238: 0.010592663985273197
Position 3225: 0.005521895894949917
Position 5097: 0.004888853243118593
Position 4127: 0.004845208771042809
Position 2847: 0.004789826422509757
Position 4341: 0.0040093192447859865
Position 1026: 0.003992935808217542
Position 591: 0.003616200680012221
Position 1201: 0.0034660288321776227
Position 5461: 0.002601878094072743
Position 519: 0.002428363604703563
Position 2912: 0.002183052343311632
Position 194: 0.0021389648600364766
Position 2568: 0.0017054238056659727
Position 401: 0.001669730763249066
Position 5473: 0.0016650009602506611
Position 2867: 0.0014019509046336136
Position 3530: 0.0013637844551595208
Position 3412: 0.0012808286033474964
Position 339: 0.0007296964837002123
Position 259: 0.0006786413753209934
Position 536: 0.0006422101897853121
Position 7883: 0.0005011402408788294
Position 9802: 0.0004011505949270221
Position 343: 0.00034005019579273397
Position 524: 0.00022910106751742156
Position 527: 0.0002184735986287635
Position 448: 0.00021817410518921044
Position 8685: 0.00018396976410316664
Position 539: 8.715551973427403e-05
Position 6079: 7.382566236745806e-05
Position 1124: 5.329204995904413e-05
Position 328: 3.308982255745392e-05
Position 1250: 2.863887614437685e-05
