Gene = PRRT3
index = 1081
Annotated 5SS: [  73 3294 3637]
Annotated 3SS: [2221 3480 4392]
SMsplice 5SS: [  73  253 3637]
SMsplice 3SS: [ 186 3480 4392]
top_k =  1000
Partition function (log Z): -2.5155802457539074

Sorted 5' Splice Sites (High to Low Probability):
Position 3637: 0.9816791736821179
Position 73: 0.9448838898341609
Position 253: 0.7621822539781334
Position 3294: 0.5899170933891836
Position 1360: 0.22526519692284439
Position 952: 0.2197146372934904
Position 2303: 0.08171160404016951
Position 415: 0.056640014073703226
Position 1892: 0.037643328182036834
Position 2925: 0.0322451100360978
Position 47: 0.016017524442347962
Position 3056: 0.010937462763419822
Position 4269: 0.009352818832291604
Position 2245: 0.009183758562372158
Position 3452: 0.006523766749502333
Position 2958: 0.00610942773931779
Position 442: 0.005986378358958705
Position 3134: 0.005680453749182005
Position 917: 0.0056738243194042574
Position 3525: 0.005370806193693995
Position 3298: 0.004158252968270316
Position 1227: 0.0035730818183149393
Position 3164: 0.0034882222951164183
Position 3989: 0.0028135586132226023
Position 2566: 0.0021731388458150506
Position 6033: 0.002162765864179799
Position 552: 0.0020513727901293553
Position 4659: 0.0017511718736386577
Position 1247: 0.0014478267752227325
Position 4306: 0.001418059221071235
Position 3050: 0.001238902953238402
Position 4153: 0.0010644821659686315
Position 3189: 0.000925728235057757
Position 2994: 0.0008892338001174269
Position 4653: 0.000835635302690887
Position 6232: 0.0008033764877169926
Position 3654: 0.0005356979704025367
Position 1527: 0.0005102536371302095
Position 535: 0.0004176364421830597
Position 4032: 0.0004062221898653692
Position 1733: 0.0003458357950416301
Position 568: 0.0002802447816310023
Position 3041: 0.00023617558528789902
Position 2771: 0.0001987117005248911
Position 1008: 0.0001580415635091254
Position 432: 0.00015091923553480204
Position 6765: 0.00012718088555423545
Position 2231: 0.00011372267913608674
Position 3176: 7.801555529229231e-05
Position 374: 7.368477797156553e-05
Position 566: 6.701391480812059e-05
Position 3597: 6.603639988419417e-05
Position 4617: 5.989838499904193e-05
Position 1014: 5.806600028727823e-05
Position 3954: 5.233051145112558e-05
Position 5707: 4.7025265723135964e-05
Position 554: 4.502391048910366e-05
Position 5883: 3.942677542280126e-05
