Gene = FBXO42
index = 546
Annotated 5SS: [   200  37286  46652  57672  95849  96744  98820  99359 100167]
Annotated 3SS: [ 37018  46534  57536  95694  96632  98722  99301 100049 100668]
SMsplice 5SS: [   200  23747  25253  37286  46652  57672  95849  96744  98899  99879
 100167 100813]
SMsplice 3SS: [ 23604  25090  37018  46534  57536  95715  96632  98722  99617 100049
 100668 104627]
top_k =  1000
Partition function (log Z): -27.90405227185258

Sorted 5' Splice Sites (High to Low Probability):
Position 200: 0.9999999999986515
Position 23747: 0.9999999997611052
Position 25253: 0.9999999996131059
Position 37286: 0.9999999398192134
Position 46652: 0.999998449264792
Position 57672: 0.9991450331760787
Position 53082: 0.1107347257105946
Position 50020: 0.09832986687366375
Position 63462: 0.009811421904254648
Position 62381: 0.007699502613231388
Position 62466: 0.0035810237224029565
Position 63907: 0.003070632809358265
Position 915: 4.8531306670593116e-11
Position 2997: 2.2552794364966846e-11
Position 9776: 1.5920303097516525e-11
Position 2227: 9.833863128770425e-12
Position 2422: 8.555610605637637e-12
Position 2718: 8.339865850749067e-12
Position 15207: 6.454236248568456e-12
Position 9956: 5.924792583287279e-12
Position 9772: 4.9054395055611125e-12
Position 10002: 2.5422688983791444e-12
Position 515: 2.3704183329792202e-12
Position 835: 1.350006404415422e-12
Position 1833: 9.835463335024678e-13
Position 12666: 7.472075090706057e-13
Position 856: 6.441211732684659e-13
Position 6240: 5.45031824838381e-13
Position 897: 4.3405064283371417e-13
Position 2496: 3.129005239321175e-13
Position 881: 2.53470113594484e-13
Position 75: 1.8314145527741175e-13
Position 821: 1.8025873899216462e-13
Position 2533: 1.636180977177975e-13
Position 308: 1.3988465817312429e-13
Position 367: 1.1740145002644233e-13
Position 478: 9.135873875301213e-14
Position 2405: 8.749158713757773e-14
Position 323: 7.589392518954684e-14
Position 1380: 6.25852974362602e-14
Position 796: 6.109402394532621e-14
Position 814: 4.2067198660108686e-14
Position 1184: 4.0491809792559075e-14
Position 870: 3.499535475123796e-14
Position 9173: 2.7252341970040103e-14
Position 1476: 2.4467276102087036e-14
Position 4862: 2.314786116739787e-14
Position 3266: 1.9646427278294315e-14
Position 4302: 1.8738820872906763e-14
Position 9685: 1.6311372344098433e-14
Position 576: 1.5699233103905528e-14
Position 798: 1.5541340600194427e-14
Position 571: 1.367508922829997e-14
Position 1414: 9.130729233908567e-15
Position 410: 8.291146588812173e-15
Position 1262: 7.290568446592919e-15
Position 1507: 7.271259961840399e-15
Position 343: 5.200376010127068e-15
Position 1196: 3.499426488526003e-15
Position 919: 3.177171043307759e-15
Position 1305: 3.0289096613886135e-15
Position 2153: 2.8469477937275345e-15
Position 2090: 2.717631599365226e-15
Position 1192: 2.526463040620012e-15
Position 292: 2.0111321895731915e-15
Position 444: 1.807159637780971e-15
Position 2062: 1.5199890114060756e-15
Position 333: 1.4590495809633484e-15
Position 1599: 1.3511055632845582e-15
Position 800: 9.597551212874229e-16
Position 63: 9.38013657062596e-16
Position 1642: 9.332285536191872e-16
Position 327: 8.085710085574048e-16
Position 2166: 7.747908351988698e-16
Position 1835: 6.426279259668565e-16
Position 508: 4.853595272477948e-16
Position 510: 3.717067590767076e-16
Position 1418: 2.0222846196167002e-16
