Gene = FNDC7
index = 560
Annotated 5SS: [  340   873  5375  6393  9936 13348 15409 16230 18272 20876 24868 29185]
Annotated 3SS: [  853  5119  6131  9677 13092 15150 15974 18016 20614 24837 29115 29267]
SMsplice 5SS: [  340  6393 15409 29185]
SMsplice 3SS: [ 6300 15150 29115 29267]
top_k =  1000
Partition function (log Z): -14.176515102906288

Sorted 5' Splice Sites (High to Low Probability):
Position 6393: 0.801339762915894
Position 15409: 0.7959246496946344
Position 340: 0.594521574819617
Position 9936: 0.5534918484797119
Position 1047: 0.4755963220590573
Position 256: 0.3700998135875763
Position 9026: 0.18807258453864337
Position 9985: 0.15482649245392324
Position 9006: 0.1531464047199454
Position 3664: 0.11254702236035583
Position 20876: 0.09831512367340013
Position 873: 0.06862836431223315
Position 123: 0.03256554607678517
Position 18272: 0.028600548113917885
Position 7678: 0.02408293391881295
Position 1710: 0.02328550286902236
Position 10565: 0.0211776905278004
Position 12787: 0.01990412399062165
Position 1153: 0.018622212778781424
Position 19279: 0.017324003108630928
Position 21843: 0.012824863260528901
Position 14293: 0.011782063713884223
Position 5375: 0.011751491576206242
Position 6155: 0.007420538489406382
Position 3000: 0.007134045070102739
Position 4369: 0.005448936353333899
Position 7074: 0.005393378309590295
Position 13348: 0.004656028959479157
Position 5301: 0.0028579086762260788
Position 2379: 0.0026197322112004764
Position 7156: 0.002087538273113862
Position 7424: 0.0019211778706751366
Position 3096: 0.0013819167233598318
Position 1128: 0.0010021973860185587
Position 3542: 0.0008637170961597698
Position 4354: 0.0008527698982051027
Position 5078: 0.0007882368375572379
Position 1116: 0.0007180412200858132
Position 260: 0.0006671920632209976
Position 1743: 0.00047266095385115037
Position 15: 0.0004338159430913132
Position 9209: 0.00027938036130679305
Position 3999: 0.00027810818134633677
Position 460: 0.00024474317535705213
Position 750: 0.00022477621530371425
Position 12858: 0.00020803073334744446
Position 3160: 0.0001653581993355582
Position 2712: 0.00015741202861696286
Position 9950: 0.0001164317932230121
Position 2216: 0.00011381414773276097
Position 3178: 0.00011073325783940335
Position 472: 9.330986592620705e-05
Position 677: 9.306143350730115e-05
Position 720: 8.231861509957072e-05
Position 743: 8.16797636015099e-05
Position 9885: 7.74526276430984e-05
Position 627: 7.617925331529398e-05
Position 758: 4.787119453546722e-05
Position 299: 4.757097436741638e-05
Position 203: 4.4126224064658846e-05
Position 161: 3.435769537234575e-05
Position 1192: 3.345314887261974e-05
Position 107: 3.0093771329252668e-05
Position 284: 2.8995501775357253e-05
Position 1007: 2.1960817317389356e-05
Position 687: 2.1668943744152345e-05
Position 21: 1.4164179093897781e-05
Position 4021: 1.1959015282005618e-05
Position 761: 1.1914715603709068e-05
Position 99: 9.11806996625423e-06
Position 116: 8.540277592041426e-06
Position 3515: 6.960702207310763e-06
Position 3895: 6.5278283444179946e-06
Position 267: 6.236073596749817e-06
Position 344: 5.97155542913486e-06
Position 929: 5.165149581825757e-06
Position 464: 4.586336106753397e-06
Position 570: 4.2647031321217635e-06
Position 2722: 3.852489349016591e-06
Position 589: 1.8926105012123033e-06
Position 854: 1.790034185470137e-06
Position 7054: 1.7510561759548575e-06
Position 1162: 1.4886232983270232e-06
Position 1026: 1.4715533417213052e-06
Position 475: 1.3945946040689583e-06
Position 1525: 1.1109346742830685e-06
Position 424: 1.0710609129273485e-06
Position 3412: 8.901251284826636e-07
Position 1203: 7.971580354760364e-07
Position 907: 7.444789154914008e-07
Position 249: 6.497894423866614e-07
Position 666: 5.441455081130073e-07
Position 1513: 3.709472685265769e-07
Position 2295: 3.57108926852822e-07
Position 3668: 3.533641536015413e-07
Position 807: 2.91406331001797e-07
Position 481: 2.0831892559551887e-07
Position 3670: 1.9591142747500467e-07
Position 3672: 1.7307741343328477e-07
Position 3666: 1.651124850052778e-07
Position 3674: 1.5723371884163433e-07
Position 205: 1.4079687009835402e-07
Position 3676: 1.3268353701142673e-07
Position 244: 1.1683747485881461e-07
Position 704: 1.1270155226831254e-07
Position 3678: 1.0749825738268048e-07
Position 489: 8.971349594837792e-08
Position 706: 8.267313915572147e-08
Position 3680: 8.18056087114175e-08
Position 74: 6.926028773055813e-08
Position 674: 5.7638486771684006e-08
Position 1093: 3.025559797949911e-08
Position 1646: 7.809294905388147e-09
Position 2483: 2.220152003463958e-09
Position 329: 1.635094489499287e-09
Position 790: 1.1378889271761126e-09
Position 89: 7.60670027576046e-10
Position 43: 2.8039644716269377e-10
Position 1632: 2.2037196622343046e-12
Position 487: 1.3670995451307789e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 15150: 0.6928636680173532
Position 853: 0.5579516903199925
Position 6300: 0.43412083492322795
Position 9850: 0.3895791952377765
Position 6131: 0.31656817951400257
Position 9677: 0.22696381911067473
Position 8884: 0.2195650037450877
Position 22045: 0.21389351192917064
Position 20614: 0.17766445247565563
Position 15318: 0.13394916569290755
Position 22587: 0.11166123737845807
Position 18697: 0.09812867849114493
Position 3511: 0.09508430151355601
Position 27528: 0.09398494818188967
Position 27138: 0.07859361639833069
Position 9875: 0.06541181419097093
Position 21753: 0.059357592160175006
Position 8973: 0.0578725432341193
Position 8851: 0.04691460662484904
Position 18016: 0.04438334019916423
Position 24837: 0.03671214175795047
Position 12689: 0.03587073827298203
Position 15773: 0.03160841283716644
Position 6190: 0.028848398249619288
Position 20133: 0.02776683952313136
Position 9755: 0.02489037389568976
Position 19200: 0.019642340078092662
Position 8931: 0.018930359378209655
Position 10209: 0.016140318333799513
Position 6152: 0.015756616817362967
Position 1623: 0.014517239869142315
Position 13092: 0.013579854155634358
Position 6331: 0.01306226267934402
Position 14023: 0.012901755884936224
Position 22457: 0.012398098686327616
Position 15820: 0.011295852100685184
Position 10396: 0.009393226802902294
Position 3491: 0.007767342565432112
Position 17421: 0.007246446831282709
Position 7378: 0.0072463156983167175
Position 9717: 0.00720551713244647
Position 7573: 0.006501499272016845
Position 13969: 0.0061415018052094076
Position 6961: 0.006016819289615886
Position 7648: 0.005992645539155321
Position 4259: 0.005885975456372994
Position 5269: 0.005497916327967681
Position 20543: 0.0053609427814689
Position 10303: 0.005261036685586884
Position 7472: 0.004402238330512805
Position 5119: 0.004265252305495212
Position 2899: 0.004028478159969749
Position 7012: 0.0036302217896714995
Position 19928: 0.0032851817589737192
Position 3536: 0.0031808685713004036
Position 807: 0.0029381312795037154
Position 9704: 0.0026987965809199092
Position 10440: 0.0025509884958359384
Position 2874: 0.0024277463743193656
Position 1417: 0.0023960824166512316
Position 7597: 0.0023490894853280685
Position 9973: 0.002270698085817745
Position 3575: 0.0022299405068912717
Position 16321: 0.0022294330809447755
Position 13347: 0.002192815641423212
Position 11704: 0.002150253374021638
Position 1570: 0.0021197421207257354
Position 2294: 0.0020773188082787667
Position 18660: 0.0019206679700292922
Position 7154: 0.0019116947505460997
Position 1508: 0.0018434054983469483
Position 1528: 0.0017936806668928673
Position 11781: 0.001784704744678283
Position 9389: 0.0016950515022452022
Position 3348: 0.0016764602361532667
Position 4141: 0.0016173398791044851
Position 6026: 0.001604431123984643
Position 5318: 0.0015979852159671228
Position 13373: 0.001585635602805204
Position 3427: 0.0014040577949303913
Position 10633: 0.001375972413623054
Position 5207: 0.0011322404521888951
Position 5227: 0.0011212476057730226
Position 5179: 0.0010292304398914814
Position 10170: 0.000994962879940709
Position 3435: 0.0009791285696505651
Position 3758: 0.0009712419376122478
Position 11492: 0.0008904879188835665
Position 894: 0.0008301095449721904
Position 2915: 0.0008231526969153394
Position 10750: 0.0008220839776605866
Position 2846: 0.0008155876513966022
Position 8205: 0.000719855113233725
Position 10833: 0.0007176319324771298
Position 15834: 0.0006883630142302553
Position 3951: 0.0006824406300046964
Position 1742: 0.0006558107719329357
Position 8047: 0.0006481676573250113
Position 3396: 0.0006324966494985597
Position 1664: 0.0006241488107720281
Position 680: 0.0006117630362442553
Position 8309: 0.0005561584503676873
Position 6893: 0.0005128485396057737
Position 11856: 0.0005061511798197196
Position 1976: 0.00048806856109763946
Position 1393: 0.00046196860023049827
Position 10789: 0.0004610285336324238
Position 664: 0.0004307916483931701
Position 11276: 0.00042950825263299525
Position 275: 0.00042437459276867484
Position 193: 0.00041513188826800923
Position 747: 0.0003766968086371632
Position 6563: 0.00033962300659182176
Position 4845: 0.0003332151972219738
Position 2354: 0.00032734217198674326
Position 4883: 0.00031721066721296105
Position 959: 0.00031417795996191227
Position 2686: 0.00028008044973759183
Position 3515: 0.0002573159041574465
Position 4809: 0.00024737328850812516
Position 3577: 0.0002404027084583493
Position 2931: 0.00023873719835854464
Position 122: 0.00022196970489205608
Position 9155: 0.0002108237907925059
Position 10265: 0.00020161978102168376
Position 13497: 0.0001965164905528317
Position 6728: 0.00019002445643913536
Position 12884: 0.00018371639585106802
Position 4594: 0.00016885441647532734
Position 547: 0.0001675494685002171
Position 5145: 0.0001615144460699591
Position 5641: 0.00015127340022492083
Position 2830: 0.00013814914378701597
Position 4116: 0.00013229992648165092
Position 421: 0.00013073613375360777
Position 6908: 0.00012817134223455602
Position 8414: 0.00012767490771161874
Position 2760: 0.00012185691004990362
Position 8121: 0.00011091978670452757
Position 2576: 0.00010741682436692199
Position 226: 9.868968592797683e-05
Position 863: 9.849399604238049e-05
Position 577: 8.969683322479595e-05
Position 228: 8.476284740237451e-05
Position 10595: 7.776980610887882e-05
Position 3550: 7.718180900170598e-05
Position 1588: 7.632427357372513e-05
Position 8400: 7.395294412583136e-05
Position 7889: 7.28245409846636e-05
Position 2131: 7.130287986459919e-05
Position 8358: 7.008186735467045e-05
Position 3130: 4.794905559771021e-05
Position 6460: 4.487473391828856e-05
Position 6649: 4.2216103338041205e-05
Position 6777: 4.176448829125231e-05
Position 1348: 4.048408014297598e-05
Position 1014: 3.68305064582505e-05
Position 3789: 3.408255154843849e-05
Position 6528: 3.2334670481684576e-05
Position 4004: 2.753814105841686e-05
Position 3155: 2.2988426805962037e-05
Position 1972: 2.2367336520053005e-05
Position 5451: 2.1682036301932214e-05
Position 2199: 2.1090827852184576e-05
Position 2268: 2.0463280027594663e-05
Position 2661: 1.973772273627287e-05
Position 5870: 1.9448124287828616e-05
Position 7150: 1.5409292994265756e-05
Position 3095: 1.4984938012250051e-05
Position 6821: 1.2174744384019379e-05
Position 2134: 1.091130278639528e-05
Position 1770: 1.0033903753850221e-05
Position 172: 9.888301127082626e-06
Position 471: 9.59048358275794e-06
Position 2450: 9.533539105984558e-06
Position 2777: 9.20200328538464e-06
Position 514: 9.033396446454192e-06
Position 733: 7.705378510408077e-06
Position 872: 7.491368070715533e-06
Position 260: 6.384431741834128e-06
Position 646: 6.103023077962624e-06
Position 1093: 6.021242199317939e-06
Position 2042: 6.0117924096510055e-06
Position 2250: 5.0940424359033654e-06
Position 4160: 5.049657032585986e-06
Position 574: 4.819048861060195e-06
Position 4035: 4.568029147318743e-06
Position 2640: 3.983433860409404e-06
Position 2857: 3.947653938076217e-06
Position 1414: 3.4852329198979093e-06
Position 1077: 3.104087508636034e-06
Position 2691: 2.3461222863746694e-06
Position 1473: 2.3357823649366208e-06
Position 107: 2.1841713382359577e-06
Position 1511: 2.1401858110779916e-06
Position 375: 1.8472700204262079e-06
Position 1253: 1.8454890088167088e-06
Position 1192: 1.7762642395943018e-06
Position 1311: 1.6616402062782815e-06
Position 180: 1.5572812670029663e-06
Position 1628: 1.549575801682701e-06
Position 159: 1.2261987908700446e-06
Position 554: 6.002847919216272e-07
Position 127: 4.908196462356055e-07
Position 140: 4.051018920341405e-07
Position 994: 3.607128454332025e-07
Position 597: 3.388731880671034e-07
Position 344: 3.322602833719684e-07
Position 666: 3.017819817644724e-07
Position 424: 2.830639497385968e-07
Position 1121: 2.7685568098615393e-07
Position 2603: 2.5455639705797785e-07
Position 3330: 2.494019194227969e-07
Position 294: 1.9380284222871365e-07
Position 1992: 1.7329254715207808e-07
Position 589: 1.2785204835477704e-07
Position 1036: 1.2000263800686976e-07
Position 2301: 1.097554250065575e-07
Position 435: 6.487148133582908e-08
Position 1051: 4.536659328056043e-08
Position 7289: 4.384886475753761e-08
