Gene = SRRM1
index = 1335
Annotated 5SS: [  336  3062  3778  6018  7075  8601  9617 10021 12118 17788 18385 19793
 23914 26576 27304 28584]
Annotated 3SS: [ 2971  3654  5846  6958  8396  9421  9900 11842 17706 18297 19647 23802
 26110 27107 28373 29169]
SMsplice 5SS: [  336  3062  3778  6018  7075  8601  9617 10021 12112 12827 17788 18385
 19793 23914 27304 28584]
SMsplice 3SS: [ 2971  3654  5846  6958  8486  9421  9900 11842 12639 17706 18297 19647
 23802 27107 28373 29169]
top_k =  1000
Partition function (log Z): 36.082995836475305

Sorted 5' Splice Sites (High to Low Probability):
Position 3062: 0.9947886594615715
Position 6018: 0.9876893279028216
Position 9617: 0.9823239274109006
Position 3778: 0.9733158929012411
Position 17788: 0.9703452574488302
Position 10021: 0.9493063734586888
Position 23914: 0.9074903560021671
Position 19793: 0.9063458412564026
Position 12827: 0.8693217851221989
Position 7075: 0.8576049526372992
Position 27304: 0.8466172687371918
Position 18385: 0.8249088763474809
Position 28584: 0.7895382328326671
Position 336: 0.5831621586679996
Position 12112: 0.4832498579017488
Position 20213: 0.46272205592554616
Position 13090: 0.42133738281736155
Position 381: 0.36025658571172914
Position 4691: 0.34289893449715786
Position 8944: 0.2774335587729945
Position 12118: 0.24273190201518707
Position 2400: 0.233359631090726
Position 1118: 0.18305505328928962
Position 7616: 0.17766107357760427
Position 11959: 0.16694166888866055
Position 890: 0.16421080717407457
Position 27581: 0.15897036489621383
Position 7699: 0.14740660588625834
Position 10365: 0.13756031289838463
Position 18394: 0.11993691357648678
Position 1635: 0.11893467402067977
Position 7111: 0.10884374679344906
Position 11274: 0.10591686397141607
Position 8563: 0.10394960467410672
Position 8815: 0.08925520405007385
Position 4197: 0.08081247758401924
Position 2865: 0.07916244452308528
Position 8605: 0.07886886903184634
Position 11332: 0.06475414031392045
Position 2110: 0.06450839675335057
Position 24110: 0.06065123508023436
Position 4138: 0.05885611063288192
Position 4265: 0.05699876021213661
Position 14292: 0.052817122265228486
Position 15610: 0.051555388682591054
Position 10013: 0.05066951288318037
Position 17903: 0.04890154278663796
Position 8884: 0.04584410872125027
Position 14411: 0.04052570207556801
Position 2134: 0.037433149975730724
Position 17177: 0.03614260143086398
Position 29072: 0.03250320963007397
Position 643: 0.03173548009116099
Position 597: 0.029066849382334337
Position 6646: 0.0278268173492746
Position 15615: 0.024810768876865993
Position 16343: 0.02471948954702751
Position 27607: 0.02150459750685465
Position 27793: 0.020537416315671516
Position 721: 0.02036851987797593
Position 25593: 0.020140792810078682
Position 896: 0.018025955677335705
Position 361: 0.015901602161909393
Position 1017: 0.015299452368169854
Position 2409: 0.014737300273947691
Position 29295: 0.014705364527623579
Position 2457: 0.014283625763630108
Position 10390: 0.014002595977862492
Position 3971: 0.013467849438009286
Position 2904: 0.012679315920994576
Position 2833: 0.012272276513105999
Position 2753: 0.01185317010978333
Position 26698: 0.011392908588285868
Position 12387: 0.011288010555641994
Position 27807: 0.011224446050105634
Position 25708: 0.009641509097303476
Position 29309: 0.009490724254108504
Position 28080: 0.009253012981930573
Position 11319: 0.00919638113366665
Position 10297: 0.008848223274414726
Position 6575: 0.008784610086696855
Position 28883: 0.008584552362440673
Position 10898: 0.008556037423185251
Position 27879: 0.008224769741442458
Position 505: 0.008187053624226075
Position 1852: 0.008155094417779056
Position 18847: 0.00774064628981359
Position 19708: 0.007338142727402438
Position 66: 0.007201408482053119
Position 20099: 0.0070902642976690775
Position 5122: 0.006963173931630157
Position 1903: 0.006950051289795748
Position 5711: 0.006687298608890407
Position 5743: 0.0064128897698303355
Position 11052: 0.006107953120689841
Position 391: 0.00605804639211926
Position 1897: 0.005939568651828621
Position 2677: 0.005863444027806141
Position 18212: 0.005593290362860035
Position 1847: 0.00557533939680024
Position 6708: 0.00519581528459032
Position 18442: 0.005159552798757383
Position 2037: 0.005131982670939281
Position 18030: 0.004953758439302933
Position 12203: 0.004885569882466246
Position 2907: 0.00476006795162127
Position 7814: 0.004749091517153132
Position 17560: 0.004648287081177885
Position 2349: 0.004335138587344693
Position 2810: 0.004326066579956526
Position 29257: 0.004113049565041713
Position 11963: 0.003608304737965476
Position 9272: 0.00357110701808052
Position 2720: 0.0034459090159622407
Position 2189: 0.0031400408312625807
Position 977: 0.0030331988800622084
Position 1595: 0.00290907532610244
Position 29031: 0.0028275279180781376
Position 6291: 0.0027649067262316075
Position 26954: 0.0026841149559655633
Position 8907: 0.002661962770758738
Position 27420: 0.0025316918770614087
Position 8578: 0.002426735531094808
Position 28802: 0.00241249592117507
Position 2429: 0.002208561193313038
Position 15951: 0.002114500975754706
Position 8969: 0.0020856770140776984
Position 19016: 0.0020796865278686024
Position 3772: 0.0019800897161605367
Position 8995: 0.001970937315578786
Position 11059: 0.0018225207436424664
Position 26521: 0.0016271328571450677
Position 4903: 0.001597339635384195
Position 3333: 0.0014628066311085973
Position 8169: 0.0014207354298666742
Position 20053: 0.0013602510696220122
Position 761: 0.0013135664631384403
Position 3946: 0.0012682817771554379
Position 29313: 0.0012460594880763262
Position 4566: 0.0012431247962663933
Position 17818: 0.001229825673002021
Position 6658: 0.0012264690272147654
Position 19830: 0.0012125958914564118
Position 28623: 0.0012034220423302047
Position 1029: 0.0011882768533000444
Position 5277: 0.0011799102324572923
Position 6834: 0.0011569417596490245
