Gene = C1ORF220
index = 150
Annotated 5SS: [  71 3089]
Annotated 3SS: [2397 4278]
SMsplice 5SS: [ 157 4349]
SMsplice 3SS: [4278 4587]
top_k =  1000
Partition function (log Z): -10.278371847002772

Sorted 5' Splice Sites (High to Low Probability):
Position 4349: 0.5245719505943485
Position 157: 0.48285209700188564
Position 71: 0.3721161612886246
Position 2606: 0.22263370379509925
Position 2822: 0.17066190097465342
Position 3089: 0.167110552567523
Position 222: 0.12182205694057878
Position 2232: 0.03542765473634235
Position 1833: 0.01814137235785219
Position 124: 0.017229421590017138
Position 2681: 0.014312707347298689
Position 2674: 0.012933509431201692
Position 888: 0.010421044484336195
Position 3262: 0.010002142824979795
Position 984: 0.009325170551645874
Position 2713: 0.009128063829438074
Position 2704: 0.007606269271652172
Position 3392: 0.006897528844373064
Position 1811: 0.0054617784991888895
Position 3709: 0.004618169840667391
Position 4745: 0.004249211730547754
Position 1724: 0.00339260479292695
Position 2688: 0.0033239160379816665
Position 5020: 0.0022233285576889333
Position 3945: 0.001805951505614331
Position 2193: 0.001503031134673521
Position 3125: 0.0014864994429769534
Position 5471: 0.0011489587688878632
Position 936: 0.0010957890455108843
Position 2025: 0.0010649870260148447
Position 2203: 0.0010415349106849892
Position 5509: 0.000854288037018728
Position 507: 0.0007893400885315979
Position 616: 0.0007766464207182462
Position 350: 0.0007109824599057455
Position 268: 0.0005844284023058728
Position 2334: 0.0005034636244315012
Position 491: 0.00048766805020347584
Position 2997: 0.00046100539240227306
Position 4514: 0.0004024701390662293
Position 2241: 0.0003916526292633596
Position 1427: 0.0003598305446305779
Position 5229: 0.0003262381818143615
Position 700: 0.00026851810716006303
Position 4667: 0.000157835623744518
Position 789: 0.00014202351396812234
Position 1285: 0.00010345195319967095
Position 1253: 0.00010202072063576362
Position 81: 8.97109135998668e-05
Position 752: 8.85218239027e-05
Position 1923: 8.043160888696108e-05
Position 2287: 7.673944928593753e-05
Position 562: 7.668203047447828e-05
Position 529: 3.834796803882892e-05
Position 357: 3.230884728920378e-05
Position 2163: 3.060005323309211e-05
Position 894: 2.377880788620995e-05
Position 2944: 1.8668064749523063e-05
Position 849: 1.701996070842413e-05
Position 546: 1.5788491566670183e-05
Position 2039: 1.3281535386358213e-05
Position 224: 1.1237789533247818e-05
Position 1546: 9.81288743933661e-06
Position 844: 9.147256418726136e-06
Position 1773: 5.821253687035689e-06
Position 1784: 5.047164243361019e-06
Position 4425: 2.388226995640675e-06
Position 4753: 1.9370295514215077e-06
Position 5094: 1.3229307245260472e-06
Position 685: 6.919581024145016e-07
Position 702: 2.5230923991879607e-07
Position 270: 8.973800307144028e-08
Position 515: 7.056855155776605e-08
Position 150: 6.79782738407336e-08
Position 513: 6.619706118167811e-08
Position 576: 2.8442436109301586e-08
Position 869: 1.62832306019021e-08
Position 201: 3.796134463220903e-09
Position 759: 2.094347143401161e-09
Position 290: 1.1374890708385961e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4278: 0.6047460272130638
Position 4587: 0.396815640024734
Position 2497: 0.37006056670954507
Position 5460: 0.1570792891876387
Position 2904: 0.08633186500891907
Position 2811: 0.05148568165438916
Position 2563: 0.047329001141270595
Position 787: 0.044558818269905286
Position 2520: 0.04405006281666399
Position 2397: 0.03828574066130005
Position 2059: 0.028029619112747414
Position 5599: 0.02664294281404246
Position 1680: 0.02542591912179262
Position 3088: 0.02419240729223935
Position 2884: 0.024091163896582612
Position 2954: 0.01889426580217812
Position 424: 0.017021917643128767
Position 3069: 0.014069447257809523
Position 4846: 0.01236543476845906
Position 2748: 0.011906745371572672
Position 935: 0.011654365602316016
Position 5149: 0.011017078772427465
Position 2468: 0.010926079501853711
Position 2452: 0.010778270456495955
Position 5391: 0.009718660928142742
Position 309: 0.0096504282142947
Position 3764: 0.009041294644680281
Position 2105: 0.00867220497959895
Position 5093: 0.006942049707226415
Position 3150: 0.006833278404874064
Position 3767: 0.006650111461989919
Position 3641: 0.006627718819761866
Position 5228: 0.005113531297991315
Position 5192: 0.004343262733938383
Position 1897: 0.0042350442736972796
Position 2471: 0.003572363258411931
Position 887: 0.003488363330623532
Position 5011: 0.0034502889991050436
Position 4311: 0.0032569544550680087
Position 2399: 0.003203971806399872
Position 764: 0.0031417945856193866
Position 2709: 0.0029723828031232072
Position 3278: 0.0028287025679815743
Position 4428: 0.002749597478807427
Position 5038: 0.002653651633571978
Position 636: 0.0026094603598488314
Position 453: 0.0025925624790737465
Position 4570: 0.0024567267721354426
Position 3008: 0.0023270465084399695
Position 2569: 0.0022792884348922793
Position 2913: 0.0022433089179476457
Position 4470: 0.0020053449552797004
Position 4709: 0.001989449315970907
Position 670: 0.0019172911205504353
Position 2704: 0.001886234450359757
Position 3498: 0.0016300501618226528
Position 5442: 0.0015410572904232102
Position 2358: 0.0015352455837048362
Position 4886: 0.001515699103456656
Position 2940: 0.0013374690628083624
Position 1723: 0.0012449297413001793
Position 1410: 0.001225076664799732
Position 4964: 0.0012219005443433735
Position 1470: 0.0010714151498493446
Position 5299: 0.0010158420348897086
Position 495: 0.0009490325730412462
Position 3223: 0.0008934846515118172
Position 2528: 0.0008662645129275836
Position 4931: 0.0008513253560641159
Position 5155: 0.000795358647618959
Position 1252: 0.0007692821861537629
Position 3791: 0.0007592636769092336
Position 2068: 0.0006299733711303614
Position 1773: 0.0005984982726479864
Position 1590: 0.0005364522231115788
Position 3644: 0.000527106375425715
Position 5177: 0.0004917881887497564
Position 1815: 0.00046683846847898934
Position 2120: 0.0004536410266762555
Position 1178: 0.0004359350778578158
Position 4432: 0.0004276609461466911
Position 5621: 0.00042680174869046854
Position 5539: 0.0004242079072991632
Position 377: 0.0004236720861321438
Position 3956: 0.000422008947097946
Position 1654: 0.0004182904143737331
Position 500: 0.0004162944890146867
Position 2506: 0.0004072573068355925
Position 2213: 0.00038096942348064946
Position 2079: 0.0003599232845124555
Position 1025: 0.0003478123332492251
Position 2605: 0.0003285481227723249
Position 869: 0.000324329159659732
Position 1022: 0.0003208106346320276
Position 2203: 0.00028526230703173
Position 4067: 0.0002736622090617284
Position 3074: 0.00026776596868442276
Position 2128: 0.0002580771442487547
Position 4889: 0.00025500762079322316
Position 3619: 0.0002526939534243633
Position 583: 0.00024497270588034505
Position 5617: 0.00024178376175432214
Position 4342: 0.00021923882994350603
Position 330: 0.00021910206877717443
Position 2678: 0.00020071506083504042
Position 673: 0.00017715799962086064
Position 1426: 0.00017613200028212566
Position 538: 0.00016764955557799303
Position 1831: 0.00015623869499499537
Position 2197: 0.00015478192792488157
Position 3912: 0.0001532096502914097
Position 1627: 0.0001437911081836457
Position 1118: 0.00014006581447129952
Position 1369: 0.00013361531834532597
Position 3304: 0.0001316853176089897
Position 4412: 0.00012953244921734688
Position 1202: 0.00012043522417154065
Position 513: 9.818963322292753e-05
Position 4070: 9.301086089929112e-05
Position 1784: 9.086893181873797e-05
Position 2161: 7.630568498534641e-05
Position 243: 7.614108811338463e-05
Position 2018: 7.41023168402707e-05
Position 1051: 7.313784467136513e-05
Position 2477: 5.846656334631797e-05
Position 1931: 5.285798341719242e-05
Position 3503: 5.044442165261332e-05
Position 2822: 4.586766133621036e-05
Position 1907: 4.482896469556966e-05
Position 1966: 4.4751216875235746e-05
Position 3255: 3.787676994384208e-05
Position 2025: 3.399478143922679e-05
Position 3257: 3.372103584632911e-05
Position 206: 3.054435566501955e-05
Position 2265: 2.558496035184459e-05
Position 2531: 2.3751331926178346e-05
Position 275: 1.94065408768154e-05
Position 2628: 1.9188998590481406e-05
Position 1938: 1.831791615480505e-05
Position 1934: 1.0032889548218738e-05
Position 1344: 9.838209131621044e-06
Position 1341: 9.179873045311109e-06
Position 2020: 7.282175768536959e-06
Position 1755: 4.992206599077672e-06
Position 1473: 4.696792917030404e-06
Position 1748: 4.090784055615834e-06
Position 2826: 1.1978980044733448e-06
Position 2042: 1.136214968050727e-06
Position 3357: 5.032242814303994e-07
Position 2268: 3.7409648608415485e-07
Position 899: 2.5652553007652987e-07
Position 1184: 1.934071931574309e-07
Position 604: 1.4490220390957847e-07
Position 2297: 1.396669681667344e-07
Position 795: 9.686532434326992e-08
Position 1592: 9.198608371722573e-08
Position 3360: 8.749318970155566e-08
Position 568: 5.691131303961261e-08
Position 549: 4.338397295632564e-08
Position 497: 3.046262199070095e-08
Position 651: 2.5627188489179896e-08
Position 1077: 2.3521961974282503e-08
Position 543: 2.2196071036052937e-08
Position 807: 2.014282724207984e-08
Position 186: 1.8288242525558257e-08
Position 737: 1.3510505382173204e-08
