Gene = PEX10
index = 1014
Annotated 5SS: [ 181 2201 4120 5852 6088]
Annotated 3SS: [2119 3712 5675 5951 6736]
SMsplice 5SS: [ 181 2201 3920 4120 5852 6088]
SMsplice 3SS: [2119 3712 4022 5675 5951 6736]
top_k =  1000
Partition function (log Z): 5.8422474619425255

Sorted 5' Splice Sites (High to Low Probability):
Position 5852: 0.9624938462670514
Position 181: 0.9358616611110658
Position 6088: 0.9108146060658329
Position 3920: 0.7404036801963622
Position 4120: 0.6886191688585697
Position 2201: 0.5610860351502488
Position 1993: 0.4053957583433616
Position 5216: 0.2218474823343231
Position 4116: 0.21873351340695743
Position 4970: 0.20557000377748508
Position 4716: 0.1810280938689574
Position 2311: 0.17132946970003876
Position 6818: 0.10363701186776657
Position 2894: 0.09576340064133688
Position 3266: 0.08174197918541987
Position 2339: 0.06463521562410186
Position 3805: 0.06325144158350013
Position 1543: 0.061377419462243094
Position 1902: 0.045740428528739024
Position 604: 0.04201486510988553
Position 3300: 0.04045645659831289
Position 4903: 0.03371181671727215
Position 6924: 0.032392264699120404
Position 6234: 0.030301080636112858
Position 136: 0.026321201439362545
Position 6439: 0.024287465209611492
Position 1952: 0.023590165331667533
Position 6093: 0.022819276811507052
Position 509: 0.021727581427436058
Position 2718: 0.017793181596636128
Position 6208: 0.01714774977338769
Position 2120: 0.015999434190587292
Position 5439: 0.01357697367476058
Position 99: 0.01323720452749649
Position 2484: 0.012837991794907478
Position 6200: 0.012166011241646556
Position 556: 0.012140561493134167
Position 3735: 0.011187268746657165
Position 465: 0.009417011880526177
Position 3754: 0.0077555098930607285
Position 2552: 0.006875312905403261
Position 7036: 0.006427958273242699
Position 5561: 0.006123288440899628
Position 4898: 0.005019717680419293
Position 372: 0.0046896462229169145
Position 2763: 0.00451822202251534
Position 1699: 0.004056875731400567
Position 2285: 0.0030248623317866347
Position 3887: 0.002776010964424442
Position 6897: 0.0025556931790179814
Position 609: 0.002323191603750995
Position 125: 0.0019399538057165617
Position 2903: 0.0019035694872976045
Position 341: 0.001896484636006635
Position 1192: 0.001640587345621423
Position 3305: 0.0015412900919020611
Position 1491: 0.0013368264171656475
Position 7541: 0.0012307560494737913
Position 2556: 0.0012238759560115082
Position 5108: 0.0011068254097623767
Position 678: 0.0010766777934190942
Position 2152: 0.0010729188526338563
Position 956: 0.0010582281715602114
Position 7215: 0.0010201445219506183
Position 2017: 0.00101669054405073
Position 6120: 0.0009634840822917371
Position 1303: 0.0008348508054467679
Position 5856: 0.0007963523513051946
Position 568: 0.0006400872719214654
Position 1955: 0.0005865340900366351
Position 4945: 0.0005298725040853481
Position 1809: 0.000503187717971366
Position 5783: 0.0004952675325997868
Position 2867: 0.00047356656725052745
Position 2316: 0.00045917438579034115
Position 6238: 0.00043194174863873984
Position 1765: 0.00038137257816288464
Position 1260: 0.0003396166020525119
Position 7441: 0.00033860064115480865
Position 511: 0.0003143685134762076
Position 2261: 0.00030141336806255645
Position 6602: 0.0002629822939072245
Position 6249: 0.00024401421055486586
Position 4966: 0.00022271455772479367
Position 1946: 0.00020642258513727945
Position 6162: 0.00019912934864478544
Position 7532: 0.0001909274436909587
Position 1599: 0.0001755462723740671
Position 1108: 0.00015998030918748833
Position 3344: 0.00015267019888970317
Position 2250: 0.00013717283754781785
Position 3392: 0.00012722608369399393
Position 1794: 0.00011720462864085053
Position 3775: 0.00010300010012337229
Position 6868: 0.00010102684982590744
Position 3194: 9.763540533968603e-05
Position 7498: 9.337605237688363e-05
Position 526: 9.186947885910998e-05
Position 5317: 8.45720781177375e-05
Position 3101: 8.221850958075775e-05
Position 258: 8.122075545881788e-05
Position 723: 7.081577884102854e-05
Position 5310: 6.14588283433154e-05
Position 6245: 5.9659943001788715e-05
Position 1140: 4.8234394801056694e-05
Position 1045: 4.5780187077554476e-05
Position 415: 3.18150490121215e-05
Position 271: 3.0614244253663406e-05
Position 877: 3.004209963689979e-05
Position 1840: 2.7199642995542832e-05
Position 6482: 2.147573620780364e-05
Position 6075: 2.128568657844221e-05
Position 5760: 2.0328793533744596e-05
Position 1999: 1.7754605438982023e-05
Position 226: 1.1639006433113382e-05
Position 1538: 1.1513044704479893e-05
Position 888: 1.0144697878540733e-05
Position 1597: 9.185498761067238e-06
Position 249: 7.922717708931975e-06
Position 6307: 4.953283194412924e-06
Position 2514: 4.312329538148646e-06
Position 6072: 4.182566470528097e-06
Position 770: 3.365597460214349e-06
Position 1536: 2.9385438835248317e-06
Position 892: 2.740765097998492e-06
Position 260: 1.166372836865078e-06
Position 737: 5.186479003345913e-07
Position 1557: 4.929109255964123e-07
Position 251: 4.899454544532212e-07
Position 265: 4.0024334736065393e-07
Position 307: 3.5895385438009044e-07
Position 7134: 1.0508076555783414e-07
Position 22: 6.791328181786409e-08
Position 228: 6.582975577946883e-08
Position 426: 3.5095099805913e-08
Position 262: 2.314306104190414e-08
Position 4: 9.965036499858557e-09
Position 1603: 7.209534208170258e-09
Position 14: 7.076056781648705e-10
Position 284: 4.1711792375757303e-10
Position 204: 6.902619757387176e-11
Position 28: 6.100979423190997e-11
Position 498: 2.913320671921633e-11
Position 37: 1.9934604989316822e-11
Position 447: 7.949483031935569e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5951: 0.9929342244057802
Position 6736: 0.9903585629180593
Position 3712: 0.8838044634190368
Position 4022: 0.7339718390029503
Position 5675: 0.7336204163006244
Position 2119: 0.6822372909873526
Position 1852: 0.2761455710527834
Position 4610: 0.16667692485982263
Position 1723: 0.15912510809526054
Position 4800: 0.15653638267738904
Position 5047: 0.135853400451482
Position 2073: 0.12521178821505502
Position 5689: 0.07985862280429537
Position 3164: 0.07917392566998573
Position 5160: 0.07464498656910673
Position 2627: 0.06473547873009694
Position 5618: 0.06460556206188629
Position 5780: 0.05583100069585713
Position 4865: 0.046360441260563746
Position 4044: 0.042442408381610224
Position 7679: 0.040980795675591604
Position 3134: 0.03939569544659674
Position 7115: 0.03184906500638286
Position 454: 0.03157899962388293
Position 7321: 0.028967738067876992
Position 371: 0.0252686994362879
Position 1826: 0.02387034278058644
Position 4026: 0.02358112736713593
Position 5615: 0.02339762413890115
Position 6306: 0.020940230079911273
Position 3984: 0.020934407605594788
Position 508: 0.020728024649027125
Position 1460: 0.016706862843583293
Position 4661: 0.016061152105509624
Position 1414: 0.01602152964762349
Position 1404: 0.015276347764511714
Position 1621: 0.014198456569555387
Position 2426: 0.01398860629810158
Position 4834: 0.013884502640888557
Position 2797: 0.013712175270800564
Position 2749: 0.013203102132261588
Position 6987: 0.012369346206367518
Position 3903: 0.012140335614893577
Position 4820: 0.010739062007869567
Position 2200: 0.010507450332598934
Position 7087: 0.009927001795105224
Position 2632: 0.008465117697634222
Position 7039: 0.007904041788527926
Position 4642: 0.006886464689877827
Position 5052: 0.006426702783728192
Position 5164: 0.006382309411238962
Position 2587: 0.005955541875955543
Position 3987: 0.005554607269897644
Position 5367: 0.005232017260072792
Position 5484: 0.004901711817243347
Position 3864: 0.004556371704852492
Position 2822: 0.003677454677591322
Position 2462: 0.003614706860868397
Position 4889: 0.00359872708499903
Position 5305: 0.0035524790723863806
Position 1930: 0.0034709132556052453
Position 336: 0.003374859219826183
Position 3221: 0.0032734916886598365
Position 6763: 0.0031528595843312917
Position 1374: 0.002955874107745547
Position 1702: 0.002875512898225316
Position 5794: 0.002842411997213119
Position 3937: 0.002756090818412095
Position 6403: 0.0025121594867864223
Position 4580: 0.002507219993042414
Position 4567: 0.0024809806012331356
Position 4564: 0.0024632096047258784
