Gene = GNE
index = 604
Annotated 5SS: [  205  3366 12565 15477 20376 22149 26024 26620 29559 31214 32631]
Annotated 3SS: [ 2913 12411 15263 20287 21937 25893 26397 29375 31096 31795 34104]
SMsplice 5SS: [  205  3366 12565 14318 15477 19997 20376 22149 26024 31214]
SMsplice 3SS: [ 3237 12411 14063 15263 19796 20287 21937 25893 31096 33406]
top_k =  1000
Partition function (log Z): 7.84786504874454

Sorted 5' Splice Sites (High to Low Probability):
Position 12565: 0.989128470614667
Position 3366: 0.9786605899701755
Position 26024: 0.9379546699830419
Position 15477: 0.9182534448629819
Position 14318: 0.8979491282406499
Position 20376: 0.8307104405028418
Position 26620: 0.8100259801981846
Position 22149: 0.7466836969488139
Position 19997: 0.7419245343700985
Position 205: 0.7179033310910912
Position 28806: 0.5749640110450576
Position 31214: 0.5745448261186199
Position 3153: 0.5683513821099238
Position 21621: 0.44494053748296375
Position 26229: 0.41907971464340515
Position 29559: 0.40940819537904294
Position 22489: 0.28797590366148923
Position 22643: 0.25444175857835405
Position 30605: 0.2254691895121246
Position 29839: 0.2205086988229454
Position 74: 0.1922757033509963
Position 13724: 0.19113454286153847
Position 29339: 0.17922747554122342
Position 29101: 0.14080652529505572
Position 3088: 0.0946381752711418
Position 676: 0.08197054971757407
Position 14591: 0.07769906655754691
Position 26278: 0.07533988379683189
Position 20012: 0.07146352990195359
Position 22227: 0.06190452639038329
Position 16690: 0.06029994317144701
Position 12966: 0.05885549365903621
Position 26020: 0.05856720686493931
Position 11957: 0.058304384880175204
Position 27524: 0.05579296091073436
Position 26742: 0.05429225931091316
Position 3972: 0.05208314119033241
Position 15523: 0.04943470613555066
Position 30162: 0.04637719550714436
Position 3161: 0.04411889318182574
Position 29264: 0.04208777167275774
Position 13415: 0.04199185275942612
Position 13400: 0.03026270854394614
Position 14633: 0.027840333355566352
Position 30749: 0.027275383504625484
Position 16944: 0.02727261121120348
Position 30201: 0.025322115427958338
Position 28769: 0.02418933883773663
Position 4041: 0.02295926174419501
Position 14855: 0.020159759459492246
Position 32140: 0.01990473101145728
Position 14654: 0.018959697149236433
Position 18195: 0.01872382020131105
Position 7595: 0.017895988954707454
Position 15538: 0.017218462901742972
Position 20728: 0.01674280413361514
Position 824: 0.01612889842839337
Position 90: 0.015873712816157275
Position 173: 0.013845398664543096
Position 15158: 0.011650510457205006
Position 22740: 0.011110643570533934
Position 3832: 0.010697622585504123
Position 4381: 0.010466329652651152
Position 3011: 0.010057210945998273
Position 20864: 0.009878854559451429
Position 471: 0.009789229094898117
Position 20131: 0.00923334633333581
Position 22982: 0.00921375602735009
Position 20360: 0.008790918912292394
Position 842: 0.008058775410506706
Position 3007: 0.008006675241553962
Position 26410: 0.007981272267829478
Position 32268: 0.007514326480055532
Position 731: 0.007250095128148889
Position 12998: 0.006981540328259023
Position 4337: 0.006692412113860497
Position 21783: 0.00628089622271175
Position 14985: 0.0062478744342585185
Position 16906: 0.006229021225442713
Position 2264: 0.006135707190076674
Position 21291: 0.00605212364488871
Position 7846: 0.005803422162307152
Position 20866: 0.005546037559895447
Position 13892: 0.005497899820045414
Position 29497: 0.005468657861644107
Position 7479: 0.005151865360451968
Position 22964: 0.0051197510174096
Position 24022: 0.005102726956503055
Position 5139: 0.004666498072953145
Position 19043: 0.004032755054148168
Position 29586: 0.003972792838062997
Position 11237: 0.003864432529165259
Position 15163: 0.0037357950812647754
Position 4970: 0.0037242625253649164
Position 7812: 0.0035642966568731702
Position 14184: 0.0035387945891191715
Position 2975: 0.003490442048722111
Position 19958: 0.003320575749016772
Position 3370: 0.003271317911612823
Position 23425: 0.003214827442011064
Position 14161: 0.002852078447226411
Position 4807: 0.0026804924542843146
Position 4210: 0.00260504821417196
Position 9203: 0.002353170190299656
Position 13925: 0.002177819662607299
Position 2340: 0.002160951744117695
Position 19048: 0.002128123692852303
Position 16934: 0.002021112838572877
Position 5996: 0.0019175048289709765
Position 1050: 0.0018868887167841693
Position 1931: 0.0018221649225978267
Position 3974: 0.0018145649419720631
Position 32534: 0.001791729000596756
Position 31232: 0.0017881092287601406
Position 26887: 0.0016338963198838114
Position 2038: 0.001596488150203059
Position 22443: 0.0015552327242191468
Position 14932: 0.0015509157576910427
Position 4033: 0.001506493521963976
Position 7834: 0.0014584824162557912
Position 18507: 0.0014182262633598015
Position 3002: 0.0013747236204503554
Position 30832: 0.0012872313467632555
Position 26304: 0.0012428033514144295
Position 2141: 0.0012324570351852607
Position 13670: 0.0011898322481096585
Position 28785: 0.0011717976995284946
Position 17302: 0.0011648471370204615
Position 1630: 0.0011417894382365207
Position 1995: 0.0010085809665882116
Position 18553: 0.0009710391878903947
Position 21579: 0.000921191030914653
Position 1128: 0.0009184561517271249
Position 28763: 0.0008385465595989718
Position 28692: 0.0008176801861082427
Position 13120: 0.0007911690010818734
Position 29653: 0.0007822112386916531
Position 3385: 0.0007750875341730991
Position 29605: 0.0007304618950474373
Position 10202: 0.0007017172363456715
Position 14675: 0.0006953664467296238
Position 15578: 0.0006881949854487132
Position 8049: 0.0006495424761925537
Position 13045: 0.0006314244037761577
Position 5018: 0.0006290858354423644
Position 26032: 0.0006042650789734582
Position 8667: 0.0006007723923615489
Position 13108: 0.0005976325450315884
Position 874: 0.0005685216418648939
Position 16831: 0.0005667563443753968
Position 14145: 0.0005227017430963249
Position 1275: 0.00044229379193841016
Position 10792: 0.0004290336779218229
Position 2479: 0.00041184328024711567
Position 8583: 0.00038075609049210627
Position 14600: 0.00037545303396008527
Position 14170: 0.0003659544876300759
Position 12733: 0.00034140562739367144
Position 15125: 0.00033482829867480626
Position 3930: 0.00033207315715853554
Position 6846: 0.00031318430201153523
Position 14151: 0.00030749115081870346
Position 13163: 0.000304713812445426
Position 2784: 0.0002845028987510764
Position 14661: 0.0002798107074954179
Position 2497: 0.00022817572140314932
Position 1816: 0.00022501862815874966
Position 27427: 0.00021580340624946875
Position 1819: 0.00021429376415168296
Position 29241: 0.00021263462431650036
Position 681: 0.0002100852634178644
Position 1084: 0.00019342737463338267
Position 167: 0.0001778068622076798
Position 21441: 0.0001761594922721806
Position 2652: 0.00014314586374873298
Position 1588: 0.00013756080644705156
Position 14529: 0.00013753903572636368
Position 2109: 0.00010122938599766173
Position 3513: 9.29718882977454e-05
Position 453: 8.97488138459461e-05
Position 14605: 6.116243760582946e-05
Position 16518: 6.107865443874872e-05
Position 12412: 5.2923036343691404e-05
Position 12753: 4.928712445112215e-05
Position 3026: 4.5315378167462625e-05
Position 127: 4.441318486571848e-05
Position 15456: 4.3685436586282805e-05
Position 3165: 4.169614905166029e-05
Position 402: 4.0062431527118126e-05
Position 2469: 3.549958149584017e-05
Position 15992: 3.294061196557355e-05
Position 3486: 3.2561119462289476e-05
Position 16342: 3.1243681932162234e-05
Position 12737: 2.9671655551226656e-05
Position 2577: 2.932798697464842e-05
Position 16294: 2.6223986115043114e-05
Position 31523: 2.4220674670760945e-05
Position 20554: 2.3969136499728835e-05
Position 492: 1.7287514481215597e-05
Position 15407: 1.2584432454292611e-05
Position 30849: 1.1847763710704354e-05
Position 31360: 1.1820261722065582e-05
Position 15361: 1.1596941143189129e-05
Position 4019: 9.374649127972374e-06
Position 329: 6.006185910033704e-06
Position 3264: 5.267807177992341e-06
Position 634: 5.159131033069265e-06
Position 3682: 4.693689688084389e-06
Position 96: 4.392292866936496e-06
Position 2569: 4.12736281936652e-06
Position 392: 4.075244356865393e-06
Position 242: 3.950843696792509e-06
Position 267: 3.949665981725615e-06
Position 3800: 3.822310817587908e-06
Position 374: 3.7859238014128615e-06
Position 581: 3.5609344443903035e-06
Position 3994: 3.275078340183853e-06
Position 543: 3.160155832631148e-06
Position 3909: 3.0486954625781495e-06
Position 3358: 2.4535995248869566e-06
Position 244: 2.2912787864199233e-06
Position 3534: 2.070073334212202e-06
Position 262: 2.022922367394332e-06
Position 3957: 1.5766448036951058e-06
Position 588: 1.5723035240882043e-06
Position 4054: 1.4924901416181496e-06
Position 356: 1.4387445805223998e-06
Position 4077: 1.4066066215766638e-06
Position 151: 1.2400260439919138e-06
Position 3806: 9.77515741120917e-07
Position 4045: 9.642924606773835e-07
Position 559: 9.5901652009665e-07
Position 569: 8.122478559910907e-07
Position 503: 5.196088726340528e-07
Position 637: 3.8371694724998974e-07
Position 318: 3.2312710658584715e-07
Position 297: 2.372767076022697e-07
Position 549: 2.1190447224272368e-07
Position 170: 1.7997255210622511e-07
Position 332: 1.786966646407657e-07
Position 80: 1.435627957466363e-07
Position 610: 1.3590866273832823e-07
Position 31383: 1.2832555923036604e-07
Position 78: 5.4283349510235104e-08
Position 310: 3.4473604037590436e-08
Position 1212: 2.600270461698788e-08
Position 496: 2.1160416569062855e-08
Position 26629: 1.0188723071171247e-08
Position 377: 5.04120719237261e-09
Position 506: 8.097312822946136e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 25893: 0.9852487548614376
Position 15263: 0.9555494786533937
Position 12411: 0.9236187076833025
Position 3237: 0.9229842729233998
Position 20287: 0.8262863832329435
Position 21937: 0.7094965980002073
Position 19796: 0.5740108494510989
Position 33406: 0.5700999751760356
Position 26129: 0.4800142867717075
Position 31096: 0.44534799791865043
Position 14063: 0.4308531457997571
Position 2913: 0.40537144928967
Position 28684: 0.3823435512670636
Position 29375: 0.33087433413647643
Position 21366: 0.29741217447732404
Position 26529: 0.25931277924978274
Position 29751: 0.2589669573200997
Position 14058: 0.2423942833674104
Position 19825: 0.21655950840405022
Position 29134: 0.2145738274775012
Position 22576: 0.20846588887217923
Position 28737: 0.20114908654469688
Position 26409: 0.19589474481071795
Position 3087: 0.18074897040032262
Position 26397: 0.16374965749416498
Position 13967: 0.1510756139110826
Position 30376: 0.14409463338106923
Position 28982: 0.14165747020795028
Position 31795: 0.122288220198251
Position 14430: 0.11711680399613462
Position 30585: 0.11332023211664344
Position 22336: 0.10761537826421701
Position 29438: 0.09777940378951713
