Gene = KDF1
index = 727
Annotated 5SS: [  57 9065 9725]
Annotated 3SS: [ 7993  9649 10254]
SMsplice 5SS: [  57 9725]
SMsplice 3SS: [ 9649 10254]
top_k =  1000
Partition function (log Z): -6.332923075473074

Sorted 5' Splice Sites (High to Low Probability):
Position 9725: 0.9525737138523195
Position 700: 0.4397406174840802
Position 57: 0.40348402030797137
Position 6561: 0.37604252327600285
Position 658: 0.3322385653019003
Position 7310: 0.32570007028374465
Position 9899: 0.24732724110233706
Position 9065: 0.22477183002715106
Position 393: 0.22217760551481913
Position 247: 0.18433935408955188
Position 186: 0.16306094161442738
Position 9318: 0.12481612797074731
Position 6985: 0.09456054295318203
Position 9324: 0.07076392304380259
Position 9889: 0.0674165937232033
Position 1810: 0.05108178034526199
Position 4036: 0.03660995420418731
Position 1396: 0.030707265758066593
Position 9552: 0.03029139776096202
Position 380: 0.027330515692849177
Position 4084: 0.023367722453721644
Position 8917: 0.020993922234927895
Position 9241: 0.018913675216981826
Position 6577: 0.01664718279023857
Position 1693: 0.015579288626397349
Position 3889: 0.014263124329504339
Position 286: 0.013780774205986062
Position 9040: 0.010312172613143399
Position 5198: 0.0075843901960774675
Position 9050: 0.005137208660095179
Position 417: 0.005059805580473451
Position 9069: 0.004997970495447038
Position 10326: 0.004801895376661663
Position 8843: 0.004139668538822608
Position 3115: 0.0036341520959971086
Position 9748: 0.003280756358581202
Position 10603: 0.003209923016796904
Position 3896: 0.0031869123809937245
Position 155: 0.003126195522380768
Position 10696: 0.0031157366086620947
Position 9757: 0.0023604941214139
Position 9893: 0.001919234532839558
Position 620: 0.0018449444612125571
Position 9407: 0.0015703475976882268
Position 9970: 0.0013977948606905277
Position 9990: 0.001317122898930653
Position 718: 0.0012839123421953139
Position 622: 0.0012681251686951119
Position 1710: 0.0012282277751788843
Position 3953: 0.0012057107844624512
Position 9963: 0.0011423000399453072
Position 716: 0.0011267258572027691
Position 9246: 0.0009724628218336723
Position 143: 0.0008787827343278517
Position 5000: 0.0007282905715584331
Position 819: 0.0007041079947384389
Position 2558: 0.0006863685875877923
Position 337: 0.0006532252722394329
Position 720: 0.000608835472797713
Position 563: 0.0006063391597438527
Position 3129: 0.0005637964211592347
Position 10256: 0.0004956629853313269
Position 9923: 0.0004906263517930861
Position 5074: 0.0004722580014748745
Position 1380: 0.0003994031367310026
Position 9966: 0.00035697489177800536
Position 4901: 0.0003562506630400288
Position 1756: 0.00031375012311300336
Position 10585: 0.00028975422469474456
Position 105: 0.00020986512001015405
Position 1230: 0.00020012270182596343
Position 358: 0.00017711288883014327
Position 724: 0.00015428384792204246
Position 962: 0.0001491270175988558
Position 259: 0.00013046226919334153
Position 103: 0.0001226846585197843
Position 722: 0.00011785764886424291
Position 605: 8.777414411357226e-05
Position 1504: 7.977174370032554e-05
Position 602: 7.916849815064978e-05
Position 10328: 7.458663197367412e-05
Position 967: 4.2850625500000724e-05
Position 9730: 4.1365780638967166e-05
Position 440: 3.434359222922903e-05
Position 1033: 1.697336106339924e-05
Position 836: 1.3360093781483546e-05
Position 316: 1.2351357443575763e-05
Position 728: 8.453340590859635e-06
Position 1293: 4.445864357977551e-06
Position 1181: 2.996150204192402e-06
Position 1402: 2.1039716058828056e-06
Position 458: 1.1294991836232768e-06
Position 582: 1.0462202636070693e-06
Position 1127: 8.817306224780431e-07
Position 420: 6.061614499073266e-07
Position 446: 4.2408436458097283e-07
Position 486: 2.2988482362906868e-07
Position 1025: 1.2403157759946616e-07
Position 444: 2.5380383746538337e-08
Position 455: 2.296651074283835e-09
Position 496: 1.6778071381192189e-09
Position 473: 6.493363183020542e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9649: 0.9673086371780557
Position 503: 0.7614003572716679
Position 10254: 0.6614396102609629
Position 9799: 0.45334228898919593
Position 6458: 0.3492442340164518
Position 9219: 0.2526028224171034
Position 8967: 0.23530160624066104
Position 7179: 0.14956225499381443
Position 7068: 0.09193003019976742
Position 6830: 0.08012142178462794
Position 1597: 0.0630907183292467
Position 10535: 0.04581551893379173
Position 7096: 0.03145491370698306
Position 8760: 0.03058096381626649
Position 270: 0.030506113311720318
Position 10175: 0.02861894443987593
Position 1292: 0.027829193646569453
Position 7071: 0.027257023200024797
Position 10178: 0.02246367400666423
Position 3861: 0.02215730753349126
Position 9874: 0.02043750723506343
Position 3879: 0.02001062021500415
Position 10325: 0.019984747826668415
Position 3778: 0.019389869044857774
Position 6454: 0.016739516341282918
Position 10286: 0.014462838661070959
Position 6347: 0.011594136064202384
Position 10584: 0.010587939173978319
Position 7283: 0.010228637085783024
Position 10775: 0.009758025103342149
Position 6478: 0.009722347320854353
Position 6874: 0.009496859657139565
Position 6979: 0.008986445808977726
Position 3908: 0.007666221424741026
Position 10825: 0.006744285437079765
Position 10077: 0.006652596791589077
Position 6892: 0.006557524358039513
Position 4016: 0.006034067692724751
Position 594: 0.005970809970691875
Position 6295: 0.004901601824116411
Position 7044: 0.004830218067631096
Position 8627: 0.004470202512659384
Position 9525: 0.0038140734565610887
Position 314: 0.003625167027276349
Position 5054: 0.0034643985500229977
Position 10377: 0.0032129047338576586
Position 7993: 0.0030585878262943933
Position 4032: 0.0028161646367878437
Position 9164: 0.0022597396010148865
Position 5087: 0.002243809588078783
Position 1577: 0.001910128152400066
Position 5127: 0.0018834934828397788
Position 1180: 0.0018362233940770693
Position 1693: 0.0018053748827529434
Position 2972: 0.0015718578895959428
Position 10554: 0.0014501645275416806
Position 552: 0.0012594349743065042
Position 6275: 0.0012220928455078826
Position 2929: 0.001218180838452395
Position 240: 0.0010919461572910028
Position 2852: 0.0009983027465406825
Position 509: 0.0009673812032899188
Position 9819: 0.0009097565499824791
Position 1372: 0.0008099348447209275
Position 1331: 0.0007038829073425855
Position 10347: 0.0007019526674270236
Position 3982: 0.0005916704253543161
Position 2460: 0.0005185094886346449
Position 1796: 0.00044403077270072566
Position 591: 0.0004199325511106084
Position 9834: 0.00040701556187806067
Position 4835: 0.000406918682017026
Position 5577: 0.0003774251773416127
Position 3015: 0.0003766627576862555
Position 1699: 0.00036876004520599936
Position 4955: 0.0003589606927865305
Position 1537: 0.00035158565232911934
Position 4840: 0.00031600975677812515
Position 4936: 0.0002270904913788685
Position 2324: 0.0001651322393908252
Position 350: 0.00015603348020809185
Position 1433: 0.00013599595069279993
Position 9950: 0.00012111505953818786
Position 10752: 0.00010531360661024966
Position 555: 0.00010404065415995162
Position 3735: 9.631112499428179e-05
Position 5060: 9.518499454276992e-05
Position 2995: 8.31962105560761e-05
Position 4989: 8.143332871570577e-05
Position 1278: 7.903393229190986e-05
Position 4796: 7.620009841622106e-05
Position 827: 7.274257303043883e-05
Position 1211: 7.247928464168213e-05
Position 7425: 5.4982701513980034e-05
Position 136: 4.7880114691403634e-05
Position 1122: 4.516896626337182e-05
Position 122: 4.356311839190036e-05
Position 356: 4.177065106735487e-05
Position 1483: 3.838134782456531e-05
Position 1958: 3.6008487297612856e-05
Position 2765: 2.924532161388448e-05
Position 5600: 2.740755509041439e-05
Position 9313: 2.1661235999861297e-05
Position 1307: 1.39328940223307e-05
Position 742: 1.2817854001431425e-05
Position 952: 9.958104149271029e-06
Position 774: 6.868563710950794e-06
Position 1261: 5.096574111369219e-06
Position 3625: 4.907385256829985e-06
Position 438: 4.279508710036342e-06
Position 1562: 4.087949415245448e-06
Position 3790: 3.1111000490134223e-06
Position 861: 2.826871733734734e-06
Position 139: 2.2002997243306535e-06
Position 141: 1.910500986546678e-06
Position 473: 1.8879330321392392e-06
Position 2507: 1.7642614010689977e-06
Position 1075: 1.715193019096728e-06
Position 690: 1.7032851564006049e-06
Position 2705: 1.6314913246921674e-06
Position 2740: 1.5083735436429995e-06
Position 1749: 1.3873616906822198e-06
Position 561: 1.3255828273747976e-06
Position 1072: 1.2162067177055937e-06
Position 1353: 1.104464185271373e-06
Position 2509: 9.625981612541405e-07
Position 1025: 5.80361596207324e-07
Position 479: 4.563244240137453e-07
Position 407: 3.1372983864126925e-07
Position 1040: 2.5183089077829665e-07
Position 1374: 2.2375891497210786e-07
Position 1325: 2.2268663132998964e-07
Position 461: 1.79946227693247e-07
Position 216: 7.148702454332401e-08
Position 370: 7.053193127633694e-08
Position 374: 6.630551775994584e-08
Position 127: 4.689851626680168e-08
Position 1146: 4.517119201601521e-08
Position 651: 3.866426444597364e-08
Position 1515: 3.70999135279964e-08
Position 396: 3.303373260355229e-08
Position 628: 2.918811824240264e-08
Position 433: 2.7331899235918932e-08
Position 836: 1.4621327301553529e-08
Position 1091: 1.2246875416078745e-08
Position 207: 8.21877166682894e-09
Position 1125: 5.318717575575447e-09
Position 1162: 5.118249889958337e-09
Position 995: 5.0370872939461e-09
Position 1032: 4.947324940073392e-09
Position 251: 4.054230961863126e-09
Position 1668: 1.4215842692567898e-09
Position 1661: 1.1935534345378078e-09
Position 413: 1.1050533633299753e-09
Position 449: 8.302273396300164e-10
Position 653: 7.75248743372907e-10
Position 415: 6.283167078725862e-10
Position 440: 6.41536113970384e-11
Position 693: 1.7080800542984574e-11
Position 707: 1.5236470998828084e-11
Position 572: 1.0222309981544704e-11
Position 420: 1.062819366757239e-12
