Gene = CH17-270A2.2
index = 367
Annotated 5SS: [   32 49901 50288]
Annotated 3SS: [49831 50230 50525]
SMsplice 5SS: [  212 31852 36885 37514 47739 48184 49901]
SMsplice 3SS: [31753 36779 37349 47571 48053 49831 50230]
top_k =  1000
Partition function (log Z): -28.493563236918273

Sorted 5' Splice Sites (High to Low Probability):
Position 212: 0.7573430724384922
Position 400: 0.15176020859682784
Position 725: 0.056040449775971606
Position 721: 0.043210876064510316
Position 243: 0.03892111957130949
Position 8108: 0.03215686606919509
Position 9336: 0.022628463766470087
Position 298: 0.022369775737030573
Position 10208: 0.009831420844954255
Position 12811: 0.008790965740051275
Position 13976: 0.00835183235413696
Position 6023: 0.008229232564809855
Position 9276: 0.007265341021970255
Position 14606: 0.006998652780107531
Position 4575: 0.006867019746447639
Position 3254: 0.0060553136654304006
Position 10585: 0.005525550884877915
Position 4902: 0.00442569870307627
Position 6099: 0.004422063652019441
Position 11611: 0.003142346660911758
Position 15750: 0.002830545837076604
Position 11245: 0.0025160092295939515
Position 537: 0.0020121504377912237
Position 13940: 0.001861570944176175
Position 5504: 0.0011177595479141165
Position 470: 0.00097013607788356
Position 8572: 0.0008790652402354106
Position 190: 0.00040395270629966205
Position 32: 0.0002588520111512535
Position 2975: 9.298685008600695e-05
Position 4732: 6.385667569397581e-05
Position 160: 5.062591808637072e-05
Position 482: 4.314203196816397e-05
Position 2968: 2.730882748240149e-05
Position 2867: 2.122455053638551e-05
Position 458: 1.9015650243902583e-05
Position 2878: 1.1864073730797113e-05
Position 194: 7.685575291083916e-06
Position 1073: 3.1118578415110413e-06
Position 327: 2.7393101065521712e-06
Position 511: 2.2177295845112963e-06
Position 1069: 1.7258769743552316e-06
Position 1002: 1.3428494162960846e-06
Position 641: 1.2153134929108646e-06
Position 227: 1.0607017861319188e-06
Position 85: 4.5287949015795324e-07
Position 577: 3.456907483736333e-07
Position 602: 2.013186419135575e-07
Position 250: 1.3647579040527227e-07
Position 346: 1.2244303974990155e-07
Position 354: 5.834637872123569e-08
Position 348: 4.4579709017579444e-08
Position 2615: 2.5278379430981744e-08
Position 600: 2.179521308896048e-08
Position 1451: 1.6926084412366922e-08
Position 597: 1.5520368786227613e-08
Position 145: 1.431368492528666e-08
Position 1747: 1.1546489997433677e-08
Position 2543: 7.72972982996451e-09
Position 1711: 5.969914257122151e-09
Position 94: 5.202535645078399e-10
Position 103: 4.4707843435658814e-10
Position 629: 2.446419344528488e-10
Position 1012: 3.014935159178707e-13
Position 920: 6.773818695443127e-14
Position 419: 4.7670707332144645e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 15444: 0.2885478598739586
Position 13859: 0.23382229874112606
Position 13116: 0.06927460697065213
Position 19845: 0.06486385979538278
Position 21063: 0.05556049099718956
Position 11343: 0.04734477300100151
Position 7981: 0.04097139705592371
Position 591: 0.028650939603847417
Position 16216: 0.027712742693711802
Position 5870: 0.018927030136088284
Position 595: 0.018282000001294825
Position 12567: 0.017853623835147055
Position 3111: 0.015397941385011212
Position 20283: 0.014441112188591232
Position 17281: 0.01238947913347519
Position 9943: 0.01197943484753368
Position 2793: 0.011522830690821197
Position 14492: 0.010613223087844622
Position 629: 0.01024753465875296
Position 4825: 0.008857148155719816
Position 370: 0.008598536884289574
Position 12734: 0.00843319979008331
Position 4561: 0.008265359194255813
Position 9152: 0.007781949029533898
Position 9097: 0.007726720498265851
Position 14651: 0.006796503591115471
Position 15985: 0.006660557165807483
Position 12407: 0.006520375038599573
Position 16009: 0.0062761817761712605
Position 17301: 0.00573516292106091
Position 9094: 0.005232547341192922
Position 11375: 0.0052130709511924705
Position 572: 0.004303331956047536
Position 6992: 0.004235449698719074
Position 16315: 0.004187593785666752
Position 9060: 0.0040187011274589336
Position 9234: 0.003900663723939381
Position 10385: 0.003778243839021282
Position 9963: 0.003607776849722404
Position 14020: 0.003153167260743068
Position 11744: 0.0026990992184210425
Position 14044: 0.002693859226462915
Position 9132: 0.002675296828130467
Position 10426: 0.0026199378320742503
Position 2537: 0.002467684271268298
Position 11984: 0.002428805600319493
Position 13136: 0.0023914750369639043
Position 15387: 0.0023012465696308953
Position 10099: 0.0021805254929556125
Position 12070: 0.0021719649825715356
Position 11093: 0.0021222208926711637
Position 9137: 0.002059440203998697
Position 5201: 0.0020528333872493107
Position 497: 0.0020073780620629127
Position 10096: 0.001947380902434641
Position 15016: 0.001757916608648964
Position 14817: 0.001737649013502637
Position 1141: 0.0017139138525015456
Position 1764: 0.0017083733069505889
Position 675: 0.0015859519307253411
Position 5534: 0.0015717135603639102
Position 13393: 0.0015415001751379468
Position 10449: 0.0015396805604389213
Position 13112: 0.0015126115221169379
Position 2494: 0.0014800111475071667
Position 11961: 0.001412128892790832
Position 3011: 0.0013549936506794193
Position 5329: 0.0013355285530623677
Position 470: 0.0013351213424835757
Position 8356: 0.0011234327632976143
Position 2125: 0.0011123548608699496
Position 3173: 0.0010893988814623071
Position 10253: 0.001088639900128447
Position 693: 0.0010685369596722613
Position 12544: 0.001049653094537518
Position 327: 0.0010362913888048305
Position 11153: 0.0010109651341672732
Position 8507: 0.0010099437579343233
Position 14094: 0.0009603968031100353
Position 8463: 0.0009428898093202091
Position 11935: 0.0009049872104404187
Position 4194: 0.0008678792525963886
Position 7065: 0.0008286953982057034
Position 12286: 0.0008185855590206778
Position 1731: 0.0008066329487058625
Position 10950: 0.0007650397368247086
Position 2561: 0.0007556196750500283
Position 13483: 0.0007251705017517707
Position 13343: 0.000651433929159927
Position 13185: 0.0006497031783710227
Position 4543: 0.0006302001471088284
Position 4486: 0.0005872368902719876
Position 2071: 0.0005838683339199912
Position 5872: 0.0005681155511872856
Position 11233: 0.0005570252065594985
Position 4821: 0.0005130457598972974
Position 8242: 0.0004939007128319604
Position 610: 0.0004924543066406505
Position 780: 0.00048410553226457115
Position 641: 0.00046756200980696495
Position 11127: 0.0004675528215897398
Position 9556: 0.00044967338624355476
Position 5581: 0.00044274049165233793
Position 638: 0.0004392322839097326
Position 12094: 0.00040309493185143597
Position 5243: 0.0003877508814878724
Position 4414: 0.00037946564625448347
Position 1924: 0.00037428526444270485
Position 6529: 0.0003630182433100968
Position 6613: 0.00036161194086197277
Position 8842: 0.00035934488079533364
Position 10296: 0.00034402198396028
Position 3290: 0.00034224795224605746
Position 396: 0.00033577076981602635
Position 11777: 0.000329370821401888
Position 1601: 0.00029771166431952456
Position 11512: 0.0002915412145290384
Position 2043: 0.0002826548389719587
Position 10320: 0.00027749502908584126
Position 1845: 0.00027155207379357584
Position 6257: 0.00025734177464470885
Position 1788: 0.00025274496530112246
Position 3142: 0.00024336257322612562
Position 1352: 0.00023685551901682475
Position 5263: 0.00021930783692563298
Position 6393: 0.00021066874196943406
Position 1223: 0.0002068568393636172
Position 9001: 0.00020594173423130682
Position 5384: 0.00020117939175622355
Position 4157: 0.00018907623327377572
Position 1512: 0.00018860369007075702
Position 2870: 0.00018198196076098716
Position 5597: 0.00017919519212797216
Position 1069: 0.00017787162815319373
Position 4984: 0.0001727322981316297
Position 4987: 0.00016561438710967878
Position 442: 0.00016354047922207277
Position 2812: 0.000151781287460894
Position 1355: 0.000144822835251303
Position 8760: 0.00014472239354477258
Position 9063: 0.0001395016779389882
Position 4901: 0.0001369575477824013
Position 8730: 0.00013423343701388264
Position 7665: 0.00012207930014801455
Position 3071: 0.00011406282175499869
Position 6140: 0.00011158470588198425
Position 6967: 0.00010289425131788185
Position 6464: 0.00010258306082800037
Position 2809: 0.00010168767644618352
Position 8782: 9.055597186021744e-05
