Gene = GRIP2
index = 622
Annotated 5SS: [  209  1813 16231 16645 17689 18470 19082 20440 21692 21971 24309 25017
 27789 28416 29304 30668 30916 32261 34520 35280 36466 38515 45664 47238]
Annotated 3SS: [ 1690 16149 16508 17542 18382 19005 20293 21543 21801 24182 24866 27601
 28269 29222 30600 30769 32115 34379 35099 36290 38408 45519 47090 48253]
SMsplice 5SS: [  209  3086 16231 16645 17689 18470 18762 19082 20440 21692 21911 25017
 27789 28416 29304 30668 30916 32261 34165 34520 35280 36466 38515 41789
 45664 47238]
SMsplice 3SS: [ 2913 16149 16508 17542 18382 18573 19005 20293 21543 21801 24866 27601
 28285 29222 30557 30769 32115 34035 34379 35099 36290 38408 41595 45519
 47090 52293]
top_k =  1000
Partition function (log Z): 33.92542643050329

Sorted 5' Splice Sites (High to Low Probability):
Position 30916: 0.9973670520066215
Position 47238: 0.9962614662756069
Position 16231: 0.9959017270838219
Position 29304: 0.9785543522385187
Position 17689: 0.9597744098307853
Position 35280: 0.9553587585106027
Position 20440: 0.948428941111763
Position 28416: 0.9378159255676533
Position 21692: 0.9276415686308458
Position 3086: 0.9103077255089455
Position 19082: 0.8800056346073153
Position 30668: 0.8541452894224828
Position 27789: 0.8461095336807206
Position 41789: 0.8322910449160383
Position 16645: 0.8287791651356271
Position 36466: 0.802861823220475
Position 38515: 0.7800438008444495
Position 25017: 0.7135405021433359
Position 45664: 0.6516691416882706
Position 34165: 0.632101613727119
Position 32261: 0.6297415638928018
Position 34520: 0.5384812443661184
Position 209: 0.5122424215066423
Position 18762: 0.5090208316372653
Position 21911: 0.4912080168838858
Position 18470: 0.4869999899959453
Position 29733: 0.4061764481963287
Position 21971: 0.38528862948864895
Position 32831: 0.3121625777596662
Position 1813: 0.25487995693212634
Position 39712: 0.25471933434485083
Position 190: 0.24930064447518993
Position 29030: 0.22935679169579964
Position 33715: 0.22730757436078963
Position 6623: 0.22385584736802613
Position 18605: 0.21792463975810772
Position 33900: 0.21502626949011325
Position 1027: 0.2087072845709501
Position 25766: 0.20719620610335296
Position 28134: 0.15224828834863352
Position 19249: 0.1399327628566507
Position 6290: 0.13856673592872173
Position 32548: 0.1339386196246715
Position 9167: 0.12757317265862345
Position 34557: 0.1189684930791005
Position 32861: 0.11691322344938179
Position 6958: 0.11647777585477177
Position 58: 0.11359769768218533
Position 45043: 0.10823741537775171
Position 3908: 0.10327775727955614
Position 48032: 0.10227452173670493
Position 5560: 0.08754557007636796
Position 32494: 0.08734906696035945
Position 3984: 0.08727579936305103
Position 38486: 0.07897171678904981
Position 2306: 0.07853027536989927
Position 29748: 0.0747820149520094
Position 9310: 0.07273034489293383
Position 34185: 0.0676419439124896
Position 48567: 0.06684523149282698
Position 30495: 0.06664882335012251
Position 51964: 0.06244171626082033
Position 34474: 0.061338910559484386
Position 35011: 0.05997997779533828
Position 24309: 0.05884440935993172
Position 49416: 0.05879838213979584
Position 45677: 0.0528900814629681
Position 30444: 0.05249606374019458
Position 20937: 0.052304416406870294
Position 32289: 0.051563757604154756
Position 28420: 0.05044968870101686
Position 48318: 0.04939586584284167
Position 45601: 0.048531341176201
Position 20415: 0.04752720241904852
Position 37213: 0.04567644266000538
Position 48843: 0.045147839644450245
Position 35438: 0.042853616438184264
Position 34104: 0.04215244256606576
Position 25788: 0.04013236808548987
Position 942: 0.0399404055510741
Position 29572: 0.035397224677927955
Position 24049: 0.03388352054335278
Position 50865: 0.032528828240621206
Position 22439: 0.031205467137683178
Position 32134: 0.03058216008039725
Position 32731: 0.030002998006126082
Position 33864: 0.02963945168416684
Position 3829: 0.028578267617926957
Position 5803: 0.02742481075388007
Position 20951: 0.02677172529437876
Position 31229: 0.025241546469599016
Position 47991: 0.023045932501558952
Position 35845: 0.022825519256942955
Position 33027: 0.022799718400788243
Position 32772: 0.021640123759542364
Position 32416: 0.021456813880079223
Position 32373: 0.019780455549951545
Position 16581: 0.019636491691318342
Position 501: 0.01868702551384907
Position 903: 0.018128500229404966
Position 34957: 0.017979790497654993
Position 16426: 0.017897075786720392
Position 51118: 0.017459662898816994
Position 31999: 0.01706350611916349
Position 35055: 0.016251475422344532
Position 49408: 0.01620819100258143
Position 37254: 0.01594013583519207
Position 2171: 0.01592193977416172
Position 215: 0.01568361821849358
Position 5520: 0.01561110112415229
Position 24503: 0.015017659626856713
Position 48023: 0.014807950552372237
Position 48417: 0.014539885215515585
Position 36249: 0.014374914287900192
Position 142: 0.014286556139777307
Position 30394: 0.013745364901609798
Position 33879: 0.013690513562448745
Position 269: 0.013484719673316626
Position 21725: 0.013277277579190372
Position 32511: 0.012681739241351788
Position 2224: 0.011663849175527482
Position 19145: 0.011212447301047326
Position 23409: 0.010950682138011803
Position 18492: 0.010565458416436226
Position 48425: 0.010392500563168618
Position 30573: 0.009728718337708978
Position 49860: 0.00958967910730446
Position 52429: 0.009554515348182685
Position 35611: 0.009536783730123679
Position 29666: 0.00922120618281996
Position 35872: 0.009040267193565647
Position 34757: 0.008823923289846424
Position 33859: 0.00825815420779673
Position 31472: 0.008241618956915076
Position 17664: 0.008241486982715915
Position 17876: 0.007769643224863676
Position 48822: 0.007661419174840916
Position 18157: 0.007002469229929545
Position 29563: 0.0069040918507985655
Position 31376: 0.0067288320993182426
Position 761: 0.006429276999424777
Position 19309: 0.0062823726580914455
Position 32742: 0.006183638635507611
Position 20860: 0.006140681651744483
Position 4900: 0.006009746076283034
Position 22987: 0.005882019972843029
Position 47660: 0.005854356599848619
Position 31734: 0.005800728516443833
Position 51608: 0.005792753899916218
Position 52336: 0.005693877390306419
Position 19750: 0.00564384783970679
Position 31459: 0.0055853802276023545
Position 23283: 0.0055361611800870516
Position 22747: 0.005507270713584547
Position 23471: 0.005480137583379383
Position 2192: 0.005385651370570219
Position 847: 0.0048167545833333065
Position 25054: 0.0047452362268075535
Position 27450: 0.004722185359942256
Position 33796: 0.004679858403755638
Position 17858: 0.004640090401825178
Position 32877: 0.004597244282999666
Position 32037: 0.004359449589583506
Position 28385: 0.004100762177651676
Position 28837: 0.0036722060580729864
Position 415: 0.003627533927364663
Position 23459: 0.0035783498980844126
Position 23080: 0.0035493932300674582
Position 32583: 0.0033942963126938914
Position 48129: 0.003277204174761215
Position 17473: 0.0032515795973141687
Position 688: 0.003210089222714391
Position 29538: 0.003152760158605439
Position 32041: 0.003025403910030745
Position 1672: 0.0029956265646463105
Position 25105: 0.0029357553427197636
Position 46427: 0.0028453267060180552
Position 47746: 0.0027371810238733126
Position 28630: 0.0027354180592639604
Position 17879: 0.0027093250807278227
Position 38569: 0.0026935005282974433
Position 41653: 0.0026217958339719706
Position 19843: 0.002607081053012816
Position 31567: 0.0025082840846096916
Position 31913: 0.002313451659918232
Position 20900: 0.002246718241640369
Position 2218: 0.002197744845445194
Position 1203: 0.002097715767616441
Position 17669: 0.0019987427212689065
Position 2736: 0.0019846639245974214
