Gene = NUDT17
index = 972
Annotated 5SS: [ 204  568  830 1062 1720 2091 2636]
Annotated 3SS: [ 383  803  968 1620 1953 2482 2747]
SMsplice 5SS: [60]
SMsplice 3SS: [803]
top_k =  1000
Partition function (log Z): -5.992679316176709

Sorted 5' Splice Sites (High to Low Probability):
Position 60: 0.6766657846424101
Position 568: 0.6188187426857298
Position 830: 0.6135925642633785
Position 1062: 0.42871790631158213
Position 2636: 0.4010706310280778
Position 2091: 0.37527922185202905
Position 1720: 0.25230749313062617
Position 2230: 0.19106821956285627
Position 204: 0.086635850206633
Position 887: 0.06798554746742894
Position 2095: 0.041402467044462085
Position 1981: 0.011195312302004053
Position 1884: 0.010853599051236569
Position 2428: 0.006693224463773282
Position 804: 0.00657120727425163
Position 21: 0.005275461547285151
Position 460: 0.004536783483029986
Position 741: 0.004226945381248545
Position 266: 0.00346165199336063
Position 1732: 0.002871196803921521
Position 78: 0.002769226669469992
Position 558: 0.0023521173572557666
Position 2206: 0.0016894060179426615
Position 595: 0.0012255288851899526
Position 76: 0.001054355643424573
Position 889: 0.0009925483261132874
Position 657: 0.0008889484255462666
Position 2210: 0.000835409509755667
Position 1350: 0.0007759142654594947
Position 1287: 0.0006723217278486577
Position 2306: 0.0005545941041824546
Position 1332: 0.0005326364020505653
Position 2298: 0.000402210563963915
Position 472: 0.0003880875837937516
Position 56: 0.00025390309945319377
Position 1071: 0.0002502086812239072
Position 306: 0.00020583922393200004
Position 27: 0.00012754805189016218
Position 1142: 0.00012561315975410204
Position 572: 0.00011848112276667927
Position 837: 9.93693482771954e-05
Position 1041: 9.756154593347586e-05
Position 304: 6.780667265375538e-05
Position 80: 5.4858873591785034e-05
Position 324: 4.270959489645798e-05
Position 1051: 3.169212894086501e-05
Position 49: 2.6112688010693735e-05
Position 235: 2.4060322718014506e-05
Position 429: 2.380611816765485e-05
Position 1507: 1.1003484349666478e-05
Position 82: 1.0071335370650137e-05
Position 812: 4.8560625199635975e-06
Position 338: 3.5156786851706396e-06
Position 678: 3.0437917590489084e-06
Position 710: 1.9109733547227865e-06
Position 540: 1.4050269733720154e-06
Position 474: 1.2789364157907057e-06
Position 671: 1.2468673925995648e-06
Position 116: 6.35033510458133e-07
Position 153: 5.965271805711193e-07
Position 491: 3.7916346462892353e-07
Position 4: 2.4678464519057527e-07
Position 631: 2.22544842555399e-07
Position 712: 1.2856679715263568e-07
Position 507: 6.822096056741973e-08
Position 41: 4.312771215419035e-08
Position 927: 3.239826631668973e-08
Position 9: 8.708957091670388e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 803: 0.7641807346974986
Position 2747: 0.6118888000243937
Position 968: 0.43014294484644805
Position 1953: 0.22818299919103424
Position 1620: 0.2142294353082322
Position 2482: 0.18262191063063954
Position 491: 0.1567523134219924
Position 2169: 0.1530249290696291
Position 2008: 0.1520773926213822
Position 2070: 0.1503559505793181
