Gene = LSMEM1
index = 805
Annotated 5SS: [ 130 4091 6199]
Annotated 3SS: [3958 6069 8956]
SMsplice 5SS: [ 130 6199]
SMsplice 3SS: [6069 8956]
top_k =  1000
Partition function (log Z): -8.772097019268784

Sorted 5' Splice Sites (High to Low Probability):
Position 130: 0.9230920079180838
Position 6199: 0.7636616161833137
Position 4091: 0.2670206861967419
Position 7246: 0.2509628185475377
Position 5587: 0.16479155621676028
Position 2530: 0.13616825414313738
Position 7163: 0.10675541879770278
Position 2754: 0.08219713148753388
Position 2671: 0.08191830973908809
Position 4973: 0.05285741942872999
Position 6423: 0.04517055727273037
Position 1196: 0.03826038562249295
Position 7553: 0.03676025058400505
Position 6690: 0.03478723693373547
Position 7016: 0.030988739375690785
Position 962: 0.03033979666038555
Position 7519: 0.029560854034872
Position 91: 0.029492738464803353
Position 494: 0.015421554452513348
Position 5709: 0.009697662623305894
Position 7273: 0.008540483660461173
Position 761: 0.008249178256999659
Position 6599: 0.006663286409820259
Position 11: 0.004989916470354813
Position 352: 0.00457655723616149
Position 6215: 0.0044913290248798764
Position 5255: 0.002521904002432806
Position 5001: 0.002300697245909378
Position 2492: 0.0022162966820431116
Position 1497: 0.0021932099803583485
Position 2379: 0.0021153892736655165
Position 8442: 0.0020546770997917556
Position 3581: 0.0020100888609707545
Position 465: 0.0018115579289915444
Position 3469: 0.0017394510056426599
Position 3693: 0.0016844812360305127
Position 5039: 0.0013366979019598401
Position 2237: 0.0013220040868155694
Position 4168: 0.001312745857186085
Position 6575: 0.001251656279422982
Position 3739: 0.0011051919675292155
Position 5741: 0.0010911738170276178
Position 8523: 0.001047070478788998
Position 4533: 0.001027535493731219
Position 4172: 0.0009178993487338569
Position 4547: 0.0008006155241862274
Position 7887: 0.0006522988609013907
Position 5012: 0.0006007433116274382
Position 2720: 0.0005378140717713959
Position 7044: 0.00038036587841012103
Position 182: 0.0003560039373503351
Position 6233: 0.00033708735174283453
Position 4205: 0.0003337719344310711
Position 4993: 0.0003054252773702859
Position 8734: 0.0002476727387241808
Position 7137: 0.00020977773508971324
Position 1052: 0.0002052454631150176
Position 2004: 0.00017249073410057327
Position 800: 0.00013235620348078081
Position 759: 0.000123803168710246
Position 1411: 0.00011906085664190027
Position 1009: 0.00011574963462158582
Position 2386: 0.00010438215382116554
Position 96: 0.00010113591815404913
Position 398: 7.502389231029982e-05
Position 498: 7.115885092453563e-05
Position 2184: 6.491446764039354e-05
Position 1188: 5.727283585899631e-05
Position 220: 5.262740463695779e-05
Position 1529: 5.1516831284351325e-05
Position 2439: 5.007076380458047e-05
Position 159: 4.483734783285886e-05
Position 1233: 2.9897991994119232e-05
Position 2486: 2.0340188554680897e-05
Position 335: 1.8993362274359643e-05
Position 866: 1.6072270757533884e-05
Position 6159: 1.4397843724464599e-05
Position 406: 1.4035616314662796e-05
Position 94: 1.3031160715615718e-05
Position 433: 1.2358511558349128e-05
Position 259: 1.1467372942404391e-05
Position 1463: 8.520995176291565e-06
Position 2007: 7.138346916782312e-06
Position 107: 4.851843691264267e-06
Position 633: 4.587841937574168e-06
Position 777: 3.7562079375333818e-06
Position 1982: 3.0838846368825156e-06
Position 1561: 2.7623106514655933e-06
Position 2034: 2.644208334423654e-06
Position 1447: 2.5390334179156275e-06
Position 437: 1.9176116392919206e-06
Position 390: 1.8717973196233698e-06
Position 906: 1.6711384190187064e-06
Position 3263: 1.3621439102735288e-06
Position 3281: 1.2689913893209751e-06
Position 2561: 1.2151020424751959e-06
Position 567: 1.1777669311680464e-06
Position 80: 8.470309485765007e-07
Position 974: 7.466524910015265e-07
Position 554: 5.84019376159713e-07
Position 139: 4.995484062396299e-07
Position 4095: 4.522591489731214e-07
Position 1047: 3.70624958349896e-07
Position 545: 2.768683444994774e-07
Position 314: 2.376986741913031e-07
Position 3: 2.08605881593553e-07
Position 765: 2.080151469360182e-07
Position 192: 1.57607595401546e-07
Position 949: 1.1383759211874963e-07
Position 409: 7.830024660412138e-08
Position 427: 7.457902639017215e-08
Position 1075: 6.728312026167294e-08
Position 979: 5.4421464429336686e-08
Position 1102: 4.6500052542606675e-08
Position 1152: 2.6421082797491064e-08
Position 1058: 2.211125305273812e-08
Position 403: 1.2152572109039237e-08
Position 184: 6.068814311983909e-09
Position 214: 4.949628935273865e-09
Position 1175: 3.2410805503054996e-09
Position 1222: 2.3584614610899565e-09
Position 1165: 1.8830799791500595e-09
Position 195: 9.225600346127606e-10
Position 15: 9.144884498584059e-10
Position 1698: 6.621253855402977e-10
Position 441: 6.365130981646888e-10
Position 446: 3.3027593606091296e-10
Position 24: 3.2294504382746317e-10
Position 451: 2.823459127482354e-10
Position 1035: 1.1846453036889508e-14
Position 913: 1.0401125138493214e-14
Position 456: 9.97160515601826e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 6069: 0.7814342273507396
Position 8956: 0.5955033206989141
