Gene = PRR16
index = 1077
Annotated 5SS: [368]
Annotated 3SS: [221675]
SMsplice 5SS: [   368  54905  62589  78419 127503 128257 152915 156126 199620 211997]
SMsplice 3SS: [ 54844  62489  78271 127414 128163 152816 155988 199485 211919 221675]
top_k =  1000
Partition function (log Z): -100.2770283907623

Sorted 5' Splice Sites (High to Low Probability):
Position 368: 0.9744017679249876
Position 2744: 0.3093240253485717
Position 7603: 0.210102722592994
Position 2358: 0.19771831405320936
Position 10822: 0.19550473302013363
Position 2158: 0.14601772843308394
Position 1434: 0.0665015534146694
Position 4732: 0.0642794822739923
Position 6406: 0.02995820405552601
Position 12025: 0.02109530470543702
Position 284: 0.0187835075726425
Position 4725: 0.018431260206922803
Position 10599: 0.018041639178666108
Position 605: 0.017537734496772133
Position 664: 0.015008287286168202
Position 3827: 0.011103918401276707
Position 2809: 0.010977300122972695
Position 2939: 0.008983386982151547
Position 6578: 0.008950195118299944
Position 1111: 0.007768409261121942
Position 6519: 0.005891759596648492
Position 4261: 0.005381940257196534
Position 675: 0.0052945764676614795
Position 6746: 0.005066035653033377
Position 2073: 0.004536711649526599
Position 6548: 0.0035352097494615203
Position 3712: 0.003397915571556882
Position 2182: 0.0033816181765258923
Position 4267: 0.00319221797784455
Position 5330: 0.0031587792208185098
Position 8774: 0.0025941496845335323
Position 766: 0.0023119161451586267
Position 642: 0.002033934306489934
Position 6458: 0.0014132770392432025
Position 6840: 0.001303125502456742
Position 104: 0.0012909287827395234
Position 1235: 0.0012293026713988615
Position 695: 0.0011424925142482026
Position 2828: 0.0010833666299511749
Position 5770: 0.0010783476930510013
Position 1263: 0.0010766582685681587
Position 640: 0.0008974215680166333
Position 1422: 0.0007915972847513135
Position 795: 0.0007117001423132913
Position 2418: 0.0005259215627380958
Position 2430: 0.0005251187623051764
Position 1486: 0.000501441985032494
Position 2341: 0.0004979391649444904
Position 4256: 0.00048381138188098626
Position 1914: 0.0004836087625915876
Position 383: 0.0004387552558148065
Position 4135: 0.00037636993137848463
Position 41: 0.00036547274138238033
Position 1760: 0.0003591604659741088
Position 4265: 0.00035531216218706596
Position 2733: 0.00029976141735967173
Position 516: 0.00024366768575807826
Position 3293: 0.00023959137937631906
Position 528: 0.00021848988012162813
Position 2209: 0.00020313638406858932
Position 900: 0.00018448259157859996
Position 1988: 0.0001653848058500413
Position 2120: 0.00015177768628252538
Position 1775: 9.713618491373772e-05
Position 1459: 8.613496687223905e-05
Position 948: 8.102173173565787e-05
Position 4387: 6.485035964553387e-05
Position 2782: 3.800846461771445e-05
Position 781: 3.505196677421597e-05
Position 4215: 3.300688032134853e-05
Position 2558: 2.9356715564194e-05
Position 2078: 2.7561184345238967e-05
Position 2161: 1.9183520694297262e-05
Position 1201: 1.77965062210159e-05
Position 644: 1.3827456205991693e-05
Position 1828: 1.3641999627485178e-05
Position 211: 1.2110079278424745e-05
Position 1529: 1.0463912946261786e-05
Position 1513: 9.728992812349168e-06
Position 1813: 8.889087172929336e-06
Position 130: 2.5422098396794883e-06
Position 1014: 2.1189710104099703e-06
Position 1171: 2.083327538358246e-06
Position 817: 1.996077328111185e-06
Position 1282: 1.9787433306485427e-06
Position 326: 7.591829925978152e-07
Position 23: 7.359594348450049e-07
Position 14: 6.083816940199599e-07
Position 179: 5.875289243370094e-07
Position 220: 4.860082495398438e-07
Position 531: 2.5375454003487315e-07
Position 754: 2.0841209566365585e-07
Position 394: 1.885679675724586e-07
Position 646: 1.8012477159836543e-07
Position 692: 1.755057017877504e-07
Position 347: 1.7329920597751967e-07
Position 626: 1.6635108337684945e-07
Position 628: 6.773416132577953e-08
Position 715: 5.765073900754455e-08
Position 679: 5.48043720272083e-08
Position 677: 2.19205041733703e-08
Position 1115: 1.8149711300204472e-08
Position 420: 1.15917449332233e-08
Position 308: 6.920623077373572e-09
Position 534: 6.359423685399185e-09
Position 1126: 8.401126148298853e-10
Position 246: 3.7027395645480245e-10
Position 581: 3.034965505744056e-10
Position 579: 2.8597039465526043e-10
Position 241: 1.0556390153873644e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2645: 0.32436061338576244
