Gene = MORN5
index = 855
Annotated 5SS: [  109  7005  9846 14717]
Annotated 3SS: [ 6856  9733 14584 39973]
SMsplice 5SS: [  109  9846 14717]
SMsplice 3SS: [ 9733 14584 39973]
top_k =  1000
Partition function (log Z): -11.611336752823977

Sorted 5' Splice Sites (High to Low Probability):
Position 9846: 0.9997758099822459
Position 109: 0.9786217751198661
Position 14717: 0.7841193583909751
Position 3242: 0.46084207784663633
Position 7005: 0.408895417601943
Position 11784: 0.2774396362080358
Position 1516: 0.2081346392941527
Position 10910: 0.1909409757956127
Position 11417: 0.1759755025391534
Position 20077: 0.1664697009014017
Position 3452: 0.14251477886330616
Position 16754: 0.12682332276734415
Position 5908: 0.11799468092591066
Position 3604: 0.08091152082590372
Position 3599: 0.0599220102920568
Position 20027: 0.05991239454860759
Position 11400: 0.04902114451784163
Position 4737: 0.042229720174826256
Position 12700: 0.039946064547990434
Position 20007: 0.038774806946901316
Position 5199: 0.03688119969623199
Position 1466: 0.035657146920638434
Position 12757: 0.03229056750710188
Position 3397: 0.02994602083533697
Position 1105: 0.02447492085803921
Position 2561: 0.02356984780956016
Position 14585: 0.023255216824995786
Position 20330: 0.021425901430674923
Position 19510: 0.020352062510338
Position 12785: 0.018474314339498654
Position 3632: 0.018199093485851393
Position 16658: 0.017362876017564328
Position 6390: 0.016626507125687962
Position 14400: 0.016575967834552147
Position 5176: 0.01637209548209653
Position 4148: 0.015467243675794325
Position 13886: 0.01521197135470166
Position 8738: 0.014553062180842496
Position 8759: 0.013618859525661225
Position 3854: 0.013461006568047634
Position 7777: 0.012826989594874192
Position 14461: 0.012663937289305696
Position 14910: 0.011768720596369296
Position 5912: 0.011121908499470484
Position 20081: 0.008681695758391315
Position 14366: 0.007956000868366212
Position 10905: 0.0076193833481678925
Position 15866: 0.006903961165377364
Position 12897: 0.006772141505768434
Position 3005: 0.006088103377382986
Position 12830: 0.0057469674583761595
Position 20315: 0.005579853142742202
Position 1847: 0.005550033840759486
Position 20151: 0.005502258221434181
Position 4162: 0.005299442245975959
Position 14436: 0.005230684357719674
Position 14766: 0.005092073891830496
Position 2339: 0.004658910863914694
Position 2498: 0.004652152878403194
Position 5981: 0.00432993275437156
Position 222: 0.004212221324613592
Position 14971: 0.004008600435191685
Position 17053: 0.0037116536664774154
Position 3053: 0.003244159869193569
Position 17082: 0.0029497377784901196
Position 6625: 0.0028126437442751295
Position 451: 0.0026806096138716714
Position 1475: 0.0026648475558548575
Position 11404: 0.0025913954724301443
Position 3466: 0.0025810665523511842
Position 3148: 0.002340166935513726
Position 11: 0.002333976541668405
Position 16834: 0.002079485451972466
Position 18040: 0.0018245819770150904
Position 20112: 0.0014052464048841613
Position 1303: 0.0013205596496824797
Position 7092: 0.001105281146060949
Position 12006: 0.0009652731113267771
Position 7801: 0.0009410481541244579
Position 2749: 0.0008647135412320777
Position 847: 0.0007262375181153838
Position 14778: 0.000709114142895075
Position 1392: 0.0006311970407550843
Position 1529: 0.0005528932026023181
Position 1730: 0.0005077579907324314
Position 8413: 0.00048263442547303047
Position 2187: 0.0004607945143357149
Position 3074: 0.0004499671354598463
Position 1013: 0.0004171510175298102
Position 1536: 0.00040115402592953725
Position 2697: 0.00038447638084449263
Position 14061: 0.0003584053005365094
Position 1560: 0.00032288025061381973
Position 1823: 0.00030677680399657703
Position 1904: 0.00029436239792081484
Position 12834: 0.0002792905176183385
Position 6021: 0.00023935057797434895
Position 1073: 0.00022629255411731506
Position 2306: 0.0002125461026762634
Position 15989: 0.00020653820642234545
Position 1652: 0.0001881990525456188
Position 292: 0.0001860388617721574
Position 14677: 0.00018406327145867242
Position 2825: 0.0001373827423071381
Position 98: 0.00012133823999933197
Position 1601: 0.0001160157811750605
Position 2537: 0.00011444631135841779
Position 311: 0.00011203675907392674
Position 294: 0.0001120126954386644
Position 67: 0.00011087542650483641
Position 942: 0.00010894474767555536
Position 313: 0.00010775180142773199
Position 2612: 0.00010414612282143548
Position 1759: 9.29987837518912e-05
Position 10174: 9.235293805866045e-05
Position 3303: 9.188428190166215e-05
Position 309: 8.937154390978778e-05
Position 2044: 6.748294465730453e-05
Position 1329: 5.4177420760607643e-05
Position 582: 5.414492436009996e-05
Position 1144: 4.24542060672292e-05
Position 3127: 3.941942790562443e-05
Position 10508: 3.9057460373562896e-05
Position 985: 3.640553099517565e-05
Position 1353: 2.9339384717747126e-05
Position 1236: 2.6842812517290362e-05
Position 406: 2.3081302969976267e-05
Position 3125: 2.1006784282071326e-05
Position 831: 1.8847851498047264e-05
Position 3478: 1.5059881260352052e-05
Position 921: 1.1537692278192013e-05
Position 515: 1.028281355125451e-05
Position 596: 8.898945502889892e-06
Position 593: 8.776664972064946e-06
Position 1001: 8.35613090145198e-06
Position 1307: 7.381995274715466e-06
Position 1267: 7.055551371284857e-06
Position 1293: 6.417905116343926e-06
Position 427: 5.3841832660001306e-06
Position 296: 4.868050422303644e-06
Position 315: 4.525913247543484e-06
Position 1233: 4.258914527497806e-06
Position 887: 3.0593887708235066e-06
Position 1049: 3.004468799295942e-06
Position 1389: 2.947734741634658e-06
Position 535: 1.8736811395698455e-06
Position 298: 1.6881830430585266e-06
Position 1258: 1.576443227283475e-06
Position 1114: 9.503956782103146e-07
Position 3154: 9.099050676460004e-07
Position 1249: 8.053910693800423e-07
Position 1255: 6.276803777219866e-07
Position 1117: 2.8297061292943225e-07
Position 1102: 2.6089121135077964e-07
Position 2931: 2.3378425125082335e-07
Position 317: 1.9335646363190989e-07
Position 1100: 7.221627412525406e-08
Position 151: 4.760952367257745e-08
Position 3: 2.6441522292404928e-08
Position 1784: 1.5553935600008167e-08
Position 385: 8.92503912394922e-09
Position 1733: 8.76382283742665e-09
Position 397: 7.640586527844828e-09
Position 193: 4.379889193837491e-09
Position 362: 2.3965961712733948e-09
Position 614: 1.6296731952231844e-09
Position 585: 8.35779436451195e-10
Position 330: 3.723989768481519e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9733: 0.9932942851511978
Position 14584: 0.7852527933732125
Position 19909: 0.696697810660229
Position 3004: 0.4034630097640925
Position 6856: 0.39949566884794147
Position 24843: 0.3621073480347384
Position 3349: 0.22152852973260326
Position 1465: 0.18619788180269173
Position 16619: 0.16291789353311853
Position 5806: 0.12857477011411264
Position 11273: 0.11219384222521127
Position 11276: 0.10614738169931215
Position 3387: 0.10430767803305369
Position 11480: 0.08803155465505735
Position 14277: 0.07643408501930522
Position 11598: 0.0664752813663933
Position 23688: 0.06204366086533284
Position 17990: 0.05462773357153111
Position 10627: 0.054377138357518846
Position 10754: 0.05143408941216695
Position 1203: 0.05041401291308868
Position 3196: 0.04832201057600684
Position 11558: 0.046786987978335574
Position 10715: 0.0461519140275417
Position 12699: 0.0403741434675078
Position 12645: 0.03751104342966585
Position 5034: 0.03615873981875746
Position 20254: 0.035922911045815714
Position 11631: 0.02977852162233975
Position 10672: 0.02918130077467831
Position 8597: 0.02817192170650374
Position 11521: 0.028130386069478687
Position 4523: 0.026084237323069973
Position 12560: 0.0250252100692396
Position 26703: 0.024150314756099626
Position 3995: 0.02075148021180425
Position 2458: 0.019505218672365487
Position 19442: 0.01902845006349169
Position 13811: 0.016736245193551328
Position 11649: 0.016378297200982092
Position 22263: 0.01602510709095982
Position 10788: 0.015241925396324142
Position 5069: 0.013591036261794425
Position 7658: 0.01108137010974526
Position 6264: 0.009475513265138845
Position 724: 0.00909964581428347
Position 890: 0.008839085155077435
Position 4686: 0.007676105889597684
Position 2852: 0.0071963914910772794
Position 6201: 0.006922892076158506
Position 3528: 0.006804259325638647
Position 19774: 0.006759101552439535
Position 3147: 0.006406038187470823
Position 11385: 0.006239525816029422
Position 24683: 0.006133227610331734
Position 20749: 0.005384971058255386
Position 20276: 0.004942178360502978
Position 5761: 0.004829104603016903
Position 14813: 0.004421998562457584
Position 9638: 0.00439459895318149
Position 4588: 0.00422005637579012
Position 22482: 0.004219119598436911
Position 3504: 0.0037360410028840865
Position 2427: 0.003673170151161002
Position 14294: 0.00352744424630677
Position 1774: 0.003286418283878326
Position 6958: 0.0031647533187068007
Position 5119: 0.002904630175239598
Position 14829: 0.0029004287633380816
Position 3651: 0.0027770492576264017
Position 14816: 0.0026980944173502944
Position 7634: 0.0026866676392534048
Position 6734: 0.002664174497643787
Position 2369: 0.0026375188302598714
Position 2163: 0.0026258153020756484
Position 2875: 0.0026215301203016406
Position 15725: 0.0025746933675437427
Position 3193: 0.002566008161380582
Position 6802: 0.0025369480441990405
Position 16658: 0.002407814974111945
Position 6460: 0.0022809587738695986
Position 20395: 0.002242418953942414
Position 4547: 0.0021845857769151526
Position 19466: 0.0021421025262946657
Position 1362: 0.0021192517398928596
Position 15575: 0.002117357847424854
Position 9752: 0.002104265094323187
Position 3490: 0.00206360753478853
Position 2126: 0.002056178643257195
Position 11147: 0.002004754331713764
Position 4608: 0.0019790734420057927
Position 15852: 0.001976925639161248
Position 3799: 0.0019566740276899842
Position 1443: 0.0017844942371281235
Position 11944: 0.0017642605354234928
Position 6731: 0.0017169539089116868
Position 11222: 0.0016647358247253385
Position 11257: 0.0015251946462956898
Position 10893: 0.0014028286048639227
Position 2467: 0.0012426716404309519
Position 17413: 0.0012225591436396217
Position 15763: 0.0011889896675782254
Position 14832: 0.001173090283756373
Position 1712: 0.0011601787031806413
Position 866: 0.0011565627183233373
Position 21696: 0.0011561760920887308
Position 18761: 0.0011182474610330062
Position 19950: 0.0011104654489122086
Position 3465: 0.0010871306037120278
Position 3654: 0.0010816631806040886
Position 2674: 0.0010610439069086712
Position 3215: 0.0010381425166111375
Position 2970: 0.0009821011797074505
Position 3750: 0.0009642475698413188
Position 2485: 0.0008699331360102114
Position 1487: 0.0008616976785616261
Position 1447: 0.0007244131965193281
Position 798: 0.0007044501050356295
Position 2245: 0.0006620059007088757
Position 330: 0.0005871850585299317
Position 342: 0.0005778018691916692
Position 12726: 0.0005475955445762219
Position 17886: 0.0005395529429483273
Position 6589: 0.0005316849704055318
Position 11903: 0.0005094192680149982
Position 2424: 0.0004830200168133783
Position 8092: 0.00048263442547303036
Position 1249: 0.00048063210357783564
Position 3102: 0.0004803138781647493
Position 5037: 0.0004512243180362127
Position 1045: 0.0004359633124007659
Position 6917: 0.00041843998042031947
Position 12746: 0.000412942136524507
Position 3365: 0.00039864525395133537
Position 1560: 0.00036138222931490776
Position 1318: 0.0003393517001906825
Position 1944: 0.00030845605277874175
Position 5873: 0.00027344236793630435
Position 784: 0.0002711844120009136
Position 822: 0.00025848976319294047
Position 10579: 0.0002475494519923098
Position 6235: 0.00022810178439061946
Position 10690: 0.00022219972243787858
Position 3232: 0.00021556336378120657
Position 2560: 0.00020771639745016538
Position 917: 0.00019992574559831263
Position 10904: 0.0001973453942667053
Position 892: 0.00019731778933557197
Position 1303: 0.00019382678139491478
Position 11191: 0.00018686748029643176
Position 11306: 0.00018081650186937932
Position 3765: 0.0001789672415956391
Position 17863: 0.00017130187505042812
Position 1368: 0.00016320868369573677
Position 1644: 0.00016306045287958946
Position 1049: 0.00013162838584517984
Position 1470: 0.00013018297852419262
Position 1336: 0.00012944523083897508
Position 367: 0.0001276532074077713
Position 10686: 0.00011580336269325015
Position 15649: 9.695161896234504e-05
Position 5100: 8.522634297365813e-05
Position 2649: 8.235394778990514e-05
Position 1592: 8.123401224701597e-05
Position 10575: 7.450109335401313e-05
Position 1724: 7.311520107612131e-05
Position 1179: 7.298143079705027e-05
Position 12068: 6.672002810723546e-05
Position 14324: 6.625246975216418e-05
Position 14160: 5.860913058399213e-05
Position 10699: 5.845768700061891e-05
Position 1512: 5.772387143916351e-05
Position 10078: 5.595228293416727e-05
Position 942: 5.547947329496617e-05
Position 11124: 5.498044442517285e-05
Position 4282: 5.051045799953844e-05
Position 3559: 4.9367539190242256e-05
Position 1515: 4.900052322562785e-05
Position 10469: 4.8075642294705055e-05
Position 4940: 4.3120163479509166e-05
Position 1100: 4.086663075762644e-05
Position 11907: 4.067390128886804e-05
Position 13020: 3.7565402818674864e-05
Position 4240: 3.515090944803174e-05
Position 2342: 3.244202247091259e-05
Position 3451: 3.149381478329569e-05
Position 2725: 3.0319576000977728e-05
Position 444: 2.9326152415822852e-05
Position 2406: 2.6378508472156612e-05
Position 1007: 2.3851542436752277e-05
Position 972: 2.213957535075576e-05
Position 1217: 2.0182282476785107e-05
Position 4964: 1.9318098047617728e-05
Position 235: 1.9209153726957157e-05
Position 529: 1.8822247590649047e-05
Position 1183: 1.8786956785657683e-05
Position 10022: 1.8316383653502944e-05
Position 1993: 1.7714141158544282e-05
Position 397: 1.7055645933574015e-05
Position 2791: 1.7000701010372123e-05
Position 199: 1.626118831456654e-05
Position 4050: 1.5195287226314714e-05
Position 10311: 1.5125074733480284e-05
Position 2882: 1.413472972655054e-05
Position 10440: 1.4045076124695176e-05
Position 3446: 1.3840822833206547e-05
Position 11817: 1.3671805356428002e-05
Position 834: 1.3163957386439236e-05
Position 9932: 1.2172144737061267e-05
Position 2393: 1.2074948625995046e-05
Position 2517: 1.0041338871413661e-05
Position 1747: 9.784800416222629e-06
Position 10138: 9.189596354812954e-06
Position 2037: 8.88665688895205e-06
Position 2917: 8.68851688878644e-06
Position 5828: 8.555672661281177e-06
Position 2270: 8.476000087265493e-06
Position 1233: 8.085275507111689e-06
Position 3598: 7.973442176716515e-06
Position 10099: 7.765811540543992e-06
Position 11853: 7.755754078850489e-06
Position 385: 7.019108239939137e-06
Position 1076: 6.059706039241258e-06
Position 6816: 4.453058671878159e-06
Position 1272: 3.845531570585799e-06
Position 1729: 3.4202626150001848e-06
Position 1383: 3.183302884456112e-06
Position 1255: 3.1289906225437766e-06
Position 1375: 2.986532137652044e-06
Position 990: 2.6334907115620527e-06
Position 760: 2.4508459378532845e-06
Position 10036: 2.192519880159293e-06
Position 9942: 1.791339315239687e-06
Position 477: 1.784825418877036e-06
Position 831: 1.1735563818565165e-06
Position 254: 1.082758642505462e-06
Position 349: 1.0454600321562844e-06
Position 959: 9.247783730551219e-07
Position 729: 7.253247070833852e-07
Position 101: 7.057792068895345e-07
Position 148: 6.750882303686894e-07
Position 2287: 6.344165173099569e-07
Position 2081: 5.832209883503739e-07
Position 1001: 5.390927505280911e-07
Position 482: 5.17694440128549e-07
Position 2199: 2.8729648703340375e-07
Position 755: 2.8100910247565524e-07
Position 1085: 2.727683612720953e-07
