Gene = RABL6
index = 1111
Annotated 5SS: [  366 15699 17866 20586 21524 23901 24410 27885 29702 30055 31161 31526
 31905 32252]
Annotated 3SS: [15563 17817 20532 21431 23759 24303 27780 29384 29900 30947 31260 31732
 32192 32360]
SMsplice 5SS: [  366  2026 15699 21524 23901 24410 27885 29702 30055 31161 31526 31905
 32252]
SMsplice 3SS: [ 1924 15563 21431 23812 24303 27780 29384 29900 30947 31260 31732 32192
 32360]
top_k =  1000
Partition function (log Z): 31.116632620830796

Sorted 5' Splice Sites (High to Low Probability):
Position 21524: 0.9999955400804756
Position 2026: 0.997222162876684
Position 15699: 0.9639345037142432
Position 32252: 0.9631374966151136
Position 27885: 0.961585727099664
Position 31905: 0.9196209069959439
Position 24410: 0.9070018429520295
Position 23901: 0.8851301390748416
Position 30055: 0.824715093286078
Position 366: 0.8210796189075981
Position 31526: 0.7864781294114797
Position 31161: 0.7747376696300688
Position 29702: 0.7472937933993088
Position 7992: 0.2170822775013736
Position 7305: 0.20214605047437403
Position 28877: 0.18456246892640457
Position 5315: 0.1791336656293112
Position 30020: 0.16332513605726381
Position 16146: 0.1414201627588921
Position 2442: 0.13997654552054378
Position 31407: 0.1399370154587248
Position 31079: 0.13778936408747133
Position 7860: 0.11968094293804261
Position 28141: 0.11902726781559342
Position 7633: 0.11405708438812515
Position 775: 0.10701967108629146
Position 18595: 0.09433604823270564
Position 24587: 0.09160743816404392
Position 15946: 0.08691048368098765
Position 19904: 0.07666575776185289
Position 32110: 0.07492388084571414
Position 7346: 0.06755522876585847
Position 23905: 0.06425548298514996
Position 18925: 0.06141412506557997
Position 14034: 0.05981933942721889
Position 4755: 0.05637882965027002
Position 29757: 0.056009705750452984
Position 17866: 0.05192142525683931
Position 27461: 0.05161501242620241
Position 27484: 0.05160443732133773
Position 23356: 0.04807547796341331
Position 31353: 0.047743044285312286
Position 23052: 0.039782153442220636
Position 7169: 0.038048911530560114
Position 1469: 0.036843984038554954
Position 18367: 0.035913843613325155
Position 15708: 0.03264046833978794
Position 1247: 0.030134271107661564
Position 10976: 0.02957157353894878
Position 2860: 0.02766982585992286
Position 16927: 0.027376613215018653
Position 31896: 0.024941376444786167
Position 20586: 0.024931584239500697
Position 7073: 0.024905670025284214
Position 13430: 0.02352328155183855
Position 2411: 0.023314768536528814
Position 31552: 0.022072691968305868
Position 29826: 0.021686036753670396
Position 2439: 0.0213845432421038
Position 4978: 0.019697862668934987
Position 13446: 0.01913423186406257
Position 27914: 0.01890791841359095
Position 260: 0.01814785861720565
Position 27455: 0.017339684815439366
Position 1864: 0.017197356984304087
Position 3202: 0.01706690386138811
Position 441: 0.016763626800911285
Position 31171: 0.016535359332691554
Position 20597: 0.01590312103854255
Position 16136: 0.015375541963846991
Position 31183: 0.014771445705155838
Position 23032: 0.014207071190355844
Position 29479: 0.013390756405305388
Position 30404: 0.009286065850309156
Position 7434: 0.008895062695447145
Position 17177: 0.008864514432868103
Position 19353: 0.008613539172433007
Position 16141: 0.008574624244367567
Position 31928: 0.008308206586939695
Position 20632: 0.008266564290732052
Position 26795: 0.007332320151416688
Position 27905: 0.006569976327872097
Position 639: 0.0065513758176074565
Position 17710: 0.006371135728711422
Position 476: 0.0063412195823671315
Position 2299: 0.005969746150803647
Position 22644: 0.005694108117185484
Position 27997: 0.0054129577158538375
Position 1515: 0.00534381500760099
Position 3880: 0.0053147935053849855
Position 27417: 0.005150665742241155
Position 1859: 0.005005014383567518
Position 1412: 0.004953349844833594
Position 16648: 0.004898042404828964
Position 1601: 0.004837029814221865
Position 25816: 0.004700068975223651
Position 7721: 0.00469835123875103
Position 265: 0.004629011841554857
Position 31909: 0.0042494232147311725
Position 26401: 0.004217595974309507
Position 23449: 0.004209577828921613
Position 23872: 0.0038712322045218557
Position 18625: 0.0037653041461895584
Position 22886: 0.0037203428541121198
Position 29494: 0.0034187452958475313
Position 30435: 0.0033798732536212237
Position 24827: 0.0033355509620185565
Position 23947: 0.0032988528052182923
Position 18424: 0.00312824691608381
Position 27850: 0.0029874850784062253
Position 18838: 0.0029852044256349383
Position 20365: 0.0029836034145505107
Position 18119: 0.0028949056307683244
Position 28851: 0.002816903769967267
Position 28782: 0.0028020631475422467
Position 2961: 0.0027871775588936922
Position 24814: 0.002780341522119066
Position 3050: 0.002757961955439653
Position 28218: 0.0025409684084725477
Position 4290: 0.0024848025698741057
Position 370: 0.002411522845223444
Position 28885: 0.0024062647975513713
Position 3524: 0.002342480004692806
Position 19276: 0.002311642228355193
Position 16158: 0.002295682793294285
Position 2885: 0.0021597722022362324
Position 5108: 0.0019816846455292616
Position 32193: 0.0017938194531675312
Position 3227: 0.0017916541639838562
Position 1157: 0.0017019857665663645
Position 741: 0.0016760203874178934
Position 31561: 0.001656652014982093
Position 8986: 0.0016297904598451445
Position 21162: 0.0016291100170179836
Position 28519: 0.0016139839765169923
Position 1807: 0.0016073544867139672
Position 32726: 0.0015916243610540994
Position 15984: 0.0015257745454845411
Position 1853: 0.001519470344857502
Position 62: 0.0014623963495210394
Position 15671: 0.0014622959361390772
Position 30062: 0.0014592908168920644
Position 18762: 0.001337100134944066
Position 31022: 0.0012725378678940607
Position 901: 0.0011793216739498292
Position 973: 0.0011705345917772188
Position 28147: 0.0011271612245092244
Position 16032: 0.0011220759667004837
Position 16180: 0.001003535194198479
Position 28038: 0.000998073152405648
Position 910: 0.000984683378497883
Position 3343: 0.0009580100702775185
Position 25399: 0.0009400087280371607
Position 6122: 0.0009323219465420606
Position 27419: 0.0009309387487095833
Position 18599: 0.0009232717708625538
Position 23939: 0.0008703014046760396
Position 4368: 0.0008369787357020345
Position 30350: 0.0008233279763587397
Position 4457: 0.0008171923532988185
Position 30119: 0.0008064994823871875
Position 30699: 0.0007899844325038996
Position 3350: 0.0007618564663878468
Position 162: 0.00068548437427841
Position 19451: 0.0006720081637281757
Position 24367: 0.0006678260430868211
Position 952: 0.000647473928267351
Position 353: 0.0006445953537237913
Position 5219: 0.0006367836798356597
Position 17209: 0.0006070096303497706
Position 447: 0.0006043708891275659
Position 18549: 0.0005906338708741727
Position 4658: 0.0005818655071601601
Position 31948: 0.0005619086619490539
Position 31261: 0.0005574643722453209
Position 19082: 0.000546289537563493
Position 15720: 0.0005456201421434213
Position 28097: 0.00047547402980779467
Position 22484: 0.000461176195942779
Position 31594: 0.00043549764885666845
Position 6891: 0.00042211083675748487
Position 222: 0.0004165082647664695
Position 26595: 0.0004143171373735557
Position 16119: 0.00041035891225472634
Position 25007: 0.0003938968791605085
Position 31955: 0.00038724865981228963
Position 31158: 0.00038544957729861473
Position 679: 0.00036945181108762417
Position 31923: 0.0003669446211532174
Position 27224: 0.00036380674831451646
Position 24464: 0.0003595938342792276
Position 31202: 0.0002998144041925736
Position 1770: 0.000277539436215936
Position 3857: 0.0002591233804852426
Position 32748: 0.0002551270960859123
Position 654: 0.00024527131818021094
Position 25051: 0.00024169877150536162
Position 26569: 0.00023322324073962248
Position 26414: 0.00023006536164101808
Position 27846: 0.00021718324083941275
Position 27272: 0.00020135466855850464
Position 4018: 0.00018198846045274232
