Gene = AL390778.1
index = 58
Annotated 5SS: [256]
Annotated 3SS: [284]
SMsplice 5SS: [88]
SMsplice 3SS: [424]
top_k =  1000
Partition function (log Z): -12.30907603082913

Sorted 5' Splice Sites (High to Low Probability):
Position 88: 0.8494638061788715
Position 312: 0.07196913954712224
Position 60: 0.047905431529830844
Position 368: 0.011308777917929542
Position 396: 0.009715212665892058
Position 116: 0.009046668524847503
Position 452: 0.007471437764627625
Position 480: 0.001814809340996565
Position 340: 0.0017559985699846193
Position 508: 0.0004834797741846099
Position 172: 0.0003547185009842674
Position 256: 0.0003492549319449459
Position 228: 0.00028339901006715993
Position 424: 0.0002548224083631239
Position 159: 0.00024023874920519453
Position 215: 0.00016842406353717045
Position 271: 9.913402080396813e-05
Position 299: 3.652784291948994e-05
Position 32: 2.9646617263054876e-05
Position 144: 2.2568210952705606e-05
Position 103: 1.9249012544974982e-05
Position 187: 1.9051662364455694e-05
Position 75: 1.536212458224185e-05
Position 200: 1.5287563787207374e-05
Position 19: 1.3323837279144999e-05
Position 523: 1.1333329185816931e-05
Position 327: 1.1197895337993286e-05
Position 579: 9.06036948502864e-06
Position 47: 5.986072503493706e-06
Position 648: 5.845371056185038e-06
Position 564: 4.887545278070575e-06
Position 551: 4.285492413110293e-06
Position 284: 4.048866362014106e-06
Position 495: 2.7654388534979974e-06
Position 536: 2.7595433586821537e-06
Position 243: 1.8726814248392352e-06
Position 355: 6.870615618093559e-07
Position 592: 2.0231041993273527e-07
Position 635: 1.0483753078134307e-07
Position 411: 6.581018873412486e-08
Position 383: 6.157231030162938e-08
Position 467: 5.7645143568626274e-08
Position 676: 4.548425915321656e-08
Position 620: 3.516184729630895e-08
Position 131: 2.006518207836699e-09
Position 439: 1.1706280191106712e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 424: 0.31728082895173226
Position 340: 0.19266362639200688
Position 256: 0.19201045709399328
Position 200: 0.09513554010720077
Position 508: 0.03616010471935331
Position 592: 0.030960218250858658
Position 284: 0.028997688736618253
Position 620: 0.0193778689279521
Position 172: 0.018618539742145734
Position 144: 0.017500758586769596
Position 564: 0.015604275928931164
Position 648: 0.014631959550637173
Position 702: 0.013478493786400845
Position 228: 0.009042305539311853
Position 260: 0.0030968871715417287
Position 732: 0.002998578518967388
Position 676: 0.0022450906495948054
Position 536: 0.001940678160499643
Position 568: 0.0003652856514487454
Position 760: 0.00028492190059465033
Position 299: 0.00015317063058629919
Position 680: 0.00014279724168755878
Position 215: 0.00011174485900571243
Position 159: 8.911356875728344e-05
Position 523: 1.2633254656186647e-05
Position 747: 1.0605492571825148e-05
Position 704: 6.702033331655946e-06
Position 92: 1.994199387096492e-07
