Gene = DARS2
index = 429
Annotated 5SS: [  854  2284  3897  6259  7128  8997 10017 12544 13757 15044 16471 20789
 25977 29065 29403 32239]
Annotated 3SS: [ 2183  3829  6156  7031  8872  9969 12436 13686 14863 16362 20725 25823
 28845 29291 32162 33014]
SMsplice 5SS: [  142  2284  5869  6259  7128  8997 12544 13757 15044 15318 16471 20789
 29065 29403 32354]
SMsplice 3SS: [ 2183  5751  6156  7031  8872 12436 13686 14863 15177 16362 20725 28971
 29291 32162 33014]
top_k =  1000
Partition function (log Z): 3.616391974651304

Sorted 5' Splice Sites (High to Low Probability):
Position 16471: 0.9992183569852687
Position 2284: 0.9619140343848026
Position 13757: 0.8985253453011344
Position 32354: 0.8543383196425669
Position 12544: 0.8459973568813348
Position 29403: 0.8292728462267162
Position 7128: 0.8218995100163893
Position 5869: 0.776660845803263
Position 29065: 0.7655669592853536
Position 20789: 0.7116334401046952
Position 8997: 0.6955406968215244
Position 15044: 0.6741475541225062
Position 6259: 0.49517916663891626
Position 10730: 0.4935205401026593
Position 27638: 0.46849638528212056
Position 13548: 0.4559280195167372
Position 142: 0.4020900864521845
Position 2006: 0.3725385263309618
Position 15318: 0.34555997985888676
Position 3951: 0.33260082985435524
Position 32881: 0.31986566597005067
Position 10017: 0.2852831386802195
Position 15446: 0.28177310540089157
Position 61: 0.24899539523759648
Position 30115: 0.20425391081251845
Position 276: 0.17475600706532277
Position 3897: 0.1334012280159202
Position 10557: 0.09488767762347797
Position 25977: 0.0942401611214094
Position 6263: 0.08238277939162468
Position 6898: 0.08114658155110821
Position 6221: 0.0771440808914057
Position 854: 0.07345020778874847
Position 27659: 0.07133391051719973
Position 32636: 0.057071366003050884
Position 1377: 0.049942803117481685
Position 3154: 0.04117679161725828
Position 6111: 0.033651684374279255
Position 4356: 0.03242871989134326
Position 5130: 0.030041911934180026
Position 3573: 0.021108688808073733
Position 318: 0.01970676142279036
Position 207: 0.019216672445576854
Position 502: 0.018909031992133965
Position 3670: 0.018614127952685112
Position 32239: 0.018063690141192218
Position 6049: 0.017995296500089145
Position 17609: 0.016943396095930437
Position 31999: 0.014208477622327163
Position 2499: 0.01348822830638908
Position 9971: 0.012121872386296096
Position 14993: 0.011899681699033356
Position 14512: 0.010640302467000711
Position 2495: 0.009543440446161471
Position 17626: 0.00940032755652194
Position 19484: 0.00920508170453642
Position 2912: 0.009119231460887231
Position 93: 0.008052883782175486
Position 6296: 0.007576686306510967
Position 4891: 0.006692857149460884
Position 13027: 0.005369654152997836
Position 2861: 0.005294409897649246
Position 14047: 0.005254977328924443
Position 7045: 0.004814039258006655
Position 6283: 0.004492835632146333
Position 10824: 0.0043833328022311446
Position 887: 0.0037617467117215834
Position 90: 0.0037126901508951894
Position 1537: 0.0036969373124964085
Position 1892: 0.003403773631834006
Position 729: 0.0032353593907336804
Position 3311: 0.0031912044974775925
Position 10868: 0.0028259690746147265
Position 1505: 0.0022414506177967845
Position 32756: 0.002241285358807915
Position 459: 0.0021084191336040964
Position 2682: 0.0020656464877334417
Position 15795: 0.002016669252366608
Position 9066: 0.0019395063981354928
Position 14696: 0.0018735269752541688
Position 22623: 0.0018436808785560533
Position 15965: 0.0017909492329674433
Position 16226: 0.0017660640092917478
Position 6266: 0.001674045063605167
Position 10559: 0.0015470192465181622
Position 14102: 0.0015187184401146052
Position 10171: 0.0014436411977849966
Position 2603: 0.0014174088862106784
Position 419: 0.0013877708157906538
Position 2526: 0.0012865337706841012
Position 33224: 0.0012709452406286497
Position 15293: 0.0010597180395370835
Position 7157: 0.0010434606922636082
Position 470: 0.000953747260813683
Position 1663: 0.0008987157312336012
Position 30088: 0.0008747413907191088
Position 375: 0.0008607845828684129
Position 14090: 0.0008054321309086592
Position 14328: 0.0008005134059977089
Position 1246: 0.0007359372234969269
Position 6012: 0.0006630489921221731
Position 13587: 0.0006347469890796355
Position 1385: 0.0005664061249431074
Position 27059: 0.0005228998436872545
Position 464: 0.00038190766241078493
Position 2686: 0.0003745032193499371
Position 744: 0.0003288535407133531
Position 13041: 0.000309086914297338
Position 756: 0.00027489231089595026
Position 388: 0.00024435490965685186
Position 12983: 0.00022420893585437971
Position 749: 0.000185296088257365
Position 12534: 0.00018351411990808904
Position 3260: 0.00017500310137020408
Position 618: 0.00016848784264425826
Position 685: 0.00016764966834921792
Position 2275: 0.0001597131830942772
Position 16505: 0.00015836172847825443
Position 582: 0.00014982564334717802
Position 1908: 0.00014867544171342053
Position 9384: 0.00014700137926868252
Position 651: 0.00013644006367698192
Position 16887: 0.00013038526558503113
Position 5873: 0.00012565484583180054
Position 821: 0.00012365034781610447
Position 38: 0.00011864191742646873
Position 1149: 9.776592399945099e-05
Position 10140: 9.652218303650908e-05
Position 8950: 9.554747867348344e-05
Position 366: 9.127121992454167e-05
Position 7369: 6.947919210942603e-05
Position 347: 6.125098541683084e-05
Position 424: 5.944133932543469e-05
Position 764: 4.899324563568595e-05
Position 300: 4.795299183270754e-05
Position 9834: 4.668553723170643e-05
Position 585: 3.885190503395433e-05
Position 9618: 3.109697747373325e-05
Position 16518: 1.8453306105424683e-05
Position 13722: 1.24029366955967e-05
Position 16659: 1.2134783666307371e-05
Position 2316: 9.04217067113813e-06
Position 14080: 5.805586646878154e-06
Position 14082: 3.870167393528325e-06
Position 695: 3.844333129527134e-06
Position 167: 3.3891586711782223e-06
Position 13764: 2.4804749192111403e-06
Position 572: 2.0649362466895643e-06
Position 14200: 1.7259541819137802e-06
Position 17238: 1.7019792679801266e-06
Position 49: 1.47664735969842e-06
Position 438: 1.4291032902808836e-06
Position 716: 9.218443898846566e-07
Position 2319: 7.260790789368339e-07
Position 201: 6.29217824365456e-07
Position 2461: 4.7550100409732036e-07
Position 570: 3.61915251137639e-07
Position 32298: 3.2668374546466427e-07
Position 714: 2.4152846917936963e-07
Position 391: 1.7087362460372671e-07
Position 2509: 1.5825224911345504e-07
Position 16480: 1.2628214750353538e-07
Position 16454: 4.422085249034831e-08
Position 126: 3.631651531063914e-08
Position 15: 2.5644347597579682e-08
Position 649: 2.3330593225868735e-08
Position 31: 2.0105682805241674e-08
Position 435: 1.6873182957510932e-08
Position 9201: 1.438688637395025e-08
Position 199: 2.151699361374397e-09
Position 310: 9.963305695802553e-10
Position 558: 8.631734366504519e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 16362: 0.9620377292292367
Position 33014: 0.8970392093333801
Position 7031: 0.8037649749005225
Position 12436: 0.8016614324893939
Position 2183: 0.7878485844937189
