Gene = SLFNL1
index = 1273
Annotated 5SS: [ 100 1490 4081 4482]
Annotated 3SS: [ 936 3558 4337 5486]
SMsplice 5SS: [ 186 1490 4081 4482]
SMsplice 3SS: [1393 3881 4337 5486]
top_k =  1000
Partition function (log Z): -4.119471589472215

Sorted 5' Splice Sites (High to Low Probability):
Position 1490: 0.9592354059697368
Position 4482: 0.7601194797778186
Position 4081: 0.6312924254969764
Position 186: 0.5267513159489873
Position 3425: 0.30308073573822447
Position 852: 0.2506627910340592
Position 212: 0.16946489396324402
Position 1310: 0.1451996205674151
Position 1990: 0.10929582966199054
Position 3226: 0.07624086845547778
Position 5606: 0.061120511411974936
Position 644: 0.06071708592955794
Position 3446: 0.057703134395921105
Position 2490: 0.02589773277410016
Position 93: 0.022024519536335743
Position 1116: 0.021805050091168215
Position 4132: 0.021593513994400303
Position 2225: 0.019730685041728604
Position 1088: 0.017557882338709058
Position 3398: 0.01610554360127225
Position 610: 0.013834512191516352
Position 664: 0.00943011143505435
Position 1015: 0.009050977325802807
Position 1867: 0.00645561307372819
Position 1346: 0.004322610098434949
Position 5678: 0.0036691052984730455
Position 444: 0.003547958150225361
Position 4649: 0.0034379303594116064
Position 1238: 0.003285880475668728
Position 4775: 0.0031322654662124185
Position 2498: 0.0027782372662445887
Position 4807: 0.0027681232624252746
Position 1954: 0.0026271989825851425
Position 5243: 0.002310466421496235
Position 1972: 0.002269246409638556
Position 5332: 0.0018618677771993272
Position 4500: 0.0018006917137375759
Position 5599: 0.0014517507504074976
Position 4338: 0.0014400131335551287
Position 25: 0.0013785163676660675
Position 1458: 0.0012220414683089805
Position 3767: 0.0011736538973963024
Position 686: 0.000954651257222639
Position 200: 0.0008500435917652399
Position 190: 0.0008042665362139599
Position 2230: 0.0007650266779964744
Position 3093: 0.0006549565498754296
Position 5583: 0.0006216275567068431
Position 604: 0.0005960545549860097
Position 2331: 0.0004997093629184182
Position 4887: 0.0004563373247643985
Position 5423: 0.0004540583071967342
Position 1286: 0.000435196903696983
Position 4504: 0.00036736727907158155
Position 575: 0.0003628223719428632
Position 2541: 0.0003326817875217985
Position 5010: 0.00031786474469884204
Position 214: 0.00025214009911540136
Position 361: 0.00023505520319323057
Position 188: 0.0002325196626334801
Position 1205: 0.00020611411400993018
Position 4410: 0.00019318404908570113
Position 226: 0.00014843545910799398
Position 379: 0.00013229707403499504
Position 1746: 0.00012856421461668988
Position 3442: 9.701473856496627e-05
Position 2655: 9.34381909377349e-05
Position 4253: 8.643646453581998e-05
Position 5325: 8.558610918970711e-05
Position 822: 7.933347554541582e-05
Position 2800: 7.025953185599431e-05
Position 1307: 6.84121269514e-05
Position 690: 6.071735927229165e-05
Position 1090: 5.251692877855465e-05
Position 3502: 4.936826324019167e-05
Position 216: 3.9804756095942e-05
Position 757: 3.038667903577681e-05
Position 4296: 2.7681988847855563e-05
Position 3850: 2.7488432445034733e-05
Position 751: 2.3585509719278103e-05
Position 1162: 1.856414968495127e-05
Position 1652: 1.3060190592713468e-05
Position 636: 4.267212220397842e-06
Position 730: 3.1368550046028353e-06
Position 568: 2.723858185364636e-06
Position 517: 2.022870263735947e-06
Position 342: 1.0634523287586058e-06
Position 804: 6.710602450707848e-07
Position 123: 5.993234157159235e-07
Position 430: 4.811868954227499e-07
Position 856: 4.0184279085585327e-07
Position 352: 3.638715659931276e-07
Position 304: 2.098813247213552e-07
Position 487: 1.409411380104753e-07
Position 619: 1.25284750513093e-07
Position 816: 1.2086983632278206e-07
Position 559: 7.279535248332933e-08
Position 956: 6.288157874049968e-08
Position 926: 5.1418679709599223e-08
Position 806: 5.236744450514857e-09
Position 432: 4.016758049560498e-09
Position 384: 2.319290887507158e-09
Position 294: 1.8511988258450443e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5486: 0.9615547067807515
Position 1393: 0.8704858149150878
Position 3881: 0.4596977276272713
Position 4337: 0.4319806762815553
Position 3297: 0.3377124457293071
Position 4367: 0.19085147918799303
Position 3993: 0.1463565770119349
Position 781: 0.0802544700168221
Position 4246: 0.07551087626929455
Position 3142: 0.07472148809644112
Position 1225: 0.06145481700529255
Position 1359: 0.049749960280356186
Position 1924: 0.04240094170461113
Position 1145: 0.04012111085880835
Position 798: 0.036503895653034586
Position 936: 0.030549873365843708
Position 1865: 0.02855346736712
Position 2381: 0.02778550144131153
Position 1745: 0.02759943641320936
Position 4315: 0.026198864808694676
Position 6032: 0.019982499987308843
Position 5926: 0.017988380165547605
Position 5411: 0.017005383662989274
Position 3393: 0.016531242944546574
Position 3206: 0.01589846341435028
Position 2013: 0.010738028603352536
Position 844: 0.010679838141234091
Position 4394: 0.01004045396280395
Position 3944: 0.009236141957204885
Position 3558: 0.00923283375994452
Position 5779: 0.009169693272464544
Position 1041: 0.00915024857516726
Position 3930: 0.009068491432478419
Position 4398: 0.009067325201331905
Position 1345: 0.007390218146683404
Position 4456: 0.007218379010274553
Position 3738: 0.007060546834686364
Position 2146: 0.006958716854469925
Position 4706: 0.0063769737821616004
Position 5946: 0.006308550377997262
Position 1902: 0.005676588304715955
Position 5984: 0.005639986900907829
Position 3719: 0.005588159735891118
Position 910: 0.005129494878538733
Position 5149: 0.004797913028029099
Position 4159: 0.004666845517630983
Position 4195: 0.0046197186732667445
Position 523: 0.0045787603153284555
Position 5839: 0.004523619103767202
Position 5422: 0.004212141722043389
Position 1762: 0.004024163958393747
Position 1232: 0.0035650547369622137
Position 1871: 0.0035057137297653247
Position 1680: 0.0034282589080395034
Position 5488: 0.003149770117012288
Position 1867: 0.003010223291675848
Position 4373: 0.0028127297755219816
Position 3308: 0.002774478352969357
Position 3163: 0.0027307119331945917
Position 5367: 0.0027059848624464617
Position 4052: 0.002596525117268212
Position 1661: 0.002119338857810151
Position 3843: 0.002088317521483965
Position 3659: 0.0019547224559340252
Position 477: 0.0019456148438358142
Position 1150: 0.0019336861070891136
Position 1259: 0.0018997359492495874
Position 4741: 0.001792332593209528
Position 4609: 0.0014062184547154368
Position 5682: 0.0013698208630606968
Position 3256: 0.001276873587715151
Position 5752: 0.0012621552768363466
Position 5059: 0.0012148812519114222
Position 5864: 0.0011980111017572614
Position 4300: 0.00115138815383551
Position 4080: 0.00113528150249097
Position 1906: 0.0011186564816926476
Position 493: 0.0009944553602902995
Position 3782: 0.0009882516775480206
Position 1069: 0.0009364119817275142
Position 4226: 0.0008719715684824082
Position 3666: 0.0007694886467700119
Position 1423: 0.0007662667041634756
Position 1177: 0.0007138720195515781
Position 5793: 0.000707700228476663
Position 3276: 0.0006899677400531552
Position 2484: 0.0006636851565847228
Position 528: 0.0006222572895981214
Position 3735: 0.000607087204904629
Position 487: 0.000596739306812417
Position 4466: 0.0005763133174241156
Position 1715: 0.0005740244292321926
Position 3372: 0.00056891233526285
Position 1597: 0.0005460551874655731
Position 4554: 0.0005395221052031693
Position 3885: 0.0005364401407464229
Position 703: 0.000526735037218954
Position 3002: 0.0004991075129804543
Position 4253: 0.0004989755184395744
Position 2451: 0.0004744889378436586
Position 742: 0.0004632100175853771
Position 2957: 0.0004445100384348535
Position 1926: 0.00044115897274406887
Position 1180: 0.0004332984533836158
Position 4652: 0.0004124888608866623
Position 5958: 0.0004090450385812679
Position 939: 0.00040774255413397373
Position 465: 0.00040144450547436965
Position 1005: 0.00038170161836518807
Position 3226: 0.00037113706889342016
Position 5749: 0.0003540787807241742
Position 4163: 0.00033607382151941005
Position 816: 0.0003100078304611621
Position 2434: 0.00026586949478402
Position 2149: 0.00026369544759942247
Position 6091: 0.00026124536391829915
Position 397: 0.00025724586993231425
Position 5875: 0.00021600595779066754
Position 2186: 0.00021074030095416624
Position 5843: 0.0001908448748035184
Position 274: 0.00017011832219216216
Position 2086: 0.00015150848494431852
Position 629: 0.00014805328503982279
Position 1008: 0.00014803221254802829
Position 975: 0.00014586198198172156
Position 1147: 0.00013975451667557767
Position 992: 0.000134701849534738
Position 2174: 0.0001327039196388499
Position 593: 0.00012859748111971957
Position 5298: 0.0001273690809354935
Position 4559: 0.00012265385929983508
Position 1162: 0.00011850456999074082
Position 671: 0.00011840541290455174
Position 1047: 0.00011619127461563562
Position 1719: 0.00011175257914988623
Position 2621: 0.00010727875364631324
Position 1594: 0.00010255105197637938
Position 3369: 9.931925815675586e-05
Position 2962: 9.425475714842365e-05
Position 1087: 8.936148921398657e-05
Position 3263: 8.026714521663025e-05
Position 2330: 7.121306674260051e-05
Position 3019: 6.574096791311281e-05
Position 633: 6.36136417933367e-05
Position 1076: 5.587912549977625e-05
Position 420: 5.2752156496956696e-05
Position 3071: 4.930961913420816e-05
Position 1785: 4.580893966361872e-05
Position 5932: 4.4399531184942826e-05
Position 5024: 4.42388620473724e-05
Position 1123: 4.223694793418927e-05
Position 3152: 4.087379827189678e-05
Position 555: 3.8621729465914216e-05
Position 3701: 3.541847351453325e-05
Position 411: 3.483148307030968e-05
Position 430: 3.4738876321609e-05
Position 6052: 3.3262582459297124e-05
Position 596: 3.1799982847151584e-05
Position 4132: 3.05807573649398e-05
Position 1108: 2.8495366712131866e-05
