Gene = ATRIP
index = 118
Annotated 5SS: [  360  3440  5169  7682 10680 12717 13179 14062 17144 17395 17925 18346]
Annotated 3SS: [ 3305  4997  7562 10521 12620 13048 13371 17006 17302 17843 18092 18748]
SMsplice 5SS: [  360  3440  7682 12717 14062 14276 17144 17395 17925 18346]
SMsplice 3SS: [ 3305  7562 12620 13970 14168 17006 17302 17843 18092 18748]
top_k =  1000
Partition function (log Z): 10.738742067636958

Sorted 5' Splice Sites (High to Low Probability):
Position 7682: 0.9979298961816785
Position 17144: 0.9918714818998149
Position 360: 0.9057452716325658
Position 17395: 0.9032380068347234
Position 3440: 0.8607219055561464
Position 14062: 0.7839821690395118
Position 18346: 0.6937749014398206
Position 14276: 0.6719542421141985
Position 17925: 0.5833551950854841
Position 13179: 0.4832977505283079
Position 12717: 0.45911649168292196
Position 10680: 0.42837279913079607
Position 14708: 0.40503816796638736
Position 17962: 0.3102131064333944
Position 3845: 0.27761235269000917
Position 16845: 0.26506824244673977
Position 5169: 0.25475177354920914
Position 12890: 0.24333038809114
Position 100: 0.23276509562159173
Position 18288: 0.22411292799502205
Position 11259: 0.2040631106647505
Position 6732: 0.17429681804783728
Position 38: 0.1274334015275525
Position 12840: 0.07427383931625761
Position 16200: 0.07200506890501314
Position 18653: 0.05959382015540425
Position 17655: 0.054983508074916955
Position 13682: 0.04129634145828425
Position 16099: 0.03625492935349406
Position 5523: 0.032946512969776964
Position 14382: 0.028177827121669188
Position 17531: 0.02729997006299706
Position 9041: 0.02630359719156491
Position 928: 0.02434057856419743
Position 3404: 0.021283746477007693
Position 1726: 0.0200536746762501
Position 17933: 0.01853484141301812
Position 18012: 0.016422861306840352
Position 18267: 0.01543270616510732
Position 16633: 0.012963611987059254
Position 2178: 0.0108662219417571
Position 764: 0.009585395793928277
Position 6275: 0.009532275543559123
Position 13694: 0.007107266553821183
Position 18207: 0.006384586331436808
Position 851: 0.005782448870124062
Position 18300: 0.005578153443769966
Position 12175: 0.005506272274713048
Position 10277: 0.00534916068434368
Position 6490: 0.004837789055883868
Position 16431: 0.004752434776884734
Position 11191: 0.004493890065038835
Position 13049: 0.004140259203540353
Position 14387: 0.003870782132237902
Position 516: 0.003798016825437071
Position 14015: 0.003283706731303713
Position 1119: 0.0030983739525424405
Position 2184: 0.002848222741381311
Position 2451: 0.0025618758666663905
Position 14549: 0.0025092358104527876
Position 10667: 0.002452432343026521
Position 12465: 0.0023783657589434085
Position 7331: 0.002206556119696413
Position 2252: 0.0021383609002405537
Position 18017: 0.001972262382674012
Position 13772: 0.0019328751825757598
Position 17929: 0.0019127805116118876
