Gene = MEPCE
index = 835
Annotated 5SS: [2059 3507 3759]
Annotated 3SS: [3287 3631 3870]
SMsplice 5SS: [2059 3507 3759]
SMsplice 3SS: [3287 3631 3870]
top_k =  1000
Partition function (log Z): -1.2096723473038882

Sorted 5' Splice Sites (High to Low Probability):
Position 3759: 0.9964690174731299
Position 3507: 0.969964892462329
Position 2059: 0.7704043073120367
Position 580: 0.17839934270638905
Position 152: 0.07382055681908219
Position 2969: 0.05494851910127368
Position 131: 0.05126952181666018
Position 904: 0.03865960123942069
Position 1656: 0.0276736119091777
Position 167: 0.025706220337207014
Position 584: 0.025682461862711368
Position 4003: 0.02542926033859736
Position 1916: 0.023129742607354536
Position 850: 0.020793010709907078
Position 1223: 0.018894116163784974
Position 110: 0.018730272968063257
Position 27: 0.01829580106403
Position 3190: 0.016831444523575902
Position 1673: 0.016431575715110478
Position 424: 0.015508376562395313
Position 180: 0.014896956495518206
Position 224: 0.01383590080456265
Position 2925: 0.011760894713536646
Position 2095: 0.011115722322626233
Position 189: 0.010765404147722894
Position 3371: 0.010761669193820513
Position 333: 0.010710109334553719
Position 481: 0.00916688894761341
Position 128: 0.009164201028494707
Position 1000: 0.009137994118817409
Position 2906: 0.00819483596082393
Position 2472: 0.007840284325569177
Position 1798: 0.007466684341371078
Position 845: 0.0069924948036067264
Position 1629: 0.0060206906967481995
Position 1066: 0.004024370999876041
Position 2717: 0.0034438667971441717
Position 1779: 0.0029792668874641477
Position 2174: 0.002709753663991062
Position 4383: 0.0026774480244048135
Position 542: 0.0025311313788360964
Position 318: 0.0021613361079897563
Position 3206: 0.001976486622242177
Position 3289: 0.0018692950621262065
Position 2220: 0.001691034560379522
Position 721: 0.0015579950410603363
Position 1747: 0.0012792282392742208
Position 172: 0.0011290081435852248
Position 3476: 0.0010438142831343674
Position 3456: 0.0008871101696930862
Position 211: 0.0007232809872362451
Position 2973: 0.0006638561873920477
Position 3482: 0.0005380499979661259
Position 3943: 0.0004812030794402904
Position 3224: 0.00044306223914875655
Position 67: 0.00043700881948144024
Position 3338: 0.00038361421462399523
Position 2133: 0.0003836072904302225
Position 3993: 0.00031250618345339374
Position 3375: 0.0003026943618977742
Position 3566: 0.0002957947500658507
Position 4215: 0.0002644483160929258
Position 3157: 0.00025830210009026374
Position 2391: 0.00023125374889808697
Position 536: 0.00021775308661914765
Position 3945: 0.00018098833694117126
Position 23: 0.00016240471766760153
Position 3707: 0.00014596295368494885
Position 1374: 0.00014039161107856442
Position 2754: 0.00013434633065736683
Position 1500: 0.00012401693808516314
Position 4349: 0.00012133041568283377
Position 687: 0.00010011157306042437
Position 1372: 9.673855700558679e-05
Position 761: 8.466545734308676e-05
Position 1163: 8.316407155769828e-05
Position 3110: 6.756804458044539e-05
Position 183: 6.285734240135617e-05
Position 1369: 6.172923071135317e-05
Position 1874: 5.174767982772486e-05
Position 3768: 4.4835758390181126e-05
Position 3511: 3.5336786847999925e-05
Position 4122: 1.6168579696285944e-05
Position 1135: 1.377784106334374e-05
Position 3516: 1.280427409424658e-05
Position 3348: 1.1501182732457743e-05
Position 3679: 1.1034902864521496e-05
Position 917: 9.547604268032979e-06
Position 4181: 8.894678741202785e-06
Position 564: 8.056454184853783e-06
Position 456: 6.416579876225646e-06
Position 3413: 6.253850671809682e-06
Position 3345: 5.685547588358704e-06
Position 4029: 4.4615916354538005e-06
Position 3731: 4.0326696937562645e-06
Position 1520: 3.491744435146267e-06
Position 3790: 3.132575423593626e-06
Position 3887: 2.8761298460220783e-06
Position 623: 2.7523449245260547e-06
Position 1400: 2.513480947661357e-06
Position 31: 2.2144028132848096e-06
Position 1032: 2.040835665980947e-06
Position 56: 1.7176919288461694e-06
Position 3924: 1.5480058917017053e-06
Position 3777: 1.1236968474914437e-06
Position 533: 1.072977976575314e-06
Position 59: 1.0095020066946376e-06
Position 620: 6.606060682228577e-07
Position 18: 6.294709198352684e-07
Position 134: 5.301203171286184e-07
Position 417: 4.548930915628861e-07
Position 1106: 3.6167734593588834e-07
Position 1229: 2.9191872150545664e-07
Position 77: 2.46916852580657e-07
Position 268: 1.378893563833078e-07
Position 3832: 1.1123761649936668e-07
Position 3995: 4.631358283540443e-08
Position 3805: 1.5687962097723883e-09
Position 205: 9.754290827221156e-10
Position 80: 8.96361850131227e-10
Position 4130: 8.060279330028026e-10
Position 3684: 2.785651165485109e-10
Position 355: 2.7083972512671247e-10
Position 34: 1.9871027859586266e-11
Position 545: 3.591119396737767e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 3631: 0.9988886410591443
Position 3870: 0.9326886425450448
Position 3287: 0.8964238875566305
Position 1887: 0.161515499829486
Position 1976: 0.13349797512490583
Position 2002: 0.10111750424806092
Position 3361: 0.07461945563025568
Position 2846: 0.06053929458575695
Position 1398: 0.02392789066920708
Position 4079: 0.019021540467738497
Position 4261: 0.016679472705974835
Position 4204: 0.015904890862317608
Position 3055: 0.014148875115271829
Position 3258: 0.012623564075845911
Position 1597: 0.011055593924183744
Position 4417: 0.007377196236671727
Position 2361: 0.00688236027850101
Position 2614: 0.006575343210529624
Position 4110: 0.006274307924796534
Position 4029: 0.005449210456263203
Position 1960: 0.00542100933297079
Position 4473: 0.0052418726450278764
Position 3902: 0.005094487805851437
Position 1732: 0.004146930319891528
Position 1866: 0.0030201589527756863
Position 2547: 0.0029944266506452683
Position 1600: 0.0029016556877708823
Position 3086: 0.002770802483651985
Position 3878: 0.00264914002018001
Position 2651: 0.00252782182897663
Position 1944: 0.0021162424013814736
Position 4155: 0.00189309097706327
Position 1701: 0.0016946308048790568
Position 1779: 0.0016143857797606721
Position 3831: 0.0015526310106190237
Position 2677: 0.001539239735669307
Position 2891: 0.0015209326525506878
Position 4052: 0.0014471436441564206
Position 3009: 0.0012498470551510301
Position 4312: 0.0011610426769776787
Position 1158: 0.0011511401444770416
Position 2780: 0.001021855564321074
Position 3089: 0.0010134488286844534
Position 2697: 0.0009121676394653651
Position 3462: 0.0008071817197120695
Position 4299: 0.0006907652203621649
Position 3398: 0.0006326318703862063
Position 3916: 0.0006065322861645194
Position 2511: 0.000557262929793859
Position 1949: 0.0005456417061650445
Position 4452: 0.0005193896410318228
Position 3939: 0.0004678820518258869
Position 1912: 0.00046025269014797785
Position 4056: 0.0004140225477743262
Position 3309: 0.0004037837634063543
