Gene = AL590714.1
index = 61
Annotated 5SS: [15]
Annotated 3SS: [1920]
SMsplice 5SS: [264]
SMsplice 3SS: [1672]
top_k =  1000
Partition function (log Z): -12.114021170822717

Sorted 5' Splice Sites (High to Low Probability):
Position 264: 0.3959351882985959
Position 291: 0.22577395266524697
Position 908: 0.20106934386544575
Position 370: 0.11262169118314233
Position 426: 0.03378541836031714
Position 266: 0.018364562578157446
Position 1579: 0.01088689232286083
Position 1054: 0.006248493262212466
Position 1012: 0.00484765184878541
Position 311: 0.004771260272605849
Position 1202: 0.0017293558518439766
Position 864: 0.0008713634112192836
Position 723: 0.0007661715022266247
Position 1604: 0.0006070713441237928
Position 1581: 0.00045962975570498283
Position 1086: 0.00034694268801107106
Position 1056: 0.0002773171487062354
Position 1260: 0.0002417878739890307
Position 249: 0.0002150544489781332
Position 125: 0.00020583135038588802
Position 1957: 0.00019321958856320933
Position 178: 0.00016010464497179
Position 591: 0.0001072724054202375
Position 1743: 9.581821180153555e-05
Position 1396: 8.184628371454729e-05
Position 93: 5.3172524722589596e-05
Position 1729: 4.5843805118382175e-05
Position 929: 3.751313037541757e-05
Position 1428: 3.467240419323366e-05
Position 25: 2.340999352080353e-05
Position 1784: 2.3319151156291326e-05
Position 891: 2.2706754925637197e-05
Position 189: 1.8275879694528834e-05
Position 1953: 1.766614487656776e-05
Position 1537: 1.754202999196003e-05
Position 199: 1.527224687682312e-05
Position 374: 1.4598091901473825e-05
Position 621: 1.2919391173011852e-05
Position 1564: 1.146392251151607e-05
Position 543: 1.0212489052843695e-05
Position 1516: 9.017983005500438e-06
Position 169: 8.028808837490259e-06
Position 1482: 7.594807954462362e-06
Position 1073: 6.2387819172616974e-06
Position 1985: 4.572076147645586e-06
Position 665: 3.982195518130071e-06
Position 1135: 3.876431873318693e-06
Position 1145: 3.8540776491298576e-06
Position 337: 3.523036610738854e-06
Position 222: 2.3694432200679284e-06
Position 755: 2.020339299359126e-07
Position 605: 1.832395997121724e-07
Position 443: 9.756038178311698e-08
Position 607: 8.868713039895052e-08
Position 746: 8.357402130362313e-08
Position 1039: 6.825772238319084e-08
Position 555: 6.666341161606525e-08
Position 203: 6.420660788515686e-08
Position 569: 5.484664326854386e-08
Position 49: 5.3879621369065985e-08
Position 843: 2.299050103464269e-08
Position 991: 1.5603205365869605e-08
Position 809: 9.904384311977619e-09
Position 689: 6.1873089128980894e-09
Position 775: 5.9650681448217784e-09
Position 461: 2.7797558512552018e-09
Position 1419: 4.669456277390993e-10
Position 108: 1.9480954437145555e-10
Position 1016: 1.704196562874391e-10
Position 1047: 1.0874300520939339e-10
Position 54: 1.4282825790154442e-11
Position 452: 2.251802368527412e-12
Position 642: 6.182504278935942e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1321: 0.30947763724875854
Position 1672: 0.29442427282351064
Position 425: 0.155601158278716
Position 1234: 0.044276327330621805
Position 1838: 0.039502974725736696
Position 1345: 0.03417485890909931
Position 485: 0.01943119697157096
Position 506: 0.01491306654051877
Position 672: 0.012523597084999186
Position 519: 0.00967240343297412
Position 1784: 0.009283681668369575
Position 2048: 0.009250216381916079
Position 1895: 0.007999542542633506
Position 1629: 0.0077644809274893195
Position 452: 0.004088753100109551
Position 1841: 0.003514946212277341
Position 1713: 0.0033331846728790735
