Gene = C3orf22
index = 201
Annotated 5SS: [ 339 5664 6969]
Annotated 3SS: [5534 6842 8886]
SMsplice 5SS: [ 339 5664 6969]
SMsplice 3SS: [5534 6842 8886]
top_k =  1000
Partition function (log Z): -6.201768950652889

Sorted 5' Splice Sites (High to Low Probability):
Position 5664: 0.9524535121348803
Position 339: 0.8046119982695367
Position 6969: 0.7973224932026939
Position 3175: 0.2982913768785717
Position 5310: 0.12559180309516685
Position 762: 0.11564384151667946
Position 328: 0.10617549994677375
Position 6502: 0.0754647317306435
Position 2938: 0.05881212263848675
Position 541: 0.05115399390038792
Position 787: 0.04532748449644468
Position 3638: 0.038047677597514054
Position 2779: 0.03228831060022159
Position 4294: 0.030355357960375473
Position 6356: 0.026725054769057614
Position 5343: 0.023695445191949282
Position 1623: 0.02195734109917994
Position 71: 0.018377015746384527
Position 1672: 0.01666880977571839
Position 2693: 0.014159602359109996
Position 7630: 0.012454719617771476
Position 6936: 0.011877629730349766
Position 5609: 0.01166196788300562
Position 549: 0.011457506927390492
Position 940: 0.008884122382783115
Position 386: 0.0072792741264060485
Position 1295: 0.007036585418148586
Position 3474: 0.006923083226035093
Position 4323: 0.005883828539087733
Position 8686: 0.005295604577056894
Position 2771: 0.004947493554325711
Position 1291: 0.004688314060179873
Position 5049: 0.004422734136558625
Position 5429: 0.004072556428003395
Position 1142: 0.003678565076648586
Position 2665: 0.003501998802617153
Position 5316: 0.003259387153451802
Position 536: 0.0031521174376101637
Position 5997: 0.0030945557412697805
Position 8522: 0.002683769718253192
Position 803: 0.00237455831409933
Position 5128: 0.0022531028549125985
Position 19: 0.0019478825535068122
Position 2845: 0.0015681785026925247
Position 4280: 0.0013073023679712784
Position 7695: 0.0012629047888127196
Position 3560: 0.001125010026401699
Position 7718: 0.0011159304272047052
Position 3594: 0.0010704977059818282
Position 6683: 0.0009179189590056388
Position 382: 0.0008694627811814571
Position 1631: 0.0008592938277449828
Position 808: 0.0008004207817420783
Position 1828: 0.0007687852138942859
Position 719: 0.0007567855696246807
Position 1303: 0.0007204927170178161
Position 5132: 0.000663019918629169
Position 2791: 0.0005625321611726863
Position 137: 0.0004305577546175781
Position 8755: 0.00040570152277262636
Position 8725: 0.00038992343405508476
Position 7701: 0.00034077931483258116
Position 5975: 0.000282005523445989
Position 5658: 0.00012489555537388282
Position 1815: 0.00012246993108295685
Position 5709: 5.282979122659283e-05
Position 739: 4.7114643010837565e-05
Position 701: 4.2635634912685565e-05
Position 2461: 2.978902306505107e-05
Position 516: 2.6474803564672177e-05
Position 1184: 2.5842587450680356e-05
Position 1820: 2.560283718909074e-05
Position 1804: 1.966327873143036e-05
Position 486: 1.4806808101660703e-05
Position 190: 1.1110485716017164e-05
Position 5652: 1.091623722658978e-05
Position 40: 1.0651451912453102e-05
Position 5865: 9.834130061797896e-06
Position 104: 8.608898801030187e-06
Position 503: 8.42255702068333e-06
Position 556: 7.340358626785641e-06
Position 1201: 6.818643911209708e-06
Position 208: 5.9060734400841174e-06
Position 343: 5.191229112707777e-06
Position 5548: 4.485292177452601e-06
Position 699: 3.151903619920804e-06
Position 413: 2.994408084424453e-06
Position 76: 2.5166362870104793e-06
Position 438: 2.1437794586399744e-06
Position 149: 1.9751756392967533e-06
Position 68: 1.8842234059310675e-06
Position 356: 1.7652462987909982e-06
Position 604: 1.34845878046202e-06
Position 922: 7.689591445461939e-07
Position 1204: 4.4329643060601753e-07
Position 621: 4.0068820356241015e-07
Position 309: 3.8376246050710943e-07
Position 27: 2.8941866749668735e-07
