Gene = RPN1
index = 1206
Annotated 5SS: [  310  5931 13051 18902 20899 24117 24976 25316 28686]
Annotated 3SS: [ 5865 12743 18691 20705 24016 24836 25195 28439 30255]
SMsplice 5SS: [  310  5931 12840 13051 18902 24117 24976 25316 28686]
SMsplice 3SS: [ 5865 12743 12924 18691 24016 24836 25195 28439 30255]
top_k =  1000
Partition function (log Z): 11.426574079862144

Sorted 5' Splice Sites (High to Low Probability):
Position 25316: 0.9985297777898797
Position 24976: 0.9786529330154653
Position 24117: 0.9665568408613229
Position 5931: 0.9572353395030161
Position 18902: 0.9223944879478655
Position 310: 0.8658882740950996
Position 13051: 0.8259172125729725
Position 28686: 0.6139026134826496
Position 5678: 0.5335971924221843
Position 20899: 0.42288171056136353
Position 12840: 0.3566234960686267
Position 24436: 0.30255944521793704
Position 6315: 0.2517349802236704
Position 20913: 0.14413968044980888
Position 193: 0.11854658184118934
Position 30593: 0.11765689406631995
Position 26495: 0.10764428951261244
Position 28467: 0.09780230629767636
Position 9844: 0.07351739838397765
Position 6798: 0.07175805712182629
Position 26136: 0.071184273404951
Position 516: 0.06632961184307622
Position 28550: 0.06573326105000257
Position 6151: 0.05634381044255058
Position 17387: 0.04442158125502613
Position 16254: 0.043883760556854445
Position 24521: 0.042909031526608854
Position 24580: 0.04272183672866457
Position 3805: 0.04150666310815119
Position 18777: 0.037482985054805865
Position 10866: 0.03293048738099151
Position 3799: 0.027574025822772876
Position 5902: 0.024969342888499613
Position 6461: 0.022845406415690647
Position 6500: 0.022693741301259802
Position 1125: 0.022207254383985995
Position 8788: 0.021731693656317407
Position 1778: 0.021233000071986443
Position 29815: 0.018404948241283206
Position 26215: 0.017087747865590756
Position 15874: 0.016400512076424994
Position 20323: 0.016045913863501036
Position 5924: 0.014927793817544388
Position 4865: 0.014548621526209147
Position 24949: 0.01453090336582066
Position 28627: 0.011889631842630323
Position 11521: 0.011582562978031948
Position 25926: 0.010520343767898307
Position 2414: 0.010406628978553717
Position 1985: 0.010366318142776734
Position 29600: 0.010348183589221373
Position 3841: 0.0101487349630044
Position 23894: 0.009187542062733787
Position 30171: 0.009079551290220507
Position 1633: 0.008913285810071555
Position 24484: 0.00884396764744994
Position 16324: 0.00866256340064048
Position 25892: 0.008501552206968849
Position 12622: 0.008343034894323774
Position 1960: 0.008039338547285488
Position 25559: 0.006407013046242979
Position 29472: 0.005727653714829674
Position 30469: 0.005429431357105849
Position 27083: 0.005273267739902514
Position 5291: 0.005054423044476129
