Gene = EXOSC3
index = 519
Annotated 5SS: [ 337 1144 3072]
Annotated 3SS: [ 993 2919 4176]
SMsplice 5SS: [ 337 3072]
SMsplice 3SS: [2919 3180]
top_k =  1000
Partition function (log Z): -4.85014490599906

Sorted 5' Splice Sites (High to Low Probability):
Position 3072: 0.9489058843474092
Position 337: 0.6282728169478536
Position 558: 0.5353262446463377
Position 1144: 0.4454105993163364
Position 4400: 0.4417331093053672
Position 4783: 0.23442242260023607
Position 674: 0.19675475749667407
Position 199: 0.08398384797376245
Position 3286: 0.05811278868120236
Position 104: 0.05800130653827075
Position 2826: 0.040042736440753665
Position 1924: 0.037681095474240055
Position 934: 0.022178575182693082
Position 2182: 0.015639522623640347
Position 258: 0.014276346491663084
Position 1112: 0.012709499082059332
Position 2630: 0.010773713260681576
Position 2283: 0.010742328485553237
Position 361: 0.009912537719802939
Position 1076: 0.009851936248376564
Position 3035: 0.00966770843909279
Position 910: 0.007873728262075703
Position 91: 0.0066967943978070675
Position 2849: 0.0066679581201729106
Position 86: 0.006488221813900118
Position 2287: 0.006132010366272925
Position 4434: 0.005707504163668624
Position 947: 0.004939288196719294
Position 1592: 0.004881373722982097
Position 1527: 0.004491827547544472
Position 3798: 0.004445587949644869
Position 369: 0.0030898239053884866
Position 3193: 0.0023249820910259985
Position 3770: 0.0018918058417491258
Position 3494: 0.0016321372285774192
Position 2380: 0.0015489139869120047
Position 305: 0.001166610821329559
Position 215: 0.0010142476135055756
Position 2372: 0.0009750600936592369
Position 3049: 0.0008233555586774756
Position 378: 0.000703463978805
Position 1861: 0.0006720429617314601
Position 2803: 0.0006338164897204714
Position 1485: 0.0005626620190850203
Position 2980: 0.000507363497560887
Position 853: 0.0004800793300009131
Position 208: 0.0004682111885165745
Position 2401: 0.00046721191253242775
Position 4404: 0.00038608144618584937
Position 5195: 0.0002982359670131688
Position 724: 0.0002956180206199492
Position 3276: 0.00025460203869045474
Position 993: 0.0002494678746485419
Position 2548: 0.0002302949669822825
Position 2465: 0.00022610459159451516
Position 4469: 0.00021567230960621724
Position 4577: 0.00020522743737254017
Position 4477: 0.0001938757178137596
Position 2087: 0.00019288386171336535
Position 79: 0.0001700488980395371
Position 3660: 0.0001698893143408724
Position 152: 0.0001445379311673685
Position 316: 0.0001188437133482612
Position 775: 0.0001124357917645852
Position 168: 0.0001100427001443545
Position 4384: 9.750237855599703e-05
Position 3551: 5.7646463406011525e-05
Position 358: 4.8977853590678896e-05
Position 781: 4.5502548915081804e-05
Position 94: 4.2035418698326166e-05
Position 27: 3.8665773013657774e-05
Position 654: 3.4583392612661516e-05
Position 250: 3.153790889489738e-05
Position 1531: 1.1994906542920856e-05
Position 1018: 8.513718803051885e-06
Position 233: 6.03166994994647e-06
Position 375: 5.2105180689971766e-06
Position 307: 4.158618729389421e-06
Position 609: 2.7579599348864943e-06
Position 3017: 2.6878507875118243e-06
Position 31: 2.5031694150101603e-06
Position 3076: 2.1723620779895887e-06
Position 873: 1.8904329576853044e-06
Position 2916: 1.098801703319898e-06
Position 3264: 4.4560807143354997e-07
Position 1003: 4.0822077642315304e-07
Position 272: 2.922864968289512e-07
Position 157: 1.901453016225219e-07
Position 499: 1.8321132738378749e-07
Position 1138: 1.7663678331878638e-07
Position 3128: 1.0039868094659658e-07
Position 459: 9.972245738824193e-08
Position 436: 9.899980928345477e-08
Position 3266: 7.763335031399296e-08
Position 467: 6.897960944793085e-08
Position 189: 5.452860103239483e-08
Position 574: 5.261494247051347e-08
Position 290: 5.2054036089712776e-08
Position 1060: 2.8544928041083062e-08
Position 205: 1.8767173312650986e-08
Position 721: 1.3278774906905526e-08
Position 562: 1.315250543623692e-08
Position 547: 1.2250268331224367e-08
Position 644: 7.403481337061969e-09
Position 602: 6.2210742093150194e-09
Position 638: 7.326326514861835e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2919: 0.9419403766891294
Position 4176: 0.5250173179947079
Position 993: 0.4488638990716151
Position 491: 0.34576700113224246
Position 5042: 0.2597847004838883
Position 4698: 0.20278868672869366
Position 3180: 0.1934576351105104
Position 441: 0.18339964597151093
Position 4863: 0.1493733085091658
Position 5241: 0.05022819971775235
Position 3342: 0.048110261657107925
Position 4076: 0.045558839196517306
Position 4999: 0.03704470152939255
Position 4646: 0.03486496425899887
Position 3994: 0.026978059854096674
Position 4313: 0.024922440791299343
Position 1833: 0.02319549868849041
Position 2695: 0.021591500898848235
Position 818: 0.020473437726623217
Position 2764: 0.020337558017485734
Position 3586: 0.014969746065127599
Position 2084: 0.014297532210235529
Position 5136: 0.01426064241577225
Position 1752: 0.013586959917476682
Position 2154: 0.013452491553461877
Position 2962: 0.012805588452057756
Position 4490: 0.011337084370896484
Position 1111: 0.011262888446687543
Position 4009: 0.010099371475845153
Position 2667: 0.009010075678024329
Position 5192: 0.008711077743518147
Position 2484: 0.00795270398057375
Position 668: 0.006817770451525322
Position 5171: 0.006602510431739774
Position 2260: 0.0059954508289401885
Position 5338: 0.005690657315973565
Position 594: 0.004942279768734521
Position 4238: 0.004866144909642723
Position 4665: 0.0048536307817232775
Position 4866: 0.0046764796436373456
Position 728: 0.004621992977290254
Position 3634: 0.004426498496254425
Position 3364: 0.0041907868294871415
Position 2943: 0.004162640137824624
Position 509: 0.0040496141985007375
Position 3968: 0.0040108705371367705
Position 1467: 0.003967910112308636
Position 3143: 0.0032886005833867686
Position 4207: 0.002877314387648742
Position 4947: 0.0028722680418736724
Position 1785: 0.002809637074132876
Position 3689: 0.0026800082550311336
Position 760: 0.0023838214688819397
Position 5022: 0.002334677435830519
Position 591: 0.0023344172807603218
Position 1003: 0.00218083098117607
Position 2993: 0.002153344566652989
Position 2514: 0.0019768619737089528
Position 4399: 0.0019073931266722463
Position 4030: 0.00185320582020163
Position 451: 0.0017783515585762435
Position 1403: 0.0017596496452251618
Position 853: 0.0017469900369549984
Position 1234: 0.0017208897391762248
Position 4288: 0.001679789947586778
Position 2634: 0.0015857384570568984
Position 673: 0.0015757947450937028
Position 873: 0.0014326316945841076
Position 5266: 0.0014238285706506943
Position 4602: 0.0013446503247758201
Position 4587: 0.0013045555544439697
Position 3619: 0.0012744359673508877
Position 279: 0.0012561509388961264
Position 4670: 0.0012512703015384848
Position 4433: 0.001198006736763179
Position 2341: 0.001136928447243441
Position 4779: 0.0011363529980098872
Position 4608: 0.0011206248439186476
Position 4316: 0.0011135428164101454
Position 4337: 0.0010410359733556101
Position 4702: 0.0010384777382103849
Position 1396: 0.0010267008727949073
Position 789: 0.001002540222495419
Position 4821: 0.00098140541896424
Position 493: 0.0009577154185265813
Position 3493: 0.0009495734078217186
Position 4234: 0.0009292222643046001
Position 1453: 0.0009048198790509608
Position 5288: 0.0008261788203009246
Position 4034: 0.0008150634636419201
Position 185: 0.000801270631710544
Position 1030: 0.0007992845080473434
Position 4512: 0.0007901758281100843
Position 4037: 0.0006899505108180274
Position 1960: 0.0006775923972435802
Position 4766: 0.0006707304572137831
Position 3279: 0.000610926009479835
Position 258: 0.0006048798339883804
Position 650: 0.0005920305923748267
Position 1530: 0.0005918618090933626
Position 3916: 0.000540265103323736
Position 3864: 0.0004994094388203553
Position 4634: 0.00045927123579292937
Position 3604: 0.0004500308596464819
Position 1757: 0.00043373053720793196
Position 3182: 0.00042316790077544643
Position 2090: 0.00038248705762420476
Position 1623: 0.0003590716444615542
Position 1923: 0.00035281439645058776
Position 887: 0.00030818315344276404
Position 3261: 0.000303771619676004
Position 4184: 0.00030348073638893905
Position 4285: 0.00027827915705094195
Position 411: 0.0002699756410354361
Position 4746: 0.00025194880197911874
Position 3150: 0.0002501711068789387
Position 764: 0.00024080622016705878
Position 330: 0.0002350692424771872
Position 3310: 0.00023248123462975013
Position 3740: 0.00022385565569432259
Position 4016: 0.0002177401930629694
Position 3473: 0.0002075157034904729
Position 396: 0.0002072648441684713
Position 1273: 0.00020501232821917297
Position 4460: 0.0001863567039838819
Position 574: 0.00017965788509532535
Position 1036: 0.0001738698803421248
Position 2798: 0.00015209332362673675
Position 791: 0.00014656003369273627
Position 1060: 0.00014534736999987301
Position 3400: 0.00014455120453023813
Position 415: 0.00014134513213473845
Position 3974: 0.00013662210401359782
Position 3049: 0.00013511919785140562
Position 615: 0.00013309670212389733
Position 517: 0.0001303151755351324
Position 327: 0.00011890910139051649
Position 2216: 9.499371907986448e-05
Position 408: 9.108134295529205e-05
Position 3778: 8.865927158565622e-05
Position 1591: 8.460837145023304e-05
Position 462: 8.1036634918041e-05
Position 826: 6.512017787483227e-05
Position 1678: 5.900439298444164e-05
Position 4463: 4.791747212690514e-05
Position 3737: 4.5404799655560065e-05
Position 3030: 3.9547970939801825e-05
Position 3414: 3.726324254270716e-05
Position 3756: 3.622730042971098e-05
Position 157: 3.545482718571644e-05
Position 3512: 2.9452918358047586e-05
Position 282: 2.438525680333037e-05
Position 1192: 2.276135632010915e-05
Position 766: 2.0579361364417696e-05
Position 296: 1.6502462556842583e-05
Position 290: 1.551142666101987e-05
Position 3068: 1.029476224958859e-05
Position 369: 7.223056840823931e-06
Position 690: 7.042851492824272e-06
Position 1507: 6.636530297718e-06
Position 829: 6.116193773599766e-06
Position 129: 5.335398310877346e-06
Position 453: 5.20826141262352e-06
Position 933: 5.132773065519625e-06
Position 393: 4.518048705334376e-06
Position 535: 4.451049046002556e-06
Position 1009: 4.097509559993393e-06
Position 526: 4.021908364411118e-06
Position 910: 3.326179091779515e-06
Position 1877: 3.059405181674458e-06
Position 1473: 2.8649312134695188e-06
Position 413: 2.2081287741718715e-06
Position 628: 2.0324769044212567e-06
Position 333: 2.019122359829022e-06
Position 187: 2.0127714339296623e-06
Position 425: 1.5778568234382639e-06
Position 562: 1.489562136349637e-06
Position 538: 1.339178929940196e-06
Position 1900: 1.0692650529265212e-06
Position 609: 1.0208536998837244e-06
Position 622: 9.838748834560223e-07
Position 1130: 7.878874922278781e-07
Position 554: 6.355535718067638e-07
Position 381: 4.99646463412263e-07
Position 523: 4.017766932093774e-07
Position 654: 3.52542011987734e-07
Position 1244: 2.918400180126853e-07
Position 173: 2.639236061811742e-07
Position 373: 1.9182833828855027e-07
Position 132: 1.8263562615491255e-07
Position 355: 1.383719203138981e-07
Position 162: 8.385998767803145e-08
Position 921: 4.3921870842534686e-08
Position 1048: 1.9858223119476958e-08
Position 540: 7.3104461701109425e-09
Position 142: 4.7163465031415876e-09
Position 617: 4.673490845991488e-09
Position 1076: 4.369855808826484e-09
Position 111: 2.9832591741594716e-09
Position 108: 1.31838984952575e-09
Position 90: 7.982911770301823e-10
Position 375: 2.395116254315026e-10
Position 341: 6.5289965024808025e-12
