Gene = SMC5
index = 1277
Annotated 5SS: [  302  5484  9014 18511 19664 21938 23622 27310 39260 41239 46399 55875
 56617 59726 60002 64645 65182 85308 87688 88200 88756 89077 91332 91510]
Annotated 3SS: [ 5341  8960 18347 19528 21796 23459 27237 39003 41083 46284 55779 56483
 59551 59831 64520 65058 85181 87642 88103 88650 88956 91151 91413 93228]
SMsplice 5SS: [  302  2845  4988  5484  8715 18511 19664 21938 23622 25241 25499 26078
 39260 41239 46399 55875 56617 59726 60002 64645 65182 85308 88756 89077
 91332 91510]
SMsplice 3SS: [ 2736  4708  5341  8598 18347 19528 21796 23459 25043 25420 25948 39003
 41083 46284 55779 56483 59551 59831 64520 65058 85181 88650 88956 91151
 91413 93228]
top_k =  1000
Partition function (log Z): 8.42271147812295

Sorted 5' Splice Sites (High to Low Probability):
Position 41239: 0.9999920793137568
Position 55875: 0.9976915392085671
Position 60002: 0.9970540339099062
Position 5484: 0.9900972303141818
Position 23622: 0.9739114811215719
Position 64645: 0.9489094891428353
Position 18511: 0.948696118057042
Position 59726: 0.9447864515639891
Position 19664: 0.9217465983813933
Position 21938: 0.909754768693275
Position 302: 0.8979100241264342
Position 26078: 0.8063360603741134
Position 2845: 0.7859152895339124
Position 4988: 0.749008232994301
Position 25499: 0.742557393736854
Position 8715: 0.7312182149739976
Position 65182: 0.5840415993408639
Position 29457: 0.5760711852619514
Position 56617: 0.5674038397609206
Position 25241: 0.5562040029681532
Position 39260: 0.4754253994793312
Position 27310: 0.4304494238067661
Position 38166: 0.4204904638986426
Position 27446: 0.3706259384799976
Position 22637: 0.29599185519021737
Position 57314: 0.28958414322775144
Position 23166: 0.28350214834399967
Position 56112: 0.280276000277156
Position 23291: 0.26852202791823226
Position 3068: 0.2325954922088391
Position 60625: 0.2125715744267406
Position 4211: 0.20533422239842813
Position 56035: 0.2052882282580624
Position 23862: 0.20233815057608404
Position 56714: 0.19996932475829005
Position 24189: 0.19354628153657064
Position 3064: 0.1911699258853619
Position 19349: 0.17371001798755184
Position 3046: 0.1710413049126503
Position 9014: 0.16163417527915638
Position 52084: 0.15890064753418184
Position 79182: 0.15813852197482928
Position 24960: 0.14470647405462786
Position 24724: 0.14438219590861845
Position 56313: 0.12661488449076896
Position 1196: 0.12437170977693843
Position 8711: 0.11584131230045895
Position 42556: 0.08821889891913014
Position 4192: 0.0800117125131247
Position 25509: 0.0716057711791699
Position 63039: 0.06111447734532485
Position 64650: 0.047952784822615405
Position 21591: 0.04582482023191215
Position 337: 0.04451457261487693
Position 15816: 0.04178947674605488
Position 8486: 0.03878727347139807
Position 58748: 0.03434472125456741
Position 25235: 0.033202513150315784
Position 62574: 0.030719937736464056
Position 3832: 0.028405565879871114
Position 64420: 0.02643809110864193
Position 23236: 0.025416922898662486
Position 28480: 0.024190480179843248
Position 22667: 0.0241137652981145
Position 25144: 0.02409081722752927
Position 79198: 0.02378249119371318
Position 27918: 0.022877437255233245
Position 777: 0.021692335788545538
Position 714: 0.02015032013111371
Position 23882: 0.019596432190583567
Position 17734: 0.01939577564555834
Position 62097: 0.018921850719707575
Position 21551: 0.018475169920802857
Position 5238: 0.01806189611526611
Position 27315: 0.01640028053583757
Position 10287: 0.01571985119234997
Position 19451: 0.015398397576953706
Position 28173: 0.015077343190326688
Position 62183: 0.01495660052832921
Position 12962: 0.01463248728368478
Position 9565: 0.01459425361778655
Position 24949: 0.013701240580894647
Position 9160: 0.013191913915477426
Position 1540: 0.013189929979941317
Position 57660: 0.013109497724465355
Position 60256: 0.013009241637358764
Position 6047: 0.012454176145764202
Position 21963: 0.012173651966533776
Position 59599: 0.012003620086574974
Position 64821: 0.011133608371746078
Position 907: 0.010893154933085847
Position 23388: 0.010691637924282502
Position 1097: 0.010635659150210162
Position 4785: 0.010629835680598065
Position 747: 0.010576480825574478
Position 8543: 0.009007618523352473
Position 329: 0.008899534380231765
Position 2498: 0.008792399841650806
Position 4842: 0.008210897993117137
Position 25784: 0.0081910002719648
Position 23526: 0.008149113228846629
Position 2454: 0.00789156549354309
Position 25115: 0.007319713740006133
Position 62022: 0.007205241067203581
Position 77: 0.007088335832272874
Position 2217: 0.007062276234090316
Position 18638: 0.007031868303564634
Position 58500: 0.006869939127028676
Position 25514: 0.00646631517835277
Position 198: 0.00638493903147896
Position 392: 0.006277191412889088
Position 12509: 0.006102611447674227
Position 4813: 0.006080251733783622
Position 56855: 0.00586938226370043
Position 56240: 0.005787017820323414
Position 67216: 0.005519567990161731
Position 2289: 0.005263553377256178
Position 18481: 0.005257553313197472
Position 56921: 0.00518695556969011
Position 64143: 0.004628697910739584
Position 5616: 0.004577339713527412
Position 67385: 0.004573536502178383
Position 22316: 0.004357820390870309
Position 41828: 0.004102326272475354
Position 27131: 0.0039698374081904835
Position 57526: 0.003534744370856739
Position 25953: 0.003531511767793074
Position 3117: 0.0033943796242366276
Position 27098: 0.002638980233420845
Position 561: 0.002596972799393588
Position 25793: 0.002456409815293245
Position 41412: 0.00232765039999637
Position 7331: 0.0023263922763729116
Position 22356: 0.0022916485108587193
Position 60497: 0.0020341998129437097
Position 41453: 0.0019978400058118374
Position 5087: 0.0019167098224092713
Position 1381: 0.0018757708309676585
Position 23256: 0.0018572471198576397
Position 2146: 0.001826070855653613
Position 69423: 0.0017970351397248326
Position 23422: 0.001637052187855244
Position 27094: 0.0015499816085990047
Position 2451: 0.0014915402005030054
Position 22358: 0.0014195188759406423
