Gene = IL3
index = 693
Annotated 5SS: [ 340  480 1873 2039]
Annotated 3SS: [ 437 1782 1996 2139]
SMsplice 5SS: [ 340  480 1873 2039]
SMsplice 3SS: [ 437 1782 1996 2139]
top_k =  1000
Partition function (log Z): 2.0885333374875596

Sorted 5' Splice Sites (High to Low Probability):
Position 340: 0.9783415727024269
Position 1873: 0.9679120453415344
Position 480: 0.9305419274537955
Position 2039: 0.8880845574944897
Position 767: 0.12703332094513173
Position 1222: 0.09759164418848511
Position 743: 0.04708601350492693
Position 522: 0.033968846030672795
Position 217: 0.009770420774667934
Position 1892: 0.0064908105298734425
Position 1711: 0.003667293526434169
Position 582: 0.0023756484799296587
Position 2165: 0.0019413169605990662
Position 778: 0.0016797226433335982
Position 274: 0.001101021732188166
Position 372: 0.001062269922137083
Position 1689: 0.0008921566260201805
Position 1202: 0.0006618593356365154
Position 572: 0.0005619708752030789
Position 1885: 0.0004067781293277755
Position 1877: 0.0003378562212417845
Position 1705: 0.00027503828665213645
Position 1055: 0.00026760002017312424
Position 1592: 0.00018068449677854454
Position 3: 0.00015223929479435226
Position 1469: 0.00013375485768281415
Position 1061: 9.317794155821087e-05
Position 2270: 7.951646593759419e-05
Position 667: 5.8422664211506736e-05
Position 1367: 5.693084669686746e-05
Position 536: 5.586857890693516e-05
Position 633: 4.0240697029586116e-05
Position 1167: 3.92213286326504e-05
Position 2084: 3.728172888749554e-05
Position 344: 3.6831970856506056e-05
Position 2409: 3.5255479225736155e-05
Position 1008: 3.025535070680014e-05
Position 10: 2.9191487336473306e-05
Position 2453: 2.3420102605978072e-05
Position 2263: 2.2267315693760794e-05
Position 962: 1.857641786458328e-05
Position 2346: 1.5215081447849737e-05
Position 854: 1.4730094814154176e-05
Position 2432: 1.2269052074469698e-05
Position 495: 1.1127607898697416e-05
Position 2458: 9.260803039059945e-06
Position 1907: 8.856699946688608e-06
Position 2503: 8.848544346242644e-06
Position 2499: 8.66742630027647e-06
Position 1098: 8.505808429069392e-06
Position 71: 7.979587390497703e-06
Position 1744: 6.4135272567514e-06
Position 601: 6.11602458470714e-06
Position 1335: 6.08518938014253e-06
Position 917: 5.833132423971578e-06
Position 157: 3.077691039396455e-06
Position 74: 2.8511579215587877e-06
Position 1496: 2.4305761492272994e-06
Position 639: 2.348871599552954e-06
Position 823: 2.281920360423502e-06
Position 2128: 2.2690228299920826e-06
Position 773: 2.219786000078064e-06
Position 1835: 1.5624856515249989e-06
Position 609: 1.3167039639275524e-06
Position 1905: 8.199086898171216e-07
Position 2010: 4.509490361969345e-07
Position 1728: 3.802153236306363e-07
Position 2046: 3.113821977711556e-07
Position 974: 2.532528535156275e-07
Position 898: 2.1867503146370623e-07
Position 1006: 2.0028097378049523e-07
Position 112: 1.730934542719623e-07
Position 927: 1.2442160122742616e-07
Position 736: 9.337590208671459e-08
Position 991: 7.773116005321203e-08
Position 911: 5.989864566985472e-08
Position 935: 2.775396679349297e-08
Position 930: 1.2833215671163509e-08
Position 771: 8.447057375463536e-09
Position 382: 5.914235056516749e-09
Position 379: 5.261687279725187e-09
Position 1983: 1.4288294863215455e-09
Position 921: 4.128649539288451e-11
Position 193: 3.387102319268322e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 437: 0.9825822456599923
Position 1782: 0.9674127999269277
Position 1996: 0.8847705420455743
Position 2139: 0.8783744709448743
Position 580: 0.09999958025741532
Position 1083: 0.09347106566647126
