Gene = TNFSF4
index = 1466
Annotated 5SS: [  290 18793]
Annotated 3SS: [18743 20447]
SMsplice 5SS: [  290 18793 20644]
SMsplice 3SS: [18743 20447 22837]
top_k =  1000
Partition function (log Z): -6.13994277100855

Sorted 5' Splice Sites (High to Low Probability):
Position 18793: 0.9950996311280054
Position 290: 0.9889779630633337
Position 10908: 0.5199359784623487
Position 20644: 0.46469958377078285
Position 20639: 0.3839439700026899
Position 11366: 0.3801848872171578
Position 11588: 0.3438695302664533
Position 7029: 0.3411438199876523
Position 8115: 0.22511079126936107
Position 11553: 0.18818774408477232
Position 501: 0.18113066121677354
Position 21785: 0.15865187607613251
Position 22407: 0.15261435908494125
Position 20186: 0.14472454285892378
Position 12971: 0.1441304623886614
Position 2003: 0.13899136868652187
Position 1346: 0.10520337537209398
Position 22974: 0.09486956538218332
Position 7061: 0.08167992916510712
Position 22243: 0.06908906719511335
Position 19768: 0.06750096183404963
Position 22402: 0.05909517556371136
Position 12904: 0.05806430672214438
Position 12908: 0.05177874492870462
Position 22369: 0.051262658441486586
Position 20209: 0.051023290260529736
Position 11548: 0.04950862053454571
Position 560: 0.04165013742105385
Position 19478: 0.03941583359463152
Position 752: 0.03446743781991923
Position 20082: 0.02744282320996622
Position 3662: 0.017472876373558266
Position 1650: 0.01165253931669739
Position 15128: 0.01045671491961668
Position 485: 0.009088560040540683
Position 3130: 0.008600791027776916
Position 10861: 0.007484231982936444
Position 12691: 0.006728531839002159
Position 724: 0.005770135852048077
Position 20507: 0.005112112349171586
Position 779: 0.0049742584871236796
Position 1827: 0.004380718927708372
Position 3477: 0.003647926853933343
Position 19689: 0.003270785141511248
Position 21156: 0.0028513872452605293
Position 1209: 0.0028377514453420388
Position 9322: 0.002757303279811072
Position 21258: 0.0026405330103629557
Position 5763: 0.002063938310650873
Position 7047: 0.0018326259107392323
Position 10867: 0.0017775814137623942
Position 8599: 0.0017663822376701803
Position 20388: 0.0016431638421277289
Position 4732: 0.0015952434299270066
Position 167: 0.0009926087841005287
Position 10347: 0.0009234406916878074
Position 8506: 0.0009113213946802151
Position 224: 0.0009023737287052968
Position 10818: 0.0008464750516421027
Position 22698: 0.0007762899330151448
Position 9098: 0.0007598421346914157
Position 9368: 0.0007575272416821826
Position 8475: 0.0007158094771009875
