Gene = BRAT1
index = 139
Annotated 5SS: [  241  1423  8404 10819 12138 12524 13608 14010 14430 14749 15942 16184
 16549]
Annotated 3SS: [ 1279  8248 10670 11764 12403 13515 13890 14242 14674 15838 16084 16375
 16962]
SMsplice 5SS: [  241  1423 10819 14010 14430 14749 15942 16184 16549]
SMsplice 3SS: [ 1279 10670 13890 14242 14674 15838 16084 16375 16962]
top_k =  1000
Partition function (log Z): 16.41843903750876

Sorted 5' Splice Sites (High to Low Probability):
Position 14749: 0.9825012875605964
Position 10819: 0.9783237853384871
Position 1423: 0.9693015807109148
Position 241: 0.9689096917499206
Position 14430: 0.9579666276414911
Position 15942: 0.9388875414374384
Position 16184: 0.9296565759162213
Position 14010: 0.7421374172235814
Position 8404: 0.6151342928476226
Position 16549: 0.6014959982721947
Position 13608: 0.5840516031204533
Position 12524: 0.4640874022435525
Position 15215: 0.27145898760187304
Position 14957: 0.25519447934575407
Position 12046: 0.22224299921366697
Position 17140: 0.22178347276844798
Position 13770: 0.21802486140667734
Position 14014: 0.21127165100730178
Position 15128: 0.17227481923653348
Position 11974: 0.1686194534273509
Position 14898: 0.13382108615572927
Position 12138: 0.10324361380115216
Position 4166: 0.0777315798566115
Position 11867: 0.07507488148395856
Position 6662: 0.059994258291475144
Position 16132: 0.05714742361290585
Position 12969: 0.04433443554905034
Position 4839: 0.04095580839369684
Position 12042: 0.03842410462522737
Position 14071: 0.03610758554381922
Position 15279: 0.03329783310996734
Position 16414: 0.03140874950945866
Position 12108: 0.028963360570513234
Position 11900: 0.02598123877889786
Position 1675: 0.023230642275333897
Position 687: 0.0222189878954659
Position 1207: 0.020695388458958453
Position 13586: 0.01904496608477729
Position 12749: 0.018234873804486167
Position 512: 0.01771312077085805
Position 10982: 0.01669807352824303
Position 8443: 0.016025211847128004
Position 13808: 0.015972317184251954
Position 15763: 0.014804143037806927
Position 14933: 0.012627291774800256
Position 17465: 0.010912271905940723
Position 6334: 0.00893669197828111
Position 10039: 0.00875085355214883
Position 11151: 0.008561991069284501
Position 270: 0.00796046575931588
Position 9920: 0.007831361764321693
Position 9864: 0.0073986865995822985
Position 12663: 0.0071922848877618625
Position 15393: 0.006762458396660808
Position 14058: 0.00562321545149854
Position 12934: 0.00558074139310982
Position 13161: 0.005502864118363107
Position 14988: 0.005230820696616375
Position 16835: 0.005167160381541781
Position 14443: 0.005112663579251403
Position 13793: 0.005068465559054856
Position 13815: 0.004676242078329684
Position 16889: 0.0041933750414528
Position 16198: 0.004010047822777516
Position 16787: 0.0035812172605918817
Position 12171: 0.0035148662002666455
Position 9413: 0.003308906423870076
Position 177: 0.00291830139987387
Position 276: 0.002778054599592335
Position 1136: 0.002549659536659954
Position 1159: 0.002417680620881594
Position 10823: 0.0022380853697822408
Position 504: 0.0022207104953936583
Position 11839: 0.0021895655811343755
Position 14929: 0.0021562849062210935
Position 11032: 0.0020232259362411224
Position 15963: 0.0020039962733223488
Position 11765: 0.0017989614992783638
Position 15871: 0.0017642940183945734
Position 15411: 0.001527812078072622
Position 250: 0.0015022045951698267
Position 13547: 0.0014311885349262506
Position 16038: 0.0013341257244040036
Position 17236: 0.0011945315336252952
Position 1431: 0.0011389183686341653
Position 7027: 0.0011238982031714472
Position 15028: 0.001090582857428415
Position 2498: 0.0010655434442602752
Position 14754: 0.0008761022856006656
Position 3379: 0.0007902866358922858
Position 1003: 0.0007238103343024378
Position 12529: 0.0007130635058345969
Position 11138: 0.0007095501173346649
Position 1344: 0.0007040775797155304
