Gene = NDUFS6
index = 935
Annotated 5SS: [  150   975 13062]
Annotated 3SS: [  920 12938 14450]
SMsplice 5SS: [  150  1001 10983 13062]
SMsplice 3SS: [  920 10817 12938 14450]
top_k =  1000
Partition function (log Z): 1.9295674810681

Sorted 5' Splice Sites (High to Low Probability):
Position 13062: 0.9233412882216423
Position 1001: 0.9162935090250142
Position 9663: 0.5440156566745298
Position 150: 0.49335570222370845
Position 10983: 0.3843165575894258
Position 10988: 0.3466429001263472
Position 265: 0.2902347521548139
Position 9429: 0.2671839166831634
Position 2756: 0.2638771752481103
Position 14655: 0.25985607476126094
Position 749: 0.220587941981677
Position 559: 0.19158977871187208
Position 14551: 0.1812058194687509
Position 7949: 0.1586054383426937
Position 6382: 0.14819967619937305
Position 14607: 0.1254906572218632
Position 2556: 0.11129631738532406
Position 337: 0.09623422086955721
Position 975: 0.08314159411308732
Position 10112: 0.06501662938281884
Position 822: 0.057885704528276564
Position 2696: 0.05442377817553442
Position 9140: 0.0540098984261116
Position 14598: 0.04949075711022981
Position 95: 0.04862782233244453
Position 14797: 0.04142428794486253
Position 2873: 0.037874001790239385
Position 10371: 0.03593237856568601
Position 14745: 0.035333679402445875
Position 14913: 0.03224761763251826
Position 9484: 0.030702676018754475
Position 450: 0.03008972525010657
Position 726: 0.025775099637532523
Position 14187: 0.022498740510932026
Position 1894: 0.018526683535949016
Position 2437: 0.018168102954561585
Position 105: 0.016648865098965213
Position 2062: 0.016628140938683537
Position 1458: 0.013992267212015791
Position 14973: 0.013369280390545895
Position 4258: 0.01304471156994035
Position 14616: 0.012927146578853894
Position 12610: 0.011091097217673245
Position 2240: 0.010446396250702423
Position 3700: 0.010370555865463578
Position 259: 0.010262377848102527
Position 13002: 0.00936498603621238
Position 782: 0.009364473759316462
Position 270: 0.009208675560523138
Position 13819: 0.008014077866425098
Position 14333: 0.007984981215330962
Position 56: 0.007956904083355887
Position 13657: 0.0076188929955812975
Position 5077: 0.0070750563579090025
Position 6449: 0.006779933612006045
Position 11844: 0.005737570379940321
Position 2224: 0.005587485062894723
Position 2535: 0.00539982535766595
Position 2615: 0.005316413493149415
Position 132: 0.005251097754760467
Position 14580: 0.00398187167639121
Position 12981: 0.0037118948716562184
Position 13010: 0.0033921117288356006
Position 5725: 0.0032895002729380106
Position 164: 0.0031191402315158146
Position 10161: 0.003048290312809179
Position 13495: 0.00302292818024619
Position 10353: 0.0030051604645510072
Position 14801: 0.0029894551272027876
Position 6573: 0.0027468581396397967
Position 8064: 0.0027393054708404726
Position 842: 0.002712926260802525
Position 1452: 0.002528725115301049
Position 13453: 0.002381945753759833
Position 12990: 0.0020420409844318322
Position 14593: 0.001901413940652684
Position 13276: 0.0018580813422105992
Position 2349: 0.001777436859379032
Position 10393: 0.0017401067481137616
Position 13049: 0.001372721277040343
Position 11271: 0.00128849911524365
Position 318: 0.0011297891071474803
Position 4418: 0.0010260402300834148
Position 637: 0.0008501459611494051
Position 3625: 0.0006474827354804582
Position 1676: 0.0006346954616992417
Position 13812: 0.0006338933877711194
Position 14925: 0.0006070251155052443
Position 2461: 0.000579305932698867
Position 380: 0.0005741020829300731
Position 111: 0.0005691523782612203
Position 6459: 0.0005666842161198849
Position 14799: 0.0005493185772564923
Position 2662: 0.00054663346321067
Position 10553: 0.000481204923293292
Position 13336: 0.0004628370796643228
Position 657: 0.00041393920475961605
Position 471: 0.00038696977764893936
Position 1309: 0.000347867794454993
Position 331: 0.00031070470714796136
Position 97: 0.00027928535246280243
Position 5715: 0.00027764128063456227
Position 14495: 0.00025343190408653587
Position 14659: 0.0002419636579066808
Position 14536: 0.000229476881739591
Position 607: 0.00021776928778749726
Position 14712: 0.00021507200361712794
Position 13088: 0.0002070570303468088
Position 1782: 0.00019976797635607582
Position 4446: 0.00019871424898735017
Position 2113: 0.00019390005388216994
Position 1432: 0.00018893643397036969
Position 2653: 0.00017336133281432397
Position 341: 0.00015229979009596204
Position 587: 0.00015086265484326954
Position 5747: 0.00014235654757014483
Position 506: 0.00013449270349363132
Position 6401: 0.00012915511027873367
Position 2432: 0.00010982732834161703
Position 494: 8.870848087608371e-05
Position 579: 8.547579970151393e-05
Position 2066: 8.25885688454229e-05
Position 787: 7.719204671049875e-05
Position 458: 7.549839539395892e-05
Position 2038: 6.596921262209054e-05
Position 1909: 6.516385173530865e-05
Position 2406: 5.9436497518322694e-05
Position 2574: 5.1967180447615155e-05
Position 567: 4.341471937003342e-05
Position 262: 3.635578940862006e-05
Position 309: 3.26935291297812e-05
Position 510: 2.905677839244049e-05
Position 1877: 2.7732013073578656e-05
Position 953: 2.72925716679221e-05
Position 2937: 2.220139805588642e-05
Position 795: 1.8940449820785087e-05
Position 239: 1.568319271204582e-05
Position 1885: 1.539231899738612e-05
Position 2877: 1.3713201058481886e-05
Position 2408: 1.1494989909079663e-05
Position 321: 9.781012318594761e-06
Position 211: 9.274527207307632e-06
Position 2725: 8.984145954733955e-06
Position 205: 8.528336021538626e-06
Position 14630: 6.734757006362984e-06
Position 3012: 6.499667804066397e-06
Position 3165: 6.4366668600975945e-06
Position 1024: 5.858041879561341e-06
Position 14479: 5.582039420991182e-06
Position 14485: 4.650581252208158e-06
Position 1412: 3.6433007312231412e-06
Position 1262: 3.3560517034263652e-06
Position 957: 2.902878036628524e-06
Position 979: 2.7400503567833472e-06
Position 1634: 2.441910082867063e-06
Position 58: 1.9844496751799563e-06
Position 1574: 1.3467153055228452e-06
Position 1446: 1.2611293632681084e-06
Position 273: 1.0556474476353058e-06
Position 1685: 6.223653659875712e-07
Position 1724: 3.807101901690778e-07
Position 991: 3.4112768411871754e-07
Position 961: 2.9846938380495297e-07
Position 1408: 2.223953420146459e-07
Position 2118: 1.7111343473030076e-07
Position 647: 1.554130177275818e-07
Position 707: 7.698761276597705e-08
Position 513: 7.427188354763342e-08
Position 278: 5.114557815183111e-08
Position 431: 6.395671363228573e-09
Position 405: 3.3225268566013495e-09
Position 1191: 1.6259527067216847e-10
Position 1344: 2.9669865277564874e-11
Position 346: 6.440019073885888e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 920: 0.9811711414635208
Position 12938: 0.9513187489463336
Position 14450: 0.8817732087567304
Position 10817: 0.7204555517521172
Position 14886: 0.6524546627145001
Position 9597: 0.3732795791453038
Position 9257: 0.2978865927019178
Position 681: 0.2617577134254859
Position 2644: 0.25137684532205784
Position 6272: 0.150118873121526
Position 355: 0.12966220111965826
Position 2515: 0.12763466824835712
Position 14675: 0.12703763611902621
Position 7938: 0.10684080930271124
Position 9567: 0.09540482130741193
Position 9508: 0.07533125622181429
Position 10094: 0.07367647189584269
Position 253: 0.04569042960427525
Position 8978: 0.03692587694596605
Position 725: 0.03309999771441871
Position 2413: 0.03133301572711562
Position 2571: 0.030836258062732404
Position 15002: 0.029727646288847685
Position 10164: 0.02824431826988276
Position 1796: 0.028213730985741
Position 7805: 0.023625216720763995
Position 169: 0.022469092014755988
Position 2266: 0.021659867189385697
Position 2436: 0.02146223174938699
Position 14399: 0.020532910166212438
Position 15046: 0.01887095892139554
Position 14116: 0.017301269208553564
Position 9002: 0.017084021480145546
Position 7779: 0.016612323459380927
Position 1358: 0.013070954672276026
Position 12479: 0.011091097217673249
Position 13517: 0.010081421587707477
Position 661: 0.009916512459944423
Position 494: 0.009604688180622137
Position 3474: 0.009590021842199616
Position 14240: 0.00879992766401183
Position 423: 0.00869172136345062
Position 7680: 0.0078116917589754415
Position 748: 0.007660541100098668
Position 13739: 0.007220203353791329
Position 6230: 0.007215053204625011
Position 4058: 0.007102424342147008
Position 10240: 0.006872349676451494
Position 1966: 0.006489294541580441
Position 7655: 0.006459042545870312
Position 2299: 0.0063720917957696055
Position 10712: 0.006004190243092369
Position 11722: 0.0057375703799403205
Position 1921: 0.005188138525589627
Position 12969: 0.0051812005607347455
Position 13415: 0.004749878395007364
Position 10662: 0.004499715720563391
Position 15026: 0.004186353424916483
Position 875: 0.0041240676176026786
Position 1769: 0.003995122349228683
Position 2460: 0.00396796151999791
Position 13561: 0.0035562633934283893
Position 14037: 0.0032702734549260918
Position 4082: 0.0031415497290777864
Position 1408: 0.002996778358226925
Position 4944: 0.002965203503642095
Position 5550: 0.002775698039850525
Position 258: 0.002607422403506618
Position 14715: 0.002509026447672575
Position 2357: 0.002501896383437181
Position 4019: 0.0024994835634876145
Position 186: 0.0018864817915792813
Position 4906: 0.0017821705782346652
Position 13130: 0.0017604419173021962
Position 13353: 0.0016788632457301472
Position 2083: 0.0016418103768202521
Position 13213: 0.00157326684573945
Position 454: 0.0015071999908051856
Position 13953: 0.001484083973383778
Position 11058: 0.0014579281631164013
Position 5054: 0.0013396739643195636
Position 2017: 0.00128678696522864
Position 14158: 0.0012419138626825713
Position 1991: 0.0012210388676508301
Position 2102: 0.0011758386588160182
Position 6492: 0.0010902237549004375
Position 3615: 0.0010329661213917735
Position 2834: 0.0009975368701324787
Position 437: 0.0007320168425404373
Position 1323: 0.0006646238805237837
Position 4345: 0.0006581180589805626
Position 4835: 0.0006451881210410745
Position 2493: 0.000592731781142075
Position 12972: 0.0005839722755991124
Position 636: 0.0005696768097143762
Position 4300: 0.0005666364200902034
Position 380: 0.0005614693660329548
Position 2192: 0.000519775812949395
Position 15061: 0.0004921126881422629
Position 10515: 0.0004812049232932921
Position 5565: 0.00046864177330973764
Position 5512: 0.00046515828798245507
Position 13727: 0.0004316767677016702
Position 2030: 0.0004029508263353476
Position 1581: 0.00039938215599073605
Position 2086: 0.00039442968530157684
Position 1179: 0.00038053454520380097
Position 13489: 0.00037441871171502877
Position 4885: 0.0003432441832216112
Position 590: 0.00032350699102955377
Position 211: 0.0003198826433429353
Position 14359: 0.00030468086381267915
Position 2310: 0.0003008440840977359
Position 3515: 0.0003008170422793428
Position 4197: 0.0002977897271492566
Position 14835: 0.000285912279938887
Position 2852: 0.00028486710052574057
Position 1622: 0.00027151968385786163
Position 2484: 0.00024011067581539884
Position 463: 0.00023331341504564192
Position 14495: 0.00023170224170169227
Position 389: 0.00022337021153224723
Position 1866: 0.00022131056976539584
Position 516: 0.00018187502887785908
Position 2129: 0.00017074995401367122
Position 15134: 0.00017005375588969774
Position 1708: 0.00016590178911799226
Position 149: 0.00015948276362876093
