Gene = SPATA16
index = 1300
Annotated 5SS: [   166  24149  92320 121783 164301 184592 215923 217061 224952 227608]
Annotated 3SS: [ 23518  92173 121692 164215 184443 215775 216950 224786 227523 251575]
SMsplice 5SS: [   166  16478  23104  23329  23694  42525  63626  70714  92320  92604
 120741 121783 128417 128755 155088 164301 184592 186729 195045 215923
 224952 227608]
SMsplice 3SS: [ 16298  22946  23196  23518  42392  63514  70587  92173  92459 120654
 121692 128284 128680 154978 164215 184443 186591 194955 215775 224808
 227523 251575]
top_k =  1000
Partition function (log Z): -109.82893679778138

Sorted 5' Splice Sites (High to Low Probability):
Position 23694: 0.6596675763015404
Position 166: 0.6537873681110202
Position 7887: 0.40130183461342167
Position 25919: 0.3507399662076798
Position 7696: 0.3170543069435614
Position 8094: 0.20534615846641247
Position 439: 0.20413439454716192
Position 23702: 0.1892853631767888
Position 9604: 0.18855515277100296
Position 10428: 0.14610168280951047
Position 4487: 0.11765737638787287
Position 2288: 0.07709729669839471
Position 186: 0.062409117602690745
Position 6314: 0.042718232286922175
Position 10242: 0.03227431686488538
Position 3881: 0.0317676093918626
Position 250: 0.029989169743672682
Position 7348: 0.025418174965407984
Position 712: 0.022696432498648562
Position 2458: 0.01954597312145526
Position 380: 0.014264918118193165
Position 261: 0.013609265068626123
Position 3181: 0.013280519081763397
Position 9165: 0.00970816019795756
Position 9264: 0.009020278241946247
Position 10225: 0.007990634842212229
Position 4011: 0.007855212931473766
Position 3523: 0.007783094030003369
Position 447: 0.006619131609469
Position 857: 0.006099321821330172
Position 4118: 0.0057950504671835865
Position 4298: 0.005377323211689533
Position 740: 0.004244305338947762
Position 1184: 0.0040634937262367075
Position 3303: 0.0038762469050158477
Position 6657: 0.003385506206928519
Position 6209: 0.003334917418268449
Position 7597: 0.003007004960839214
Position 4102: 0.002933017804444729
Position 6442: 0.0025821794052009813
Position 5960: 0.0023560763127854507
Position 847: 0.0019892596736957556
Position 7315: 0.0016425816537449843
Position 3384: 0.001602543626592034
Position 6451: 0.0012452461757413884
Position 5442: 0.0010788574595648039
Position 7866: 0.0010470736695793442
Position 986: 0.00021413363821785994
Position 10556: 0.00019496962044319622
Position 90: 0.00012625337242194184
Position 340: 8.974906650706739e-05
Position 223: 8.114930813222874e-05
Position 1228: 7.450285246357053e-05
Position 3386: 5.616185934593101e-05
Position 4136: 4.3554041026736055e-05
Position 3989: 3.89022132007015e-05
Position 2773: 3.790922965650083e-05
Position 2588: 3.554209379719246e-05
Position 195: 3.2189885635054543e-05
Position 1518: 2.719784862959701e-05
Position 4572: 2.2816529774325296e-05
Position 5220: 1.8189246202758357e-05
Position 2958: 1.7811947108537938e-05
Position 118: 1.6978384552709052e-05
Position 4222: 1.6644157383001856e-05
Position 3231: 1.5859586201806245e-05
Position 3388: 1.5394892053502303e-05
Position 1367: 1.5394608755294968e-05
Position 10785: 1.3576690342603712e-05
Position 4230: 9.746067691796661e-06
Position 4645: 9.172055517877589e-06
Position 4753: 4.6804079913705125e-06
Position 1828: 3.558391972697648e-06
Position 1687: 3.4971081295900433e-06
Position 3398: 2.7972405907373288e-06
Position 3400: 2.6930683305686198e-06
Position 28: 2.6606570124993176e-06
Position 3365: 2.573942981826279e-06
Position 3402: 2.292831125720616e-06
Position 3404: 2.090820487658878e-06
Position 3396: 1.9633722131495644e-06
Position 3406: 1.6360026457319367e-06
Position 71: 1.53093907828288e-06
Position 3005: 1.5262173375306503e-06
Position 3408: 1.4651849749946503e-06
Position 368: 7.073657092996757e-07
Position 800: 6.946685924686125e-07
Position 790: 5.473899229409578e-07
Position 875: 4.890846721513572e-07
Position 92: 4.829686317657926e-07
Position 415: 4.38252917607278e-07
Position 676: 3.940150961630133e-07
Position 391: 3.787127074211594e-07
Position 78: 3.544806833735376e-07
Position 564: 2.528536865709764e-07
Position 105: 2.0114277773874214e-07
Position 938: 1.8335597288350065e-07
Position 469: 1.8066011909084596e-07
Position 618: 1.230748591440508e-07
Position 624: 9.804016665760344e-08
Position 210: 7.992901965670815e-08
Position 401: 5.2171458790358705e-08
Position 783: 4.8713727557813664e-08
Position 316: 4.7767256823213946e-08
Position 135: 4.7606184599096016e-08
Position 215: 5.980788094947254e-09
Position 533: 3.1779625804507865e-09
Position 591: 1.9007161195225593e-09
Position 36: 1.441181004779028e-09
Position 394: 9.095530911121387e-10
Position 21: 8.369993298450825e-10
Position 2332: 7.21674727747657e-10
Position 1062: 5.269591677386785e-10
Position 762: 4.684220816986565e-10
Position 850: 2.3634441747575737e-10
Position 609: 1.830712970043605e-10
Position 668: 7.057429821388646e-11
Position 9: 1.8544952135499203e-12
Position 531: 3.135003216532405e-18
Position 556: 2.002759666284971e-18
Position 491: 1.9388856275482284e-18
Position 496: 4.079081104757761e-19
Position 383: 3.4911900115944026e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 23518: 0.9877045196320464
Position 7656: 0.5966276231156333
Position 25784: 0.48567496917097003
Position 26505: 0.278249713882652
Position 7979: 0.2064656587543804
Position 26211: 0.2011978668880055
Position 28410: 0.14043051861126457
Position 9438: 0.12640631390829218
Position 10335: 0.1163089927148208
Position 2130: 0.07479289272404344
Position 4344: 0.07447282891644759
Position 9473: 0.055376495604801054
Position 6165: 0.052632227162099816
Position 7390: 0.05146327172636972
Position 24691: 0.05003234459775132
Position 10088: 0.04775302424784475
Position 25497: 0.04410749253536773
Position 7802: 0.03961802824521249
Position 3782: 0.033478014521860264
Position 7808: 0.028615055973611418
Position 4316: 0.019295373615319498
Position 4468: 0.016942883353541605
Position 10377: 0.01631097689428855
Position 7136: 0.01506671390713391
Position 4059: 0.010461971851687827
Position 364: 0.010062962534647724
Position 3946: 0.009722220103597365
Position 9005: 0.00905829178650354
Position 9355: 0.0072345565500354335
Position 7666: 0.007181038191566819
Position 3279: 0.00711579733408474
Position 10121: 0.006999998327164616
Position 2318: 0.0067730947658724856
