Gene = AC096582.1
index = 18
Annotated 5SS: [411]
Annotated 3SS: [3274]
SMsplice 5SS: [411]
SMsplice 3SS: [3274]
top_k =  1000
Partition function (log Z): -7.545368559651154

Sorted 5' Splice Sites (High to Low Probability):
Position 411: 0.9091412004017897
Position 3118: 0.18338302147115457
Position 1467: 0.14853726035476014
Position 82: 0.09201834424469363
Position 1240: 0.08479338169802153
Position 3104: 0.05184698912680393
Position 2750: 0.05153839093419904
Position 694: 0.04212959571974288
Position 2614: 0.0376228169852442
Position 1062: 0.03144751426382093
Position 97: 0.023631734529925563
Position 153: 0.01701371582108809
Position 2070: 0.01593344262274759
Position 1222: 0.011130256768306333
Position 2618: 0.010802230224858541
Position 1425: 0.005970786330580507
Position 1887: 0.0058457333303262235
Position 845: 0.00525714714581413
Position 2675: 0.004916337893895729
Position 2037: 0.004021608297496265
Position 2389: 0.0034961131265071185
Position 483: 0.002822008478342454
Position 171: 0.0021816006792455505
Position 791: 0.0013648569071241135
Position 2787: 0.0007888222995182219
Position 3083: 0.0007096770186092775
Position 1692: 0.0005504213408568929
Position 58: 0.0005127962769708508
Position 2719: 0.0005070580838888442
Position 1780: 0.00048295988273534265
Position 720: 0.0003166580807368562
Position 1000: 0.00018466075001786074
Position 1918: 0.00016832247913293384
Position 101: 8.610307105998718e-05
Position 587: 8.585077452573635e-05
Position 1949: 8.118726596787496e-05
Position 461: 4.237205873969761e-05
Position 893: 2.9791313901310564e-05
Position 1009: 2.3445643084105766e-05
Position 2100: 2.0826893717690504e-05
Position 1232: 1.616414649888134e-05
Position 833: 1.615022631785182e-05
Position 2052: 1.4032182798380728e-05
Position 1447: 1.0947050133768012e-05
Position 2483: 6.870337547015998e-06
Position 454: 4.415659070896988e-06
Position 918: 2.270825966099974e-06
Position 827: 1.8737045035888e-06
Position 785: 1.426250783238646e-06
Position 212: 1.2381458319992172e-06
Position 1029: 7.337651523616533e-07
Position 1444: 5.580455456781703e-07
Position 1382: 4.5332154010982413e-07
Position 1471: 4.496765155492685e-07
Position 1571: 4.303833263899707e-07
Position 311: 4.196052171199362e-07
Position 1312: 3.1534349978068714e-07
Position 675: 2.170469613178301e-07
Position 761: 9.30056643242164e-08
Position 1289: 7.281294036817727e-08
Position 426: 9.54857460124442e-09
Position 467: 4.90952787292946e-09
Position 611: 2.1351112358284852e-10
Position 547: 2.5775760246621204e-11
Position 642: 4.893840783472506e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3274: 0.782749233897375
Position 3020: 0.13983081703016642
Position 2642: 0.10196594416129301
Position 1133: 0.0938158423754652
Position 2518: 0.09278687086950033
Position 2946: 0.07103950900561377
Position 1664: 0.05537465630768992
Position 1312: 0.04792582816032971
Position 1262: 0.042231756728471286
Position 868: 0.04102715893592716
Position 1315: 0.029988247000840944
Position 2969: 0.0260252245385666
Position 231: 0.02519019640642788
Position 1794: 0.019136147777283386
Position 272: 0.018796613613584916
Position 649: 0.014291466086657633
Position 278: 0.013576915251710002
Position 586: 0.013090245704187747
Position 2855: 0.013032469735910362
Position 209: 0.009672568894460219
Position 1367: 0.009575071561064132
Position 1348: 0.00944089338342911
Position 1162: 0.005131460209668463
Position 2428: 0.005092889815458653
Position 1345: 0.004674185864086303
Position 3026: 0.0038442663671788024
Position 1057: 0.003685323763822158
Position 775: 0.0030926893124355297
Position 1992: 0.002995707945770438
Position 1644: 0.00278495873367656
Position 3199: 0.0024709727165528675
Position 3211: 0.002411696798740126
Position 2235: 0.002245871453605859
Position 1220: 0.002220975342359206
Position 2697: 0.0020239992914740657
Position 2918: 0.0019747311269023337
Position 451: 0.0017461652450544945
Position 2448: 0.0016501256872720697
Position 1588: 0.001640906949384455
Position 946: 0.0016102721644246935
Position 2480: 0.0016094979938289752
Position 2609: 0.0015423994009453037
