Gene = FBXO4
index = 545
Annotated 5SS: [  245  1995  4664  8768  9055 14363]
Annotated 3SS: [ 1758  4442  8691  8878 14186 15937]
SMsplice 5SS: [  245  1995  8768  9055 14363]
SMsplice 3SS: [ 1758  8691  8878 14186 16130]
top_k =  1000
Partition function (log Z): 0.5906047553777984

Sorted 5' Splice Sites (High to Low Probability):
Position 8768: 0.9731185348544661
Position 14363: 0.9534991734336454
Position 245: 0.9354408254858664
Position 1995: 0.7645918535319285
Position 9055: 0.7252922471588599
Position 4664: 0.358605508010358
Position 12477: 0.3180589147332894
Position 13674: 0.28474664108879494
Position 8972: 0.19437788367256975
Position 2437: 0.19100392842244757
Position 13948: 0.1736200532929937
Position 14723: 0.14693024605789462
Position 7480: 0.12054558081802454
Position 14739: 0.11848595444997324
Position 12881: 0.10812400895952
Position 4187: 0.10723042632283702
Position 1846: 0.10482144940819633
Position 4571: 0.10107636776447748
Position 10142: 0.08603519530771872
Position 14089: 0.08572661551138752
Position 3438: 0.07707784374895353
Position 2433: 0.07349553656612479
Position 13888: 0.06897730833973605
Position 13000: 0.06829419508465315
Position 5096: 0.0450393372029613
Position 6526: 0.0279020611508867
Position 9000: 0.026564180266712933
Position 6306: 0.02511638050421249
Position 167: 0.024967186077323886
Position 848: 0.02273019709612129
Position 8822: 0.019070431751863817
Position 9368: 0.0187248803565605
Position 13168: 0.018291641402203716
Position 679: 0.018239020012620514
Position 189: 0.017231011714512825
Position 1632: 0.017182816465186945
Position 511: 0.017030994559563153
Position 13901: 0.013494249400692597
Position 14875: 0.01118285482929395
Position 4342: 0.010594482334748892
Position 2878: 0.010126695013088986
Position 9520: 0.00902977102346094
Position 15418: 0.00832551862520019
Position 6662: 0.00829650920925295
Position 13040: 0.007217903554502763
Position 2609: 0.0070683876738274875
Position 10058: 0.00454059108315692
Position 5280: 0.004376043886261881
Position 163: 0.0042670995443860275
Position 13897: 0.004030079752642459
Position 1535: 0.003945720942965027
Position 2546: 0.003768744790200759
Position 1089: 0.003479511335705211
Position 563: 0.0033842664728240377
Position 4640: 0.003115954069640294
Position 14697: 0.0028360624913736214
Position 9665: 0.0028102609706521097
Position 1105: 0.0027336594936744796
Position 1960: 0.002653804886965366
Position 4686: 0.0025196195453142684
Position 1657: 0.0024510689032148578
Position 209: 0.002434914919252048
Position 435: 0.002406601919571708
Position 7083: 0.0023482518315337056
Position 951: 0.0019184927716281795
Position 2498: 0.0018759253106600089
Position 8950: 0.0018303042087211678
Position 14899: 0.0017332756651566228
Position 13773: 0.0017059907820345874
Position 10065: 0.001661623274110509
Position 7037: 0.0015613417311697937
Position 1970: 0.0015022059261946717
Position 1137: 0.0012105184831365677
Position 2535: 0.0011140154384429379
Position 1379: 0.001049801147931301
Position 11526: 0.000954608519827977
Position 7709: 0.0007874021599932318
Position 15744: 0.0007660146018393927
Position 984: 0.0006894697025112366
Position 840: 0.0006030728491672345
Position 4362: 0.0005983542175168673
Position 14263: 0.0005817700409584763
Position 1808: 0.0005623777963782916
Position 275: 0.0005171267215325711
Position 5217: 0.00038505261336444803
Position 2578: 0.00038102538055032417
Position 1582: 0.00034790052026691364
Position 3561: 0.00028999689192446966
Position 654: 0.0002898305756796444
Position 1577: 0.0002652094589731311
Position 14294: 0.00023874848405412225
Position 16264: 0.00023014871631632777
Position 2568: 0.0002161184534597225
Position 1999: 0.00020412800782000417
Position 4296: 0.00019614633342669117
Position 1820: 0.000160104714669191
Position 1261: 0.0001542232346461661
Position 1480: 0.00014641127919145987
Position 251: 0.0001378566476639258
Position 3360: 0.00013539434840247142
Position 538: 0.00013509019069254523
Position 404: 0.00012190257607730084
Position 558: 0.00011430807181648446
Position 350: 9.340601238966809e-05
Position 1917: 8.237544410802752e-05
Position 1355: 7.793495139245813e-05
Position 2238: 6.737988797239854e-05
Position 1338: 6.602383172229819e-05
Position 182: 5.1136951314311925e-05
Position 724: 4.665973148323256e-05
Position 1899: 4.021441141483774e-05
Position 2063: 3.919257915374513e-05
Position 1441: 3.8937962997974146e-05
Position 1765: 3.643321832398535e-05
Position 3017: 3.428437776880952e-05
Position 938: 3.194427972044225e-05
Position 3008: 2.9353789856042928e-05
Position 8979: 2.757593422126572e-05
Position 752: 2.548804257511094e-05
Position 9009: 2.4605486744273395e-05
Position 2917: 2.4466140869033566e-05
Position 1641: 1.9296200428606332e-05
Position 9059: 1.671643033627644e-05
Position 1661: 1.3530776507047541e-05
Position 9020: 1.3100911968176831e-05
Position 1812: 1.2927803619538853e-05
Position 827: 1.0521037818770056e-05
Position 1878: 1.030353998398477e-05
Position 9002: 8.726415630495191e-06
Position 779: 7.6223235860064185e-06
Position 2296: 7.5496012973862475e-06
Position 384: 6.070612827370806e-06
Position 9004: 5.211813498660506e-06
Position 704: 5.120240962910003e-06
Position 9069: 4.131348408372589e-06
Position 968: 3.9885467931711945e-06
Position 928: 3.5944427717027685e-06
Position 9168: 3.059661078755412e-06
Position 710: 3.0449113387843463e-06
Position 788: 2.7358716922981172e-06
Position 1508: 2.6620038840404075e-06
Position 716: 2.2184622537091447e-06
Position 2470: 1.7406588798323915e-06
Position 360: 1.6402400756610872e-06
Position 625: 1.4030315688562757e-06
Position 8977: 1.1041499015562927e-06
Position 9012: 4.298872923818946e-07
Position 580: 1.31290876460228e-07
Position 425: 1.8465528664645862e-08
Position 387: 1.5082867854326626e-08
Position 382: 5.208325259954158e-10
Position 722: 2.388248473472157e-10
Position 33: 2.1525243736592696e-10
Position 772: 1.1444206112363454e-10
Position 619: 1.2319446301569151e-11
Position 18: 1.0845298481118979e-11
Position 417: 7.826192076518038e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8691: 0.9938465394532819
Position 14186: 0.9806889397334179
Position 8878: 0.9368248569177805
Position 1758: 0.8631262837888407
Position 14620: 0.40781366000322766
Position 16130: 0.36504163121056943
Position 13776: 0.33005111085642835
Position 4442: 0.2805823711506375
Position 15937: 0.2283808715534581
Position 13540: 0.19739712910978288
Position 2352: 0.1638687411258298
Position 12383: 0.16249938043911805
Position 12754: 0.14916336003225425
Position 7350: 0.11164492382449087
Position 12287: 0.10813422340848368
Position 4570: 0.10616149209997686
Position 2317: 0.08660474677450497
Position 10042: 0.0769561627641622
Position 4045: 0.07207350552243444
Position 13620: 0.06693674274499607
Position 16039: 0.06109616592130483
Position 15034: 0.05774983558856388
Position 4539: 0.051542942253487274
Position 3101: 0.04101146584227044
Position 4965: 0.030059038432127254
Position 3991: 0.029427954420587897
Position 13514: 0.025583437594229173
Position 12427: 0.022887588822045123
Position 6333: 0.02081266178954856
Position 1523: 0.019224092808489933
Position 14562: 0.018792667904348057
Position 369: 0.01783229975674113
Position 9223: 0.017810050951593017
Position 13083: 0.017779127471054264
Position 12942: 0.017325398992231875
Position 4469: 0.017227099317116138
Position 15943: 0.01700955796145313
Position 6249: 0.01652682857362948
Position 6422: 0.013699923489045602
Position 14071: 0.013295496689721933
Position 510: 0.012733893503133238
Position 15887: 0.012723547915507852
Position 4270: 0.011677987606339695
Position 3343: 0.010720219950407811
Position 12791: 0.010429163806171917
Position 15856: 0.010302853745079724
Position 14640: 0.009099996379545594
Position 14807: 0.008966418540156909
Position 6175: 0.008589551930583007
Position 2836: 0.008532446929526047
Position 531: 0.008332558222189198
Position 1927: 0.008322578269604516
Position 4914: 0.008222393233000435
Position 2152: 0.008180827391007608
Position 15712: 0.008017740893294852
Position 3263: 0.007176217759048752
Position 9290: 0.007150992949775476
Position 8882: 0.007129313307508343
Position 2296: 0.007114380012657886
Position 16134: 0.0071041941559831685
Position 12358: 0.007019008834306528
Position 15189: 0.006390307811966887
Position 12410: 0.006240120729834743
Position 15192: 0.00594516970351778
Position 10105: 0.005876865533311596
Position 12768: 0.005645220347913196
Position 7206: 0.005620849887880298
Position 3292: 0.005341090628175709
Position 9798: 0.0053225176483561835
Position 733: 0.005225050352965016
Position 12247: 0.005067160611319089
Position 3125: 0.005019815953256281
Position 14781: 0.004652281710947389
Position 3266: 0.0046491675562928625
Position 15582: 0.004584419746834795
Position 2554: 0.00431207124906997
Position 4931: 0.004188941227788283
Position 5206: 0.0038147800493032757
Position 632: 0.003808145895693025
Position 4472: 0.0036209502477910728
Position 4962: 0.003513989981045653
Position 2436: 0.003348225822476616
Position 9195: 0.003343461499599247
Position 12440: 0.003299388053442326
Position 6894: 0.0032946758278012407
Position 14616: 0.003281413379887259
Position 7415: 0.0032798071056533906
Position 3871: 0.0032204636887920167
Position 16077: 0.0032178010461516022
Position 1005: 0.00299941050049447
Position 4089: 0.0029107322618206056
Position 15052: 0.002726409487060537
Position 382: 0.002692647819189458
Position 3357: 0.0026431039271706124
Position 14826: 0.0024172725080914828
Position 12405: 0.0022511863569390465
Position 1402: 0.002223660781676052
Position 599: 0.002152507398786945
Position 8949: 0.0020970224405688714
Position 2323: 0.0019425617923835164
Position 15626: 0.0019159010357171168
Position 10018: 0.0019085565118812347
Position 1812: 0.0018328658510043912
Position 13338: 0.0017980610850778676
Position 15460: 0.0017866781398127823
Position 2271: 0.001770463874814701
Position 6351: 0.001685985081545488
Position 4448: 0.00164230251761619
Position 9581: 0.0015195649826886153
Position 445: 0.0014393490576702867
Position 843: 0.0014027776708946406
Position 2201: 0.0013653153244570536
Position 14288: 0.0012899929955173571
Position 4487: 0.0012756136115393733
Position 9931: 0.001221438101901532
Position 981: 0.0012047754273968633
Position 1534: 0.0011902288429180446
Position 4636: 0.0010540643937530523
Position 16362: 0.0009747199566699267
Position 9761: 0.0009448069302311657
Position 15545: 0.0009378869459731492
Position 12779: 0.0009051844040202271
Position 15218: 0.0008267868634317631
Position 14480: 0.0008218577342905898
Position 12729: 0.0008077568925160569
Position 7564: 0.0007874021599932315
Position 14990: 0.0007848996845606204
Position 1917: 0.0007672619530140473
Position 11422: 0.0007577773715170533
Position 2773: 0.0007227704834386522
Position 13564: 0.0007124651548394575
Position 4070: 0.0006922239626591451
Position 9310: 0.000688450247152029
Position 14116: 0.0006635700976668032
Position 12180: 0.0006388807187674876
Position 1500: 0.0006207338339238538
Position 6945: 0.0006149177349022581
Position 1071: 0.0006049215913281248
Position 9504: 0.0005783468814906471
Position 16150: 0.0005774854810867436
Position 14696: 0.0005632537772805847
Position 752: 0.0005567735533415421
Position 3414: 0.0005109842551633534
Position 1473: 0.0004478826368027592
Position 15533: 0.0004419304607786112
Position 8990: 0.0004130733601268499
Position 950: 0.00040494214570498566
Position 16407: 0.00040022068627845113
Position 4007: 0.000373743137945235
Position 3899: 0.000332917925442689
Position 15839: 0.00032700186764390897
Position 2805: 0.00030856273674258384
Position 2163: 0.0002850454020435834
Position 10057: 0.00027231441567642244
Position 1543: 0.0002447826347286224
Position 15484: 0.0002292378257217095
Position 15271: 0.00022448304189759662
Position 1290: 0.00020417053032030242
Position 2256: 0.00020302545243227192
Position 12270: 0.00019868377480516163
Position 11344: 0.00019683114831092424
Position 9334: 0.00019235067513445018
Position 2375: 0.00018174355351939866
Position 8935: 0.00018038742850904973
Position 16101: 0.00017810011525273194
Position 10367: 0.00017632324226858783
Position 15900: 0.00016501777120601774
Position 1088: 0.00013997316338072886
Position 15675: 0.00013348543328654672
Position 695: 0.0001306880937753207
Position 2486: 0.00012399076363714078
Position 14467: 0.0001152417715982102
Position 1461: 0.00011193399262681821
Position 2222: 0.00010809223275980283
Position 9341: 0.00010774061570252946
Position 576: 0.00010047568550658494
Position 545: 9.830115565630487e-05
Position 2770: 9.496402085116951e-05
Position 3107: 8.854127608908517e-05
Position 1770: 8.33247234039592e-05
Position 2895: 8.243072087923453e-05
Position 580: 8.239689840100644e-05
Position 944: 7.462950513533084e-05
Position 2683: 7.320103225930202e-05
Position 4004: 6.861964690295663e-05
Position 14495: 5.47704550220849e-05
Position 2932: 5.3308028079953115e-05
Position 2051: 5.218715855382501e-05
Position 9122: 4.937478902960499e-05
Position 1635: 4.778832243010319e-05
Position 2357: 4.316028007833265e-05
Position 2468: 4.312144646949621e-05
Position 4618: 4.0406669301576095e-05
Position 1248: 3.58427112486771e-05
Position 11862: 3.537709845424589e-05
Position 9258: 3.501699291676016e-05
Position 697: 3.3777314274860325e-05
Position 11686: 3.275768709176914e-05
Position 1189: 3.0123896472521372e-05
Position 2531: 2.99512594211339e-05
Position 1933: 2.7496107185354724e-05
Position 678: 2.712933623117433e-05
Position 387: 2.6856325928408796e-05
Position 9100: 2.6740988763019413e-05
Position 847: 2.3693944094416144e-05
Position 772: 2.357512796657305e-05
Position 2332: 2.168768061836239e-05
Position 1173: 2.1234516499706523e-05
Position 1850: 1.9120165283916423e-05
Position 1883: 1.9099555005161527e-05
Position 463: 1.7565380866577516e-05
Position 983: 1.432898554792194e-05
Position 1993: 1.2246283000435399e-05
Position 9363: 1.108685012978588e-05
Position 1014: 1.0985075694628843e-05
Position 2597: 1.0655762033745262e-05
Position 1605: 1.054122967903436e-05
Position 1372: 9.517531107726951e-06
Position 1947: 9.236585130360993e-06
Position 617: 9.160037743638353e-06
Position 9143: 8.981511993969855e-06
Position 2567: 8.308289777749524e-06
Position 798: 8.168602274405826e-06
Position 1657: 7.581441952034211e-06
Position 2813: 7.560903733759114e-06
Position 9374: 6.257046054072585e-06
Position 1602: 6.1044822731256075e-06
Position 4650: 6.051129892158615e-06
Position 1261: 5.98159913603446e-06
Position 4358: 5.4170342837404185e-06
Position 779: 4.816657255282676e-06
Position 8919: 4.443505828689445e-06
Position 1226: 4.4399953668382325e-06
Position 609: 4.416488830976956e-06
Position 1302: 3.88500690591156e-06
Position 1582: 3.6650362542762954e-06
Position 404: 3.6368301273309385e-06
Position 1254: 3.597088447166021e-06
Position 1868: 2.984735205067052e-06
Position 956: 2.9461964288774012e-06
Position 261: 2.5507444195548573e-06
Position 14783: 2.277845944817563e-06
Position 1222: 2.1883065584626614e-06
Position 2652: 2.174616488252617e-06
Position 2360: 2.073626385574565e-06
Position 9535: 1.7904724769661492e-06
Position 2534: 1.6085219532169796e-06
Position 671: 1.3224431470622901e-06
Position 4766: 1.290779322726044e-06
Position 2219: 1.2797243513962604e-06
Position 398: 1.0422872095217637e-06
Position 9015: 6.37597810212685e-07
Position 1641: 6.233596124353451e-07
Position 9045: 5.517602757291575e-07
Position 9081: 3.3973313463675863e-07
Position 2390: 1.2686439411461742e-07
Position 2227: 4.483673253513329e-08
Position 1205: 3.092205329830067e-08
Position 1199: 3.020533386648932e-08
Position 1016: 2.2826948086002895e-08
Position 1325: 2.0754354204899052e-08
Position 788: 1.4034586297015408e-08
Position 9958: 1.3354629316256341e-08
Position 1661: 1.1862134425536887e-08
Position 311: 8.502457568927137e-09
Position 415: 5.500836726593161e-09
Position 412: 3.6799348191955707e-09
Position 296: 3.602235183201949e-09
Position 275: 2.172189630436098e-09
Position 468: 1.0800687751421032e-09
Position 249: 1.0400733130226298e-09
Position 968: 8.276582109716602e-10
Position 1216: 4.3749599471857086e-10
Position 395: 2.510410525288048e-10
Position 270: 1.4535919179857708e-10
Position 225: 7.402893413659618e-11
Position 108: 2.5132828523263714e-11
Position 141: 6.060875114423388e-13
Position 163: 5.277380466313634e-14
Position 127: 1.382061531631291e-14
Position 208: 1.3510394122098453e-14
Position 167: 9.057305394717622e-15
Position 205: 6.694981156749041e-15
Position 151: 3.966003061782919e-15
Position 180: 2.3702219697552864e-15
Position 175: 1.3432930713007917e-16
Position 217: 2.1629888438085136e-17
Position 178: 1.2485687737213054e-17
Position 171: 8.307129447246112e-18
