Gene = AL596220.1
index = 63
Annotated 5SS: [ 59 145]
Annotated 3SS: [  96 1757]
SMsplice 5SS: [126]
SMsplice 3SS: [554]
top_k =  1000
Partition function (log Z): -13.058512849956644

Sorted 5' Splice Sites (High to Low Probability):
Position 126: 0.7030950902013118
Position 145: 0.09763375953523676
Position 469: 0.06987722839869409
Position 474: 0.03976351699064189
Position 780: 0.0313848173170812
Position 141: 0.021219581849587665
Position 137: 0.01941160993434686
Position 584: 0.019086187621234263
Position 832: 0.013656153272553942
Position 669: 0.002521291578337359
Position 1158: 0.002464887201914914
Position 811: 0.0013043019688128562
Position 277: 0.0010830374721678016
Position 1072: 0.0007422347172848127
Position 877: 0.0004517271666687955
Position 6: 0.00037083617614482213
Position 1132: 0.00019470991363312298
Position 696: 0.00015692427175353966
Position 1174: 0.00011117550503287639
Position 413: 4.581534504892603e-05
Position 927: 3.026611048498181e-05
Position 457: 1.931684310685752e-05
Position 526: 1.8552221712282564e-05
Position 494: 1.6799079617450297e-05
Position 881: 1.5131471239288293e-05
Position 201: 7.570647515717294e-06
Position 343: 2.9040519640672564e-07
Position 332: 2.6336987730116716e-07
Position 176: 1.6061827174034737e-07
Position 322: 1.5595092051787276e-07
Position 206: 1.0173934955504888e-07
Position 4: 8.958996268199396e-08
Position 502: 8.675047023743821e-08
Position 68: 5.756575879970741e-08
Position 722: 3.161926856926183e-08
Position 149: 2.5667846511840026e-08
Position 516: 2.2554280851380653e-08
Position 510: 1.4073201114455548e-08
Position 540: 1.3988142568360098e-08
Position 164: 5.0294192988609206e-09
Position 181: 3.999831061231639e-09
Position 352: 1.4936819872607783e-09
Position 159: 9.675075545419749e-10
Position 186: 2.485200775049032e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 554: 0.3503022122578415
Position 493: 0.19756249682474544
Position 194: 0.13726635557047745
Position 379: 0.06555197045609677
Position 1024: 0.051072461574515504
Position 1320: 0.0381672497457807
Position 1389: 0.024895251097269325
Position 576: 0.023333674262166666
Position 1302: 0.018837788884629243
Position 335: 0.01775267926951108
Position 1417: 0.016474743797465902
Position 877: 0.011872262463560492
Position 199: 0.008800174187922657
Position 1178: 0.008185681074830078
Position 583: 0.0076769869694143875
Position 1324: 0.0060160818660578794
Position 1157: 0.005256625964053066
Position 360: 0.003539917971184267
Position 728: 0.0033485900152645763
Position 402: 0.0024838515480188005
Position 998: 0.00239044049760097
Position 341: 0.0022546325245125674
Position 701: 0.001629785693945717
Position 705: 0.001479682306756207
Position 427: 0.0011031770892964744
Position 1152: 0.0010415187821924499
Position 1071: 0.0009617513768220506
Position 312: 0.0009214541492076305
Position 244: 0.0008548995150630395
Position 687: 0.0008376399788455615
Position 218: 0.000772508422835661
Position 1055: 0.000758426810634103
Position 886: 0.0007474976012577272
Position 800: 0.0005747125834994757
Position 1192: 0.0005260529265469684
Position 1235: 0.0004884134790611713
Position 337: 0.000475759129392674
Position 624: 0.00046745213353281445
Position 629: 0.00044062268175039653
Position 1483: 0.0004164503377202524
Position 280: 0.0004130276506198106
Position 1534: 0.0003906415233939736
Position 769: 0.00039049903734987747
Position 1434: 0.00037729276353512986
Position 910: 0.0003748963370023657
Position 1029: 0.00037426298724005077
Position 277: 0.00035613390910097426
Position 1264: 0.0003140190133620166
Position 716: 0.00029126416376841805
Position 413: 0.00027559355081256654
Position 1593: 0.00026779552875750814
Position 672: 0.00026066743375917914
Position 174: 0.0002508573333399291
Position 1635: 0.00024975520694236114
Position 755: 0.00020923798134387875
Position 1189: 0.00020550092612429518
Position 230: 0.0001831378412976437
Position 881: 0.00018120817276272863
Position 831: 0.0001782035856014506
Position 1117: 0.0001507948147631828
Position 1590: 0.00014659876927194932
Position 1518: 0.0001332752828572747
Position 669: 0.00011256784470974129
Position 505: 0.00010791634818656121
Position 473: 8.60301245180804e-05
Position 1057: 7.322197294192304e-05
Position 1212: 6.066275284414905e-05
Position 925: 4.8191710367608046e-05
Position 850: 4.181136509019154e-05
Position 1544: 3.8757012516658325e-05
Position 1647: 3.8372486422508986e-05
Position 1075: 3.477904212587579e-05
Position 789: 3.372962456643565e-05
Position 237: 3.2223436066300466e-05
Position 1571: 3.169802357674109e-05
Position 1034: 3.0732901950988814e-05
Position 626: 2.979952716983227e-05
Position 1550: 2.9637213445364415e-05
Position 1438: 2.8386770830357527e-05
Position 1558: 2.8051908261388903e-05
Position 1599: 2.712025693781789e-05
Position 1108: 2.6690064530969134e-05
Position 760: 2.632898855724596e-05
Position 1217: 2.3046329450509438e-05
Position 735: 2.2250520013988242e-05
Position 447: 1.8505380917009323e-05
Position 1707: 1.6396636073153953e-05
Position 1259: 1.6286096686705334e-05
Position 1013: 1.3975467339806042e-05
Position 201: 1.3474940719152997e-05
Position 808: 1.3459624224923727e-05
Position 779: 1.3036540775114259e-05
Position 292: 1.2783775460538896e-05
Position 206: 1.0978337442649368e-05
Position 220: 1.0215856159296705e-05
Position 1597: 9.706838121648026e-06
Position 170: 7.281958998691702e-06
Position 730: 5.04237184565649e-07
Position 386: 3.6349875163003244e-07
Position 510: 8.015632441420237e-08
Position 457: 5.935768104443642e-08
Position 451: 5.7001593446407634e-08
Position 465: 4.529212937785414e-08
Position 737: 1.3422976033936378e-08
Position 814: 1.1046649734790264e-08
Position 149: 5.010980301329615e-09
Position 81: 3.0828156372225954e-09
Position 434: 6.404823847766714e-10
Position 86: 7.210879509332718e-11
Position 118: 5.313174331571052e-11
Position 123: 1.7503223314570845e-11
Position 125: 1.62239144936791e-11
Position 96: 1.7876766561825848e-13
