Gene = RP11-80H18.3
index = 1181
Annotated 5SS: [  146  4320  9532 10320 10722]
Annotated 3SS: [ 4234  9449 10225 10642 11167]
SMsplice 5SS: [  380  4135  4320 10320 10722]
SMsplice 3SS: [ 4036  4234 10242 10642 11167]
top_k =  1000
Partition function (log Z): -0.41133977684833445

Sorted 5' Splice Sites (High to Low Probability):
Position 4135: 0.9804208253773565
Position 4320: 0.9797225768758708
Position 380: 0.9778702960365669
Position 10320: 0.7378701417866556
Position 10722: 0.5326008374812611
Position 6131: 0.4499867142630547
Position 10094: 0.43785275382393973
Position 1900: 0.23485631800426346
Position 146: 0.14522913921663166
Position 9733: 0.06491027029846828
Position 230: 0.05083057339580204
Position 9083: 0.04253512486347431
Position 1708: 0.02307765715777782
Position 3920: 0.01871052939458629
Position 3471: 0.01433076741935675
Position 1641: 0.01065230522649528
Position 1535: 0.00757528309695388
Position 10062: 0.006855914367931483
Position 2647: 0.006426717418899834
Position 11196: 0.006028917647927433
Position 5785: 0.005404680248326371
Position 10205: 0.004915785388581229
Position 943: 0.004608309084495088
Position 4429: 0.003961726125147399
Position 114: 0.002921505711481287
Position 10713: 0.0029088820005657642
Position 3214: 0.0028750084535741705
Position 142: 0.0026410869642538638
Position 5719: 0.002473812563472396
Position 4361: 0.002379962752378692
Position 11379: 0.002344773407783718
Position 4477: 0.002213024650973262
Position 1493: 0.001992995843485344
Position 4335: 0.0017271674244034175
Position 844: 0.0016710997243917756
Position 7275: 0.0016679491524915777
Position 1587: 0.001423654018150202
Position 3912: 0.0012819421051793564
Position 3405: 0.0012551960679629234
Position 436: 0.0012079628426591436
Position 1467: 0.0012036051190004405
Position 1837: 0.0011960882375176719
Position 2089: 0.0011743771566202431
Position 11374: 0.0011404667488225974
Position 3437: 0.0011096574880948994
Position 4517: 0.0010650270610521987
Position 2174: 0.0010132767142916283
Position 5702: 0.0009043240464580033
Position 10815: 0.0008771369182935682
Position 1404: 0.0008734537313251444
Position 24: 0.0006116495459535264
Position 11333: 0.0005210113345240445
Position 90: 0.0004985531559110385
Position 1323: 0.00037877193385024786
Position 150: 0.0003671843679038988
Position 241: 0.0003503736718111537
Position 5211: 0.0003403170277173432
Position 5010: 0.0003265134511560479
Position 9684: 0.0002629331456140078
Position 2593: 0.0002323959538129718
Position 10767: 0.0002062225891198214
Position 5578: 0.00020489089659949528
Position 5119: 0.00016546515038561173
Position 4127: 0.0001622226897916359
Position 1459: 0.00013784108348631387
Position 4491: 0.00013244210888940753
Position 4139: 0.000123684640985879
Position 756: 0.00012073324108245346
Position 482: 0.00011124368837410509
Position 682: 0.00011077325955313009
Position 5728: 0.00010819687079627896
Position 4445: 0.00010062591814564922
Position 4390: 9.681462753043716e-05
Position 174: 6.082443825556357e-05
Position 580: 5.816384715554928e-05
Position 9099: 5.5858209691062555e-05
Position 4600: 4.904912670949233e-05
Position 9242: 4.875304247094073e-05
Position 5774: 4.548052016868384e-05
Position 825: 3.046290927390869e-05
Position 194: 2.3317696179413465e-05
Position 4153: 2.0807149449162565e-05
Position 8356: 2.05544476613342e-05
