Gene = MRPL36
index = 865
Annotated 5SS: [48]
Annotated 3SS: [891]
SMsplice 5SS: [48]
SMsplice 3SS: [891]
top_k =  1000
Partition function (log Z): -7.5850351752033305

Sorted 5' Splice Sites (High to Low Probability):
Position 48: 0.8747337644174759
Position 69: 0.07567126132139056
Position 30: 0.03858280727876293
Position 763: 0.014701025203862485
Position 1167: 0.009306042492833639
Position 610: 0.0038075728969644723
Position 1010: 0.0029276091864733453
Position 163: 0.00246578070316747
Position 336: 0.0017331906827307087
Position 964: 0.0015349733539093862
Position 1160: 0.0012984238617247364
Position 216: 0.0011259034867638874
Position 747: 0.0008188605102285799
Position 507: 0.0007688432411169282
Position 222: 0.0005210832847842705
Position 208: 0.0003136193547450373
Position 789: 0.00027911464280191056
Position 1147: 0.0002619396651010604
Position 19: 0.00022195329541183992
Position 174: 0.00022102790178407298
Position 1045: 0.00021906142498831683
Position 38: 0.00021392058483275355
Position 83: 0.0001807005754955811
Position 844: 0.00017491734597100436
Position 111: 0.0001616539748103887
Position 153: 0.00014066432280672052
Position 1362: 0.00013226840991536305
Position 412: 7.970737026490606e-05
Position 1098: 4.6686524929410134e-05
Position 931: 4.299345015760546e-05
Position 76: 3.4335565568093425e-05
Position 1164: 2.1412773825963757e-05
Position 230: 2.0227502776702078e-05
Position 344: 1.9892518449925608e-05
Position 735: 1.920065083399214e-05
Position 439: 1.8239390455569027e-05
Position 3: 1.610949347447482e-05
Position 192: 1.4208016051386842e-05
Position 1317: 1.3877687536625762e-05
Position 1274: 1.3069810621937749e-05
Position 518: 1.0785768254016533e-05
Position 559: 1.0140903743063098e-05
Position 1370: 9.836205184860719e-06
Position 539: 7.829379452776723e-06
Position 561: 6.9488875898850565e-06
Position 94: 6.1272388078587485e-06
Position 143: 5.495646981814392e-06
Position 1178: 3.128483453623843e-06
Position 811: 2.8627332774470585e-06
Position 1171: 2.605686351833816e-06
Position 259: 1.817230467422047e-06
Position 346: 1.7903563866667556e-06
Position 1342: 1.7872188891792189e-06
Position 1271: 1.787100131726646e-06
Position 1212: 1.6678354784573731e-06
Position 447: 1.104549037820805e-06
Position 1306: 8.291136168219702e-07
Position 850: 3.906388887838588e-08
Position 141: 3.511219287012395e-08
Position 588: 1.1628838543879543e-08
Position 85: 1.0484734894610881e-08
Position 261: 9.346742699712171e-09
Position 565: 3.2717166830102348e-09
Position 688: 2.3508153571743212e-09
Position 780: 9.138530700974982e-10
Position 475: 7.659991453214806e-10
Position 59: 4.395182736147289e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 891: 0.827182876734596
Position 953: 0.089549192239734
Position 252: 0.018932269530364004
Position 1442: 0.018263228621870593
Position 633: 0.017297755397230604
Position 1230: 0.015200580610830367
Position 363: 0.0094840818806974
Position 574: 0.004315602127651745
Position 313: 0.003599433615871253
Position 324: 0.003299504733666805
Position 661: 0.00323410619284085
Position 1360: 0.002168315794863408
Position 923: 0.002134402856243749
Position 400: 0.0018825407588592279
Position 664: 0.0014871574235431487
Position 1110: 0.001430626527521481
Position 1009: 0.0013650866632111975
Position 344: 0.0013396641928835424
Position 605: 0.0013291634943372278
Position 153: 0.001163346250939179
Position 1125: 0.0009263690730172057
Position 198: 0.0007592623430094342
Position 780: 0.0007063269274855819
Position 805: 0.0006961833408722594
Position 1287: 0.0006628934106585529
Position 733: 0.0006561576181271696
Position 729: 0.000479806960304519
Position 969: 0.0002377566975157027
Position 266: 0.0002153333024288177
Position 594: 0.00019576194312777404
Position 1045: 0.00019430570029320575
Position 445: 0.00018076349468199132
Position 1193: 0.00017934943731428982
Position 493: 0.00017790798201398908
Position 610: 0.00013804007485130826
Position 1122: 0.00013439365577373047
Position 423: 0.0001305058831428707
Position 1015: 0.00012560259779265549
Position 746: 0.00011987647642832099
Position 1232: 0.0001100028152738266
Position 1303: 0.00010726791765208274
Position 465: 0.00010450114995676648
Position 811: 0.00010128654368633141
Position 1379: 9.858830025286268e-05
Position 497: 9.799592780025118e-05
Position 167: 8.460983367501703e-05
Position 283: 6.184963814683951e-05
Position 1042: 6.0754615696971266e-05
Position 516: 6.008895909336999e-05
Position 206: 5.9088976363071624e-05
Position 759: 4.52302320142377e-05
Position 843: 4.248018150999148e-05
Position 788: 3.978244081047361e-05
Position 255: 3.6742350771797345e-05
Position 1200: 2.889504601715102e-05
Position 1203: 2.802480843058688e-05
Position 1152: 2.500927668642458e-05
Position 588: 2.274966867680084e-05
Position 369: 2.1235420746607828e-05
Position 379: 2.0681232792620867e-05
Position 819: 1.4811159597477296e-05
Position 614: 1.2797720767675409e-05
Position 420: 1.2451804913674919e-05
Position 172: 1.1492429264523862e-05
Position 741: 1.102663716931268e-05
Position 1266: 9.75218604127066e-06
Position 976: 7.05251367853437e-06
Position 200: 6.070778608489811e-06
Position 1154: 6.066852029281127e-06
Position 1134: 5.534931525578485e-06
Position 1342: 4.930326809180295e-06
Position 1310: 4.5356182942437065e-06
Position 1382: 3.3884667273680468e-06
Position 169: 3.129125667822581e-06
Position 539: 2.064204467996586e-06
Position 752: 1.9846737963815422e-06
Position 826: 1.8230860058460615e-06
Position 1306: 1.6898500957930503e-06
Position 1209: 1.140928673692616e-06
Position 518: 4.1493668480297625e-07
Position 531: 4.421827251385114e-08
Position 94: 3.5933418583252163e-10
Position 92: 3.126383792653411e-10
Position 447: 1.9550687603269065e-10
Position 524: 1.6919823193716085e-10
Position 109: 3.457903367827121e-11
Position 107: 1.3373620306641728e-11
Position 528: 8.422279690508566e-12
Position 68: 6.901467856695114e-12
Position 73: 3.628964164110859e-14
