Gene = URB2
index = 1535
Annotated 5SS: [  123  1526  6212 12014 17460 19736 21519 25089 28155]
Annotated 3SS: [ 1386  6034  8682 17298 19624 21275 25000 28014 32865]
SMsplice 5SS: [  171   433  1526  6212  9697 10183 10567 12014 21519 25089 28155]
SMsplice 3SS: [  256  1386  6034  9357 10076 10285 11947 21275 25000 28014 32865]
top_k =  1000
Partition function (log Z): 8.285902486202467

Sorted 5' Splice Sites (High to Low Probability):
Position 1526: 0.9621265773176985
Position 21519: 0.95812322569317
Position 12014: 0.9230020209177544
Position 10567: 0.9100853245694158
Position 9697: 0.8856348869373213
Position 10183: 0.8173492370044823
Position 25089: 0.7830712961341245
Position 433: 0.7012816616718633
Position 6212: 0.6775913712639229
Position 171: 0.6682773622062907
Position 28155: 0.553096788569926
Position 29830: 0.5109581893047047
Position 30754: 0.4383678730725887
Position 23006: 0.33664040368505643
Position 19736: 0.314794728043162
Position 123: 0.31421910545262177
Position 22782: 0.2972421633967201
Position 16771: 0.25016926368167997
Position 8844: 0.24757840602895279
Position 28133: 0.22251283056601084
Position 28146: 0.2210753912013951
Position 8592: 0.21690146137544083
Position 10967: 0.1994413676169223
Position 17460: 0.18336883865204276
Position 30483: 0.15320769679453258
Position 27451: 0.14667454688838
Position 18268: 0.1420649744520498
Position 25137: 0.11205954525144521
Position 11650: 0.08890529032302005
Position 27338: 0.0888248529748106
Position 3235: 0.08734817862977108
Position 12618: 0.08573733521429747
Position 27330: 0.08049813514591503
Position 2744: 0.07919215502189655
Position 32630: 0.07289520755085317
Position 6321: 0.0710189205099233
Position 1289: 0.07037004849760696
Position 23482: 0.06813316862947513
Position 12568: 0.06445357484816991
Position 29790: 0.06399043050695478
Position 8893: 0.05768714730748457
Position 13667: 0.05423865555859583
Position 24824: 0.05207655062185364
Position 29373: 0.046829014549217333
Position 24926: 0.04643804967240492
Position 8941: 0.034233362559825835
Position 8875: 0.033238325616563875
Position 32003: 0.0320746402755009
Position 19990: 0.03204261297555566
Position 28906: 0.02952273126702045
Position 10818: 0.028195770651491047
Position 31283: 0.02222001439752103
Position 8551: 0.021399254374523526
Position 31147: 0.019804814418155747
Position 5896: 0.018826309716971697
Position 32148: 0.018752344076360797
Position 774: 0.01853063519075044
Position 21531: 0.01807732078304022
Position 24965: 0.017490276921265875
Position 10388: 0.017410244331987887
Position 10482: 0.017161742619662464
Position 561: 0.016091393897160418
Position 25455: 0.01597374127694411
Position 24707: 0.014846480663737859
Position 9061: 0.014552396557146078
Position 11765: 0.012900083280875978
Position 8818: 0.012453830742180557
Position 763: 0.012059576677018242
Position 30548: 0.011523676214861962
Position 163: 0.010837001583334284
Position 31820: 0.008382845395142755
Position 32570: 0.008016907768577069
Position 27476: 0.0074343890586112535
Position 23814: 0.007362766263496807
Position 24091: 0.007234706662324327
Position 26663: 0.0071967396666249355
Position 11279: 0.006351438543403739
Position 19704: 0.005704886934035325
Position 4946: 0.005592118168412655
Position 29576: 0.0052694425351284685
Position 20777: 0.005257774224074597
Position 1225: 0.005207342425655543
Position 16738: 0.005146061881238389
Position 27571: 0.004947352123990584
Position 19871: 0.004671139852274051
Position 918: 0.004581175374507404
Position 24039: 0.00411736855841007
Position 868: 0.0040330449891491935
Position 11274: 0.003952111938320736
Position 32562: 0.003924855873945519
Position 872: 0.003634974237596985
Position 1056: 0.0036222174575506628
Position 5877: 0.0035708205606911525
Position 6232: 0.003549365117542503
Position 29967: 0.0034556123312303073
Position 141: 0.0031241006314838577
Position 25001: 0.003110865359411235
Position 24767: 0.003085982247505552
Position 3044: 0.002894554229813541
Position 366: 0.002844387503183703
Position 2796: 0.0025399892078608855
Position 8134: 0.0023669459538146528
Position 27365: 0.002346781512132498
Position 23961: 0.002153822618780994
Position 3199: 0.0021233630266682363
Position 9868: 0.0020760527479288518
Position 32521: 0.0016050967778132592
Position 907: 0.0013560743869557115
Position 352: 0.0013182612059693536
Position 10225: 0.0012033228218664813
Position 1034: 0.0011290512634009803
Position 25717: 0.001079006587434898
Position 31491: 0.001047309672399611
Position 1316: 0.0010156116364769324
Position 8249: 0.0009753523638086969
Position 23477: 0.0009752150901953499
Position 32040: 0.0009471112941293674
Position 10374: 0.0009023814703121947
Position 8536: 0.0007765303996827289
Position 7347: 0.0007398898734951625
Position 12117: 0.0007268205725166552
Position 840: 0.0006398397542551358
Position 31310: 0.0005974316897268215
Position 6676: 0.0005626035662764896
Position 8647: 0.0005282935578512171
Position 577: 0.0005165876666300098
Position 4347: 0.0004460954988289841
Position 28841: 0.00044592746655375645
Position 28894: 0.0004238434329162982
Position 12711: 0.00034543909260186943
Position 1303: 0.0003242063181328161
Position 492: 0.0003223955259584909
Position 1690: 0.0002974754041141559
Position 6471: 0.00027168391378367123
Position 6701: 0.0002610377343343545
Position 8067: 0.00025038512881556563
Position 1061: 0.0002217812471304663
Position 1004: 0.00020540853297761538
Position 661: 0.00019390316076418903
Position 757: 0.00018768866343787423
Position 29278: 0.0001858829865015236
Position 442: 0.0001785408713310028
Position 29812: 0.00017040754647752474
Position 7431: 0.00016102399722695777
