Gene = PSAT1
index = 1084
Annotated 5SS: [  128  3520  4881  7798  9344 11441 20662 31046]
Annotated 3SS: [ 3458  4810  7591  9170 11270 20532 30907 31837]
SMsplice 5SS: [  128  4881 11441 19814 20662 30658]
SMsplice 3SS: [ 4810 11270 19670 20532 30497 30907]
top_k =  1000
Partition function (log Z): -6.5423258343618045

Sorted 5' Splice Sites (High to Low Probability):
Position 11441: 0.9734069748309491
Position 20662: 0.9417295835733334
Position 4881: 0.926002150599107
Position 128: 0.8691557217222604
Position 19814: 0.5826053466353304
Position 30658: 0.5798293685595799
Position 7798: 0.5293729364868268
Position 4522: 0.4475280461759096
Position 31046: 0.37560274389130466
Position 20947: 0.3511403902844181
Position 21971: 0.3367460597023882
Position 17031: 0.3320211255172938
Position 9344: 0.3185173815149516
Position 19538: 0.2578915327760655
Position 9491: 0.21095411119861018
Position 661: 0.1599238143537822
Position 3277: 0.14547251834135516
Position 3520: 0.07988045706003738
Position 184: 0.06692104510678401
Position 7248: 0.0661950881553806
Position 313: 0.06618070555651467
Position 10230: 0.06260442528105382
Position 17618: 0.06013976878792203
Position 9794: 0.052578086750143326
Position 669: 0.051206998086196255
Position 367: 0.05103413029181997
Position 9293: 0.05082761760567232
Position 1255: 0.04800827050331397
Position 8631: 0.04662185801014776
Position 20777: 0.0416721036223463
Position 9790: 0.03057669903772927
Position 609: 0.02994740172157531
Position 9005: 0.02855359078824235
Position 19575: 0.025022157270851796
Position 9363: 0.02086966660860801
Position 3388: 0.0206240139088381
Position 21212: 0.02007114277067585
Position 11394: 0.020010745872044537
Position 19866: 0.01883587142485357
Position 5918: 0.015343927329209864
Position 86: 0.01266802518074552
Position 28134: 0.012586590114305234
Position 3716: 0.012121077285655991
Position 3207: 0.0115740112801257
Position 8967: 0.010904005336297014
Position 461: 0.010252131748536314
Position 9714: 0.006394421166950796
Position 740: 0.006214713887816258
Position 160: 0.005414823345765494
Position 8627: 0.005356178405522773
Position 9808: 0.004700229658419572
Position 4350: 0.004496258134830461
Position 1118: 0.004292865615627143
Position 17626: 0.0037253186890876507
Position 20821: 0.00359978103730362
Position 155: 0.0035675894631055625
Position 4670: 0.0028830724029173783
Position 415: 0.0026859446640283484
Position 9242: 0.002654061637495193
Position 14058: 0.0023370796707757224
Position 9249: 0.002087294584364646
Position 1719: 0.00207741175636437
Position 12363: 0.0018634096568181503
Position 1901: 0.001408386424065576
Position 14132: 0.0010607110083671232
Position 5003: 0.0009041462109047022
Position 632: 0.0008831318114420669
Position 188: 0.0008346480682337825
Position 1186: 0.0007009082140016783
Position 21777: 0.0006456625469943263
Position 7839: 0.0006367164462664927
Position 23672: 0.0005338546600036768
Position 1452: 0.0005109330843142456
Position 8677: 0.00041996108594329225
Position 22398: 0.00040521805680282524
Position 8510: 0.00037880597483157713
Position 8587: 0.0003784041096108343
Position 16990: 0.00034757205303843534
Position 21822: 0.0003473481833775992
Position 22180: 0.00016672389811123558
Position 5229: 0.0001324659239283613
Position 7312: 0.00010907476947118763
Position 309: 8.641962187648935e-05
Position 573: 8.074735287162984e-05
Position 878: 7.157891458050227e-05
Position 1591: 5.5601148367750166e-05
Position 3329: 5.051286465420866e-05
Position 2097: 4.7155381474787724e-05
Position 89: 2.830311074792829e-05
Position 3392: 2.7967863965455542e-05
Position 8704: 2.7281304806124007e-05
Position 105: 2.5172573457183665e-05
Position 581: 1.4819673090090068e-05
Position 926: 1.3103563741856747e-05
Position 1073: 1.1997264057568275e-05
Position 30: 1.061299492455015e-05
Position 525: 1.0608276489099239e-05
Position 935: 9.686021374151848e-06
Position 25: 8.28833344124765e-06
Position 667: 7.346964411248011e-06
Position 132: 5.905630801503935e-06
Position 406: 3.5101425294487463e-06
Position 2780: 3.2363660741348625e-06
Position 698: 2.484932277818606e-06
Position 864: 2.388006922625111e-06
Position 443: 2.3662719835303335e-06
Position 1098: 1.3833265000560583e-06
Position 339: 1.2364260819191671e-06
Position 1495: 1.143301739431562e-06
Position 16280: 1.0350132912291579e-06
Position 1514: 9.968669223929115e-07
Position 333: 7.015557082017879e-07
Position 377: 6.809447494582605e-07
Position 571: 5.83092910481716e-07
Position 1082: 5.561165934719195e-07
Position 5403: 5.559160204030141e-07
Position 1465: 5.296446333183914e-07
Position 1571: 5.074993559563291e-07
Position 909: 4.541615522695999e-07
Position 759: 2.958344367640085e-07
Position 858: 2.826460540489392e-07
Position 623: 1.9480519788152776e-07
Position 543: 1.867794244856464e-07
Position 259: 1.6146593442195573e-07
Position 202: 9.291458002857904e-08
Position 235: 8.092770769151431e-08
Position 204: 5.5759785941025525e-08
Position 17: 2.6280649800840882e-08
Position 210: 1.0815299316552601e-08
Position 545: 7.688779589990352e-10
Position 696: 1.397940741215793e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 20532: 0.9770995500890001
Position 11270: 0.9040697295873759
Position 4810: 0.880017815997612
Position 19670: 0.6015232281425289
Position 30497: 0.554742590097237
Position 30907: 0.47330754869594077
Position 9170: 0.36913334130980036
Position 4471: 0.35932818282745355
Position 16908: 0.3325448521954286
Position 21811: 0.3230931932463102
Position 522: 0.23654210311621862
Position 20860: 0.2183900975359877
Position 19387: 0.2119533787582517
Position 31837: 0.19435943405242914
Position 9394: 0.19381704442411887
Position 7591: 0.18702361485515825
Position 7686: 0.16118894659785943
Position 7713: 0.1559955406272211
Position 32060: 0.1554322497011621
Position 32622: 0.12065762838288717
Position 3153: 0.11592979590394215
Position 20881: 0.11470002737323065
Position 32735: 0.09514074782605624
Position 30874: 0.09214255920699768
Position 11297: 0.08935090055730184
Position 9631: 0.07924638893658273
Position 4428: 0.07721050450918471
Position 3458: 0.07347403314850337
Position 19325: 0.05963458625930074
Position 243: 0.05511805620119214
Position 30530: 0.05391321860254121
Position 7176: 0.04443656215622437
Position 1000: 0.04192341191949688
Position 17463: 0.03836961243813962
Position 8768: 0.038001755167923444
Position 4745: 0.03388105817073824
Position 8445: 0.03143641165764109
Position 10122: 0.0309121063921065
Position 30818: 0.028887527119833598
Position 17545: 0.02582676419361876
Position 32224: 0.02570036240762869
Position 24203: 0.02449664902863834
Position 3199: 0.021993494476666237
Position 21092: 0.01992563362237177
Position 21683: 0.017622452674446936
Position 9120: 0.017608268167513007
Position 9980: 0.017327108675666218
Position 235: 0.016018684790122077
Position 7683: 0.015941813174738636
Position 8590: 0.015294793168024089
Position 28490: 0.014702457966762462
Position 28033: 0.013866643020985453
Position 7140: 0.013802229677901793
Position 9206: 0.013744387878866247
Position 9561: 0.013652552214117587
Position 4178: 0.013103707501603638
Position 10003: 0.012701622932287422
Position 28369: 0.01261063764297483
Position 257: 0.011775844666753004
Position 9449: 0.011607091369403655
Position 3129: 0.011506548822068908
Position 19260: 0.011325725029364915
Position 3387: 0.00972580698697929
Position 4770: 0.009009507549623805
Position 3159: 0.0088722442145106
Position 22273: 0.008838633107703737
Position 20738: 0.00845222802174283
Position 2876: 0.008393942260190832
Position 27859: 0.00808600233897723
Position 7629: 0.00793014417928682
Position 32678: 0.007506532790815879
Position 210: 0.007044049324658317
Position 20762: 0.00694258026125282
Position 31232: 0.006745933225086301
Position 22050: 0.006539148987546131
Position 20809: 0.006528735479115111
Position 21821: 0.00609287217591966
Position 5795: 0.005787328363863536
Position 1142: 0.005770023251706057
Position 7064: 0.005676213609004678
Position 21635: 0.005469880931294392
Position 431: 0.005417989221003463
Position 23886: 0.00530112881218123
Position 21424: 0.005104720280174217
Position 20908: 0.004585751174751166
Position 3617: 0.004502076884983821
Position 29238: 0.004394172779882899
Position 5899: 0.004297728002151146
Position 8546: 0.004214835291004449
Position 20461: 0.00418461750199588
Position 29837: 0.004132495203859653
Position 25519: 0.0039850569555641225
Position 3591: 0.003916883018956566
Position 21709: 0.003835096203835051
Position 266: 0.003506698837740248
Position 2976: 0.0033552377614049275
Position 21119: 0.003186039149228598
Position 4097: 0.003109114495676217
Position 5683: 0.0028887220470527244
Position 28290: 0.002718206053050398
Position 1637: 0.002708892217522566
Position 4266: 0.0026508010199654667
Position 4698: 0.0025662256966901666
Position 25024: 0.0024625726173463313
Position 21123: 0.002403741021980823
Position 7024: 0.002389157481720913
Position 3005: 0.002381860417171195
Position 5773: 0.0023701489161424573
Position 3041: 0.002197823556699395
Position 1059: 0.001968806729897728
Position 13864: 0.0019471169304866658
Position 7492: 0.0019295934988290589
Position 12241: 0.0018787982628784361
Position 22337: 0.0016781908647823017
Position 8417: 0.0016771796412158003
Position 9949: 0.0016635872809936884
Position 23101: 0.0014774046910146573
Position 26781: 0.0014616475042582287
Position 8938: 0.0014562416963261446
Position 20479: 0.001430565269584048
Position 26634: 0.0014138694913075186
Position 3281: 0.001409836778487575
