Gene = OMA1
index = 984
Annotated 5SS: [   98  8006 10288 12643 12848 16200 19540 40741]
Annotated 3SS: [ 7489 10058 12468 12739 16070 19464 40590 65625]
SMsplice 5SS: [  246 10288 12643 12848 15982 16200 19540 34124 34593 40741]
SMsplice 3SS: [10058 12468 12739 15883 16110 19464 34005 34507 40590 65625]
top_k =  1000
Partition function (log Z): -16.53688478450181

Sorted 5' Splice Sites (High to Low Probability):
Position 19540: 0.9996991816659748
Position 40741: 0.9815126563103213
Position 12643: 0.9652227764949856
Position 12848: 0.9459242366695316
Position 10288: 0.9124254679177515
Position 16200: 0.8726386629069386
Position 15982: 0.6412797960330203
Position 246: 0.6137704390111833
Position 16671: 0.2961688897150079
Position 8006: 0.20499005220308048
Position 13397: 0.1961743921610077
Position 1128: 0.10900745122904892
Position 9504: 0.10513653767406089
Position 1098: 0.09311786904537854
Position 1636: 0.09272592199068247
Position 15977: 0.09248411075780705
Position 20: 0.091089641804914
Position 42: 0.08779587258821665
Position 9963: 0.07954896356132934
Position 16311: 0.07804404190879904
Position 264: 0.07334514946540262
Position 10592: 0.07009306274082223
Position 10204: 0.0670861853025316
Position 111: 0.06575695130252185
Position 16407: 0.06205768055600959
Position 16615: 0.05951853549319081
Position 7765: 0.05900850171807338
Position 4318: 0.054577280927311476
Position 6193: 0.05078061685470575
Position 8249: 0.046524978277396226
Position 1088: 0.04232934473547808
Position 12873: 0.035602381116032054
Position 1155: 0.03273059557475135
Position 2965: 0.030617709565407627
Position 11694: 0.024351313982034543
Position 18877: 0.022471532235201416
Position 7644: 0.019859805178753163
Position 16583: 0.016218479116201067
Position 8179: 0.014582197218176505
Position 10295: 0.011512500161394233
Position 816: 0.01147173166525009
Position 16012: 0.011250436907621576
Position 19207: 0.008503377170108479
Position 137: 0.007547895646290418
Position 17380: 0.007307005798032282
Position 260: 0.006238685159494944
Position 12647: 0.005642096794270323
Position 98: 0.005578400836547424
Position 19176: 0.0050986790223933294
Position 13751: 0.005093015151947437
Position 16549: 0.005042028856784789
Position 4481: 0.004001097611082004
Position 2587: 0.0037357144083716375
Position 15845: 0.0037181755695407377
Position 16887: 0.0032018969064973877
Position 14265: 0.003141055721253332
Position 60: 0.0024479223588823773
Position 65: 0.0024278681377789425
Position 15015: 0.00238349836273772
Position 8839: 0.00216245941132707
Position 25849: 0.0019916445442748963
Position 1431: 0.0019106299782007668
Position 7685: 0.001839456810057578
Position 166: 0.0015453057279464966
Position 4991: 0.00145622448446196
Position 6672: 0.0013793074896329472
Position 952: 0.0012639186877725075
Position 16240: 0.0011578581983458004
Position 23577: 0.0010219152763211064
Position 2808: 0.0008877968614810839
Position 3152: 0.0008766928959977576
Position 13594: 0.0008280375679957058
Position 1383: 0.0008208083924344605
Position 6179: 0.0008156958085549918
Position 25835: 0.0007656337242361614
Position 4546: 0.0007002580374356059
Position 27296: 0.000695050605290896
Position 3973: 0.000630560794626314
Position 376: 0.0005815685651319817
Position 6689: 0.0004745170424373983
Position 26167: 0.0004304639000791153
Position 14961: 0.0004131321421759371
Position 36: 0.0003995518721785908
Position 384: 0.0003917961935697838
Position 7626: 0.0003735525352739143
Position 871: 0.00033137067099250146
Position 983: 0.0002745472396956374
Position 7632: 0.0002676617243608161
Position 16262: 0.0002482898691438391
Position 12966: 0.00017981171285535156
Position 715: 0.00016455975023395815
Position 27232: 0.00016270848603674925
Position 16416: 0.00012838528820316417
Position 224: 0.00012298207083718494
Position 24348: 0.0001091523592592936
Position 20983: 0.000105669163653716
Position 12934: 9.737008421268714e-05
Position 24989: 9.685584727535906e-05
Position 5753: 7.443734225818287e-05
Position 4557: 6.834421977759523e-05
Position 23700: 6.534599595563565e-05
Position 16111: 6.520739756291102e-05
Position 28364: 6.100362408439523e-05
Position 693: 5.0773011451323596e-05
Position 642: 4.605415398394367e-05
Position 845: 4.2430329163046075e-05
Position 2176: 3.299967204246387e-05
Position 23974: 3.074987250530909e-05
Position 403: 2.979755802844061e-05
Position 912: 2.2823073109951773e-05
Position 550: 2.2186837905225974e-05
Position 345: 2.02289097819939e-05
Position 1958: 2.0214909259993988e-05
Position 72: 2.0004419631801736e-05
Position 471: 1.929391174279725e-05
Position 174: 1.862541775065502e-05
Position 956: 1.6979680279874138e-05
Position 1269: 1.6739401933232973e-05
Position 539: 1.2488280780569268e-05
Position 281: 1.2467686150206446e-05
Position 1435: 1.1030116716027703e-05
Position 1311: 8.88753210946956e-06
Position 19812: 8.700977822096e-06
Position 1470: 6.300154801324541e-06
Position 386: 5.3763901675990305e-06
Position 879: 5.295675774195137e-06
Position 1640: 4.124787724008536e-06
Position 20886: 3.7926766576146012e-06
Position 102: 3.118954726758307e-06
Position 411: 2.708133324390629e-06
Position 16716: 2.157154855238259e-06
Position 1220: 2.0495121414711785e-06
Position 1913: 2.0359176626318427e-06
Position 19796: 1.8508420674284442e-06
Position 1691: 1.652771638268623e-06
Position 24575: 1.631412584041065e-06
Position 717: 1.621776157801201e-06
Position 1814: 1.6051594523574464e-06
Position 881: 1.5700477671202814e-06
Position 765: 1.505149733656577e-06
Position 2554: 1.489210863165509e-06
Position 2242: 1.312521891253223e-06
Position 3029: 1.2726352751237636e-06
Position 1823: 1.2453244236496918e-06
Position 1233: 1.1390324829578853e-06
Position 3177: 1.0841402396720193e-06
Position 1296: 9.666065212499116e-07
Position 2818: 8.585351832897881e-07
Position 2546: 7.865639222485322e-07
Position 388: 7.482253859952886e-07
Position 20715: 7.476767444377924e-07
Position 1159: 7.411262591847655e-07
Position 2581: 5.282525851116301e-07
Position 708: 2.4719040850345963e-07
Position 19596: 2.2124820745576639e-07
Position 669: 7.308289488566496e-08
Position 989: 5.502131485329681e-08
Position 16593: 1.6639430038749784e-08
Position 16719: 1.1825026851428703e-08
Position 1102: 6.595118465510173e-09
Position 145: 2.8297243551230374e-09
Position 329: 5.490789537454027e-10
Position 74: 1.5440092881733333e-10
Position 397: 8.147665755372523e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 10058: 0.9882645606749142
Position 40590: 0.9879114384221455
Position 19464: 0.9759342301160904
Position 12468: 0.9676547938395788
Position 12739: 0.9569634478951363
Position 16110: 0.5887456219362942
Position 15883: 0.47074699323012714
Position 16070: 0.3482365288333857
Position 16514: 0.23441774318363376
Position 7489: 0.23227287504840569
Position 15699: 0.1704035516488952
Position 13249: 0.1659000919099033
Position 47342: 0.14882039595823116
Position 41272: 0.13534339477798252
Position 1078: 0.13088676365641502
Position 46776: 0.1189308644426193
Position 44259: 0.11079289946864548
Position 46164: 0.1081456785809185
Position 9172: 0.10513653767406099
Position 45340: 0.10017236447371222
Position 16348: 0.08875691213133319
Position 9902: 0.08230855626809214
Position 15746: 0.07559606370008402
Position 1509: 0.06497357150031778
Position 16556: 0.061426720539264894
Position 8156: 0.06110717549557258
Position 10385: 0.05984332955403534
Position 44235: 0.05692918569579081
Position 41183: 0.055095867751352
Position 4206: 0.05432688606454875
Position 7720: 0.05406615512119395
Position 6117: 0.04962039071706075
Position 1024: 0.049112672780859616
Position 1012: 0.040211016641635434
Position 16479: 0.03957290665090601
Position 41089: 0.03923107783242394
Position 44685: 0.03578082779122245
Position 44262: 0.03175233028796744
Position 15767: 0.029246698442666773
Position 12777: 0.024502240165543844
Position 11560: 0.02278142799543554
Position 1372: 0.022689364341229815
Position 2733: 0.02268547218456364
Position 18726: 0.02043934184574796
Position 16538: 0.01631205490654499
Position 19478: 0.015928623554973795
Position 40818: 0.014219496353713664
Position 19107: 0.01360479331930186
Position 940: 0.012516983638932224
Position 40874: 0.010306098583085642
Position 41231: 0.009498751114597765
Position 13282: 0.00942891505826832
Position 10421: 0.009316072424181086
Position 19367: 0.007863167917060732
Position 2871: 0.007749121037197744
Position 983: 0.007646466745600552
Position 13339: 0.007580572871344446
Position 16074: 0.007007261293085561
Position 42494: 0.006493423198057276
Position 4393: 0.004769699868295197
Position 13541: 0.004333335088908182
Position 17074: 0.004038935247580862
Position 1534: 0.003906145810980529
Position 2466: 0.0037188239110229767
Position 13214: 0.003608500154964924
Position 13310: 0.003562187772554082
Position 12411: 0.0034787738495831487
Position 17307: 0.0032840368288273134
Position 127: 0.003260717475877575
Position 16156: 0.0032378226188784355
Position 865: 0.0031807896408759828
Position 13251: 0.0030990543983864223
Position 25974: 0.0030389258521101854
Position 16175: 0.0030233982338687916
Position 15495: 0.0026785421168896238
Position 25682: 0.002277742858948908
Position 13192: 0.002047060457561989
Position 18777: 0.0020410877255977755
Position 1572: 0.0020076243549710694
Position 5897: 0.0019759219461998466
Position 6582: 0.0018538245320703455
Position 14827: 0.001838923819722208
Position 28620: 0.001736343234008836
Position 16270: 0.001721070769268868
Position 11595: 0.0015698859865990033
Position 8648: 0.0015358225137965939
Position 25761: 0.0014862718676774745
Position 4864: 0.0014562244844619583
Position 2693: 0.0013650021336943981
Position 27094: 0.001322675071860976
Position 16381: 0.0013004973520477027
Position 13986: 0.0010472937103744476
Position 28016: 0.0010108347786585846
Position 1217: 0.0010008713487451098
Position 13573: 0.0009308596406144939
Position 10530: 0.0009255044632135406
Position 1031: 0.000860748509950104
Position 575: 0.0008511285459605797
Position 13174: 0.0008466153040886193
Position 27723: 0.000801376456155091
Position 14679: 0.0007594963374505208
Position 14109: 0.0007458982405759324
Position 8614: 0.0006266368975304764
Position 26944: 0.0006103455932893505
Position 23448: 0.0005281859859609917
Position 3857: 0.0004873396517542643
Position 684: 0.00046761339123128237
Position 16267: 0.00043537274743992544
Position 803: 0.000433038322234235
Position 1052: 0.00043243475471368536
Position 33605: 0.0003767862795340831
Position 23497: 0.00036165633186697023
Position 30520: 0.00035199814848833655
Position 26558: 0.0003472540836987354
Position 14135: 0.00031136757223715263
Position 14141: 0.0002878722609214384
Position 30967: 0.0002776215540291226
Position 13719: 0.0002709129385737942
Position 13515: 0.00026837362091590607
Position 13950: 0.0002638497320068521
Position 3100: 0.0002585219808998591
Position 4146: 0.00025039486276271097
Position 1251: 0.0002484247813202546
Position 29856: 0.00022365305684850364
Position 28641: 0.00021081774203003691
Position 13868: 0.00020768464607190336
Position 24932: 0.0002033915264818664
Position 14008: 0.00019828104889732447
Position 14960: 0.0001982103477409315
Position 1306: 0.0001860332540780428
Position 3072: 0.00018438250225746432
Position 20952: 0.00017429734523423366
Position 15566: 0.00016800103283540882
Position 464: 0.00016259257305871878
Position 3830: 0.00014322114287204958
Position 25271: 0.00014260914109359262
Position 26127: 0.00014217610556190973
Position 12933: 0.00013216982729904322
Position 16152: 0.00013042389432864582
Position 23530: 0.00012983700580352183
Position 25871: 0.00012885911083640515
Position 23911: 0.0001248233852286251
Position 24861: 0.00012435114347562808
Position 140: 0.00012236241798674948
Position 1473: 0.00012121373631909416
Position 13559: 0.00011741610984874198
Position 2960: 0.00010753324825644249
Position 19679: 0.0001020454872461052
Position 24249: 9.2896189126884e-05
Position 730: 9.097264770795195e-05
Position 24485: 8.489080747268162e-05
Position 13944: 7.88085101682819e-05
Position 23799: 7.671550823845626e-05
Position 5513: 7.443734225818301e-05
Position 24305: 6.858061831998345e-05
Position 22904: 6.713654425908148e-05
Position 27426: 6.174584268828021e-05
Position 16233: 6.065362404947616e-05
Position 102: 6.0290047367224286e-05
Position 23430: 5.8734814815868956e-05
Position 25096: 5.8593542447193845e-05
Position 20914: 5.371973977955266e-05
Position 20810: 4.531552972860924e-05
Position 16324: 4.4017054440671306e-05
Position 22112: 4.369686942591829e-05
Position 27229: 4.253398364328272e-05
Position 1220: 3.973985524932461e-05
Position 12824: 3.853256556718574e-05
Position 23604: 3.3415956352252264e-05
Position 24028: 3.2789467004016107e-05
Position 25560: 3.2302070878950065e-05
Position 21841: 3.0272796932956195e-05
Position 26387: 2.7649924055129946e-05
Position 29804: 2.6035855487274578e-05
Position 1056: 2.499979590465509e-05
Position 24817: 2.4107705212944327e-05
Position 1085: 2.3693771126061156e-05
Position 22720: 2.23936032052549e-05
Position 25475: 1.9444872810387162e-05
Position 20070: 1.9242332731823735e-05
Position 25913: 1.9043379172486246e-05
Position 26922: 1.8460404181533487e-05
Position 20885: 1.6779553487796234e-05
Position 844: 1.6629414191463495e-05
Position 518: 1.6007336192924436e-05
Position 21980: 1.5901894584910302e-05
Position 22299: 1.459506725305021e-05
Position 20268: 1.4558785572803145e-05
Position 2988: 1.4124807748686608e-05
Position 24557: 1.3944543015490128e-05
Position 642: 1.3439613041820295e-05
Position 20496: 1.3111965628065146e-05
Position 27896: 1.235706133817474e-05
Position 598: 1.2304921359381662e-05
Position 2760: 1.2127274517408767e-05
Position 1340: 1.1638409813464688e-05
Position 2525: 1.1260123833803159e-05
Position 20203: 1.054075496867619e-05
Position 435: 1.0439406283212366e-05
Position 24210: 9.348487440920675e-06
Position 2672: 9.129464448914387e-06
Position 19981: 8.594815328626404e-06
