Gene = FCER1G
index = 549
Annotated 5SS: [  74 2781 2980 3427]
Annotated 3SS: [2688 2943 3405 3583]
SMsplice 5SS: [  74 2781 2980 3427]
SMsplice 3SS: [2688 2943 3405 3583]
top_k =  1000
Partition function (log Z): 0.4634780982491027

Sorted 5' Splice Sites (High to Low Probability):
Position 74: 0.8722708797178848
Position 3427: 0.7359363310784798
Position 2781: 0.540334860341456
Position 2980: 0.38827771012002793
Position 2801: 0.29985738682324714
Position 3156: 0.21782759283608355
Position 3282: 0.17294075763683808
Position 2459: 0.169029264977259
Position 3082: 0.13175779954427583
Position 1899: 0.12763021235820665
Position 2531: 0.12408465839738174
Position 2420: 0.10292328182387893
Position 3501: 0.09088852389824341
Position 3258: 0.08688655433805077
Position 179: 0.0819507011812871
Position 1977: 0.05926092596046257
Position 1862: 0.053064949964353104
Position 3001: 0.030812110053411605
Position 3471: 0.027134801165932042
Position 3303: 0.016781394861265977
Position 1479: 0.015423111155169299
Position 2057: 0.015366342815283046
Position 87: 0.014127039852277461
Position 3213: 0.013125779896127693
Position 158: 0.012350946214675855
Position 183: 0.011530647524345556
Position 1555: 0.009325115554863482
Position 3140: 0.007741091970406527
Position 2367: 0.006794997573247066
Position 2068: 0.005303541075185563
Position 1000: 0.004593077192544837
Position 2741: 0.004584442463645493
Position 1358: 0.004331971781998485
Position 957: 0.004015106398093122
Position 1437: 0.003987006498329337
Position 2326: 0.003621780627922637
Position 2796: 0.003321889105086814
Position 3195: 0.002893365297398763
Position 175: 0.0028669364677824656
Position 1703: 0.0027011543112142383
Position 99: 0.002657069069944069
Position 2063: 0.0023708777439774634
Position 439: 0.0018536253940662547
Position 2386: 0.0016085690480256464
Position 3704: 0.0015946203501798863
Position 3526: 0.0015777834584102923
Position 3336: 0.0014498576785866842
Position 3457: 0.0012657797352194043
Position 2240: 0.0010667866144171668
Position 3049: 0.0007613020830709924
Position 1776: 0.0005376440242794685
Position 1832: 0.0005265394647470362
Position 1884: 0.00046389499520000136
Position 3643: 0.00046033766152624444
Position 1443: 0.00044443967811080197
Position 3210: 0.00042704446741600067
Position 2453: 0.0004200286032307446
Position 945: 0.0003465402056246857
Position 1441: 0.0003124844943636307
Position 2950: 0.0003042442792066926
Position 3766: 0.00029779238198646927
Position 82: 0.0002768631087158621
Position 783: 0.0002691415681871517
Position 1981: 0.0002213187325034645
Position 823: 0.0002112700178793499
Position 1288: 0.00020444147017987897
Position 3246: 0.00017506981517767214
Position 1803: 0.00016976865826382286
Position 2513: 0.00015592547984275424
Position 3686: 0.00015512645525683866
Position 1439: 0.0001531967049496987
Position 1169: 0.00013909406254353234
Position 3515: 9.751604339365705e-05
Position 1565: 8.303547139166203e-05
Position 3181: 7.778912512075089e-05
Position 1483: 7.492312687277024e-05
Position 3222: 7.429463004310913e-05
Position 951: 7.022263770948538e-05
Position 3238: 6.697348352542953e-05
Position 1801: 6.512409423537244e-05
Position 134: 5.911335922540225e-05
Position 1583: 5.438355968198919e-05
Position 3431: 5.209299619690701e-05
Position 575: 5.019901760046098e-05
Position 3663: 4.5525386293760714e-05
Position 3230: 4.4262190623385394e-05
Position 508: 4.410726706397771e-05
Position 778: 4.3225129537672764e-05
Position 573: 4.251409783300112e-05
Position 1845: 4.2121293927993055e-05
Position 1447: 4.037058194968222e-05
Position 3805: 3.5607793572515575e-05
Position 3768: 3.4916150728234224e-05
Position 3789: 3.399028013882837e-05
Position 477: 2.8769781895825902e-05
Position 3369: 2.6225429166277247e-05
Position 752: 1.9095456176268712e-05
Position 3792: 1.8478976004093424e-05
Position 1422: 1.8330518928072658e-05
Position 3224: 1.7617936278909177e-05
Position 1572: 1.7005655366296565e-05
Position 2357: 1.6034629153693505e-05
Position 1994: 1.535203169501552e-05
Position 463: 1.44885521103115e-05
Position 832: 1.4271823965995256e-05
Position 2880: 1.4088385180516678e-05
Position 2376: 1.3155682621988818e-05
Position 3217: 1.3137570900273444e-05
Position 468: 1.1336257696653846e-05
Position 2024: 8.374355004082212e-06
Position 2043: 6.241347050370703e-06
Position 1908: 5.558442099066561e-06
Position 488: 5.258363795488406e-06
Position 863: 5.080000885417278e-06
Position 1195: 5.032724800430923e-06
Position 837: 4.735319745479823e-06
Position 531: 4.329225350532748e-06
Position 886: 3.710382838964086e-06
Position 760: 3.665367597914981e-06
Position 1426: 3.6633945669885403e-06
Position 2253: 3.3777901978410296e-06
Position 121: 2.7065948671395065e-06
Position 1326: 2.5115248606766696e-06
Position 558: 1.737235070590748e-06
Position 40: 1.4503592486114283e-06
Position 727: 1.200437306114767e-06
Position 691: 9.459697333023598e-07
Position 1010: 8.53752705959946e-07
Position 1451: 2.1994281251950678e-07
Position 61: 4.9792237600408696e-08
Position 115: 4.114200807600228e-08
Position 423: 1.78090300152319e-08
Position 643: 1.383404812235764e-08
Position 3416: 1.2896656824441946e-08
Position 757: 1.2728731521758964e-08
Position 391: 1.2467694519631007e-08
Position 147: 1.1928977075348641e-08
Position 294: 1.1537681386796169e-08
Position 209: 4.967825317106112e-09
Position 699: 4.210180368723935e-09
Position 620: 3.896568626719569e-09
Position 3433: 1.7541148711392199e-09
Position 37: 1.142911157751472e-09
Position 498: 8.913471178288087e-11
Position 347: 5.4994145052917436e-11
Position 261: 2.7068942546010665e-11
Position 322: 2.295299361071057e-11
Position 630: 1.5253425097797924e-11
Position 246: 1.1210127924554859e-11
Position 352: 6.591454784062444e-12
Position 511: 5.901401507842678e-12
