Gene = ABHD10
index = 3
Annotated 5SS: [ 169 2933 7341 8017]
Annotated 3SS: [ 2748  7228  7878 12341]
SMsplice 5SS: [ 169 3623 7341 8017]
SMsplice 3SS: [ 3487  7228  7878 12341]
top_k =  1000
Partition function (log Z): 2.3234452330750495

Sorted 5' Splice Sites (High to Low Probability):
Position 8017: 0.9985821008244165
Position 169: 0.9879816310609493
Position 7341: 0.9184977368556904
Position 3623: 0.7910175654692957
Position 2933: 0.5420888903466878
Position 5476: 0.3570713109857342
Position 11717: 0.33301968588329334
Position 5869: 0.25104111284534725
Position 1857: 0.2385784632896733
Position 3198: 0.21729057953866532
Position 5413: 0.20706019623643032
Position 3171: 0.17581486930004878
Position 7680: 0.13817787865414538
Position 8682: 0.09143992375233458
Position 7528: 0.08792098041551846
Position 4699: 0.07017755457360193
Position 10271: 0.06521218242141594
Position 9437: 0.05583701576798718
Position 7043: 0.050028740656294736
Position 7068: 0.04681552491132068
Position 10149: 0.037249435885970704
Position 5863: 0.03594285810932098
Position 13540: 0.029298003057226425
Position 5520: 0.022852504537994665
Position 11739: 0.02142911965606743
Position 12704: 0.019595104195294834
Position 2262: 0.0194958499574728
Position 8972: 0.0190422726891478
Position 7357: 0.018620174482713536
Position 4431: 0.016023149107241723
Position 9089: 0.014878416953626728
Position 10344: 0.011195158913621701
Position 5404: 0.01085469242048289
Position 12367: 0.009756513113809984
Position 11607: 0.009256615668262448
Position 10457: 0.00903934156086343
Position 5668: 0.008911842382078993
Position 13511: 0.007812242571698858
Position 7261: 0.007623696660118523
Position 13570: 0.006760880999170045
Position 2875: 0.0061273143920938305
Position 11723: 0.005956456340055979
Position 827: 0.005238752443485829
Position 1521: 0.005070093848588211
Position 7570: 0.004593587400695763
Position 2219: 0.0038058372193005953
Position 5430: 0.003742119276606199
Position 7374: 0.0033444260508319174
Position 869: 0.0030901793170014635
Position 9897: 0.0026290847083829433
Position 12543: 0.0026102563636582615
Position 223: 0.002544185886983009
Position 8716: 0.002460729266460545
Position 244: 0.0023090386984701682
Position 12043: 0.001576136999181334
Position 12419: 0.001572916009323236
Position 63: 0.0015561116721463874
Position 12414: 0.0014764529878453047
Position 3304: 0.001421548109163015
Position 3013: 0.0012271206676844658
Position 2128: 0.0010973078390159108
Position 4767: 0.0009805847435801153
Position 3405: 0.0009790634690224058
Position 3076: 0.000976001222534997
Position 2917: 0.0009668227815542408
Position 2038: 0.0009413733966936547
Position 1869: 0.000912122099504699
Position 1976: 0.0007994243039719744
Position 2392: 0.0007789062570671834
Position 6844: 0.0007733296108316589
Position 7663: 0.0007249140361933825
Position 332: 0.0007046753104817698
Position 190: 0.0006309148783399673
Position 3669: 0.000588147153506316
Position 5103: 0.0005646721523361048
Position 7078: 0.0005299917926390937
Position 967: 0.0004994026467309475
Position 4915: 0.00047556888463898744
Position 13113: 0.00041712120841130905
Position 13507: 0.00041350945161956363
Position 7496: 0.00041205251289608876
