Gene = TRIM42
index = 1484
Annotated 5SS: [  532  5121 10504 13154]
Annotated 3SS: [ 4422  9682 12928 22848]
SMsplice 5SS: [  532 10504 13154]
SMsplice 3SS: [10348 12928 22848]
top_k =  1000
Partition function (log Z): -3.9230481920787637

Sorted 5' Splice Sites (High to Low Probability):
Position 10504: 0.9891071810550189
Position 532: 0.8705674666108132
Position 16084: 0.6809544035958658
Position 13154: 0.5617499465306262
Position 2674: 0.271674171407251
Position 13196: 0.26438361933878907
Position 10132: 0.25863121743724643
Position 11074: 0.1618815399248996
Position 22443: 0.14342907169913052
Position 3705: 0.12090525325733643
Position 15164: 0.11927372875706699
Position 18044: 0.11475880492771803
Position 12804: 0.10326125076944316
Position 14373: 0.07639771716260665
Position 18471: 0.062233979221964275
Position 10810: 0.05916119666395232
Position 4502: 0.05362709118633725
Position 3745: 0.052006422901735974
Position 417: 0.05140132414635699
Position 13103: 0.04713530136535286
Position 18475: 0.04545154384459374
Position 139: 0.0451684334148107
Position 12822: 0.04240652601085642
Position 14364: 0.042319234601357225
Position 5121: 0.03776752524201687
Position 174: 0.037422540529143095
Position 9882: 0.03675404935210374
Position 11493: 0.03326702487622467
Position 5979: 0.032942225335012114
Position 13161: 0.032230549192845195
Position 13694: 0.03089268272620582
Position 16930: 0.030093818583130583
Position 2735: 0.029992931477033816
Position 10682: 0.029984691192434604
Position 4463: 0.02692136827482054
Position 19204: 0.02492568538954276
Position 7023: 0.02427811469504591
Position 14930: 0.023601995788113228
Position 16019: 0.021216306628149377
Position 1487: 0.01989414098993476
Position 1994: 0.019098317587365833
Position 205: 0.019068215673792223
Position 4651: 0.01831067783315413
Position 17378: 0.01769626781135581
Position 8655: 0.01693452517457232
Position 20105: 0.01666973600175933
Position 16371: 0.016296702215246425
Position 4472: 0.015937733506004234
Position 18746: 0.014486602928693422
Position 23: 0.014116469226602982
Position 16858: 0.011749500124955275
Position 4981: 0.011176692218187258
Position 11057: 0.011147406430002733
Position 13010: 0.010411165736583882
Position 4616: 0.010124875177709906
Position 18036: 0.009900777298155257
Position 22976: 0.008376316595028046
Position 14885: 0.007245701276846704
Position 10836: 0.007024011084399953
Position 4799: 0.0050421861078978536
Position 182: 0.005032581337898011
Position 23000: 0.004714018375968784
Position 2196: 0.004490906880111374
Position 8162: 0.004057911666342326
Position 12785: 0.003847988816032266
Position 10513: 0.003536791640726067
Position 11447: 0.0028940408134568965
Position 2006: 0.002680878698160701
Position 16015: 0.0026574250900740985
Position 1050: 0.002652747931022279
Position 619: 0.0025980129665460123
Position 1477: 0.0024051640337096223
Position 18411: 0.002051699591930012
Position 18073: 0.0018348276030829358
Position 3551: 0.0016824942596938525
Position 3700: 0.0014994648654171815
Position 3434: 0.0012353675793824338
Position 10561: 0.0012290067574586023
Position 10294: 0.0010857465348990884
Position 171: 0.0010391100660560014
Position 3675: 0.0008437435371442127
Position 15937: 0.0007966017983723042
Position 682: 0.0006055809332556338
Position 3798: 0.0005996554457816987
Position 2621: 0.0005819022254412631
Position 10422: 0.0005045741979395747
Position 5782: 0.0004994829360608082
Position 4190: 0.0004153104576435541
Position 10860: 0.0003949786917414814
Position 1492: 0.0003795038719401242
Position 1068: 0.0002926243929577929
Position 702: 0.000248388481267403
Position 1989: 0.0002344797804618287
Position 131: 0.00020845064949206145
Position 4576: 0.0001816854995312187
Position 1925: 0.0001643828281143067
Position 4359: 0.00014496937497033633
Position 4525: 0.00010698538240944553
Position 3370: 8.874840831546691e-05
Position 11224: 8.141798696330043e-05
Position 17412: 7.921676660860907e-05
Position 2924: 7.793229915154686e-05
Position 3057: 7.604495212547298e-05
Position 4477: 7.48374636531415e-05
Position 10733: 6.672523174325804e-05
Position 797: 6.620067807807834e-05
Position 4649: 5.375847619182476e-05
Position 909: 4.836269362316498e-05
Position 1743: 4.674585642381404e-05
Position 250: 4.397267446939994e-05
Position 1361: 4.202946174759371e-05
Position 1291: 3.721190858686178e-05
Position 1986: 3.111043042932235e-05
Position 157: 2.1394235472904466e-05
Position 2188: 2.0338620489853963e-05
Position 1686: 1.8548659957299936e-05
Position 744: 1.6171852186445588e-05
Position 225: 1.5401756525647744e-05
Position 343: 1.4535647230376203e-05
Position 10485: 1.3875780764979667e-05
Position 5393: 1.2533668012701927e-05
Position 43: 1.1997639211590392e-05
Position 3533: 1.1788922217379007e-05
Position 552: 7.858456269212794e-06
Position 3759: 7.518726685458416e-06
Position 1872: 7.08821232629376e-06
Position 3362: 5.249988116109221e-06
Position 222: 4.494876854665597e-06
Position 2207: 3.1795900830093107e-06
Position 38: 1.781073483751951e-06
Position 3074: 1.7385573559042796e-06
Position 274: 1.3833980062502952e-06
Position 14402: 1.2213723352804244e-06
Position 261: 9.167293534463525e-07
Position 360: 8.519026993453792e-07
Position 240: 7.944727768975321e-07
Position 265: 5.558973982158737e-07
Position 787: 5.294774796100872e-07
Position 209: 3.346829662016143e-07
Position 1242: 1.5101437589734463e-07
Position 1251: 1.3001616482907585e-07
Position 243: 7.674404625324167e-08
Position 421: 5.7011544340093385e-08
Position 1770: 5.107629739934722e-08
Position 385: 4.4343169360850885e-08
Position 216: 1.191490260991528e-08
Position 914: 5.719224365060338e-09
Position 602: 2.7794134734972948e-09
Position 694: 2.7700365261850704e-09
Position 949: 2.412291752115877e-09
Position 567: 1.8979726171353386e-09
Position 387: 1.1401886725731137e-09
Position 597: 6.158292613690645e-11
Position 631: 4.97524248129965e-11
Position 536: 4.7130152631838066e-11
Position 1124: 1.7261918232088e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 10348: 0.9876544984672067
Position 12928: 0.9003309518621987
Position 22848: 0.8851102612390632
Position 15919: 0.43387815093875964
Position 15966: 0.2797782290988666
Position 3607: 0.15594897498648594
Position 10947: 0.1544632568963419
Position 17968: 0.14969233057690423
Position 4422: 0.12655219759021516
Position 9936: 0.11687429503124211
Position 22376: 0.11543074299325431
Position 2620: 0.10774219961385989
Position 10603: 0.10406965398364486
Position 18393: 0.10153922503196294
Position 9734: 0.10121783740464836
Position 2553: 0.09234684180626285
Position 2569: 0.09151237058634343
Position 15012: 0.08471212281996522
Position 12665: 0.08136981170517703
Position 10120: 0.06542098582024643
Position 12662: 0.06479200939187053
Position 14204: 0.055168638713677276
Position 16730: 0.04778512960912702
Position 14255: 0.043219422061966155
Position 19172: 0.040272778172892224
Position 14852: 0.03841890079402766
Position 22223: 0.03180266455497772
Position 4798: 0.02973475767400928
Position 11303: 0.0292764550238123
Position 1924: 0.025664824890857224
Position 5853: 0.024642697920875697
Position 14929: 0.02301974027435985
